@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,12-13'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,0,0.145833,0.048611,144,0,4,1,1,7332,0
1,0.811278,0.024938,0.014963,200.5,1,4,16,1,1112,1
1,0.623291,0.048363,0.002232,149.333333,0,6,246,0.444444,1099,1
1,0,0,0,2,0,1,0,1,10143,0
1,0.673383,0.219233,0.209195,56.602273,0,10,2013,0.25,14779,1
1,0,0.326531,0.040816,49,1,4,1,1,1960,0
1,0,0.2,0,40,0,4,183,1,1957,1
1,0.736768,0.045977,0.106322,174,0,9,81,1,1545,1
1,0.852405,0.223684,0.013158,38,1,3,2,0.5,6610,1
1,0,0.526316,0.394737,38,1,2,10,1,1106,0
1,0.804308,0.09015,0.070117,99.833333,0,2,191,1,1891,0
1,0,0.096774,0.258065,31,0,2,23,1,1722,0
1,0.985228,0.04,0.024615,162.5,0,1,1,1,16846,0
1,0,0,0,76,0,1,0,0.125,16800,0
1,0.750363,0.425287,0.008621,116,0,2,13,1,171,0
1,0,0.503448,0.013793,145,1,2,5,1,160,1
1,0.885564,0.251073,0.053648,93.2,0,4,20,0.4,115,1
1,0,0,0.00565,177,1,4,330,1,15703,0
1,0.140511,1.523585,1.330189,106,1,2,30,1,6493,0
1,0,0,0.00565,177,1,4,368,1,15704,0
1,0,0.03012,0.024096,166,0,4,16,1,16585,0
1,0.557082,0.082372,0.044481,303.5,0,6,22,1,14124,0
1,0.666278,0.637267,0.578882,89.444444,0,9,1875,0.444444,14028,0
1,0.639234,0.343473,0.414449,56.357143,0,5,894,0.285714,1386,1
1,0,0.033557,0.060403,149,0,3,10,1,1356,0
1,0,0.107383,0.040268,149,0,3,52,1,1348,0
1,0.558629,0.045802,0.041985,131,0,1,8,1,164,1
1,0,0,0,149,0,1,0,1,126,1
1,1,0.017065,0.017065,58.6,1,5,230,0.2,131,0
1,0.812097,0.381074,0.319693,65.166667,1,5,276,0.666667,6537,0
1,0.793092,0.094617,0.225122,68.111111,0,5,40,0.444444,6251,1
1,0,0.027778,0.138889,36,0,3,2,1,1510,1
1,0,0,0,18.230769,0,1,0,0.076923,6083,0
1,0,0,0,46,0,1,0,1,168,1
1,0.885379,0.787879,0.077441,84.857143,0,2,44,0.428571,178,1
1,0.886232,0.042146,0.025543,60.230769,0,10,2499,0.846154,59,0
1,0,0.011905,0.011905,84,1,4,3,1,11198,0
1,0.996719,0.344538,0.403361,119,0,4,12,1,2008,1
1,0,0.033333,0.033333,90,1,4,137,1,2006,0
1,0.938984,0.239535,0.386047,107.5,0,2,8,0.5,130,0
1,0.764046,0.735294,0.186275,34,0,2,20,1,6241,0
1,0.874365,0.483493,0.069223,58.6875,0,5,16,0.1875,6101,1
1,0.710791,0.758065,0.258065,62,0,2,19,0.666667,167,1
1,0,0.016393,0.016393,61,1,6,48,1,29,0
1,0,0,0,114.666667,0,1,0,0.166667,106,1
1,0.810939,1.289358,1.289358,126.333333,1,6,570,0.666667,11535,1
1,0.540513,0.465378,0.059581,69,0,4,17,0.555556,126,1
1,0,0,0,12,0,1,0,1,115,0
1,0,0.526316,0.631579,19,0,2,109,1,2044,0
1,0.916647,0.06618,0.054605,47.879518,0,2,932,0.277108,4334,1
1,1,1.066667,0.466667,15,0,2,154,0.5,1468,0
1,0.34066,0.390909,0.09697,110,1,4,126,0.666667,6590,0
1,0,0.022222,0.088889,45,0,1,0,1,17008,0
1,0,0,0,27,0,1,0,0.5,16842,0
1,0.666346,1.022378,1.008392,28.6,0,5,2869,0.2,10408,0
1,0,1.566038,1.509434,53,1,2,5,1,80,1
1,0,0,0,57.333333,1,1,0,0.166667,8582,1
1,0,0.0625,0.1875,128,0,2,0,1,153,0
1,0.998846,0.021277,0.085106,117.5,0,2,100,1,131,1
1,0,0.007299,0.007299,137,1,1,0,1,670,0
1,0.328709,1.143378,1.068044,58.785714,0,7,180,0.357143,10579,1
1,0,0.020408,0.010204,98,1,2,7,1,4808,0
1,0,0.013158,0.013158,76,1,4,125,1,13802,0
1,0.45559,1.542705,0.907473,43.230769,0,6,550,0.384615,13346,1
1,0,2.202703,2.243243,74,1,4,24,1,8606,1
1,0,0.234568,0.098765,81,0,3,8,1,85,0
1,0,0.109756,0.097561,82,1,2,56,1,89,0
1,0.738031,1.884034,1.815126,85,1,4,300,0.285714,8546,1
1,0,0,0,59,1,1,0,1,10600,1
1,0.670136,0.43309,0.755474,45.666667,0,8,1071,0.611111,15138,0
1,0.890492,0.042169,0.036145,83,1,3,138,1,13553,0
1,0,0,0.019231,52,0,2,76,1,405,0
1,0,0.018868,0.188679,53,0,2,23,1,154,0
1,0,0,0,43,0,1,0,0.5,1230,1
1,0,0.290323,0.451613,93,0,4,71,1,2059,0
1,0.396785,0.146184,0.496766,40.684211,0,2,94,0.526316,968,1
1,0,0.020408,0.006803,147,0,6,96,1,13773,0
1,0.738209,0.067536,0.003555,281.333333,1,8,88,1,43,0
1,0.940286,0.053232,0,131.5,1,5,33,1,10351,0
1,0,0.064748,0.899281,139,1,5,5,1,6460,1
1,0.242292,0.042032,0.045534,285.5,1,4,9,1,6280,0
1,0,0,0.004902,204,0,3,10,1,379,0
1,0,0.010101,0.035354,198,0,3,4,1,250,0
1,0.576059,0.107922,0.063146,174.2,1,3,184,0.8,4788,0
1,0,0.040609,0.121827,197,0,3,0,1,194,0
1,0,0.024272,0.004854,206,0,3,0,1,191,0
1,0,0.118812,0.113861,202,0,3,0,1,190,0
1,0,0.055,0.285,200,0,3,0,1,189,1
1,0,0,0.026786,224,0,3,0,1,188,0
1,0,0.004405,0.013216,227,0,3,4,1,187,0
1,0,0.004464,0,224,1,3,0,1,82,0
1,0.987885,0.037234,0.18883,188,0,3,50,1,76,0
1,0,0.004115,0.004115,243,1,1,0,1,668,0
1,0,0,0.136364,44,0,2,6,1,249,0
1,0,0.104167,0.208333,48,0,2,92,1,193,0
1,0,0.007407,0.02963,270,0,3,22,1,277,0
1,0,0.106227,0.032967,273,1,3,3,1,4802,0
1,0,0.019608,0.215686,255,0,3,10,1,248,1
1,0.657091,0.052431,0.018112,349.666667,0,3,203,0.666667,4744,0
1,0.794934,0.055703,0.046861,113.1,1,3,230,0.9,4393,0
1,0.925208,0.03408,0.151899,256.75,0,3,54,1,87,1
1,0.617669,0.118619,0.147302,85.708333,1,3,361,0.416667,3699,1
1,0,0.003717,0.003717,269,0,4,70,1,5962,0
1,0.746377,0.054688,0.007813,96,1,4,399,0.75,17072,0
1,0,0,0,45,0,1,0,1,1966,0
1,0.503258,0.074419,0.009302,107.5,1,5,360,1,1879,0
1,0,0.00625,0.2,160,0,3,44,1,1921,0
1,0.87475,0.075383,0.014134,212.25,0,4,90,1,6290,1
1,0.991159,0,0.009569,348.333333,0,3,205,1,328,0
1,0.865917,0.179853,0.866847,136.368421,0,2,391,0.421053,102,0
1,0,0.095238,0.040816,147,0,4,65,1,310,0
1,0,0,0.173611,144,0,3,95,1,218,0
1,0.583237,0.348705,0.413607,206.647059,0,8,1085,0.470588,13750,1
1,0,1.484925,1.580402,398,0,7,44,1,2060,0
1,0.952066,0.011965,0.009131,113.428571,0,11,453,0.535714,11387,1
1,0.930586,0.066298,0.005525,362,0,8,0,0.5,46,1
1,0.897918,0.00129,0.036129,258.333333,0,8,9,0.666667,32,0
1,0.315997,0.063707,0.003861,259,1,8,2,1,2,0
1,0,0.00554,0.00277,361,1,6,19,1,10652,0
1,0.810579,0.97499,0.988457,99.961538,0,9,719,0.807692,50,1
1,0,0.149171,0.146409,362,1,5,1,1,1433,1
1,0,0.008427,0.011236,356,1,5,2,1,1432,1
1,0.177389,0.147899,0.104202,297.5,1,6,150,0.5,10119,1
1,0.85385,0.027679,0.140525,176.125,0,5,235,0.5,1322,0
1,0,0.933333,0.893939,330,1,4,1,1,1192,0
1,0.975119,0.358712,0.036603,341.5,0,4,6,0.5,1175,1
1,0,0.002309,0.002309,433,1,4,8,1,6277,0
1,0.426238,0.046799,0.030905,188.75,0,8,2325,0.833333,2116,1
1,0,1.42638,1.51227,326,0,6,70,1,2061,0
1,0,1.487805,1.381098,328,1,6,8,1,11239,0
1,0,0.172662,0.327338,278,0,5,2,1,2040,1
1,0.684143,0.435602,0.4,318.333333,0,7,74,0.833333,1558,1
1,0.023462,0.858527,0.827519,258,1,5,123,1,10645,1
1,0.997616,0.064298,0.08291,295.5,1,6,4,0.5,10147,0
1,0,0.024242,0.009091,330,1,4,4,1,1289,0
1,0,0.016194,0.004049,247,1,4,7,1,444,0
1,0.877663,0.087046,0.056888,364.75,0,4,44,0.5,6294,1
1,0.757428,0.378469,0.224979,148.625,0,4,1368,0.625,6226,1
1,0.764904,0.09534,0.043608,389.833333,0,5,218,0.833333,5793,1
1,0,0.002865,0.002865,349,1,2,149,1,584,0
1,0,0,0,46.333333,0,1,0,0.333333,88,1
1,0.687828,0.836798,0.824844,120.25,0,7,1132,0.5625,14934,0
1,0,0,0.012048,249,0,3,8,1,11422,0
1,0,0.050691,0,217,0,3,9,1,8595,0
1,0,0.005525,0.01105,181,0,3,19,1,4879,0
1,0,0.08642,0.17284,162,0,3,1,1,205,1
1,0,0.085227,0.102273,176,0,3,3,1,192,0
1,0.899744,0.037879,0.010101,198,0,3,22,1,4750,0
1,0.970951,0.008032,0.012048,124.5,1,3,22,1,10658,0
1,0,0.784615,0.887179,195,0,3,57,1,1949,1
1,0,0.022792,0.048433,351,0,3,5,1,204,0
1,0,0.325397,1.301587,126,0,4,33,1,2026,1
1,0,0.009009,0.018018,222,0,4,23,1,1193,0
1,1,0.006472,0.006472,154.5,0,3,96,1,186,0
1,0,1.369565,1.538043,184,0,2,34,1,2042,1
1,0,0.282609,0.271739,184,1,2,48,1,10033,1
1,0,0,0,173,0,1,0,1,9842,0
1,0.884056,0.027725,0.025813,116.222222,1,7,243,0.666667,13580,0
1,0.935647,0.025551,0.018537,133.066667,0,7,268,0.866667,6706,0
1,0,0,0,286.3,0,1,0,0.1,88,1
1,0.502373,0.01256,0.027053,258.75,0,2,96,0.5,1765,0
1,0,0.166667,0.833333,15,0,2,253,1,252,0
1,0,0,0,49.666667,0,1,0,0.333333,599,1
1,0,0,0,91,0,1,0,0.2,6226,0
1,0,1.233645,1.32243,214,0,2,47,1,2017,0
1,0,0,0,218,1,1,0,1,10034,1
1,0.249162,0.415301,0.360656,45.75,1,5,317,1,10038,1
1,0,0.061151,0.010791,278,1,2,0,1,6427,0
1,0,2.064516,1.822581,62,0,4,209,1,16384,0
1,0.622366,0.051546,0.041237,32.333333,0,3,40,0.666667,397,0
1,0.313582,0.010582,0.018519,42,0,4,528,0.666667,297,0
1,0.826323,0.030488,0.022358,164,1,3,8,0.666667,3376,0
1,0.678848,0.28642,0.417284,101.25,1,2,16,0.75,3366,0
1,0.721441,0.039494,0.033175,211,1,2,19,0.666667,3240,1
1,0.286397,0.056306,0.033784,222,1,2,36,1,2840,1
1,0,0.157658,0.072072,222,1,1,1,1,691,0
1,0,0,0,207,0,1,0,1,165,1
1,0.928383,0.030702,0.004386,45.6,0,4,208,1,15650,0
1,0.764205,0.015267,0.019084,131,0,5,69,1,1351,0
1,1,0.02381,0.02381,42,0,4,130,1,561,0
1,0.999142,0.219178,0.178082,36.5,0,2,118,0.5,531,1
1,0,0.009174,0.009174,109,0,2,0,1,199,0
1,0.96023,0.041667,0.041667,120,1,2,215,0.666667,198,0
1,0.982568,0.00396,0.013861,63.125,0,1,29,0.875,343,0
1,0.684229,0.869914,0.877928,23.852941,0,10,6515,0.161765,14689,1
1,0,0.068182,0.068182,88,1,4,0,1,1345,1
1,0,0.011111,0.344444,90,0,4,52,1,1344,0
1,0.222285,0.162162,0.027027,74,0,1,5,1,347,0
1,0,0.085106,0.010638,94,0,1,1,1,298,0
1,0,0.148936,0.510638,94,1,4,16,1,558,0
1,0.613147,0.009804,0.009804,51,0,3,567,0.5,5913,0
1,0,0.009174,0.009174,109,1,1,1,1,304,0
1,0,1.720588,1.632353,68,0,5,15,1,279,0
1,0.973668,0.264706,0.147059,51,0,1,2,0.5,303,0
1,0.694156,0.361131,0.328622,94.333333,1,2,753,0.266667,2829,1
1,0,0,0,54.428571,0,1,0,0.142857,297,1
1,0.997847,0.309824,0.401763,198.5,1,6,0,0.25,13770,0
1,0.62163,0.12037,0.268519,108,0,3,166,1,2005,1
1,0,1.665049,1.665049,206,0,3,20,1,133,1
1,0.478928,1.01532,0.949861,143.6,1,4,98,1,8494,1
1,0,0,0,135,0,1,0,1,6115,0
1,0,0,0,52,0,1,0,0.142857,8398,1
1,0.206461,0.364,0.052,31.25,0,1,16,0.25,6115,0
1,0.713418,0.616656,0.581139,233.285714,0,9,794,1,13765,1
1,0,0.095477,0.090452,199,0,3,0,1,1539,0
1,0.751347,0.068966,0.39185,79.75,0,4,432,0.625,1538,1
1,0,0.12,0.41,200,0,3,73,1,1530,0
1,0.337319,0.154135,0.12782,133,0,5,53,0.5,8398,1
1,0.969561,0.029456,0.020954,76.581395,0,6,1564,0.697674,6690,0
1,0,0.004673,0.004673,214,1,2,0,1,6582,0
1,0.841048,0.036275,0.047436,220.538462,1,5,171,0.615385,6581,1
1,0.970951,0.015284,0.00655,229,0,2,0,0.5,6425,0
1,0.811278,0.052863,0.044053,227,1,2,4,0.5,6408,0
1,0,0.009615,0.004808,208,0,1,2,1,6205,0
1,0,0.038462,0,208,0,1,0,1,6119,0
1,0,0.033654,0,208,0,1,0,1,6117,0
1,0,0,0,171,0,1,0,1,6055,1
1,0,1.459854,1.540146,137,1,4,55,1,2049,1
1,0.873318,1.048426,1.150121,103.25,0,5,158,0.75,10273,1
1,0,0.013423,0.033557,149,0,3,5,1,29,0
1,0.375897,0.375954,0.375954,116.444444,0,9,646,0.666667,15202,1
1,0,0.01983,0.01983,353,0,6,7,1,8351,0
1,0,0.300283,0.254958,353,0,6,2,1,45,0
1,0,1.477876,1.244838,339,1,6,8,1,41,0
1,0,0.013029,0,307,0,6,4,1,34,1
1,0,0.098684,0.026316,304,0,6,5,1,28,0
1,0,0.027119,0.00678,295,1,6,3,1,25,0
1,0,0.103448,0.034483,290,1,6,1,1,13,0
1,0,0.18638,0.09319,279,0,6,0,1,10,1
1,0,0.083333,0.049242,264,0,6,10,1,5,0
1,0.89564,0,0.017808,243.333333,0,4,164,0.666667,547,0
1,0,0.012821,0.034188,234,0,3,0,1,231,0
1,0,0.042017,0.235294,238,0,3,25,1,229,0
1,1,0.008108,0.008108,123.333333,0,4,326,0.5,5969,0
1,0,0.00625,0.01875,160,0,5,5,1,30,0
1,0.923339,0.016393,0.135831,213.5,0,4,33,1,495,0
1,0,0.118012,0.012422,161,1,2,1,1,3673,0
1,0.758409,0.068092,0.071259,114.818182,0,3,398,0.636364,3616,0
1,0,0,0,81.684211,0,1,0,0.052632,445,1
1,0,0.010638,0.010638,188,1,6,11,1,1840,0
1,0,0.012048,0,166,1,6,7,1,10323,0
1,0,0.006135,0.006135,163,1,6,1,1,10069,1
1,0.588258,0.089561,0.083286,134.846154,1,7,781,0.384615,10051,1
1,0,0.010256,0.015385,195,0,6,16,1,37,0
1,0,0.035714,0.035714,196,1,6,0,1,628,0
1,0,0.127551,0.010204,196,0,6,10,1,3,0
1,0,0.014706,0.009804,204,1,2,2,1,4187,0
1,0.314824,0.126276,0.123724,196,1,2,7,0.5,203,1
1,0.965407,0.020666,0.020666,67,0,5,52,0.076923,1211,1
1,0,0.720588,0.029412,68,0,3,183,1,31,0
1,0,0.2,0.309091,55,0,2,96,1,224,0
1,0,0.266667,0,30,0,4,3,1,24,0
1,0,0.586207,0.034483,29,0,4,121,1,12,0
1,0.747837,0.819672,0.418033,40.666667,0,1,34,0.666667,1516,0
1,0,0,0,61.5,0,1,0,0.5,33,0
1,0,0,0,33.5,0,1,0,0.5,54,1
1,0,0,0,0,0,1,0,1,1571,0
1,0.909153,1.484528,1.500069,70.592233,1,8,10299,0.271845,9494,1
1,0,0.846154,2.192308,26,1,2,5,1,48,1
1,0,0,0,54,1,1,0,1,6830,0
1,0.968242,0.060086,0.05794,42.363636,0,4,1938,0.363636,16519,0
1,0.916298,0.1116,0.110585,57.980392,0,10,2813,0.333333,13213,1
1,1,0.083333,0.027778,36,1,1,96,0.5,3675,0
1,0,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,0,1,0,1,1571,0
1,0.886815,1.293386,1.300845,105.842105,0,8,2606,0.789474,14416,1
1,0.772615,0.374172,0.374172,37.75,0,4,384,0.875,1970,1
1,0,0.364865,0.324324,74,0,1,1,1,3640,0
1,0,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,0,1,0,1,1571,0
1,0,1.627451,1.352941,51,1,3,24,1,10479,0
1,0,0.288889,0.155556,45,1,2,7,1,5430,0
1,0,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,0,1,0,1,1571,0
1,0.96023,0.104478,0.044776,22.333333,0,1,82,1,13545,0
1,0.826074,0.046392,0.010309,64.666667,1,3,3,0.333333,8308,1
1,0.782859,1.259615,0.538462,34.666667,0,1,861,0.666667,7336,0
1,0,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,0,1,0,1,1571,0
1,0.807961,1.994329,0.234405,21.16,0,1,260,0.12,1571,0
1,0.994226,0.164048,0.09359,83.098446,0,3,7116,0.217617,3226,0
1,0,0,0,0,0,1,0,1,1571,0
1,0.767677,0.702813,0.702609,98.12,0,9,7449,0.62,15260,1
1,0,0.183673,0.020408,49,1,1,1,1,5250,0
1,0,0,0,24.75,0,1,0,0.25,3604,1
1,0.99961,0.546667,0.6,37.5,0,2,1,1,357,0
1,0.909894,0.084848,0.345455,41.25,0,2,203,0.75,238,0
1,0,0,0,0,0,2,194,0.5,234,0
1,0,0,0,44.666667,0,1,0,0.333333,45,1
1,0,0.050398,0.018568,377,0,5,52,1,2326,0
1,0.502963,0.137778,0.06,112.5,0,6,582,1,15305,0
1,0.638993,0.48184,0.487893,82.6,0,6,2046,0.8,15061,1
1,0,0.01108,0.110803,361,0,5,43,1,11602,0
1,0,1.58961,1.503896,385,1,5,4,1,10480,1
1,0,0.062338,0.018182,385,1,3,10,1,8605,0
1,0.585062,1.682505,1.576674,92.6,1,4,118,0.6,8489,1
1,0.985228,0.026052,0.002004,249.5,0,2,4,1,8377,0
1,0,0.569079,0.148026,304,0,2,9,1,8353,1
1,0,0,0,102.5,0,1,0,0.5,6205,0
1,0,0,0,22,0,1,0,1,8353,1
1,0,0,0,20,0,1,0,0.5,11602,0
1,0,0.208333,0.194444,72,0,2,93,1,211,0
1,0,0,0.022472,89,0,2,0,1,217,0
1,0,0.177778,0.088889,90,0,2,7,1,209,0
1,0,0.012987,0.012987,77,1,2,10,1,135,0
1,0,0.077922,0.155844,77,0,2,76,1,105,1
1,0,0,0,0,0,4,316,0.75,6042,0
1,0,0.05848,0.005848,171,0,2,0,1,210,0
1,0,0.151515,0.424242,165,0,2,0,1,207,0
1,0,0.2,0.097436,195,0,2,7,1,206,0
1,0,0.111765,0.176471,170,0,2,13,1,106,0
1,0,0.015625,0,256,0,5,18,1,15922,0
1,0,0.022321,0,224,1,5,10,1,1842,0
1,0,0.135036,0.058394,274,0,5,1,1,2,1
1,0,0.109804,0.109804,255,1,4,50,1,1299,0
1,0,0.044728,0.009585,313,0,2,7,1,6371,0
1,0.932112,0.198198,0.078078,166.5,0,4,34,1,6047,0
1,0,0,0,262,0,1,0,1,6034,1
1,0.864735,0.053263,0.049512,166.625,1,1,108,0.5,1018,0
1,0,0,0,137.222222,0,1,0,0.111111,406,1
1,0.902393,0.076923,0.205128,39,0,4,34,1,2039,0
1,0,0.152174,0.108696,46,0,4,41,1,1988,0
1,0.37666,0.121076,0.089686,55.75,0,4,10,0.5,6554,0
1,0,0.029412,0.029412,34,0,1,0,1,322,0
1,0,0,0,57,0,1,0,0.090909,406,1
1,0.732835,0.096463,0.096463,44.428571,0,8,197,0.714286,12971,0
1,0.772223,0.05175,0.027397,73,0,8,473,0.555556,12514,0
1,0.912954,0.011527,0.019144,79.639344,0,8,1139,0.622951,6971,0
1,0,0.064516,0.064516,124,1,4,3,1,581,0
1,0,0.106195,0.00885,113,0,1,0,1,345,0
1,0,0.010417,0.010417,96,1,1,0,1,335,0
1,0,0.013699,0.027397,36.5,0,2,3,1,361,0
1,0,0.083333,0.444444,36,0,2,3,1,358,0
1,0,0,0,43.333333,0,1,0,0.333333,5248,0
2,0.740987,0.032036,0.022303,93.056604,0,12,3052,0.377358,18186,0
1,0.632104,0.087786,0.076336,16.375,0,4,3031,0.375,16535,0
1,0.427515,0.936508,0.880952,63,1,3,166,1,10603,1
1,0,0,0,36,0,1,0,1,361,0
1,0,1.036585,1.292683,82,0,3,6,1,1994,0
1,0.943826,0.338785,0.163551,61.142857,1,4,63,0.142857,6760,0
1,0,0.013889,0.027778,72,0,2,0,1,362,1
1,0,0,0,58.25,0,1,0,0.25,321,1
1,0,0.15,0.6,4,0,2,459,0.6,321,0
1,0,0.081395,0.430233,86,0,2,9,1,247,0
1,0.793049,0.123684,0.052632,190,0,4,34,0.5,6603,0
1,0,0,0.004049,247,0,2,10,1,382,0
1,0.953013,0.028618,0.003271,203.833333,0,3,82,0.5,334,0
1,0,0.02834,0.157895,247,0,2,3,1,239,0
1,0,0,0,116.25,0,1,0,0.25,4750,0
1,0.994737,0.153846,0.012821,26,0,2,0,0.666667,255,0
1,1,0.05,0.1,20,0,2,0,0.5,246,0
1,0.63093,0.227273,1.363636,14.666667,0,2,3,0.333333,242,0
1,0.780972,0.066421,0.02829,116.142857,0,2,11,0.571429,4766,1
1,0.993887,0.007692,0.012308,162.5,1,7,93,1,17051,0
1,0,0.017544,0.017544,228,1,6,2,1,1817,0
1,0.846682,0.080428,0.052534,89.625,0,11,782,0.625,13272,1
1,0.332041,0.785877,0.703872,219.5,1,6,190,1,10662,1
1,0,0.018587,0.011152,269,1,5,1,1,6596,0
1,0,0.023649,0.010135,296,0,4,7,1,5435,0
1,0,0.040293,0.120879,273,0,3,5,1,311,1
1,0,0.003717,0.003717,269,0,3,0,1,223,0
1,0,0.063197,0.342007,269,0,3,5,1,222,0
1,0.219297,0.051908,0.035115,327.5,1,3,42,1,4770,0
1,0,0.023529,0,340,1,2,4,1,184,0
1,0,0,0,293,0,1,0,1,638,1
1,0.871482,0.053354,0.053354,164,0,1,69,1,1760,0
1,0.782083,0.163743,0.166667,34.2,0,3,1398,0.6,16800,0
1,0,0,0,31.6,0,1,0,0.2,1247,1
1,0.875497,0.041045,0.040299,89.333333,0,9,1170,0.466667,13228,0
1,0.507756,0.261128,0.066271,168.5,0,6,34,0.666667,1247,1
1,0,0.017857,0.026786,112,1,3,0,1,2397,0
1,0,0.068966,0.060345,116,1,3,52,1,2225,0
1,0.970951,0.010274,0.006849,146,1,5,215,1,1932,0
1,0.396728,0.093496,0.02439,328,0,5,59,1,1581,0
1,0,0.206897,0.068966,87,1,3,1,1,1575,1
1,0.697952,0.027314,0.013657,219.666667,1,11,874,0.833333,2372,0
1,0,0,0,245,0,1,0,1,17197,0
1,0.789861,0.087137,0.016598,60.25,0,6,32,0.5,8337,1
1,0.660781,0.237752,0.172911,99.142857,0,5,35,0.714286,84,0
1,0.134531,1.135593,0.067797,88.5,0,2,48,1,1741,0
1,0.650022,0.053333,0,112.5,0,2,13,1,2707,0
1,0,0,0.021978,91,0,2,8,1,140,0
1,0,0,0,279.25,0,1,0,0.25,18,1
1,0.127373,0.120205,0.074169,130.333333,1,2,56,1,1785,0
1,0.651137,0.19403,0.289552,55.833333,0,2,32,0.5,1741,0
1,0.779172,0.170833,0.159722,90,0,4,72,0.75,1530,0
1,0.628234,0.147186,0.021645,77,0,3,120,1,5981,0
1,0.863021,0.37561,0.170732,41,0,4,14,0.6,7428,0
1,0,0,0,41.111111,0,1,0,0.111111,2594,1
1,0,1.93617,1.886525,141,0,5,2,1,11152,0
1,0,0.148387,0.116129,155,1,3,11,1,5448,0
1,0.534897,0.183819,0.168932,85.833333,1,4,1284,0.5,5107,1
1,0.694024,0.096942,0.084824,86.65,0,6,1936,0.75,4983,1
1,0,0.02027,0.013514,148,1,2,19,1,4794,0
1,0.326766,0.286667,0.103333,150,0,2,26,0.5,4619,0
1,0.746506,0.088983,0.023305,118,0,2,53,0.5,514,1
1,0,0.004376,0,914,0,2,0,1,2770,0
1,0,0.03653,0.03653,876,0,2,4,1,4,0
1,0,0,0,38.5,0,1,0,0.5,18,1
1,0,0,0,5.4,0,1,0,0.2,7103,0
1,0,0,0,4,0,1,0,1,6186,0
1,0,2.411765,0.764706,17,0,2,0,1,6171,0
1,0,0.19544,0.068404,307,0,8,2,1,2433,0
2,0.61181,0.338506,0.394762,79.307692,0,10,2250,0.846154,16441,1
1,0,0.011976,0,334,1,8,0,1,15775,0
1,0.480527,0.134094,0.088445,175.25,1,9,151,0.75,15774,0
1,0.065914,0.286458,0.157986,288,0,8,42,1,15712,1
1,0,0.00692,0,289,1,8,0,1,2193,0
1,0.773392,0.02487,0.047668,120.625,1,11,426,0.875,2192,0
1,0.533386,0.007371,0.009828,67.833333,0,10,43,0.833333,15488,0
1,0.604388,0.23416,0.121212,121,1,9,104,1,15321,0
1,0.69491,0.534413,0.534413,98.8,0,8,98,0.8,15183,0
1,0,0.067308,0.028846,208,1,7,21,1,13825,0
1,0.334993,0.600998,0.099751,133.666667,0,8,0,0.666667,13465,1
1,0.407274,0.018868,0.022642,53,0,9,89,0.8,13442,0
1,0.547812,0.214654,0.203302,121.125,0,10,231,0.75,13355,0
1,0,0.005376,0.005376,186,1,7,1,1,1656,0
1,0,0,0.071429,84,0,5,3,1,1517,0
1,0,0.082474,0.010309,97,1,4,18,1,6910,0
1,0,0.142857,0.010989,91,1,4,18,1,2,0
1,0,0.011765,0,85,0,3,20,1,6323,0
1,0,0.119403,0.007463,134,0,2,6,1,130,0
1,0,0.066116,0,121,0,1,0,1,5074,0
1,0.841246,0.089286,0.02619,93.333333,1,3,233,0.555556,5063,1
1,0,0.961538,0,26,0,3,3,1,480,0
1,0,0.318182,0.181818,22,1,2,50,1,6,0
1,0,0.014925,0.104478,22.333333,0,4,327,0.666667,577,0
1,0,0,0,278.333333,0,1,0,0.333333,386,1
1,0.473132,0.010652,0.07723,187.75,0,2,122,1,1872,0
1,0,0,0,44,0,1,0,0.5,638,1
1,0,1.147887,1,142,1,4,0,1,15325,0
1,0,0.3,0.184615,130,0,4,20,1,2094,1
1,0,0.008264,0.008264,121,1,4,13,1,1944,0
1,0,0,0,14,1,1,0,1,4144,0
1,0.400861,0.227848,0.097046,37.92,0,9,800,0.56,11325,1
1,0,0.009615,0.028846,104,0,3,0,1,2053,0
1,0,0.150943,0.066038,106,0,3,109,1,2052,0
1,0,0,0,40.666667,0,1,0,0.333333,3748,0
1,0,0,0,11,1,1,0,1,4139,0
1,0,0,0,81,0,1,0,1,13396,0
1,0,0,0,40,0,1,0,1,13390,0
1,0,2.504762,2.504762,105,1,4,35,1,8498,0
1,0,0.009009,0.009009,111,1,3,5,1,6480,0
1,0,0.09589,0.082192,73,1,3,3,1,655,0
1,0,0.396552,0.603448,58,1,2,1,1,4609,0
1,0,0.076923,0.057692,52,1,2,5,1,4608,0
1,0.833765,0.240602,0.015038,66.5,1,2,128,0.5,4552,1
1,0,0.354167,0.291667,48,0,1,5,1,1004,1
1,0.818956,0.2,0.021739,115,0,2,91,1,4852,0
1,0,2.014085,1.788732,142,1,5,23,1,8435,0
1,0,0.098039,0.127451,102,1,4,2,1,61,0
