@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.434nf+0.427nm+0.409pd+0.304la+0.288ld... numeric
@attribute -0.513exp-0.509rexp-0.472sexp+0.233la+0.222pd... numeric
@attribute 0.501lt+0.474ndev+0.465fix+0.398npt-0.213ns... numeric
@attribute 0.463ld+0.449la-0.435entropy-0.347ndev+0.291npt... numeric
@attribute -0.57entropy-0.329ld+0.326npt+0.311pd-0.307la... numeric
@attribute 0.892ns+0.255fix-0.199sexp+0.167lt+0.135ld... numeric
@attribute '0.814fix-0.412lt-0.213ndev-0.2npt+0.18 entropy...' numeric
@attribute -0.677npt+0.585lt-0.254ndev-0.233entropy-0.192ns... numeric
@attribute 0.627ndev-0.587entropy-0.315npt-0.301lt-0.182rexp... numeric
@attribute 0.646pd-0.463nm+0.348sexp-0.308rexp-0.264ld... numeric
@attribute bug {1,0}

@data
0.592604,-2.745711,1.770152,0.620665,1.277403,-0.119864,0.315739,0.166873,0.242019,0.286447,0
1.003719,0.306075,1.264917,2.592648,-0.536729,0.750804,0.85244,0.347599,-0.246775,-0.373833,0
0.596579,-2.744057,1.769784,0.621083,1.280322,-0.121015,0.315881,0.166773,0.24081,0.292354,0
0.648311,-2.742952,0.776583,0.618966,0.810574,-0.68475,-1.416819,-0.100676,0.148136,0.360154,0
0.806678,-1.917746,1.776964,-0.703934,-0.033021,-0.492419,-1.708349,-0.023636,-0.500421,0.349919,0
2.550642,-1.617213,0.88244,-0.698131,-1.698815,-0.79349,-0.861426,0.025324,1.201609,0.515532,0
0.560317,1.08988,-0.98108,-1.159676,-1.638084,-0.351466,0.149047,0.499377,0.651582,0.170863,1
-1.172679,0.988399,-0.221939,0.055791,0.520429,-0.148289,-0.78052,-0.228366,0.146339,0.011765,0
-1.140855,1.011269,-0.212764,0.095677,0.497152,-0.139384,-0.783118,-0.220792,0.140081,0.04122,0
-1.256427,1.34211,-0.609011,-0.362859,-0.208525,-0.08052,-0.231382,-0.474582,-1.143066,0.198717,1
-1.589068,1.359547,-0.710509,0.179458,0.699019,-0.058464,-0.551704,-0.059674,-0.314564,0.08616,1
-0.193217,0.994467,-0.141608,-2.122515,-1.774253,0.157374,2.173053,0.585536,0.464724,0.601747,0
1.080874,-0.516737,0.898722,-0.64806,-0.895965,0.03734,1.504786,-0.186636,-0.073336,-0.121615,0
0.915869,-0.733482,-0.454251,-1.159606,-1.399872,-0.549698,-0.066219,0.108834,0.007434,-0.09097,1
-1.046988,0.847358,-0.661346,0.353396,0.306234,-0.291873,-0.410952,-0.753681,0.419456,-0.023416,1
0.218588,-1.016963,-2.267911,-0.150423,-0.228034,-0.538312,0.374187,1.62613,0.718417,0.038424,0
-1.523761,1.246272,-1.131887,0.390637,0.537258,-0.20125,-0.204142,-0.553847,-0.063256,0.095173,1
-0.062419,1.470685,-1.198334,-0.884747,-1.793769,-0.09752,0.358347,0.452581,-0.684091,0.446782,1
0.628256,1.782824,0.592599,-2.383002,-1.183106,-0.694908,-0.444876,-1.720329,0.965165,0.163605,0
0.148011,-1.844947,1.18538,0.616666,1.011237,-0.081609,0.771925,-0.311726,0.506637,0.081004,0
-0.143496,1.048723,0.289747,-0.686213,-1.408157,-0.141033,-0.365188,-0.987925,-1.07245,0.100714,1
-1.012852,0.72861,0.748954,0.10162,0.780882,0.247373,1.045221,-0.404442,0.72802,0.0803,0
-0.336644,1.390718,-1.006295,-1.046002,-1.714937,-0.077283,0.251164,0.342016,-0.851089,0.261588,0
0.429454,-0.462335,-0.259698,0.486675,-0.951355,-0.310034,-0.151036,-0.926659,-1.28268,0.043446,0
1.306606,-0.640891,-0.826761,-1.373939,-1.884442,-0.55268,0.19445,0.655541,0.164128,0.127158,1
-0.384033,1.52712,-0.935596,-0.193082,-1.486597,-0.04215,0.147837,-0.063607,-0.596883,0.398117,1
-1.153385,1.353393,0.913579,-0.295056,0.517143,0.20464,1.031923,-0.79984,1.41288,0.127137,0
-0.876867,1.116201,-2.063138,-0.695046,-0.195137,-0.182029,0.172491,1.734078,0.682385,0.19651,1
2.823771,-0.799172,1.938468,0.631587,-1.650478,0.270554,0.897796,0.313478,0.000918,-0.408287,1
-0.21754,1.473668,-0.875154,-0.9168,-1.098472,-0.256532,0.016168,0.008761,0.28986,0.194575,1
-1.514532,1.235547,-1.275055,0.454457,0.481317,-0.246029,-0.087169,-0.718797,0.024409,0.103066,0
-0.569139,1.086239,-0.702265,1.308455,-0.143734,-0.094009,-0.368455,-0.556973,0.202552,-0.092873,0
2.250885,0.216722,-1.88711,-1.853943,-0.388584,-0.84672,0.748417,0.536062,-0.895151,-0.895369,1
0.347469,1.140139,-1.096343,-0.103859,-2.417114,-0.0581,0.472648,0.043219,-0.82223,0.459199,0
0.336768,-0.703257,0.779046,-0.072517,-0.109122,0.160578,1.201091,0.420023,0.293629,0.087743,0
0.567502,-3.045015,-0.280544,1.378827,0.856389,-0.751415,-0.759551,-0.341545,-0.364454,0.314821,0
0.871273,-3.189636,-1.103818,0.766345,0.352514,-0.831969,-0.323112,0.724415,0.236078,0.449253,0
2.820087,-0.859482,-0.54903,0.249602,-2.008747,-0.532133,-0.054756,0.901678,0.448549,0.318427,0
0.027076,2.403732,0.717896,2.617997,-0.76735,0.967739,1.144778,0.107994,0.396911,-0.220016,1
0.296087,-1.815963,-0.818628,0.144243,0.302736,0.011056,1.807506,1.861344,0.641728,0.104707,1
-1.367456,1.438037,-0.542705,0.270318,0.44667,-0.067026,-0.595667,-0.221577,0.00682,0.017713,0
-0.951885,1.349478,-0.338136,-0.975701,-0.985828,-0.137618,-0.066871,-0.914692,-1.528274,0.293453,1
-1.504849,1.077632,0.26704,0.322629,1.093755,0.451125,1.202,0.11296,-0.136041,0.060176,0
2.584462,-0.860928,0.184763,0.523578,-1.738131,-0.431024,-0.646481,0.66443,1.334791,-0.3683,1
-0.624909,-0.594706,0.561425,0.633979,1.097424,0.221616,1.104111,-0.064931,-0.070684,-0.239875,0
0.380716,-2.291958,1.261961,0.721347,1.040905,-0.183433,0.718923,-0.343397,0.552928,0.271991,0
2.789976,-1.576811,0.219933,1.041018,-2.009795,-0.434744,-0.58602,0.665026,0.802992,0.172731,1
2.144418,0.208584,1.955025,3.922338,-1.375944,0.924616,0.4894,0.394123,0.520367,-0.636781,1
-1.226096,1.470963,-0.527602,0.272836,0.24618,-0.149231,-0.526144,-0.546249,0.378318,0.105683,0
-1.397534,1.349351,0.243488,0.383326,0.801713,0.401487,1.30159,-0.241371,0.303136,0.100626,0
2.77905,-0.254949,1.002551,1.660039,-2.746965,0.684804,1.401225,1.539418,0.097214,-0.256882,1
-0.138468,-1.84398,0.45677,1.071224,1.233671,-0.000456,1.145507,-0.115745,-0.236254,0.031604,1
2.691177,-2.031948,0.764725,-0.296335,-1.388029,-0.869576,-0.760184,-0.449538,0.807969,0.025626,0
0.915349,-2.541272,1.354015,-0.109037,-0.162689,-0.155381,1.216355,-0.725621,-1.224073,0.205713,0
-1.386913,1.191715,-0.890883,0.267634,0.465097,-0.232646,-0.323585,-0.622453,0.169978,0.085692,0
-1.344459,1.352174,-0.859776,0.390134,0.351097,-0.178895,-0.338551,-0.588764,0.193094,0.020329,0
-0.978882,0.736374,-1.800321,-0.075275,0.036119,-0.279574,0.129999,0.630387,0.44277,0.145095,1
-0.701151,1.132862,-0.092668,0.527324,0.008311,-0.145019,-0.761342,-0.495578,0.585744,-0.010143,0
0.121477,1.255376,-1.462845,-0.401045,-0.630162,-0.290745,0.230212,0.268158,0.046366,-0.389354,1
0.552202,-2.175275,0.964309,0.237262,0.584655,-0.693484,-1.432997,-0.423214,0.701087,0.221701,0
-0.714152,1.578566,2.428672,-1.859545,-0.414895,0.424303,0.459894,-0.401629,0.237682,0.277777,0
0.663912,-1.649325,1.8026,-0.749691,-0.39811,-0.049988,1.001955,-0.779731,-0.829999,0.175896,0
0.15039,-0.363259,1.595511,0.869897,0.408019,0.332436,0.546851,-0.018331,0.717778,-0.464452,1
-0.243287,-0.566584,1.856476,-0.267963,0.887879,0.355357,0.362269,0.471983,-0.356083,-0.168038,0
-1.404659,1.345809,-0.069728,-0.196702,0.623607,-0.057983,-0.926072,-0.000558,0.058987,0.062972,0
-1.405041,1.404487,-0.093375,-0.164458,0.587039,-0.052643,-0.905474,-0.025427,0.083702,0.059725,0
0.062319,-0.460617,0.944297,-0.512262,0.079076,0.260635,1.181369,0.314125,-0.684168,-0.182275,0
-1.358144,1.469337,-0.075858,-0.077743,0.519895,-0.026395,-0.91172,-0.01082,0.093952,0.031602,0
-1.428365,1.429528,-0.067992,-0.198883,0.606733,-0.043604,-0.928316,0.007888,0.065876,0.078956,0
-1.326149,1.502893,-0.042153,-0.036153,0.492186,-0.005907,-0.933159,0.02361,0.078166,0.051354,0
-1.274803,1.539864,-0.024994,0.052853,0.42736,0.017632,-0.940372,0.036347,0.095717,-0.037382,1
-1.44062,1.446302,0.00606,-0.236479,0.635476,-0.018586,-0.989867,0.094767,0.023932,0.062249,0
-1.446408,1.446427,0.016156,-0.249808,0.645718,-0.016762,-0.998821,0.107278,0.015509,0.069521,0
-1.50082,1.421202,0.985326,-0.203245,1.044706,0.522081,0.748867,0.300534,0.216761,0.097106,0
-0.810777,1.519074,0.159721,-1.196635,-0.979479,-0.055624,-0.405296,-0.667631,-1.413025,0.172435,0
-1.567595,1.175362,0.701883,0.104095,1.265171,0.595276,0.843499,0.621565,-0.397623,0.048601,0
-1.358338,1.278356,-0.906043,0.36193,0.377548,-0.209613,-0.304341,-0.642122,0.206898,0.030834,0
-1.275172,1.375863,-0.857916,0.482924,0.295583,-0.168029,-0.330718,-0.595203,0.198196,0.038259,0
-1.44345,1.460858,0.202474,-0.313843,0.707944,0.042845,-1.149404,0.319803,-0.096037,0.05519,0
-0.587027,-0.371323,1.502106,0.216848,1.233111,0.450512,0.41335,0.687441,-0.241185,-0.251893,0
-1.34491,1.529187,0.182706,-0.132666,0.573769,0.068113,-1.118667,0.283959,-0.047035,-0.023488,1
-0.091983,-0.368749,0.520003,-1.160611,-0.35359,-0.038594,-1.019518,1.218048,-1.27446,-0.001324,0
0.345193,-0.229572,0.790048,-0.779532,-0.025066,0.112786,1.476122,-0.422697,-0.970709,-0.412119,0
-0.806247,1.604312,0.396817,-1.334797,-0.699562,0.012169,-0.653907,-0.316922,-1.492769,0.089279,1
0.919393,0.088596,-0.152117,-1.112632,-0.220653,0.030733,1.880576,0.684674,-0.070251,-0.531163,1
-0.468647,-0.471206,0.709979,-0.05923,0.821538,-0.197537,-1.420213,0.321942,-0.112984,-0.139127,0
1.490081,-3.032768,1.318762,-0.366574,-0.143104,-0.335738,1.09344,-0.118867,-0.419027,0.481616,0
-1.311875,0.79608,-1.048338,0.486086,0.574777,-0.264365,-0.257397,-0.538527,-0.09159,0.125698,0
-0.67531,0.947151,1.131445,-0.720528,-0.00092,0.214182,1.151435,-0.763753,0.199222,0.250808,0
-1.01657,0.813736,-0.116878,0.171982,0.499366,-0.127728,-0.850125,-0.137964,0.087254,-0.093623,0
0.257638,-0.496353,0.708784,-0.993683,-0.495649,-0.332349,-0.802875,-0.513967,-1.34238,-0.110263,1
-0.988022,1.481298,0.794533,-1.638389,-0.615811,0.111118,-0.93639,0.0817,-1.844229,0.291401,0
0.293651,1.749104,-1.027356,-0.938606,-1.607564,-0.038237,0.179536,0.764742,-0.727835,-0.177508,0
-1.231282,1.387493,-0.083621,-0.134083,0.381498,-0.142075,-0.830514,-0.361739,0.463848,0.087658,0
-1.310092,1.418634,-0.290029,0.041849,0.436167,-0.098963,-0.735266,-0.26185,0.224935,0.01957,0
2.566776,-1.953715,1.038698,-1.089895,-0.837468,-0.733283,-1.148207,0.611119,0.601717,-0.219906,1
0.520684,2.341513,2.240716,1.239197,-0.995139,0.662808,-2.269467,1.04717,0.638538,-0.294247,0
2.341422,-1.546223,1.142193,-2.43372,-1.368507,-1.049036,-0.810943,-0.682718,1.050549,-0.109194,1
-0.36046,1.512466,1.13062,-2.811243,-1.568611,-0.027164,-1.106561,0.843332,0.109162,0.446268,1
-0.363946,1.499313,0.905427,-2.457367,-1.432262,-0.181736,-0.877884,-0.048149,0.233619,0.303083,0
-0.868711,1.604462,2.206766,-1.363172,0.205919,0.39706,0.339353,-0.263227,0.955075,0.114392,0
0.118497,-1.488298,2.698974,-0.256414,1.285228,0.24601,-0.327587,0.805712,0.333981,0.005073,0
1.934854,2.687595,0.74847,-1.167274,-1.7059,-0.290339,-0.600733,-1.048192,0.800229,-0.950266,1
-1.092254,1.315615,2.080844,-0.471672,0.972827,0.659294,0.033125,0.820202,0.368015,0.047752,1
-1.22503,1.206232,1.998995,-0.669066,1.109464,0.592965,0.077996,0.74433,0.38094,0.07862,1
0.689354,-1.642283,1.818697,-0.656305,0.238647,0.194103,0.319328,1.630729,0.719149,0.113253,1
0.072853,1.004849,-0.230191,-1.889451,-1.289851,-0.275098,-0.261327,0.318395,-0.191663,0.05393,0
-0.402914,1.847454,2.06009,0.903013,0.197593,0.97923,0.101894,1.037452,0.176426,-0.154662,0
-0.259338,1.192219,0.377898,-1.946863,-1.424004,0.09083,-0.712702,1.204667,-1.030742,0.397426,1
-0.551605,-0.480425,2.392915,-0.310909,1.488341,0.55987,-0.253495,1.32909,-0.341668,-0.160717,0
0.293406,1.289786,0.707715,-1.644121,-0.177587,-0.480522,-0.992267,-0.521714,0.817227,0.172922,1
0.418362,2.211647,1.718674,1.433754,-0.954936,0.569815,-1.924419,0.785562,0.550708,-0.264706,0
1.588807,-0.52549,3.178145,1.99609,-0.275674,0.783028,-0.486931,1.133399,0.445336,-0.240837,0
-0.801041,1.122949,0.826382,-0.14989,0.35127,0.026272,-1.457203,0.257945,0.353567,-0.078345,1
0.148887,1.566633,1.321334,-1.429067,-0.983513,0.01361,-1.304446,0.204165,-0.084949,-0.085271,1
0.954767,-0.953151,2.424041,1.338738,0.300231,0.484885,-0.024096,0.688377,0.296331,-0.151091,1
1.005729,-1.740557,2.026962,-1.675541,-0.959912,0.157565,0.723433,1.098981,-0.547119,0.266436,0
-1.273946,1.142209,1.693801,-0.452673,1.150579,0.597831,0.258351,0.73322,0.160218,0.043708,0
-1.355365,1.320447,1.304221,-0.351297,1.002224,0.510448,0.568029,0.317074,0.397252,0.070217,0
0.320334,-0.588338,0.684469,-1.675676,-0.966697,-0.097915,-0.991091,1.455279,-1.162301,0.200472,1
0.975168,-0.393278,-0.058857,-0.728541,-0.937291,-0.391927,-0.396568,0.251286,-0.657272,0.128458,1
0.35978,-0.183892,1.339157,-1.569681,-0.298012,-0.12187,-1.407599,0.68898,-1.161884,-0.176873,1
-1.547639,1.335322,1.329587,-0.264027,1.357177,0.705337,0.398597,1.021141,-0.393051,0.069393,0
-1.105853,1.051997,-2.076731,-0.308841,-0.210379,-0.234552,0.269307,1.032291,0.675838,0.300006,1
2.601249,-1.814194,0.932748,0.073317,-1.636002,-0.595068,-0.931712,0.226656,0.394565,0.320511,0
0.026365,-1.712983,0.683715,0.374219,0.969079,-0.374085,-1.436464,0.37655,-0.356615,0.045073,0
-0.14923,-1.286682,0.442952,0.384644,0.866703,-0.315485,-1.244344,0.225338,-0.327801,-0.145393,0
-0.619477,-0.322761,0.100416,0.220229,0.737257,-0.244753,-0.998578,-0.001978,-0.149517,-0.177428,0
-1.288792,1.468711,-0.199126,0.067329,0.41346,-0.054329,-0.802237,-0.162222,0.18058,0.022223,1
-1.333447,1.460645,-0.158134,-0.01754,0.47475,-0.050924,-0.84151,-0.108705,0.142852,0.052752,0
-0.140191,-0.429514,0.433497,-0.807056,-0.589981,-0.232648,-0.625154,-0.457475,-1.639544,-0.056442,0
0.529016,-1.767923,1.392466,-0.490995,-0.264387,-0.009552,1.211646,-0.621764,-1.385263,0.177712,0
-0.307047,1.391554,0.330964,1.215021,-0.218082,0.226601,-1.098557,0.279428,0.006167,-0.235771,1
-1.486232,1.575993,0.538886,-0.457128,0.814358,0.164291,-1.424607,0.713484,-0.290559,0.042197,0
-0.251978,1.390623,0.245159,1.168956,-0.416784,0.101073,-0.968123,-0.160512,0.515567,-0.45293,1
-1.180606,1.087616,0.255505,-0.295947,0.584548,-0.090777,-1.105878,0.002744,0.229883,0.015861,0
-0.865047,1.366619,-0.014747,-1.297151,-0.927245,-0.154318,-0.267621,-0.872356,-1.367542,0.252278,0
0.192475,1.897603,0.340905,2.304667,-0.816371,0.504605,-1.085025,0.536374,-0.185257,-0.345895,1
0.16961,-1.543517,1.272032,1.110664,1.06496,0.271312,0.598758,0.48688,-0.335979,-0.157649,1
-0.140836,-1.756958,-0.079839,0.80733,1.026561,-0.361748,-0.953011,0.240004,-0.788011,-0.172227,0
1.890552,-2.392942,1.716007,-1.336838,-0.528198,-0.360205,1.028925,-0.271226,0.099958,-0.104447,0
1.340289,-0.423282,0.68264,-1.80156,-0.696326,-0.705809,-0.618677,-1.032876,-0.343805,-0.600906,0
-0.996692,1.239237,-1.444859,-1.062818,-0.029485,0.060501,-0.36471,2.746024,0.331164,0.304667,1
-0.658039,0.659871,-0.521329,-1.116101,-0.467009,-0.035541,-0.474971,1.294029,-0.673001,0.212881,0
-0.822722,1.615021,-0.857505,1.049065,-0.07419,-0.081343,-0.284005,-0.637941,0.300982,-0.270077,0
-1.013497,0.851324,-2.031882,-0.270542,-0.185647,-0.247968,0.240874,1.062262,0.63162,0.262034,1
-0.047562,-1.035532,-1.742734,-0.089884,-0.078015,-0.399389,0.013074,1.694296,0.407022,0.093407,0
0.000723,1.802736,0.388933,1.974439,-0.58067,0.470884,-1.152913,0.618731,-0.265328,-0.280111,0
-0.210326,-1.739679,1.098797,0.766665,1.49391,0.236037,0.622088,0.662639,-0.685661,-0.109673,1
0.910842,-1.473668,1.378451,0.756179,0.21527,-0.018693,0.917806,-0.638598,0.390749,-0.199031,1
-0.613206,-0.596065,1.371469,0.332763,1.372627,0.42304,0.441944,0.801108,-0.463712,-0.089562,0
2.583718,-1.308752,1.125518,3.720876,-1.373077,-0.021421,-1.394185,0.043961,0.429024,0.048196,0
-0.624988,1.130474,-1.078214,-0.917758,-0.927848,-0.333419,0.19409,-0.427574,-0.123409,0.190236,0
-0.600794,1.245412,-0.976608,-0.80516,-0.405509,-0.391939,-0.051263,-0.306995,0.578283,0.166796,0
-0.103641,-0.030166,0.687145,-1.123773,-0.493252,0.273056,1.48091,0.368354,-0.791225,0.009114,0
0.062963,0.187612,0.436173,-0.10553,-0.527072,0.363131,1.596242,0.179849,-0.751176,-0.168043,0
-0.275375,0.065332,0.647294,-0.9488,-0.190018,0.381694,1.364056,0.765285,-0.997817,-0.011973,1
-0.820926,0.352287,1.029411,-0.112657,0.800557,0.452017,0.889911,0.29807,-0.68663,-0.111386,1
-1.441448,1.230938,0.661552,0.315299,1.117153,0.611024,0.895747,0.557518,-0.349919,0.051984,0
-1.614291,1.398347,-0.469412,0.06606,0.792491,0.019734,-0.74952,0.220307,-0.460489,0.076478,1
1.415848,-2.712194,0.445203,-0.377003,-0.585145,-0.908674,-0.497816,-1.295798,-1.0742,0.203518,0
-0.593498,0.977316,0.291229,-1.162212,-0.75269,-0.284104,-0.520286,-1.022478,-0.479158,0.139762,0
-0.560476,1.183942,-0.265644,-1.196645,-1.1497,-0.363803,0.016757,-1.517202,-0.852842,0.176344,0
-0.327428,1.077163,-1.300289,-1.105044,-1.790297,-0.237417,0.527061,-0.070411,-0.806476,0.375126,1
-1.461205,1.315535,-0.667804,0.134861,0.543574,-0.145488,-0.509807,-0.353385,0.042416,0.084023,0
-0.771464,1.152475,0.178374,-1.233672,-0.870487,0.37882,1.876352,0.123947,-0.931658,0.434849,0
-0.741564,1.206259,-0.994179,-0.973354,-0.928845,-0.252226,0.313328,-0.794169,-1.521483,0.172826,0
4.555921,-1.189523,0.273536,-0.78547,-1.572995,-1.175724,-0.443341,0.399748,1.648498,0.875422,1
-1.061277,0.894097,0.725836,0.127172,0.717816,0.285833,1.066066,-0.4072,0.742443,0.028696,1
-0.922902,1.038213,-0.207385,0.235008,0.201206,-0.203687,-0.698896,-0.567618,0.567251,-0.111606,0
-1.295272,1.272261,-0.909355,0.230378,0.164856,-0.139162,-0.211182,-0.521154,-0.496967,0.147531,0
-1.479371,1.278108,-0.907753,0.376519,0.568967,-0.120946,-0.378228,-0.304625,-0.193215,0.09454,0
-0.941911,1.381537,0.817964,0.455359,0.416979,0.436912,1.018675,-0.301269,0.79442,-0.10747,0
0.39354,-0.767597,-0.961094,-0.772793,-0.793171,-0.54765,0.076335,0.167256,-0.26111,0.104814,0
-1.555563,1.200674,0.130115,0.3492,1.033306,0.426368,1.308837,-0.031238,-0.040485,0.091226,0
0.464787,2.567392,0.453792,2.314732,-1.539482,0.396794,-0.938102,-0.302067,0.955442,-0.257501,0
-0.532988,1.137711,-1.445648,-0.936276,-1.700845,-0.158815,0.55661,0.130323,-1.050354,0.450058,0
0.555764,0.353206,-0.367964,-0.740889,-0.928545,0.274771,2.021748,1.258978,-0.233842,0.070513,1
-0.899055,0.936018,-2.314117,-0.520329,-0.36943,-0.252868,0.377256,1.532466,0.846531,0.321634,1
1.966815,-2.183364,1.50144,-1.310965,-1.539007,-0.02951,1.087034,1.289899,0.033064,0.33782,0
-0.555926,0.913159,-0.13672,-0.356209,-0.57362,-0.194145,-0.385932,-0.763032,-0.727831,0.052922,1
0.189611,2.699746,0.612321,2.302694,-1.143761,0.654303,-1.221069,0.569874,0.096696,-0.29982,1
1.403246,-0.548403,1.795313,1.194149,-0.492172,0.428059,0.741113,-0.040344,-0.440971,-0.499356,1
-0.635339,-0.688811,-0.432097,0.649051,0.866175,-0.285801,-0.702067,-0.002318,-0.572557,-0.133041,0
0.489592,-1.74593,-1.894621,0.008975,-0.051638,-0.559932,0.128482,1.660383,0.465341,-0.085643,1
0.343266,-0.83454,-1.808836,0.098579,-0.581468,-0.418422,0.263921,1.212302,0.167067,0.113936,0
2.183195,-1.441279,2.262268,-0.520408,-0.913542,-0.552395,-1.706251,-0.641644,0.127491,-0.080593,1
-1.122311,0.99695,0.013714,0.040394,0.557813,-0.066935,-0.963704,0.032225,0.009547,-0.00919,0
-0.003926,0.949875,-0.58415,-0.9954,-1.265463,-0.29168,-0.029784,-0.189691,-0.195094,0.053562,1
-0.950791,1.132712,0.091774,0.303946,0.376298,0.009709,-1.00273,0.100365,0.022946,-0.133054,0
0.816028,-1.404728,-0.09881,-0.531795,-0.537632,-0.505516,-0.624859,0.611799,0.402373,-0.126952,1
2.659479,-0.005687,-0.24494,-2.26179,-0.170753,-1.027003,-0.064555,-0.955701,-0.432791,-1.26817,0
-0.587189,-0.726411,1.103954,0.424763,1.307494,0.317511,0.658246,0.486023,-0.30879,-0.092736,0
1.102215,-0.496034,1.278432,-1.714288,-0.218778,0.04794,1.117403,0.485248,-0.456835,-0.48107,1
0.242146,-0.795243,-0.269257,-1.33507,-1.077305,-0.252251,-0.299579,0.921805,-1.488782,0.201913,0
0.174118,-0.813674,0.682196,-1.031412,-0.47848,0.306546,1.357616,1.236133,-1.046673,0.173498,0
-0.652183,-0.650699,-0.123256,0.520825,0.977983,-0.18591,-0.953601,0.353561,-0.759287,-0.148013,0
-0.656036,-0.607136,-0.123953,0.53097,0.962497,-0.178272,-0.952232,0.354741,-0.754652,-0.133783,0
-0.658825,-0.608196,-0.125005,0.527217,0.964872,-0.179142,-0.951827,0.353949,-0.754311,-0.134652,0
-0.665353,-0.633748,-0.287368,0.571879,0.921273,-0.234315,-0.822061,0.169448,-0.658131,-0.134437,1
0.404622,1.859655,1.55454,2.237874,-0.705556,0.93262,0.621019,0.324769,0.639554,-0.30385,1
1.920494,-0.860095,0.759911,0.688705,-2.141585,-0.193735,-0.678409,-0.12335,-0.548951,-0.06495,1
-1.416526,1.445239,-0.308105,-0.083644,0.500528,-0.111846,-0.732216,-0.266728,0.219361,0.082395,0
2.132562,-2.210169,1.211848,-0.449154,-0.76568,-0.842542,-1.253412,-0.236403,1.29646,0.134766,1
0.033315,-1.154903,1.594599,-0.322225,0.837416,-0.222928,-1.967396,0.566872,0.097447,-0.239219,0
-1.027676,1.869306,1.234212,-0.544898,0.301236,0.17339,-1.736649,0.480907,0.505226,0.021587,0
0.020245,2.618798,2.613482,1.185762,-0.464771,1.150492,-0.146227,0.993084,0.734962,-0.149379,0
-1.271367,1.625713,0.93231,-0.864363,0.514717,-0.003242,-1.532669,0.167422,0.616771,0.079967,1
-1.214885,1.668143,0.941968,-0.774732,0.451661,0.015526,-1.531162,0.170909,0.622513,0.087403,0
-1.286042,1.566723,1.877382,-0.765263,0.885158,0.527054,0.239157,0.325917,0.833957,0.096158,0
-1.234708,1.608255,1.876827,-0.678442,0.822258,0.541844,0.248249,0.318293,0.846127,0.102066,0
-1.129166,1.711997,0.869613,-0.609383,0.329242,0.014263,-1.459156,0.076059,0.686354,0.080739,1
-1.193778,1.64446,0.777816,-0.690225,0.382731,-0.036525,-1.39613,-0.020306,0.7252,0.082066,0
-0.531449,1.249656,0.059902,-1.845597,-1.037003,-0.107002,-0.478449,0.303246,-0.819666,0.235988,0
-1.428256,1.446206,0.053953,-0.237563,0.642364,-0.002199,-1.026891,0.147387,-0.003891,0.057353,0
-1.316679,1.537531,0.120075,-0.068107,0.525009,0.053837,-1.064058,0.20876,-0.003984,-0.021653,0
0.598643,-0.738533,-0.348467,-1.509782,-1.36253,-0.484988,-0.076665,0.171488,-0.775015,0.143021,0
-1.267229,1.478238,0.130757,-0.413584,0.359697,-0.168438,-0.946495,-0.43064,0.718042,0.087336,0
-0.735556,1.37346,0.454719,-1.340722,-0.872923,-0.083108,-0.618816,-0.614097,-1.140844,0.14549,0
-0.820616,-0.042969,0.770871,0.480957,1.102509,0.36774,0.921724,0.222299,-0.149526,-0.144249,0
0.541945,0.125856,-0.641702,-1.180367,-0.629034,-0.434064,-0.057397,-0.018366,-0.767704,-0.410861,0
-0.597116,0.971272,-2.380683,-0.741345,-0.273353,-0.276898,0.375481,1.877843,0.848553,0.200218,1
-1.012139,0.994109,1.524216,-0.46111,0.763376,0.315227,0.545186,-0.168567,1.062381,0.126498,0
0.195944,-1.602252,1.882282,0.125355,0.967655,-0.009318,0.343089,-0.133639,0.815743,0.014335,0
0.248043,-1.722193,1.872546,0.162197,0.976292,-0.005329,0.358464,-0.131191,0.763866,-0.103825,1
1.854989,-1.57837,1.132156,-1.458856,-0.351392,-0.248887,1.145741,0.643801,0.80792,-0.316251,1
-1.201001,1.524807,0.474239,-0.628534,0.331058,-0.154415,-1.15472,-0.368669,0.893687,0.087415,0
-1.110021,1.266131,1.513189,-0.488485,0.728492,0.378391,0.550971,-0.128949,1.043845,0.063139,0
-1.152712,1.584222,0.497747,-0.55076,0.273739,-0.129933,-1.164559,-0.347925,0.889106,0.116784,0
-0.802905,-0.248793,0.958617,0.360808,1.244484,0.387822,0.766323,0.426798,-0.287829,-0.207765,0
-0.75407,1.320871,0.072274,-0.791566,0.042537,0.491371,1.43227,1.275637,0.069634,0.08101,1
0.758931,0.936816,-1.364267,-2.568082,-1.815307,-0.550908,0.521761,0.628071,0.370931,-0.144055,1
-0.999135,1.649823,-0.50749,0.60416,0.027389,-0.090944,-0.50626,-0.549138,0.38408,0.271074,0
-1.176131,1.444448,-0.786469,0.620923,0.203882,-0.118099,-0.373084,-0.527075,0.180428,0.011557,0
