@relation 'postgres-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,12-13'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,0,0.278689,0.278689,122,0,3,544,1,167,0
1,0,0.057377,0.008197,122,0,3,543,1,165,0
1,0,0.066667,0.016667,120,1,3,357,1,122,0
1,0,0.033333,0.041667,120,1,3,239,1,94,0
1,0.430677,2,2,0,0,2,468,0.6,2688,0
1,0,0.043478,0.043478,46,1,1,0,1,2318,0
1,0.890492,0.015625,0.1875,32,1,1,6,0.5,2317,0
1,0.702467,0.219178,0.068493,36.5,0,1,134,1,2315,1
2,0.985228,0.095238,0.004762,105,0,1,15,1,1921,0
1,0,0.028571,0,35,0,1,86,1,1652,0
1,0,0,0,14.777778,0,1,0,0.111111,636,1
1,0,0,0,14.777778,0,1,0,0.111111,636,0
1,0,1,1,0,0,1,267,1,2541,0
2,0.861816,0.057292,0.0625,12,0,3,2955,0.6875,2994,0
1,0,0.058824,0.117647,17,0,1,72,1,2497,0
1,1,0.01462,0.008772,171,0,1,112,1,1943,0
1,0.861405,0.045935,0.028939,362.833333,1,1,35,1,1184,1
1,0.811278,0.063781,0.018223,219.5,1,3,843,1,8837,0
1,0,0.25,5.25,4,1,2,147,1,2803,0
1,0,0,0,85,0,1,0,0.5,8867,1
2,0.83248,0.103806,0.088812,433.5,1,10,84,0.833333,12609,1
1,0,0.005988,0.005988,167,1,3,137,1,421,0
1,0,0.005988,0.005988,167,1,3,56,1,362,0
3,0.843354,0.010524,0.01087,579.6,0,12,900,0.7,19942,1
2,0.778074,0.212851,0.080321,83,1,3,417,0.333333,14004,0
1,0,0,0,141,0,1,0,1,8867,1
1,0,0.267857,0.005952,168,1,2,142,1,9813,0
1,0,0,0,0,0,2,206,0.5,2703,0
1,0,0.047619,0,21,0,1,504,1,2496,0
2,0.992215,0.010746,0.003161,527.333333,0,5,294,1,401,0
1,0,0.066667,0.533333,15,1,2,20,1,202,0
1,0,0,0,10.8,0,1,0,0.1,656,1
1,0,0,0,10.8,0,1,0,0.1,656,0
1,0,0,0,4.333333,1,1,0,0.333333,1135,0
1,0,0.1,0,10,1,1,15,1,1225,0
1,0,0,0,34,0,1,0,1,4076,1
1,0,0.153846,0,39,0,2,730,1,8240,0
1,0.811278,0.034014,0.020408,73.5,0,2,191,1,4901,0
1,0,0.026316,0.011278,266,1,2,38,1,8969,0
1,0,0,0,263,1,1,0,1,2751,1
1,0,0.153846,0,39,0,2,365,1,8239,0
1,1,3,3,0,0,2,309,0.666667,2724,0
1,0,0,0,13.5,0,1,0,0.25,1204,0
1,0,0.004231,0.004231,709,1,1,22,1,480,0
1,0,0,0,42.833333,1,1,0,0.083333,7877,1
1,0.477778,1.733333,43.666667,7.5,0,6,1625,1,18070,0
1,0.982399,0.865574,0.252459,19.0625,0,6,1444,0.3125,4217,1
1,0,0,0,216,0,1,0,0.5,2690,1
1,0,0.027778,0.138889,36,0,5,1974,1,18472,0
1,1,0.002299,0.025287,217.5,0,6,3263,1,18470,0
1,0,0,0.015,400,0,4,2360,1,18468,0
1,0,0.002506,0,399,1,3,73,1,7601,0
1,0.946395,0.007813,0.007813,170.666667,1,1,0,1,2721,0
1,1,0.002294,0.025229,218,0,6,5153,1,18464,0
1,0,0,0.015038,399,0,4,1016,1,18472,0
1,1,0.002294,0.025229,218,0,6,5057,1,18466,0
1,0,0.027778,0.138889,36,0,5,1974,1,18468,0
1,0,0,0,4.5,1,1,0,0.5,2805,0
1,0.5,2,2,0,0,4,1633,0.75,260,0
2,0.764205,0.098765,0.234568,40.5,1,3,321,1,14007,0
1,0,0,0,14,1,1,0,1,8839,1
1,0,0,0,55,0,1,0,1,2691,0
1,0,0,0,17,0,1,0,1,2692,0
1,0,0.022727,0.022727,44,1,4,16,1,3338,0
1,0,0,0,33,0,1,0,0.5,2705,1
1,0,0.516854,0.05618,89,0,5,1005,1,13554,0
1,0,0.681818,0.121212,66,0,3,193,1,7000,0
1,0,0.108108,0.054054,37,1,3,559,1,5800,0
1,0,0.16,0.12,25,1,1,5,1,313,1
1,0.736768,1.068966,0.758621,14.5,0,1,18,0.5,308,1
1,0.836641,0.527778,0.305556,18,1,2,57,1,2751,0
1,0,0,0,12,1,1,0,0.5,294,0
1,0,0,0,29.5,0,1,0,0.5,2726,1
1,0.889842,0.114754,0.065574,61,0,4,1283,0.5,5385,0
1,0,0.017544,0.017544,57,0,4,7,1,4040,0
1,0,0.018519,0.018519,54,0,2,191,1,5882,0
1,0,0,0,35.5,0,1,0,0.5,3042,1
1,0,0.315789,0.052632,19,1,4,98,1,502,0
1,0,0.066667,0.066667,30,0,4,50,1,8720,0
1,0.863121,0.2,0.2,17.5,1,4,70,0.5,8472,0
1,0,0.129032,0.064516,31,0,3,14,1,3018,0
1,0,0.37931,0.068966,29,0,3,91,1,1384,0
1,0,0.068966,0.068966,29,1,1,44,1,2801,0
1,0,0.034483,0.034483,14.5,0,2,103,1,2728,1
1,0.863121,0.2,0.2,17.5,1,4,1048,1,8474,0
1,0,0,0,4,1,1,0,1,2780,0
1,0,0,0,0,0,1,0,1,2748,0
1,0,0,0,10,0,1,0,0.5,2707,0
1,0,0,0,7.5,0,1,0,0.5,13377,0
1,0,1,1,0,0,5,2470,1,13377,0
1,0,0,0,0,0,1,0,1,2807,0
1,0.918296,0.369565,0.25,46,1,5,234,0.5,5833,0
1,0.96023,0.03876,0.03876,43,0,4,297,0.333333,806,1
1,0,0.063492,0.031746,63,0,2,0,1,2732,0
1,0.863121,0.095238,0.071429,42,0,2,26,1,136,1
1,0,0,0,41,0,1,0,0.5,2698,1
1,0,0.035088,0.052632,57,0,6,0,1,207,0
1,0,0.068966,0.068966,58,0,6,64,1,206,0
1,0.964711,0.001601,0.004803,461.695652,1,10,3983,0.565217,11737,0
1,0.951586,0.050228,0.03653,36.5,1,4,135,0.333333,399,0
1,1,0.052632,0.052632,57,0,4,153,0.333333,3197,0
1,0,0.052632,0.070175,57,0,6,1944,1,212,0
1,0,0.052632,0.070175,57,0,6,1284,1,210,0
1,0,0.052632,0.070175,57,0,6,1160,1,212,0
1,0,0.070175,0.087719,57,0,6,731,1,210,0
1,0,0.070175,0.087719,57,0,6,345,1,208,0
1,0,0,0,17,1,1,0,1,8320,1
1,0,0,0,37.5,0,1,0,0.5,2998,1
1,0.826074,0.034483,0.028736,58,0,6,561,0.333333,11277,0
1,0,0.1875,0.3125,16,0,3,36,1,439,0
1,0,5,3,0,1,3,1138,1,18068,0
1,0,0,0,20.5,0,1,0,0.25,260,1
1,0,0.583333,0.083333,12,0,2,10,1,501,0
1,0,0.8,0.4,5,0,3,277,1,365,0
1,0,0,0,0,0,1,0,1,2825,0
1,0,0,0,10,0,1,0,0.5,2718,0
1,0,0,0,5.5,0,1,0,0.5,266,0
1,0,0,0,5.5,0,1,0,0.25,3604,0
3,0.676246,0.003236,0.003236,309,0,5,904,0.7,5407,1
1,0,0,0,0,0,1,0,1,2757,0
1,0,0,0,0,0,1,0,1,2813,0
1,0,0.222222,0.222222,9,0,5,29,1,134,0
1,0.890917,0.176,0.18,14.705882,0,5,1550,0.176471,393,1
1,0,0,0,5,0,1,0,0.5,2842,0
1,0,0,0,46.5,0,1,0,0.5,2879,0
1,0,0.016667,0.266667,60,0,3,80,1,17070,0
2,0.779966,0.238227,0.091413,72.2,1,4,15,0.2,3680,0
1,0,0,0,5,0,1,0,0.5,2795,0
1,0,0,0,5,1,1,0,0.5,3759,0
1,0,0,0,5,0,1,0,0.5,4911,1
3,0.878493,0.005732,0.005643,840.037037,0,17,1481,0.777778,25432,1
1,0,0.919355,0.080645,62,1,3,253,1,14415,0
1,0,0.095238,0.095238,21,0,3,15,1,14133,1
2,0.965401,0.005083,0.001848,721.333333,0,12,386,1,384,0
1,0,0.919355,0.080645,62,1,3,268,1,14416,0
2,0.96023,0.007962,0.007962,209.333333,1,6,606,1,18962,0
1,0,1,1,0,0,3,16,1,3023,0
1,0.833605,0.055556,0.736111,9,0,3,813,0.25,2683,0
2,0.826074,0.4,0.088889,15,1,2,872,0.666667,546,0
1,0.325146,0.428571,2.857143,1.166667,0,3,601,0.5,2657,0
1,0,0,0,12,1,1,0,1,2561,0
1,0,0,0,17.25,0,1,0,0.25,1164,0
1,0,1,1,0,0,2,103,0.666667,2710,0
1,0,0.090909,0,11,1,1,10,1,1145,0
1,1,3,3,0,0,2,309,0.666667,2701,0
1,0,0,0,17.5,0,1,0,0.125,672,0
1,0,0,0,17.5,0,1,0,0.125,672,0
1,0,0,0,0,1,2,69,1,2339,0
1,0,0,0,30,0,1,0,1,48,0
1,1,3,3,0,0,2,852,0.333333,3611,0
1,0,0,0,4.666667,0,1,0,0.333333,2440,0
1,0,0,0,24,0,1,0,0.25,2323,0
1,0,0,0,27,0,1,0,0.25,107,0
1,0,0,0,0,0,3,533,1,3000,0
1,0.811278,0.025,0.175,20,0,3,204,0.5,2660,0
3,0.269013,0.003227,0.04887,433.8,0,9,866,1,19722,0
1,1,0.137931,0.068966,14.5,0,2,680,0.5,3172,1
3,0.782532,0.051544,0.075128,373.909091,0,10,609,0.909091,5298,0
2,1,0.008114,0.008114,246.5,1,7,305,1,13254,1
1,0.848277,0.428994,0.171598,112.666667,1,1,267,0.333333,8323,1
1,0,0,0,48.7,0,1,0,0.1,7901,1
1,0,0.018987,0.006329,158,0,3,17,1,4087,0
2,0,0,0,15,0,1,0,0.25,572,0
1,0.792481,3,3,0,0,3,309,0.75,2716,0
1,0.63093,2,2,0,0,2,1149,0.333333,421,0
1,0,0,0,17.8,0,1,0,0.1,692,1
1,0,0,0,17.8,0,1,0,0.1,692,0
1,0,1,1,0,0,3,49,1,1171,0
1,0,0,0,25,0,1,0,0.333333,424,0
1,0.767962,1.932773,0,29.75,0,1,0,1,1302,0
1,0,0,0,0,0,1,0,1,1284,0
1,0,4.75,0,4,1,1,0,1,1285,0
1,0,0,0,0,0,1,0,1,1286,0
1,0,3.166667,0,12,1,1,0,1,1287,0
1,0,0,0,0,0,1,0,1,1288,0
1,0,1.571429,0,91,1,1,0,1,1289,0
1,0,0,0,0,0,1,0,1,1290,0
1,0.439497,0.175824,0.005495,91,1,1,28,1,1292,0
1,0,0.011655,0.002331,429,0,9,18,1,7674,0
1,0,0.064516,0.032258,31,0,2,283,1,3596,0
1,1,3,3,0,0,3,278,1,2882,0
1,0.985228,0.049383,0.037037,40.5,1,1,256,0.5,2304,0
2,0.509035,0.317757,0.014019,53.5,0,2,325,1,2397,0
1,0,0.615385,0.076923,13,0,2,50,1,113,0
1,0,0,0,0,0,2,15,1,2796,0
2,0,0,0,30.2,1,1,0,0.2,2527,0
1,0,0,0,0,0,2,50,1,2647,0
1,0,0,0.283333,60,1,2,0,1,1917,0
1,0,0,0.968254,63,0,2,52,1,1916,0
3,0.565611,0.021196,0.082999,448.2,0,12,328,0.9,19856,1
1,0,1,1,0,0,3,95,1,15759,0
1,0,0.09322,0.067797,118,0,3,280,1,11740,0
1,0,0,0,65,0,1,0,1,13456,0
1,0,0,0,153.444444,0,1,0,0.111111,710,0
1,0,0,0,153.444444,0,1,0,0.111111,710,0
1,0,0.0625,0.0625,32,1,2,0,1,218,0
1,0,0.3125,0.09375,32,0,2,38,1,217,0
1,0,0.064516,0.064516,31,0,2,200,1,18784,0
1,0,0.066667,0.066667,30,0,1,0,1,53,0
1,0,0,0,30,0,1,0,1,52,0
1,0,1,1,0,0,3,5183,0.173913,363,0
2,0.692221,0.041667,0.041667,312,0,3,77,1,2939,0
1,0,0.021583,0.021583,139,0,4,119,1,12348,0
1,0,0.507143,0.257143,140,0,3,7,1,9892,0
1,0,0.238938,0.035398,113,0,2,65,1,13453,0
1,0,0.021583,0.021583,139,0,4,451,1,12350,0
1,0,0.021583,0.021583,139,0,4,406,1,12349,0
1,0.960421,0.473913,0.365217,115,0,1,0,0.5,12121,0
1,0,0,0,106.5,0,1,0,0.5,12119,0
1,0,1,1,0,0,3,20,1,12674,0
1,0.918296,0.018182,0.018182,247.5,1,2,18,1,9652,1
1,0,0,0,153,0,1,0,1,12126,0
1,0,0.025641,0.025641,78,0,1,75,1,14132,0
1,1,0.025974,0,115.5,0,1,204,1,13220,0
1,0,0.038462,0.012821,78,0,4,1156,1,164,0
1,0,0.245714,0.028571,175,1,6,29,1,210,0
2,0.729903,0.09607,0.039301,152.666667,1,12,21,0.333333,15938,1
1,0.876575,0.006458,0.006458,588.4,0,12,164,0.6,949,1
2,0.950069,0.019231,0.016827,138.666667,0,6,3,0.666667,19877,0
1,0,0.245714,0.028571,175,1,6,1428,1,211,0
1,0,0.245714,0.028571,175,1,6,831,1,212,0
1,0,0.245714,0.028571,175,1,6,655,1,213,0
1,0,0.005128,0.005128,390,1,6,1,1,221,0
2,0.820649,0.029718,0.002229,448.666667,0,14,81,1,358,0
1,0,0.078329,0.02611,383,0,6,129,1,28,0
1,0,0.216216,0.064865,370,1,5,10,1,96,1
1,0,0.032258,0.002933,341,1,4,146,1,27,1
2,0.422397,0.102715,0.059032,169.4,1,12,320,0.8,15945,1
2,0.652075,0.030657,0.00219,456.666667,1,9,16,1,19763,1
1,0,0.216216,0.064865,370,1,5,737,1,98,0
1,0,0.032258,0.002933,341,1,4,661,1,29,0
1,0,0.002703,0.005405,370,1,6,598,1,31,0
1,0,0.005391,0.002695,371,0,6,598,1,29,0
1,0,0.216216,0.064865,370,1,5,364,1,97,0
1,0,0.032258,0.002933,341,1,4,288,1,28,0
1,0,0.078329,0.02611,383,0,6,244,1,30,0
1,0,0.065574,0.114754,61,0,3,0,1,16204,0
1,0,0.111111,0.015873,63,1,3,0,1,16202,0
1,0,0.050847,0.033898,59,1,3,0,1,16200,0
2,1,0.016736,0.016736,119.5,0,7,158,1,24019,0
1,0,0.065574,0.114754,61,0,3,586,1,16205,0
1,0,0.111111,0.015873,63,1,3,586,1,16203,0
1,0,0.050847,0.033898,59,1,3,586,1,16201,0
1,0,0.186441,0.169492,59,1,3,326,1,15112,0
1,0,0,0,204.75,0,1,0,0.125,726,0
1,0,0,0,204.75,0,1,0,0.125,726,0
1,0,0,0,7.571429,0,1,0,0.142857,740,0
1,0,0,0,7.571429,0,1,0,0.142857,740,0
1,0,0,0,334,0,1,0,0.2,750,1
1,0,0,0,59.666667,0,1,0,0.333333,750,0
2,0.446096,0.019799,0.017585,1279.5,1,16,93,0.833333,25773,0
2,0.602892,0.014817,0.014922,1189.5,0,18,292,0.75,24880,1
1,0.6987,0.027697,0.02381,1029,1,6,80,1,729,0
1,0.619382,0.005697,0.001356,1843,1,16,29,1,723,0
2,1,0.001147,0.001147,1743.333333,1,12,3,0.333333,19568,0
1,0,0.00148,0.00148,1351,1,6,0,1,719,0
1,0,0.011843,0.003701,1351,1,6,25,1,717,0
2,0.839104,0.007776,0.024711,578.7,1,16,0,0.1,276,1
1,0,0.001483,0.001483,1349,1,6,9,1,143,0
1,0.932112,0.004975,0.002177,1608,1,11,2,1,655,0
1,0,0.004454,0.004454,1347,1,5,2,1,607,0
1,0,0.00297,0.002227,1347,0,5,4,1,605,1
1,0,0.034175,0.037147,1346,0,5,17,1,603,0
1,0,0.000748,0.002992,1337,0,5,5,1,227,0
1,0,0.008969,0.007474,1338,1,5,0,1,16052,1
1,0,0.00224,0.00224,1339,0,5,37,1,201,0
1,0,0.00224,0.00224,1339,0,5,13,1,196,0
1,0,0.00224,0.001494,1339,1,5,3,1,192,0
1,0,0.005232,0.003737,1338,1,5,0,1,188,0
1,0,0.013483,0.011236,1335,0,5,1,1,187,1
1,0,0.039334,0.032526,1322,0,5,30,1,180,0
1,0,0.037262,0.007605,1315,0,5,1,1,178,0
1,0,0.003831,0.001533,1305,0,5,11,1,15503,0
1,0,0.015337,0.002301,1304,1,5,1,1,173,0
1,0,0.022481,0.020155,1290,0,4,1,1,15014,1
1,0,0.001552,0.001552,1289,0,4,0,1,15009,0
1,0,0.025601,0.011637,1289,0,4,1,1,154,0
1,0.264517,0.011331,0.004676,2780,0,13,10,1,142,0
1,0,0.004902,0.001634,1224,0,4,0,1,140,0
1,0,0.002461,0.002461,1219,0,4,4,1,124,0
1,0,0.007383,0.004102,1219,0,4,1,1,14708,0
1,0,0.012325,0.022186,1217,1,4,0,1,123,0
1,0,0.023635,0.01467,1227,1,4,14,1,122,0
1,0.109714,0.145823,0.053114,1035.5,0,9,7,1,110,1
1,0,0.121037,0.089337,694,0,4,4,1,108,1
1,0,0.005857,0.001464,683,0,4,0,1,107,0
1,0,0.146843,0.124816,681,0,4,0,1,106,0
1,0,0.051775,0.02071,676,0,4,0,1,105,0
1,0,0.018045,0.02406,665,0,4,11,1,104,0
2,0.833797,0.011151,0.004347,587.888889,0,15,99,0.111111,109,0
1,0.779768,0.017521,0.004123,1058.454545,0,15,311,0.545455,13680,0
1,0,0.004255,0.004255,470,1,3,21,1,15716,0
1,0,0.016949,0.008475,472,0,3,1,1,12448,0
1,0,0.004237,0.004237,472,0,3,0,1,15676,0
1,0,0.008475,0.002119,472,0,3,1,1,15670,0
1,0,0.004246,0.004246,471,1,3,2,1,12256,0
1,0,0.015021,0.019313,466,1,3,0,1,32,0
1,0,0.019313,0.002146,466,0,3,6,1,31,1
1,0,0.009728,0.007782,514,1,6,1254,1,680,0
1,0,0.015534,0.007767,515,1,5,885,1,198,0
1,0,0.106796,0.054369,515,1,4,517,1,73,0
1,0,0.004274,0.004274,468,1,3,158,1,12257,0
1,0,0.015021,0.019313,466,1,3,105,1,33,0
1,0,0.019313,0.002146,466,0,3,105,1,30,0
1,0,0.010331,0.008264,484,1,6,807,1,679,0
1,0,0.014433,0.008247,485,1,5,438,1,197,0
1,0.650022,0.005272,0.001387,1802,1,16,1202,0.5,727,0
1,0,0.001484,0.001484,1348,1,6,525,1,720,0
1,0,0.011869,0.003709,1348,1,6,525,1,718,0
1,0,0.001487,0.001487,1345,1,6,316,1,144,0
1,0,0.004461,0.004461,1345,1,5,204,1,608,0
1,0,0.005204,0.004461,1345,0,5,202,1,606,0
1,0,0.010417,0.005208,1344,1,5,198,1,604,0
1,0,0.008969,0.007474,1338,1,5,73,1,16053,0
1,0,0.00224,0.00224,1339,0,5,50,1,204,0
1,0,0.034789,0.028868,1351,1,6,77,1,731,0
1,0,0.001481,0.001481,1350,1,6,74,1,725,0
2,0.822903,0.017638,0.013271,457.923077,1,16,1032,0.692308,24709,1
1,0.977991,0.00952,0.004259,1330.5,1,16,368,1,18149,0
1,0,0.075515,0.020595,437,0,7,39,1,17375,0
1,0,0.004739,0.00237,422,1,7,14,1,116,0
1,0,0.004773,0.004773,419,1,5,41,1,15688,0
1,0,0.00716,0.004773,419,1,5,9,1,15541,0
1,0,0.002415,0.007246,414,1,5,5,1,15436,0
1,0.946395,0.004932,0.001644,608.333333,0,7,159,1,15398,0
1,0.251709,0.225292,0.103082,470.5,1,10,22,0.5,13949,1
1,0,0.026667,0.003333,300,0,4,1,1,13690,0
1,0,0.007273,0.007273,275,0,4,86,1,12957,0
1,0,0.071161,0.007491,267,0,4,23,1,11626,0
1,0.676942,0.014783,0.009565,575,0,9,109,1,11439,0
1,0,0.055336,0.007905,253,0,4,85,1,10858,0
1,0,0.071429,0.003968,252,0,4,40,1,10096,0
1,0,0.012048,0.012048,249,1,1,5,1,9496,0
1,0,0.007435,0.003717,269,0,5,984,1,15401,0
1,0,0.073077,0.007692,260,0,4,255,1,11627,0
1,0,0.071429,0.003968,252,0,4,50,1,10097,0
1,0,0.007246,0.003623,276,0,5,729,1,15400,0
1,0,0.006645,0.003322,301,0,5,285,1,15399,0
1,0,0.081081,0.027027,37,0,2,2,1,433,0
1,0,0.085714,0.028571,35,0,2,3,1,10173,0
2,0,0,0,19,1,1,0,0.5,486,0
1,0,0.05988,0.026946,334,1,6,129,1,19597,0
1,0.998721,0.053655,0.020218,1286,1,15,18,0.5,15867,0
1,0,0.042345,0.003257,307,1,6,5,1,15759,0
1,0,0.086667,0.043333,300,0,6,0,1,15753,0
1,0,0.1,0.017241,290,0,6,18,1,1162,0
1,0,0.007407,0.007407,270,1,6,9,1,15708,0
1,1,0.001061,0.001061,1884.5,0,10,97,1,13642,0
1,0,0.042146,0.034483,261,1,5,41,1,13313,1
1,0,0.022901,0.007634,262,0,5,0,1,12958,0
1,0,0.007692,0.007692,260,1,5,86,1,15736,0
1,0.704877,0.006115,0.053237,926.666667,1,12,154,1,425,0
1,0,0.007117,0.007117,281,1,3,14,1,14138,0
1,0,0.007117,0.007117,281,0,3,1,1,9905,0
1,0,0.021352,0.024911,281,0,3,8,1,9898,1
1,0,0.022901,0.007634,262,0,5,330,1,12959,0
1,0,0.007692,0.007692,260,1,5,330,1,15738,0
1,0,0.05988,0.026946,334,1,6,861,1,19599,0
1,0,0.05988,0.026946,334,1,6,495,1,19598,0
1,0,0.00787,0.003443,2033,0,11,12,1,19497,0
1,0,0.024679,0.008885,2026,0,11,15,1,19480,0
1,0,0.008982,0.008982,2004,0,11,3,1,214,0
3,0.898671,0.008413,0.007171,805.666667,0,18,72,0.111111,371,0
1,0,0.002579,0.001547,1939,1,11,29,1,19124,0
1,0,0.001579,0.001053,1900,1,11,28,1,18650,0
1,0,0.030542,0.017378,1899,0,11,23,1,18534,1
1,0,0.020321,0.017647,1870,0,11,34,1,17414,0
1,0,0.001071,0.001071,1867,1,11,1,1,1192,0
1,0,0.002197,0.000549,1821,0,11,0,1,104,1
2,0.78498,0.007421,0.001484,2246,0,15,79,1,185,1
3,0.434017,0.011143,0.006737,1286.333333,0,18,24,1,222,1
2,0.666743,0.00885,0.00255,2222.333333,1,15,57,0.666667,45,0
2,0.849909,0.006179,0.005228,701.333333,1,12,206,0.666667,20249,0
1,0,0.002647,0.001324,1511,1,9,11,1,136,0
2,0.696212,0.006229,0.002831,883,0,9,0,0.5,19925,0
1,0,0.056532,0.040489,1309,0,9,22,1,14600,0
1,0,0.001585,0.001585,1262,1,8,14,1,14342,0
1,0,0.047276,0.022436,1248,1,8,6,1,13943,1
1,0,0.007377,0.008197,1220,1,8,10,1,13432,0
1,0,0.006526,0.00145,1379,1,8,6,1,50,0
2,0.480627,0.069741,0.008069,867.5,0,7,26,1,23371,1
1,0,0.004798,0.001371,1459,0,7,14,1,15690,0
2,0.34868,0.048528,0.046956,890.2,1,11,117,0.8,16490,1
1,0,0.006506,0.005856,1537,0,7,0,1,15207,0
1,0,0.025374,0.049447,1537,0,7,2,1,15206,0
1,0,0.006439,0.006439,1553,0,7,1,1,15205,0
2,0.721928,0.005615,0.005615,890.5,0,7,0,0.5,22471,0
2,0.721928,0.005615,0.005615,890.5,0,7,94,1,22469,0
1,0,0.003873,0.000646,1549,0,7,14,1,11608,1
2,0.351433,0.044118,0.016043,561,0,13,14,0.5,15518,0
1,0,0.027308,0.008453,1538,0,7,2,1,11463,1
1,0,0.012195,0.007453,1476,1,7,9,1,11352,0
2,0.970951,0.00323,0.00323,774,1,7,73,1,15006,0
2,0.592738,0.06629,0.054985,648.666667,1,7,3,0.333333,554,1
2,0.906249,0.006104,0.003052,764.5,0,12,222,0.5,14219,1
1,0,0.002185,0.013838,1373,0,7,7,1,459,0
1,0,0.015184,0.000723,1383,0,7,7,1,10394,0
1,0,0.004357,0.00581,1377,0,7,34,1,9970,0
1,0,0.029133,0.079388,1373,0,7,2,1,364,0
1,0,0.001402,0.001402,1427,0,7,1,1,363,0
2,0.658022,0.082395,0.088322,843.5,0,6,24,0.5,12512,1
2,0.796842,0.026271,0.025706,1180,0,12,32,1,12384,0
5,0.947963,0.00546,0.004598,497.142857,0,12,4,0.285714,21288,1
2,0.852309,0.012964,0.010607,565.666667,0,7,37,1,19710,1
1,0,0.001924,0.002566,1559,0,6,0,1,13278,0
1,0,0.001283,0.003207,1559,0,6,5,1,13277,0
1,0,0.055058,0.00064,1562,0,6,7,1,8790,0
1,0,0.009265,0.001985,1511,0,6,5,1,13266,1
1,0,0.04641,0.028281,1379,0,5,8,1,8342,0
1,0,0.002195,0.012436,1367,1,5,26,1,8113,0
1,0,0.078717,0.073615,1372,0,5,9,1,8016,0
1,0,0.002941,0.001471,1360,0,5,0,1,7677,0
1,0.970951,0.014068,0.012548,1315,1,10,8,1,5863,1
1,0,0.00075,0.006747,1334,0,5,26,1,5850,0
1,0,0.001499,0.001499,1334,1,5,1,1,628,0
1,0,0.071482,0.080417,1343,1,4,27,1,4608,0
1,0,0.005857,0.000732,1366,1,4,66,1,4196,0
1,0,0.001472,0.001472,1359,1,4,7,1,4125,0
1,0,0.005151,0.002943,1359,1,4,32,1,4122,0
1,0,0.001475,0.000737,1356,0,3,11,1,3988,0
1,0,0.018414,0.000708,1412,0,3,0,1,3909,0
1,0,0.006849,0.008371,1314,0,2,1,1,441,0
2,0.817752,0.041077,0.162963,742.5,0,1,14,0.5,379,0
2,0,0,0,597.333333,0,1,0,0.333333,377,1
1,0,0.00297,0.001485,1347,0,5,274,1,7678,0
1,0,0.033457,0.027509,1345,1,5,274,1,7676,0
1,0,0.015162,0.000722,1385,0,7,571,1,10396,0
1,0,0.04641,0.028281,1379,0,5,69,1,8343,0
1,0.90117,0.010283,0.001428,1750.5,1,14,1135,1,13199,0
1,0,0.015184,0.000723,1383,0,7,101,1,10395,0
1,0,0.002571,0.001285,1556,1,9,601,1,137,0
1,0,0.037942,0.018006,1555,1,8,454,1,13945,0
1,0.909736,0.009046,0.001919,1824,1,14,530,1,13197,0
1,0,0.001305,0.001305,1532,1,8,256,1,13086,0
1,0,0.005875,0.001305,1532,1,8,255,1,51,0
1,0,0.003213,0.001606,1245,1,9,247,1,138,0
1,0,0.001608,0.001608,1244,1,8,149,1,14343,0
1,0,0.047696,0.022635,1237,1,8,100,1,13944,0
1,0,0.001978,0.001318,1517,1,11,687,1,18652,0
1,0.730926,0.050665,0.012576,1391.5,0,10,233,1,16250,0
1,0,0.001597,0.001064,1879,1,11,118,1,18651,0
2,0.679671,0.002382,0.002522,2379,0,19,80,1,202,0
1,0,0.002896,0.003724,2417,0,18,16,1,163,0
1,0.991992,0.009286,0.004286,1400,0,18,29,1,107,0
2,0.560553,0.074712,0.076378,1200.166667,1,17,47,1,595,0
1,0.970951,0.002342,0.001004,1494.5,1,17,60,1,196,0
2,0.615977,0.004336,0.000699,2383,0,18,131,1,24936,0
1,0.954526,0.002512,0.002055,1459.666667,0,17,143,1,18466,0
1,0,0.00085,0.00085,2354,0,16,4,1,18463,0
1,0,0.001284,0.000856,2336,1,16,0,1,18451,0
1,0,0.000859,0.000429,2329,1,16,1,1,311,0
1,0,0.011168,0.006443,2328,0,16,13,1,176,0
1,0,0.000433,0.003893,2312,0,16,12,1,18239,0
1,0,0.001735,0.001301,2306,1,16,0,1,18094,0
1,0,0.001735,0.001735,2305,0,16,1,1,716,1
4,0.989751,0.000831,0.003003,1423,0,19,1059,0.818182,25774,0
1,0.605187,0.003716,0.000646,3094.5,0,16,10,1,263,1
1,0,0.000873,0.000873,2290,1,16,6,1,260,0
1,0,0.001747,0.000873,2290,0,16,2,1,253,0
1,0,0.001285,0.00257,2335,1,16,1,1,250,0
3,0.63093,0.00129,0.00129,1033.666667,0,16,4,1,24895,1
2,0.849425,0.010522,0.005051,792,0,16,6,0.333333,23688,0
1,0,0.00221,0.000442,2262,0,16,0,1,17938,0
1,0.995727,0.000744,0.003126,3359,1,17,19,1,16020,0
3,0.920573,0.001936,0.002815,1420.75,0,17,95,1,22718,1
1,0,0.001794,0.001794,2230,0,15,4,1,1149,0
1,0,0.003139,0.003139,2230,1,15,9,1,711,0
