@relation 'postgres-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.442nm+0.417ns+0.403nf+0.353pd+0.282ndev... numeric
@attribute '0.52 exp+0.488rexp+0.421sexp-0.245nf+0.231lt...' numeric
@attribute '0.57 entropy-0.484npt-0.418pd-0.348nf+0.209ndev...' numeric
@attribute -0.654lt-0.456ndev+0.381la+0.316rexp+0.234exp... numeric
@attribute 0.992ld-0.101la-0.075fix+0.022lt+0.013pd... numeric
@attribute 0.942fix-0.255lt-0.117ndev-0.111la+0.105entropy... numeric
@attribute -0.908la-0.287lt-0.19fix-0.173ndev-0.098ld... numeric
@attribute -0.747npt+0.397lt-0.323ns-0.258ndev-0.173entropy... numeric
@attribute -0.713entropy+0.355sexp-0.277npt+0.275ns-0.268pd... numeric
@attribute 0.564ns-0.503ndev-0.411pd+0.341lt+0.226rexp... numeric
@attribute bug {1,0}

@data
-0.578235,-2.206354,1.208817,1.011734,0.036627,-0.40253,0.738896,2.80743,1.283294,-0.365816,1
-0.635528,-2.1875,1.189122,1.040212,0.036726,-0.387701,0.754036,2.689288,1.26981,-0.371931,0
-1.413957,-0.968908,-0.702051,-1.977914,0.152059,-1.313097,-0.431215,0.621177,-0.09589,0.586884,0
-1.334106,-0.918393,-0.653292,-2.063735,0.152032,-1.333645,-0.474134,0.540217,-0.040443,0.434595,0
0.934496,2.013994,0.520957,1.076643,-0.108411,1.351429,0.3702,-0.615691,-1.234545,-0.176274,0
-0.078493,1.888052,-0.918668,1.145446,-0.109119,1.101412,0.246268,-0.089203,0.467768,-0.030805,0
-1.232785,-0.691342,-0.657146,0.823159,0.052443,-0.612839,0.44314,-0.17839,0.159998,0.188065,1
-0.047482,1.870931,-0.955306,1.146829,-0.107981,1.104672,0.244143,-0.08239,0.444215,-0.066648,0
1.855853,2.11432,1.181876,0.193784,0.064898,-0.943744,0.229419,-0.204039,-0.95367,-1.18247,0
-0.381762,1.278308,-0.901937,1.75229,0.05798,-0.664616,0.960092,-0.051249,0.20464,0.266407,0
-0.362907,-1.329962,1.426412,1.165511,0.031755,-0.217705,0.691848,0.542819,-1.331908,0.161404,0
-1.376381,-0.933462,-0.740851,0.30396,-0.086287,1.393977,0.144335,-0.210213,0.403588,0.020594,0
2.051613,2.349879,1.121749,0.328123,0.062593,-0.925518,0.339876,-1.289667,-0.803317,0.084742,0
4.214099,2.682272,2.582454,-0.311062,-0.119993,0.829788,-0.199555,0.03425,1.231962,-0.204297,0
0.491251,2.546391,-0.641374,0.026575,0.096582,-1.302995,0.207518,-0.079426,0.419833,-0.429873,0
0.505571,2.837151,-0.798713,-0.321877,-0.054447,0.597987,-0.172245,0.078918,0.497,-0.321318,0
1.773845,2.450383,1.719767,-0.092174,0.07354,-1.207098,0.046676,1.493702,-0.968541,-0.482966,0
1.250766,2.780186,0.626307,-0.404211,0.098523,-1.267008,-0.027836,-0.153143,-1.556293,-0.177103,0
1.499066,2.656505,0.824545,-1.768663,0.126067,-1.587723,-0.537241,-0.261742,-1.321434,-0.563263,0
-1.060346,-0.92494,-0.290246,-1.531987,0.126485,-1.093485,-0.211913,-0.259303,0.370519,-0.505987,0
1.074735,-0.909783,2.224371,-2.522383,-0.050989,0.903634,-0.871773,-0.207401,-0.358223,-0.383265,0
0.609542,3.186751,-0.884395,-0.123053,-0.056788,0.565032,-0.104594,0.195537,0.317881,-0.219858,0
0.595286,2.888509,-0.7318,0.226915,0.094179,-1.335417,0.273519,0.040164,0.23274,-0.328087,1
0.595961,2.890284,-0.731832,0.228891,0.094495,-1.334331,0.2786,0.039793,0.232197,-0.327985,0
0.194992,1.927234,-0.593304,-0.214483,0.10086,-1.268643,0.143833,-0.065022,0.327772,-0.354859,0
0.4883,2.615021,-0.684052,0.069791,0.097533,-1.314836,0.233017,-0.021828,0.314393,-0.413935,0
0.488256,2.614616,-0.684121,0.069604,0.097538,-1.314804,0.232953,-0.021863,0.314384,-0.414137,0
0.487831,2.613346,-0.683754,0.076505,0.09571,-1.316844,0.21609,-0.022792,0.315031,-0.41388,0
0.206356,2.21882,-0.745246,-0.573037,-0.049157,0.632672,-0.228624,0.090364,0.413659,-0.247808,0
0.487659,2.61291,-0.684174,0.081452,0.093527,-1.320643,0.194097,-0.021788,0.314727,-0.412041,1
0.487482,2.610903,-0.682659,0.081798,0.095693,-1.314201,0.220512,-0.026477,0.316641,-0.417146,0
0.487548,2.61307,-0.683708,0.069583,0.097526,-1.314466,0.23305,-0.022477,0.314813,-0.414632,0
0.487,2.613223,-0.684369,0.062179,0.097935,-1.316249,0.232195,-0.019452,0.313817,-0.412369,0
0.502422,2.631329,-0.699215,0.069612,0.097663,-1.320714,0.226549,-0.006848,0.296671,-0.407699,1
0.106281,1.672019,-0.550359,-0.069653,0.094048,-1.179518,0.205622,-0.181159,0.346137,-0.436843,0
1.182006,-1.173182,2.209975,-2.01273,-0.077307,0.980677,-0.763132,0.361896,0.225034,-0.444961,1
-0.373256,-0.744092,0.978662,-2.16706,-0.039891,0.946732,-0.857344,-0.358402,-1.490899,-0.183759,0
0.029123,-1.69099,2.218692,-0.656591,0.065925,-0.566106,0.052426,0.639573,-0.544397,-1.078867,0
-0.139909,1.144609,-0.494449,-0.256902,0.098106,-1.136078,0.175435,-0.203887,0.308183,-0.411693,0
1.229548,0.790103,1.000148,0.170289,0.057367,-0.748663,0.291913,-1.364398,-0.534593,0.145753,0
-0.20519,1.259393,-0.624043,-0.66092,-0.055653,0.775881,-0.254868,-0.070756,0.402039,-0.317518,0
0.820908,0.459123,1.673829,0.185536,0.056064,-0.702722,0.314277,0.16758,-0.81261,-0.950595,0
-1.126649,-0.867249,-0.365058,-1.509224,-0.076459,0.868676,-0.884819,-0.295308,0.548566,-0.521123,1
-0.055186,-1.619345,0.918619,-0.949931,0.084642,-0.66034,0.026919,-1.407537,-0.124003,0.008244,1
0.775498,0.817905,1.530482,-0.571385,-0.079633,0.945454,-0.298714,1.649633,-0.905805,-0.03038,0
-0.051589,1.51066,-0.629696,0.26633,0.089744,-1.068031,0.372392,-0.140124,0.294693,-0.301335,0
-0.050163,1.509237,-0.631512,0.267355,0.089563,-1.068169,0.369474,-0.139972,0.293626,-0.303253,0
-0.050971,1.503726,-0.629875,0.278172,0.089871,-1.063122,0.37741,-0.146179,0.295141,-0.307693,0
0.15108,0.576002,0.665051,-0.654554,0.098946,-0.98264,-0.018653,-0.208479,-1.596238,0.111964,0
0.219621,-0.168682,1.359641,-0.832923,-0.080647,1.009795,-0.410009,1.533672,-0.388252,-0.247762,0
-0.855844,-0.281547,-0.439987,-0.49604,0.097429,-0.968632,0.098607,-0.216781,0.250242,-0.25494,0
-0.853196,-0.285271,-0.442274,-0.504713,0.101763,-0.959813,0.142543,-0.21973,0.249434,-0.26396,0
0.758898,-0.784743,1.064236,-0.848545,-0.082941,1.318461,-0.20483,-1.331461,-0.767541,0.283736,1
-1.165733,-0.940608,-0.393935,-0.526984,0.09932,-0.844163,0.154418,-0.308437,0.306483,-0.288965,1
-1.281575,-1.131173,-0.43229,-0.46105,0.09554,-0.807046,0.148701,-0.271232,0.284295,-0.205238,0
-0.814552,0.375512,-0.802037,-0.062161,-0.064756,1.047074,0.044326,0.121546,0.145337,0.249636,1
-1.457954,-1.439565,-0.438139,-0.497904,0.098598,-0.758128,0.170447,-0.259217,0.305163,-0.15067,0
-1.485137,-1.232818,-0.572814,-0.901029,-0.049314,1.152799,-0.197418,-0.121241,0.410048,-0.060606,0
0.663038,-1.63532,2.226203,0.465013,0.038547,-0.320159,0.516229,0.424196,-0.501309,0.435266,0
-1.178781,-0.341574,-0.778763,-0.267308,-0.065965,1.09956,-0.069734,0.142984,0.123324,0.340679,0
-1.193878,-0.641033,-0.624961,0.055662,0.093207,-0.788762,0.386332,-0.013675,0.039202,0.226901,0
-1.179352,-0.345771,-0.778497,-0.290868,-0.059054,1.110162,-0.004807,0.141286,0.124308,0.33375,0
-1.548177,-1.266462,-0.627975,-0.776388,-0.058198,1.161527,-0.237455,-0.045455,0.361765,0.078875,0
-1.569344,-1.604583,-0.462503,-0.38526,0.095418,-0.705208,0.211761,-0.244377,0.298293,-0.073322,1
-1.586026,-1.539456,-0.525063,-0.166584,0.09546,-0.661091,0.339545,-0.184641,0.236402,0.059431,0
-0.765461,-0.932775,0.416693,0.301911,0.073582,-0.498697,0.441234,-0.397776,-1.254724,0.235883,0
-1.705698,-1.736004,-0.55766,-0.136742,0.095648,-0.622859,0.356929,-0.150751,0.229796,0.133521,0
-0.879411,-1.196875,0.617019,-0.055763,-0.080075,1.555694,0.071326,-0.306482,-1.653024,0.500421,0
-1.478309,-1.249101,-0.576098,-0.865751,-0.050277,1.16689,-0.183707,-0.140407,0.41338,-0.087539,0
-0.418151,-0.492821,0.665665,-1.330991,-0.046083,1.10442,-0.459696,-0.178203,-1.518693,0.1721,0
0.684581,2.320952,-0.826804,0.355156,0.092635,-1.159252,0.3247,-0.22727,0.350979,-0.830651,0
0.64418,2.373223,-0.789911,0.272445,0.093995,-1.194558,0.295106,-0.188128,0.361987,-0.73924,0
0.625891,2.386486,-0.769572,0.262491,0.093644,-1.199948,0.292675,-0.186777,0.373653,-0.713203,0
0.139547,1.645127,-0.586576,-0.045113,0.09445,-1.167195,0.212463,-0.187515,0.326472,-0.48801,0
0.579009,2.501943,-0.746752,0.018538,0.100207,-1.298306,0.19654,-0.053141,0.350262,-0.524976,0
-1.035132,-0.932895,-0.32217,-1.5467,0.127924,-1.097049,-0.220481,-0.244261,0.347483,-0.526233,0
0.537458,2.519129,-0.695463,0.032709,0.09814,-1.296505,0.206049,-0.071769,0.385734,-0.485714,0
-0.633454,-0.325876,0.025346,-0.090873,0.07756,-0.79229,0.164024,-0.300274,-0.560431,-0.030333,0
-1.077111,-0.551955,-0.561354,0.850509,-0.00236,-0.737235,-0.141881,-0.313618,0.239844,-0.027934,1
0.250193,-0.130553,0.201608,-0.581404,-0.08284,1.105154,-0.237408,-0.83818,0.122903,0.583922,0
-1.095387,-0.594045,-0.548611,0.692168,0.043779,-0.663136,0.295902,-0.331562,0.253128,-0.070994,0
0.98912,0.457558,1.882438,0.956969,0.034138,-0.563241,0.573741,0.962405,-0.951516,-0.479864,0
-1.580946,-1.623752,-0.469938,0.238891,0.075559,-0.535397,0.43194,-0.394472,0.323989,-0.116297,0
-1.413037,-0.933304,-0.729708,1.223831,-0.317038,1.105141,-1.932505,-0.207646,0.337296,0.249562,1
-1.741982,-1.796252,-0.553464,0.451609,0.079954,-0.445739,0.608459,-0.305093,0.261439,0.092478,1
0.716049,3.497989,-0.951493,-1.470958,-0.018051,0.124211,-0.69422,0.669833,0.300089,0.081666,0
0.787192,3.457594,-0.853028,-1.044459,0.134635,-1.803331,-0.274609,0.559898,0.162395,-0.071493,0
0.735266,3.32722,-0.830384,-1.120705,0.136186,-1.794329,-0.295425,0.531779,0.200031,-0.110632,0
0.748873,3.623877,-0.98279,-1.470276,-0.015257,0.105385,-0.678772,0.687018,0.285534,-0.002427,0
0.735194,3.32587,-0.830692,-1.121726,0.136318,-1.794099,-0.294729,0.531707,0.199948,-0.111405,1
0.739256,3.323963,-0.835406,-1.118806,0.135844,-1.794404,-0.300384,0.532518,0.196778,-0.115514,1
-0.956452,-0.183988,-0.574239,-3.118335,0.012572,0.338281,-1.143475,0.512464,0.203401,0.081405,0
2.105132,2.779208,0.634008,-0.519835,0.079988,-1.326578,-0.171252,-0.911816,-0.136403,0.166712,1
-0.98883,-0.269814,-0.562052,-3.104018,0.012903,0.362535,-1.117385,0.48412,0.207633,0.058354,0
0.609012,3.270295,-0.932518,-1.50593,-0.017913,0.150967,-0.693862,0.663462,0.256996,0.111421,0
0.494342,2.862771,-0.82702,-1.081395,0.131979,-1.724174,-0.289522,0.582145,0.114531,0.144203,0
-1.066564,-0.344838,-0.611388,-3.006899,0.011662,0.390871,-1.080753,0.547147,0.164793,0.180078,0
-1.07145,-0.361022,-0.610707,-3.014984,0.011766,0.391886,-1.084346,0.544638,0.167144,0.174438,0
0.398171,2.748906,-0.870163,-0.998105,0.133921,-1.684807,-0.21983,0.638603,0.070566,0.263012,0
0.405829,3.029987,-1.021358,-1.353366,-0.017599,0.215916,-0.606835,0.792086,0.156766,0.368793,0
-1.133482,-0.384181,-0.663655,-2.914607,0.010673,0.41133,-1.048095,0.617188,0.12412,0.301215,0
0.44312,2.978459,-0.963678,-0.78834,0.129962,-1.682155,-0.170189,0.708306,0.036287,0.288668,0
2.214395,1.884414,1.3911,0.71512,0.030735,-0.972533,0.301773,0.567034,0.860087,-0.206267,0
0.243291,2.484049,-0.916946,-0.721816,0.044786,-1.788894,-1.098508,0.714078,0.017354,0.441945,1
2.344706,2.109527,1.874334,-0.020143,0.067234,-1.142318,0.12691,1.093058,-0.523923,0.540159,0
0.422729,3.243412,-1.136078,-1.334954,-0.01441,0.163288,-0.620329,0.958475,0.071297,0.485905,0
0.235109,2.794095,-1.103901,-1.44543,-0.017332,0.190774,-0.69521,0.9817,-0.017352,0.639304,0
0.486087,3.181428,-1.039657,-0.838453,0.13442,-1.760822,-0.194528,0.903329,-0.156464,0.533054,0
-1.108703,-0.184602,-0.762415,-2.873458,0.013086,0.36701,-1.048216,0.785552,0.041377,0.50745,0
0.50106,3.474901,-1.189484,-1.160746,-0.017706,0.148102,-0.564427,1.046181,-0.067936,0.631723,0
0.486349,3.174749,-1.036579,-0.807947,0.132516,-1.752799,-0.192952,0.889788,-0.152369,0.522771,0
0.486958,3.178155,-1.036763,-0.811931,0.133929,-1.751405,-0.179241,0.891137,-0.153605,0.524254,0
0.486813,3.177807,-1.036713,-0.812122,0.133931,-1.751383,-0.179298,0.891079,-0.153539,0.524168,0
0.500699,3.454606,-1.184097,-1.115235,-0.019398,0.165861,-0.547719,1.018936,-0.057562,0.605408,0
0.11794,2.55041,-1.056206,-1.527764,-0.013881,0.224094,-0.677147,0.936211,0.010527,0.613579,0
-1.140693,-0.544933,-0.592538,-2.482562,0.162364,-1.506122,-0.648851,0.583975,-0.01673,0.355209,0
0.418104,3.25713,-1.150974,-1.151522,-0.035017,0.158082,-0.735533,0.98143,-0.016364,0.575467,1
0.387198,3.186073,-1.142453,-1.259463,-0.016599,0.182991,-0.586884,0.97905,-0.010693,0.561733,0
0.403396,3.188223,-1.159692,-1.250321,-0.016567,0.18358,-0.588032,0.984811,-0.025528,0.552092,0
0.36048,3.140112,-1.142916,-1.250028,-0.020065,0.181386,-0.617518,0.992699,-0.042302,0.597451,0
0.350912,2.839056,-0.994627,-0.907349,0.135018,-1.710785,-0.198192,0.835303,-0.129861,0.479434,0
0.273484,2.655076,-0.96177,-1.007883,0.136569,-1.698661,-0.2286,0.801155,-0.086091,0.44138,0
0.287316,2.698712,-0.968244,-0.979832,0.1359,-1.701979,-0.220779,0.813618,-0.103647,0.463501,0
0.286895,2.697274,-0.968123,-0.979808,0.135717,-1.702101,-0.222806,0.813271,-0.103298,0.463018,0
0.289525,2.67593,-0.972898,-0.896295,0.113225,-1.726021,-0.429267,0.803086,-0.100545,0.45589,0
-0.021118,1.972821,-0.874182,-1.096236,0.132585,-1.61136,-0.258853,0.733682,-0.130831,0.520631,1
0.162307,2.362113,-0.903492,-0.994639,0.132668,-1.634341,-0.222299,0.691261,-0.020853,0.345214,0
0.17437,2.648712,-1.053966,-1.273552,-0.036766,0.245901,-0.769157,0.837394,0.069846,0.454628,1
0.163004,2.369488,-0.906947,-1.020085,0.135089,-1.639587,-0.214227,0.703415,-0.026485,0.354767,0
0.162926,2.369869,-0.907259,-1.022341,0.135151,-1.640369,-0.215189,0.70461,-0.026978,0.355757,0
0.163582,2.361783,-0.908525,-0.975424,0.122646,-1.654695,-0.331254,0.699932,-0.025287,0.355343,1
0.945307,-1.399812,1.196329,-1.472791,-0.068237,1.235516,-0.386541,-1.672539,-0.177159,1.037396,0
2.060221,2.416633,0.917864,-0.663884,-0.07252,0.748371,-0.304219,-0.259904,-0.014977,0.238196,1
-1.169369,-0.630835,-0.572383,-2.371746,0.159142,-1.457246,-0.590371,0.528257,-0.016577,0.333293,0
-1.155481,-0.335085,-0.725529,-2.72247,0.007571,0.441839,-0.976401,0.684103,0.068541,0.441178,0
-0.217118,1.516687,-0.813781,-1.358556,0.137044,-1.59261,-0.346046,0.685736,-0.071897,0.458521,0
-0.226541,1.494639,-0.813744,-1.343452,0.139501,-1.578592,-0.303496,0.68211,-0.086629,0.462664,0
-0.197425,1.834642,-0.977524,-1.658094,-0.012303,0.319307,-0.672156,0.854617,-0.030177,0.59938,0
0.233477,2.568573,-0.951391,-0.855871,0.131718,-1.648275,-0.161264,0.772025,-0.142607,0.476598,0
-0.194774,1.841397,-0.979715,-1.593462,-0.026471,0.302838,-0.794114,0.855402,-0.03782,0.613566,1
-0.451569,1.21556,-0.909351,-1.052614,0.128318,-1.498195,-0.25,0.816998,-0.259925,0.782678,0
-0.451704,1.210937,-0.910255,-1.036077,0.124971,-1.500353,-0.277912,0.814937,-0.261434,0.782115,1
-0.571175,1.198108,-1.01801,-1.557503,-0.014576,0.437396,-0.607487,0.925339,-0.138266,0.838446,0
-0.118014,2.20366,-1.121177,-1.141999,-0.021601,0.375666,-0.494199,0.949752,-0.080906,0.758037,0
-0.123003,2.185584,-1.118635,-1.100644,-0.033675,0.36315,-0.607125,0.94155,-0.074834,0.755208,1
-0.123079,2.190166,-1.119247,-1.137164,-0.024974,0.371703,-0.529921,0.946907,-0.077361,0.756091,1
-0.128196,2.176228,-1.118979,-1.150426,-0.026184,0.367009,-0.553003,0.948695,-0.074979,0.755296,1
-0.065049,2.366931,-1.162263,-1.019931,-0.024206,0.361831,-0.459983,1.021354,-0.191808,0.87554,0
-0.064358,2.362659,-1.163395,-1.001498,-0.029053,0.356594,-0.504866,1.019274,-0.191424,0.874162,1
-1.327102,-0.562883,-0.790004,-2.441863,0.001816,0.547863,-0.859435,0.716748,0.050439,0.589608,0
-0.87257,0.497614,-0.933816,-1.880718,-0.012229,0.477119,-0.739323,0.851586,-0.084295,0.757543,0
-0.88117,0.224827,-0.78516,-1.543482,0.14343,-1.42258,-0.3169,0.709316,-0.181591,0.665367,0
-1.35601,-0.62914,-0.785573,-2.475598,0.001663,0.548052,-0.880054,0.717807,0.046657,0.592196,1
-0.323133,1.739523,-1.070274,-1.323586,-0.019307,0.407453,-0.549261,0.926789,-0.094334,0.780644,1
-0.451836,1.262666,-0.946301,-0.824566,0.129741,-1.425101,-0.088398,0.786336,-0.211943,0.765894,0
-1.046816,-0.059098,-0.804854,-1.411985,0.139484,-1.347584,-0.259921,0.720574,-0.229901,0.764821,0
-0.505549,1.391518,-1.070811,-1.236457,-0.028087,0.475854,-0.571971,0.908776,-0.085832,0.839594,0
-1.051519,0.18685,-0.947178,-1.747366,-0.01468,0.56237,-0.657691,0.85405,-0.132145,0.853807,0
-0.55012,1.502009,-1.198119,-0.66898,-0.033417,0.592589,-0.281776,1.017798,-0.26109,1.136683,0
-0.708908,0.833152,-0.997358,0.360595,0.042762,-1.177826,-0.254503,0.625799,-0.234958,0.917139,1
-0.689343,1.139635,-1.14663,-0.140352,-0.053065,0.811615,-0.084666,0.768627,-0.150204,0.984193,0
-0.745629,0.842394,-1.04265,0.45175,0.096926,-1.024333,0.43724,0.644832,-0.287903,0.989907,0
-1.08398,0.016293,-0.930756,-1.690016,-0.015622,0.622187,-0.610261,0.763056,-0.08958,0.73888,0
-1.085767,0.009272,-0.928458,-1.65821,-0.022945,0.616538,-0.672375,0.756142,-0.085626,0.736859,0
-0.101684,1.415715,-0.936036,-1.256241,0.139571,-1.538163,-0.294016,0.649899,-0.134497,0.267476,0
0.389509,2.60786,-1.249267,-1.166529,-0.02038,0.313786,-0.586736,0.852565,-0.067764,0.308865,0
-0.127704,1.432062,-0.906064,-1.26297,0.138802,-1.543046,-0.294584,0.647485,-0.116098,0.300587,0
-0.402971,1.490885,-1.099478,-1.404157,-0.015706,0.421254,-0.562924,0.96992,-0.19684,0.839367,0
-0.417395,1.192497,-0.946744,-1.053223,0.134991,-1.479491,-0.187152,0.814428,-0.281883,0.731306,0
0.805811,3.128439,-1.152685,-1.414423,-0.011395,0.21013,-0.646857,0.652757,0.129521,-0.167533,0
-0.757785,-0.323544,-0.787471,-2.95984,0.016002,0.413561,-1.080194,0.479082,0.078729,-0.206891,0
0.355069,2.634628,-1.211378,-1.188923,-0.020924,0.302114,-0.59289,0.857411,-0.046692,0.360243,0
-0.162123,1.459058,-0.868293,-1.28595,0.138254,-1.555016,-0.301282,0.652737,-0.095204,0.352327,0
-0.82502,-0.366771,-0.753275,-3.07953,0.018357,0.386522,-1.121137,0.509777,0.087439,-0.140673,0
0.759413,3.182153,-1.10803,-1.491542,-0.010675,0.17579,-0.676305,0.687581,0.14633,-0.071837,0
0.308735,2.688928,-1.166984,-1.268109,-0.01998,0.267439,-0.621298,0.893155,-0.030307,0.456636,0
-0.208655,1.512328,-0.823691,-1.358044,0.137348,-1.591747,-0.346577,0.687614,-0.078292,0.448925,0
-0.854859,-0.36208,-0.713712,-3.049156,0.016239,0.395811,-1.105312,0.484228,0.117888,-0.123893,0
0.729573,3.186844,-1.068466,-1.461168,-0.012793,0.185079,-0.66048,0.662032,0.176779,-0.055057,0
0.278876,2.69352,-1.1274,-1.237051,-0.022274,0.27653,-0.607102,0.867523,0.000193,0.473436,0
0.418881,3.131073,-1.158238,-1.108948,-0.020576,0.239478,-0.528243,0.905053,-0.002912,0.458299,0
-0.889465,-0.272065,-0.698792,-3.24163,0.021133,0.317346,-1.185945,0.590997,0.097284,0.022717,0
0.694968,3.276859,-1.053547,-1.653642,-0.007899,0.106614,-0.741113,0.768801,0.156175,0.091553,0
0.244254,2.783444,-1.112462,-1.4289,-0.01755,0.197883,-0.689222,0.974215,-0.020365,0.620064,0
0.50728,3.466427,-1.198293,-1.121152,-0.029546,0.132382,-0.679514,1.04691,-0.072579,0.628871,0
0.122294,2.548375,-1.061245,-1.52741,-0.013729,0.22452,-0.677388,0.93719,0.007258,0.608765,0
-0.925425,-0.245748,-0.658632,-3.260437,0.020368,0.306806,-1.190965,0.593423,0.12037,0.073941,0
0.659008,3.303177,-1.013387,-1.672449,-0.008664,0.096074,-0.746133,0.771227,0.179261,0.142777,0
-0.987582,-0.27009,-0.563409,-3.103784,0.01294,0.362631,-1.117406,0.484419,0.206728,0.057157,0
-1.519361,-1.70991,-0.333601,-0.044702,0.077001,-0.571333,0.310371,-0.571635,0.4589,-0.417026,0
-0.482038,1.237272,-0.972187,1.248995,-0.096182,1.247547,0.494196,0.027366,0.260705,0.29733,0
-0.087723,1.845531,-0.998672,1.337962,-0.096831,1.19331,0.498181,-0.076298,0.423235,-0.006256,0
-1.104934,-1.805963,0.424418,0.578322,0.063552,-0.518216,0.592493,1.562219,0.764243,-0.016474,0
2.67008,3.564204,0.878027,-3.168378,-0.001577,-0.093197,-1.351389,-0.214866,-0.984785,0.517127,0
0.329766,2.760183,-0.970445,-0.766591,0.13085,-1.63658,-0.139666,0.733824,0.060527,0.43822,0
-1.276489,-0.789065,-0.612876,-2.254449,0.138417,-1.451961,-0.762149,0.572319,-0.035746,0.428304,0
0.281327,2.969338,-1.183857,-0.943744,-0.024532,0.312135,-0.46759,0.931231,0.090776,0.641584,0
2.131993,2.140878,1.223472,-0.470242,-0.079991,0.842039,-0.233037,0.019194,-0.425248,0.242396,0
0.129882,2.716191,-1.162743,-1.02034,-0.022634,0.324619,-0.471656,0.973009,-0.00771,0.756314,0
0.330519,2.960361,-1.09443,-0.397142,0.117493,-1.625141,-0.088732,0.880032,-0.159283,0.642768,0
0.212892,2.664996,-1.073921,-0.558581,0.126979,-1.599154,-0.067463,0.865561,-0.162086,0.621878,0
-0.414236,1.483274,-1.05777,-1.463378,-0.015065,0.419603,-0.582153,0.920115,-0.094799,0.77362,1
-0.686525,0.734057,-0.888769,-0.98511,0.131679,-1.375624,-0.124259,0.749774,-0.238263,0.784562,0
-0.710821,0.673392,-0.880805,-1.017444,0.132292,-1.371701,-0.133881,0.740289,-0.22769,0.770762,0
-0.762443,0.55102,-0.860454,-1.084701,0.133251,-1.36418,-0.15625,0.71785,-0.199678,0.741041,0
-0.769377,0.542668,-0.858724,-1.086036,0.13268,-1.365128,-0.162449,0.720284,-0.203711,0.748378,0
1.89469,0.373258,0.869079,-1.571345,-0.060517,0.829543,-0.521848,-1.181275,-0.257045,1.534958,1
-0.187853,2.125559,-1.171385,-0.829907,-0.031637,0.452316,-0.401507,0.971574,-0.166089,0.884452,0
-0.829533,0.612785,-1.009497,-1.518205,-0.016871,0.55433,-0.571081,0.856664,-0.125381,0.813669,0
-0.920232,0.411186,-0.990643,-1.59047,-0.024444,0.548867,-0.69265,0.851,-0.128047,0.816386,0
-0.509513,1.478125,-1.173818,-0.848924,-0.029131,0.55124,-0.347614,1.007487,-0.286436,1.067648,0
-1.493986,-1.060412,-0.700357,-1.652076,0.142368,-1.209994,-0.303378,0.557635,-0.069281,0.621426,1
-0.935852,-1.656301,0.731684,-0.777169,0.09817,-0.608871,0.048691,-0.396792,-1.434728,0.137939,0
-1.569727,-1.123373,-0.751943,-1.586989,0.142342,-1.192186,-0.276681,0.633819,-0.111759,0.752467,0
-1.549971,-0.83058,-0.911351,-1.9335,-0.009271,0.708317,-0.662927,0.789436,-0.03047,0.852927,0
-1.555848,-0.851507,-0.910242,-1.878067,-0.026836,0.68711,-0.829232,0.783682,-0.026675,0.854996,1
-1.57939,-1.181659,-0.740875,-1.317626,0.079457,-1.244357,-0.818255,0.582884,-0.087833,0.737643,0
-1.591598,-1.227642,-0.714597,-1.418037,0.136802,-1.115703,-0.195087,0.515059,-0.057357,0.648548,0
-1.58047,-0.940945,-0.864556,-1.71777,-0.027537,0.770709,-0.694822,0.662457,0.033263,0.756585,0
-1.601521,-1.122784,-0.805371,-0.983368,-0.156109,0.753001,-1.647638,0.430913,0.143995,0.609766,0
-1.62011,-1.437372,-0.622964,-0.834481,0.08957,-0.96254,-0.272777,0.204851,0.088289,0.395765,1
-1.561912,-1.301808,-0.637255,-0.819393,0.117023,-0.916096,0.050315,0.208708,0.066767,0.395661,0
-1.561359,-1.302821,-0.63784,-0.819682,0.117409,-0.915028,0.054389,0.208152,0.066561,0.393997,0
-1.258037,-0.31768,-0.885858,-0.812745,-0.040731,0.939499,-0.227763,0.463793,0.046873,0.634202,1
-1.622591,-1.455036,-0.615572,-0.858312,0.106827,-0.921336,-0.08441,0.180468,0.098742,0.363154,0
-0.628788,1.002987,-1.092898,-1.315825,-0.021779,0.526228,-0.541008,0.911119,-0.184764,0.839844,0
-0.828185,0.612452,-1.010972,-1.517968,-0.01683,0.554436,-0.571109,0.856984,-0.126362,0.812356,0
-0.70217,0.667647,-0.890469,-1.013477,0.132492,-1.369468,-0.13293,0.740143,-0.233382,0.759023,0
-0.755495,0.546239,-0.868098,-1.080797,0.133387,-1.362129,-0.155184,0.717331,-0.204074,0.731285,0
0.472979,2.840483,-1.402176,-0.874607,-0.019488,0.356059,-0.454773,0.936952,-0.03993,0.385906,0
0.280005,2.610432,-1.331955,-0.953122,-0.019083,0.364201,-0.455662,0.969631,-0.106867,0.548724,0
-0.407577,1.479935,-1.065541,-1.462935,-0.014828,0.420274,-0.582557,0.921598,-0.099822,0.766124,0
0.439222,2.863256,-1.363784,-0.887153,-0.020363,0.348193,-0.457184,0.936148,-0.016998,0.431102,0
0.246248,2.633201,-1.293562,-0.965645,-0.019965,0.356327,-0.458129,0.968824,-0.083934,0.59392,0
