@relation 'platform-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R3,12-13'

@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,1,0,0.014085,0.018779,213,0,5,6,1,434,0
1,1,0.811278,0.007353,0.031863,204,0,6,2,1,406,0
1,1,0,0.302326,0.011628,258,0,4,34,1,300,0
1,1,0,0,0.038278,209,0,4,14,1,211,0
1,1,0,0.070755,0.037736,212,0,4,38,1,132,0
1,1,0,0.010526,0.147368,95,0,6,26,1,2226,0
1,1,0,0.01,0.01,100,0,6,26,1,2225,0
1,1,0.801952,0.060082,0.015638,405,0,7,74,1,2154,0
1,1,0,0.001256,0.001256,796,0,11,6,1,1336,0
1,1,0,0.003769,0,796,0,11,34,1,1330,0
1,1,0,0.002551,0,784,0,11,19,1,6997,0
1,1,0,0.001289,0,776,0,11,2,1,5326,0
1,1,0,0.002581,0,775,1,11,0,1,195,0
1,1,0,0.015504,0.015504,774,1,11,3,1,194,0
1,1,0,0.001292,0,774,0,11,0,1,187,0
1,1,0,0.114987,0.003876,774,1,11,22,1,186,0
1,1,0,0.001399,0,715,0,10,1,1,6954,0
1,1,0,0.001401,0.001401,714,0,10,55,1,6953,0
1,2,0.360172,0.014262,0.017617,794.666667,0,11,183,0.666667,6365,0
1,1,0,0.018006,0.00277,722,0,10,0,1,6313,0
1,1,0,0.002782,0.008345,719,0,10,12,1,6312,0
1,1,0,0.002774,0.002774,721,0,10,113,1,6275,0
1,1,0,0.015257,0.015257,721,0,10,14,1,6150,0
1,1,0,0,0.009709,721,0,10,12,1,5957,0
1,1,0,0,0.002755,726,0,10,0,1,5936,0
1,1,0,0.029289,0.016736,717,1,10,24,1,5837,0
1,1,0,0.001406,0,711,0,10,81,1,5796,0
1,1,0,0.007123,0.007123,702,0,10,6,1,5629,0
1,1,0,0.004292,0.001431,699,0,10,0,1,5593,0
1,1,0,0.057307,0.048711,698,0,10,5,1,5585,0
1,1,0,0.002903,0.002903,689,0,10,1,1,5564,0
1,1,0,0.029326,0.030792,682,0,10,51,1,5506,0
1,2,0.971968,0.014955,0.006374,679.833333,0,12,116,0.5,8527,0
1,1,0.811278,0.00237,0,844,0,10,28,1,1927,0
1,1,0,0.007353,0.004412,680,0,9,29,1,5039,0
1,1,0,0.025185,0.002963,675,0,8,1,1,3087,0
1,1,0,0.001484,0,674,0,8,4,1,3082,0
1,1,0,0.002981,0,671,1,8,19,1,6875,0
1,1,0,0.003021,0.001511,662,0,8,6,1,2986,0
1,1,0,0.006051,0,661,0,8,8,1,2959,0
1,1,0,0.007576,0,660,0,8,5,1,1366,0
1,1,0,0.007541,0.001508,663,0,7,27,1,4344,1
1,1,0,0.010606,0.001515,660,0,7,8,1,4275,0
1,3,0.950683,0.022717,0.009938,704.333333,0,17,4,0.666667,2849,0
1,1,0,0.001647,0.001647,607,0,7,2,1,2797,0
1,1,0,0.011628,0.009967,602,0,7,6,1,4144,0
1,1,0,0.009983,0.003328,601,0,7,7,1,4101,0
1,1,0,0.00335,0.00335,597,0,7,9,1,4045,0
1,1,0,0.008591,0.006873,582,0,7,0,1,3692,0
1,1,0,0.087189,0.039146,562,0,7,6,1,5404,0
1,1,0,0.050089,0,559,0,7,1,1,5378,0
1,1,0,0.014842,0.011132,539,0,7,0,1,5278,0
1,1,0,0.02974,0.02974,538,0,7,0,1,5277,0
1,3,0.700055,0.07718,0.000371,673.75,0,8,83,0.75,5275,1
1,1,0,0.015284,0.002183,458,0,7,13,1,2966,0
1,1,0,0.013245,0.013245,453,0,7,1,1,1856,0
1,1,0.991076,0.006356,0,708,0,8,8,1,2751,0
1,1,0.276195,0.027604,0.025094,797,0,7,9,1,1611,0
1,1,0,0.009091,0.002273,440,0,6,1,1,2705,0
1,1,0,0.020548,0.002283,438,0,6,6,1,1593,0
1,1,0,0,0.002288,437,0,6,15,1,2688,0
1,1,0.87474,0.007755,0.002467,567.4,0,7,57,0.4,2599,0
1,1,0,0.002283,0.002283,438,0,6,22,1,1522,1
1,1,0,0.002331,0.002331,429,0,6,0,1,2498,0
1,1,0,0,0.011628,430,0,6,3,1,2491,0
1,1,0,0.005935,0.001484,674,1,6,26,1,485,0
1,1,0.932503,0.035412,0.070825,946,1,6,11,1,427,0
1,1,0,0.049034,0.011887,673,0,4,34,1,302,0
1,2,0.455885,0.031367,0.01807,733.25,1,4,20,0.75,44,0
1,2,0.349561,0.033491,0.020022,915.666667,1,4,26,0.666667,39,0
1,1,0,0.002415,0.002415,414,0,6,52,1,1321,0
1,1,0,0.005405,0,370,0,6,46,1,2322,0
1,1,0,0.00813,0.00271,369,0,6,46,1,2321,0
1,1,0,0.00545,0.00545,367,0,6,46,1,2320,0
1,1,0.97457,0.014009,0.001648,404.5,0,7,224,1,2764,0
1,1,0.998575,0.075885,0,593,0,7,76,1,2758,0
1,1,0.632946,0.022966,0.010499,508,0,7,110,1,2285,0
1,1,0,0.002874,0,348,0,6,42,1,2271,0
1,1,0,0.002882,0.002882,347,0,6,42,1,2270,0
1,1,0,0.005764,0.002882,347,0,6,42,1,2269,0
1,1,0.997503,0.002198,0.016484,455,0,6,75,1,2267,0
1,1,0,0.023952,0.002994,334,0,6,38,1,2254,0
1,1,0,0.015244,0.006098,328,0,6,38,1,2253,0
1,1,0.764205,0.00791,0.00226,442.5,0,6,63,1,2232,0
1,2,0.819548,0.154461,0.042088,297,0,7,110,1,1101,0
1,1,0.474695,0.038739,0.017117,370,0,7,25,1,1092,0
1,1,0.763539,0.30221,0.077348,164.545455,0,7,383,0.909091,1085,0
1,1,0,0.118644,0.145009,531,0,7,3,1,5386,0
1,1,0,0.004184,0,717,0,11,188,1,1337,0
1,1,0,0.001399,0,715,0,11,81,1,6985,0
1,1,0.836945,0.003076,0.000439,650.142857,0,10,48,0.285714,6410,0
1,1,0.897466,0.013412,0.040039,845,0,10,393,1,6372,0
1,1,0.497781,0.00842,0.006315,950.142857,0,11,158,0.857143,3854,0
1,1,0,0.212766,0.015957,188,1,8,153,1,6880,0
1,1,1,0.009732,0.009732,205.5,0,8,223,1,1165,0
1,1,0,0.025974,0,154,0,8,20,1,1876,0
1,3,0.877423,0.003127,0.017824,330.827586,0,14,510,0.586207,1745,0
1,1,0,0.006536,0.006536,153,0,7,16,1,2534,0
1,1,0,0,0.006536,153,0,7,3,1,585,0
1,1,0,0,0.006494,154,0,7,8,1,557,0
1,1,1,0.010499,0.020997,190.5,0,6,33,1,1388,0
1,1,0,0.006536,0.006536,153,0,6,2,1,2474,0
1,1,0,0.012821,0.012821,156,0,6,21,1,1135,0
1,1,0,0,0.00641,156,0,6,21,1,1134,0
1,1,0,0.762821,2.551282,156,0,6,21,1,1133,0
1,1,0,0.006908,0.005181,579,0,5,1,1,4620,0
1,1,1,0.02455,0,611,0,10,70,1,5389,0
1,1,0,0.071057,0.003466,577,1,5,78,1,4616,0
1,1,0,0.120879,0.09707,546,1,5,5,1,2887,0
1,1,0,0.016667,0.007407,540,1,5,55,1,2885,1
1,1,0,0.003552,0.003552,563,1,4,10,1,2365,0
1,1,0,0.033808,0.030249,562,0,4,1,1,6394,0
1,1,0,0.028623,0,559,0,4,0,1,2042,0
1,1,0,0.00367,0.00367,545,0,4,59,1,2041,0
1,1,0,0.169742,0.00369,542,0,3,14,1,1634,0
1,1,0,0.057203,0.076271,472,1,3,1,1,1604,0
1,1,0.999341,0.004117,0.012809,728.666667,0,10,227,1,4674,0
1,1,0,0.087755,0.077551,490,0,1,0,1,1447,0
1,1,0,0.002058,0.002058,486,0,1,0,1,1440,0
1,1,0,0.018519,0.012346,486,0,1,1,1,1434,0
1,1,0,0.217391,0.180124,483,0,1,14,1,1429,0
1,1,0,0.061856,0,291,0,9,22,1,6605,0
1,4,0.570034,0.005974,0.004182,418.5,0,17,319,0.75,4539,0
1,1,1,0.001063,0,940.5,0,9,0,0.5,8739,0
1,1,0,0.003584,0.003584,279,0,9,0,1,5243,0
1,1,0,0.007168,0.007168,279,0,9,27,1,5241,0
1,1,0,0.010753,0.003584,279,0,9,90,1,5154,0
1,2,0.918296,0.004367,0.008734,229,0,11,12,1,2963,0
1,1,0.769917,0.011963,0.012907,529.416667,0,10,582,0.833333,2946,0
1,1,0,0.038023,0.019011,263,0,9,55,1,3671,0
1,1,0,0.018727,0.011236,267,0,9,12,1,614,0
1,1,0,0.037736,0.037736,265,0,8,14,1,3574,1
1,1,0.998846,0.057065,0.01087,184,1,8,106,1,5437,0
1,1,0,0.003922,0,255,0,6,22,1,2765,0
1,1,0,0.003937,0.003937,254,0,5,0,1,2682,0
1,1,0,0.023622,0.011811,254,0,5,15,1,2681,0
1,1,0,0.096774,0.004032,248,0,5,23,1,1391,1
1,1,0,0.059748,0.025157,318,0,4,8,1,477,0
1,1,0,0.203226,0.280645,310,1,4,7,1,454,0
1,2,0.880569,0.016572,0.022678,458.6,0,4,7,1,339,0
1,1,0,0.009804,0.013072,306,0,3,34,1,303,0
1,1,0,0.107843,0.071895,306,0,3,11,1,188,0
1,1,0.811278,0.002632,0.007895,190,0,3,21,1,129,0
1,1,0,0.003289,0.003289,304,0,3,18,1,104,0
1,1,0,0.161184,0.246711,304,1,3,15,1,45,0
1,1,0,0,0,197.5,0,1,0,0.5,5,1
1,1,0,0.008658,0,231,0,5,42,1,2352,0
1,1,0,0.070423,0,213,0,5,25,1,1239,0
1,2,0.377857,0.091944,0.218914,380.666667,0,6,116,1,2601,0
1,1,0.998846,0.057065,0.01087,184,1,8,218,1,5433,0
1,1,0,0,0.028846,104,0,6,226,1,4713,0
1,1,0,0.028037,0,107,0,5,75,1,2676,0
1,1,0,0,0.013699,73,0,3,3,1,212,0
1,1,0,0.054054,0.108108,74,0,3,11,1,189,0
1,1,0,0.188679,0.113208,106,0,3,95,1,2681,0
1,1,0.974677,0.018554,0.006646,1805.5,0,10,28,0.5,79,0
1,1,0.994539,0.014574,0.005144,1166.5,0,11,4,0.5,283,0
1,1,0,0.000587,0.000587,1705,1,8,0,1,4627,0
1,1,0,0,0.014663,1705,0,8,1,1,4626,0
1,1,0,0.05562,0,1726,0,8,23,1,4623,0
1,1,0.912301,0.061401,0.059668,1346.333333,0,11,79,0.666667,6845,0
1,1,0,0.00486,0.003038,1646,0,8,7,1,107,0
1,1,0.944087,0.019988,0.007643,1701,0,8,37,1,6693,0
1,1,1,0.000592,0,1690.5,0,8,44,0.5,6607,0
1,1,0,0.012121,0.002424,1650,0,7,63,1,4730,0
1,1,0,0.018337,0.011614,1636,0,7,2,1,5876,0
1,1,0.996792,0.001187,0.003264,1685,0,8,0,0.5,2120,0
1,1,1,0.00326,0.000296,1687,1,8,2,0.5,2115,0
1,1,1,0.000593,0,1685,0,8,14,0.5,8819,0
1,3,0.507545,0.016437,0.007263,1046.4,0,10,20,0.6,8726,0
1,1,0,0.021611,0.005239,1527,0,7,5,1,8706,0
1,1,0,0.007285,0.000662,1510,0,7,13,1,8696,0
1,1,0,0.002656,0.00332,1506,0,7,0,1,8670,0
1,1,0,0.013944,0,1506,1,7,0,1,8668,0
1,1,0,0.004013,0,1495,1,7,37,1,8665,0
1,1,1,0.006421,0,1557.5,0,8,30,1,3824,0
1,1,0,0.00077,0,1298,0,7,1,1,3626,0
1,1,0.829607,0.084526,0.029993,733.5,0,7,2,0.5,8507,0
1,1,0.744413,0.034075,0.002086,719,0,7,92,1,8497,0
1,1,1,0.002604,0,1152,0,8,28,0.5,3379,0
1,1,0,0.000818,0.000818,1222,0,7,13,1,8169,0
1,1,0,0.01473,0.004092,1222,1,7,6,1,8137,0
1,1,1,0.004421,0.004421,1131,1,7,33,1,8125,0
1,1,1,0.004458,0.003567,1121.5,0,7,2,1,7025,0
1,1,0,0.014901,0.001656,1208,1,6,5,1,7020,0
1,1,0,0.005853,0.004181,1196,1,6,1,1,7005,1
1,1,0.958189,0.134856,0.006632,678.5,1,6,234,1,6998,0
1,1,0.281194,0.019231,0.008929,728,1,6,59,1,3193,0
1,1,0,0.030009,0.031774,1133,0,6,62,1,6930,0
1,1,0.453716,0.008457,0.006342,709.5,0,6,0,0.5,4460,0
1,1,0.458686,0.019774,0.002119,708,0,6,103,1,4457,1
1,1,0,0.000902,0,1109,0,6,44,1,1355,0
1,1,0,0.000903,0.000903,1108,0,5,26,1,4295,0
1,1,0.758151,0.005106,0.004084,979.333333,0,10,136,0.666667,2812,1
1,1,0,0.005415,0.00361,1108,0,4,3,1,4090,0
1,1,0,0.004521,0.002712,1106,0,4,0,1,4057,0
1,1,0.941186,0.040865,0.012821,624,0,4,74,1,4048,1
1,1,0,0.000943,0.000943,1060,0,4,5,1,3791,0
1,1,0.398883,0.216418,0.124152,491.333333,0,4,40,1,2554,1
1,1,0.62204,0.019952,0.022975,827,0,5,36,1,1263,0
1,1,0,0.004049,0.008097,988,0,3,2,1,3702,0
1,1,0.765107,0.065751,0.026012,461.333333,0,3,216,1,2418,1
1,1,0,0.061587,0.038622,958,0,3,6,1,2396,1
1,1,0,0.003171,0.005285,946,0,3,7,1,6144,0
1,2,0.987693,0.021556,0,1067,0,14,0,1,6120,0
1,3,0.694354,0.02095,0,954.666667,0,10,5,0.666667,6116,0
1,1,0.964957,0.033079,0.001696,589.5,0,3,28,1,6107,0
1,1,0,0.0044,0.008801,909,0,3,44,1,5848,0
1,1,0.890482,0.068139,0.042763,709.333333,0,8,3,1,2153,0
1,1,0,0.002198,0.001099,910,0,3,3,1,2149,0
1,1,0,0.053905,0.023102,909,0,3,20,1,5400,0
1,1,0,0.001135,0.003405,881,0,3,0,1,3268,0
1,1,0,0.001135,0.001135,881,0,3,0,1,3267,0
1,1,0.817507,0.06312,0.050496,554.5,1,3,9,1,5243,0
1,1,0.9999,0.058226,0.020333,541,0,3,9,1,5231,0
1,1,0,0.006046,0.001209,827,0,3,30,1,3131,0
1,1,1,0.021933,0.002742,729.5,0,3,18,0.5,1875,0
1,1,0,0.00246,0.00369,813,0,3,0,1,2827,0
1,1,0.299414,1.056198,3.466116,86.428571,0,4,0,0.285714,2971,0
1,1,0,0,0,0,0,1,0,1,1253,0
1,1,0.458686,0.017635,0.014523,482,0,6,50,1,1344,0
1,1,0.92062,0.002329,0.002329,429.333333,0,6,36,0.666667,1294,0
1,1,1,0.005388,0.007543,464,0,6,31,1,2742,0
1,1,0.82022,1.440461,0,260.333333,0,1,0,0.333333,1253,0
1,1,0,0,0,288.333333,0,1,0,0.333333,2971,0
1,1,0.998636,0.028424,0.031008,193.5,1,4,257,1,8946,0
1,1,1,0.013072,0.019608,153,0,4,74,0.5,3278,0
1,1,0,0,0.006211,161,1,4,0,1,6999,0
1,1,0,0,0,0,0,1,0,1,1253,0
1,3,0.994166,0.061712,0.000435,767,0,14,849,0.666667,5250,0
1,1,0.650022,0.002703,0.000541,925,0,7,100,1,3978,0
1,1,0,0.020588,0.020588,340,0,4,23,1,8580,0
1,4,0.882102,0.008147,0.001018,491,1,18,49,0.75,3332,0
1,2,0.995727,0.011226,0,579,1,10,66,1,3328,0
1,1,0,0.009554,0.003185,314,0,4,66,1,6929,0
1,1,0.999198,0.033172,0.008293,723.5,0,6,12,1,2974,0
1,1,0.345117,0.034483,0.032328,232,0,4,66,0.5,2795,0
1,1,0.918296,0.019438,0,231.5,1,4,13,1,2711,0
1,1,0.960964,0.0019,0.0019,658,0,10,32,1,4075,0
1,1,0,0.007752,0,258,0,3,5,1,6136,0
1,1,0,0.059322,0.025424,236,1,3,3,1,5233,0
1,2,0.987138,0.02584,0.05168,387,0,10,0,0.5,5219,0
1,2,1,0.286822,0,387,0,10,235,1,5211,0
1,1,0,0,0,0,0,1,0,1,1253,0
1,1,0,0.009775,0,1023,0,10,14,1,3116,0
1,1,0,0.00098,0,1020,0,10,33,1,5390,0
1,1,0,0.001963,0.001963,1019,0,10,37,1,7002,0
1,1,0.650022,0.002423,0.001211,825.5,0,10,65,1,5317,0
1,1,0,0.000982,0.000982,1018,0,10,18,1,6883,0
1,1,0,0.021611,0.001965,1018,0,10,1,1,6863,0
1,1,0,0.020508,0,1024,0,10,3,1,6584,0
1,1,0,0.13202,0.042365,1015,0,10,3,1,6583,0
1,1,0,0.008667,0,923,0,10,1,1,3657,0
1,1,0,0.000908,0.000908,1101,0,10,0,1,4885,0
1,1,0,0.002913,0.002913,1030,0,10,32,1,6491,0
1,1,0,0.044617,0.00679,1031,0,10,40,1,6344,0
1,1,0,0.028971,0.000999,1001,0,10,84,1,6281,0
1,1,0,0.017154,0.040363,991,0,10,7,1,5972,0
1,1,0,0.011893,0.012884,1009,0,10,6,1,5956,0
1,1,0,0.007921,0,1010,0,10,37,1,5889,0
1,1,0,0.015322,0.003064,979,0,10,1,1,5598,0
1,1,0,0.007231,0,968,0,10,1,1,5587,0
1,1,0,0.029106,0.040541,962,1,10,1,1,5584,0
1,1,0.851646,0.067177,0.018707,588,0,10,8,0.5,5576,0
1,1,0,0.003135,0,638,0,10,46,1,5499,0
1,1,0,0.00315,0.00315,635,0,10,7,1,5029,0
1,1,0,0.003195,0.004792,626,0,10,4,1,8102,0
1,1,0,0.00638,0.027113,627,1,10,13,1,8094,0
1,1,0,0.006279,0.00157,637,0,10,32,1,2790,0
1,1,0,0.001575,0.001575,635,0,10,1,1,4041,0
1,1,0.503258,0.00494,0.00494,911,0,10,70,1,1098,0
1,1,0,0.001587,0.001587,630,0,10,9,1,2359,0
1,1,0,0.004762,0.001587,630,0,10,25,1,651,0
1,1,0,0.004777,0.009554,628,0,10,0,1,559,0
1,1,0,0.017572,0.011182,626,0,9,2,1,3569,0
1,1,0,0.003205,0.001603,624,0,9,47,1,2224,0
1,1,0,0.024077,0.001605,623,0,9,7,1,3336,0
1,1,0,0,0.004878,615,0,8,70,1,3255,0
1,2,1,0.003381,0,591.5,0,15,0,0.5,1964,0
1,3,0.857781,0.017167,0.000536,621.333333,0,16,22,1,1960,1
1,1,0,0.006547,0.003273,611,0,8,11,1,1940,0
1,1,0,0.003279,0,610,0,8,0,1,1906,0
1,1,0,0.077303,0.006579,608,0,8,0,1,1905,1
1,2,0.999411,0.014366,0.013567,626.5,0,15,46,1,1902,0
1,1,0,0.003527,0.003527,567,0,8,5,1,2993,0
1,1,0,0.00708,0.00354,565,0,8,0,1,2973,0
1,1,0,0.003552,0.003552,563,0,8,3,1,2972,0
1,1,0,0.001776,0.001776,563,0,8,0,1,2971,0
1,1,0,0.001776,0.001776,563,0,8,3,1,2970,0
1,1,0,0.015986,0.01421,563,0,8,4,1,2959,0
1,1,0,0.005338,0.010676,562,0,8,10,1,2902,0
1,1,0,0.09375,0.060662,544,0,7,1,1,2778,0
1,1,0,0.018443,0.002049,488,0,7,7,1,2772,1
1,1,0,0.002016,0.002016,496,0,6,2,1,1486,0
1,1,0,0.004032,0.002016,496,0,6,13,1,1484,0
1,1,0,0.056566,0,495,0,6,6,1,1437,1
1,1,0,0.034836,0,488,0,6,22,1,1401,0
1,1,0,0.006342,0.008457,473,0,6,0,1,1370,0
1,1,0,0.038136,0.021186,472,0,6,0,1,1368,0
1,1,0,0.053533,0.034261,467,0,6,4,1,1366,0
1,1,0,0.00431,0,464,0,6,2,1,2983,0
1,1,0,0.178571,0.198758,644,0,6,4,1,469,0
1,1,0,0.065421,0.014019,642,0,6,0,1,450,0
1,2,0.78166,0.006608,0.002937,454,0,6,2,0.666667,1824,0
1,2,0.284498,0.008094,0.006623,339.75,0,6,0,0.75,1821,0
1,1,0,0.003279,0.009836,610,0,5,0,1,317,0
1,2,0.816223,0.127327,0.087863,447.666667,0,5,3,1,312,0
1,1,0,0.025,0.011667,600,0,5,0,1,291,0
1,1,0,0.033389,0.066778,599,0,5,0,1,282,0
1,1,0,0.10396,0.034653,606,0,5,33,1,281,0
1,1,0,0.080479,0.078767,584,1,5,0,1,267,0
1,1,0,0.06087,0.012174,575,0,5,5,1,127,0
1,3,0.666409,0.074393,0.072635,473.833333,0,6,213,0.333333,62,0
1,6,0.859661,0.002108,0.000211,790.666667,0,15,95,0.5,726,0
1,1,0,0.052174,0,460,0,6,40,1,2790,0
1,1,0,0.004454,0.004454,449,0,6,39,1,2785,0
1,1,0,0.017817,0.017817,449,0,6,39,1,2782,0
1,1,0,0.002227,0.002227,449,0,6,39,1,2781,0
1,1,0,0.03886,0.023316,386,0,6,33,1,2753,0
1,1,0,0.030303,0.00551,363,0,6,26,1,1241,0
1,1,0,0.002747,0,364,0,6,25,1,1240,0
1,1,0,0.015986,0.01421,563,0,8,76,1,2960,0
1,1,0.970951,0.004827,0.004456,1346.5,0,11,316,1,279,0
1,1,0,0.009794,0,1021,0,11,153,1,274,0
1,1,0.483031,0.051054,0.023307,450.5,0,10,26,0.5,4631,0
1,1,0.999895,0.094211,0,440.5,0,10,155,1,4618,0
1,1,0.787127,0.015556,0.003333,450,0,9,412,1,6356,0
1,1,0.970951,0.00783,0.003356,447,0,8,4,0.5,5696,0
1,1,0.353359,0.013459,0.006729,371.5,0,8,28,0.5,5183,0
1,1,0.755375,0.113514,0.010811,370,0,8,74,0.5,5121,0
1,1,0,0.02139,0,187,0,8,5,1,2977,1
1,1,0,0.010929,0.027322,183,0,8,0,1,2958,0
1,1,0,0.010753,0.010753,186,0,4,45,1,304,0
1,1,0.759127,0.01773,0.02486,576.555556,1,6,140,0.444444,92,0
1,2,0.178504,0.239527,0.644468,465.5,0,6,99,1,1232,0
1,1,0,0.036657,0,682,0,9,15,1,4639,0
1,1,0,0.010574,0.009063,662,1,9,0,1,4633,0
1,1,0,0.003289,0.070724,608,0,9,20,1,7011,0
1,1,0,0.018663,0.00311,643,0,9,41,1,6998,0
1,1,0,0.004724,0.004724,635,0,9,62,1,18,0
1,1,0,0.04,0.0224,625,1,8,31,1,6649,0
1,1,0,0.051604,0.006974,717,0,8,2,1,6361,0
1,1,0,0.005822,0.005822,687,0,8,26,1,6164,0
1,1,0,0,0.008734,687,0,8,0,1,6159,0
1,1,0,0.013025,0,691,0,8,3,1,6158,0
1,1,0,0.001449,0,690,0,8,47,1,5955,0
1,1,0,0.050676,0.011824,592,0,7,7,1,5610,0
1,1,0,0.008711,0.008711,574,0,7,1,1,5566,0
1,1,0,0.001742,0,574,0,7,0,1,5556,0
1,1,0,0.024528,0.024528,530,1,7,22,1,3666,0
1,1,0,0.003899,0.001949,513,0,7,0,1,3227,0
1,1,0,0.001953,0.001953,512,1,7,93,1,6879,0
1,1,0,0.007813,0.003906,512,0,7,60,1,4276,1
1,1,0,0.001953,0.003906,512,0,7,0,1,3996,0
1,1,0,0.001961,0.009804,510,0,7,40,1,3812,0
1,1,0,0.005859,0.001953,512,0,7,1,1,3703,0
1,1,0,0.009843,0,508,0,7,1,1,3678,0
1,1,0,0.093625,0.13745,502,0,7,3,1,3524,1
1,1,0.763876,0.016113,0.01712,993,0,10,84,0.5,2191,1
1,1,0,0.005736,0.003824,523,0,7,0,1,3211,0
1,1,0,0.00381,0.00381,525,0,6,1,1,1515,0
1,4,0.957085,0.011758,0.00112,446.5,0,15,130,1,1462,0
1,1,0,0.009671,0.009671,517,0,6,0,1,1379,0
1,1,0,0.110236,0,508,0,6,6,1,1373,0
1,1,0,0,0.002123,471,0,6,0,1,2454,0
1,1,0,0.002119,0.002119,472,0,6,1,1,2449,0
1,1,0.809644,0.018657,0.013326,625.333333,0,7,20,1,1072,1
1,1,0,0.008316,0.027027,481,0,6,1,1,440,0
1,1,0,0.037113,0.096907,485,1,6,3,1,435,0
1,1,0,0.002008,0.006024,498,0,6,2,1,1789,0
1,2,0.361429,0.007276,0.009701,309.25,0,6,0,0.75,1783,0
1,1,0,0.011952,0.005976,502,1,6,1,1,415,0
1,1,0,0.070313,0.035156,512,0,5,46,1,326,0
1,1,0,0.212,0.248,500,0,5,10,1,133,0
1,1,0,0.036093,0.004246,471,0,6,49,1,2399,0
1,1,0,0.002519,0.002519,397,0,6,45,1,2376,0
1,1,0,0.002519,0.002519,397,0,6,44,1,2361,0
1,1,0,0,0.002519,397,0,6,43,1,2346,0
1,1,0,0.002532,0.002532,395,0,6,36,1,2754,0
1,2,0.371232,0.007189,0.002876,695.5,0,6,68,1,1296,0
1,2,0.688347,0.045296,0.008711,191.333333,0,4,28,0.666667,6198,0
1,1,0,0.006993,0,286,0,2,8,1,8919,0
1,1,0,0,0,283,0,1,0,1,2102,0
1,1,0,0.081285,0.049149,529,0,9,352,1,4532,0
1,1,0,0,0.028958,518,0,9,11,1,5626,0
1,1,0,0.072626,0.035382,537,0,9,43,1,1871,0
1,1,0,0.016529,0.004132,484,0,9,41,1,2582,0
1,1,0,0.00211,0.006329,474,0,9,0,1,1238,1
1,1,0,0.363445,0.073529,476,0,9,2,1,1232,1
1,1,0,0.0798,0.017456,401,0,9,58,1,2213,0
1,1,0,0.002584,0.002584,387,0,9,11,1,3256,0
1,1,0,0.110818,0.010554,379,0,8,18,1,1953,0
1,1,0,0.011364,0.005682,352,0,8,4,1,1888,0
1,1,0,0.034091,0,352,0,8,15,1,5077,0
1,1,0,0.047619,0.031746,126,0,7,0,1,4987,0
1,1,0,0.147541,3.991803,122,0,5,155,1,2732,0
1,1,0,0.006329,0.006329,158,0,2,0,1,6582,0
1,2,0.448864,0.072848,0.033113,151,0,3,146,1,6581,0
1,1,0.863121,0.000914,0.002286,1093.5,1,11,87,1,4450,0
1,1,0,0.006322,0.001054,1898,0,10,0,1,83,0
1,1,0,0.002116,0,1890,0,10,7,1,81,0
1,1,0.982615,0.003353,0.016485,1789.5,0,9,40,1,5600,0
1,1,0,0.002661,0.004258,1879,0,9,2,1,284,0
1,1,0,0.036722,0,1879,0,8,9,1,4625,0
1,1,0,0.000549,0.000549,1823,0,8,1,1,5391,0
1,1,0,0.003344,0,1794,0,8,2,1,5368,0
1,1,0,0.020682,0.001118,1789,1,8,58,1,7003,0
1,1,0,0.001133,0.000566,1766,0,8,0,1,6950,1
1,1,0,0.000572,0.000572,1749,0,7,13,1,6672,0
1,1,0,0.000572,0.000572,1749,0,7,0,1,6643,0
1,1,0,0.000572,0.000572,1749,0,7,8,1,6642,0
1,7,0.896973,0.009844,0.0105,703.307692,0,11,2270,0.5,6575,0
1,1,0.980097,0,0.01323,1335.333333,0,10,95,1,6393,0
1,1,1,0.002904,0.000581,1721.5,0,8,96,1,4546,0
1,1,0.918296,0.007509,0.003092,1132,0,8,111,1,6271,0
1,1,0.972828,0.022217,0.010615,1350.333333,0,10,165,0.666667,6269,0
1,1,0,0.005669,0.005102,1764,1,7,6,1,2219,0
1,1,0,0.001133,0,1765,0,7,9,1,6160,1
1,5,0.795507,0.037075,0.008529,524.040816,0,20,7969,0.693878,2879,0
1,1,0,0.000567,0.000567,1763,0,7,11,1,6149,0
1,1,0.820085,0.004363,0.002424,1375.333333,0,10,16,0.666667,5934,0
1,1,1,0.005893,0.003536,1697,0,8,14,0.5,5931,0
1,1,1,0.000945,0.000945,1058.5,0,8,25,0.75,5917,0
1,1,1,0.003543,0.004133,1693.5,0,8,10,0.5,5912,0
1,1,1,0.00059,0.002951,1694.5,0,8,2,0.5,5901,0
1,1,1,0.002947,0.000589,1696.5,0,8,4,0.5,5886,0
1,1,0.968165,0.021722,0.01245,1258.333333,0,8,13,0.666667,5884,0
1,1,0.578246,0.01334,0.007623,1049.5,0,8,16,0.5,5864,0
1,1,0.99642,0.039297,0.045252,1679.5,0,8,2,0.5,5860,0
1,1,0.881678,0.003231,0.002828,1485.4,0,11,5,0.4,5855,0
1,1,0.907956,0.004274,0.001526,1310.2,0,10,45,0.6,5843,0
1,1,1,0.000753,0,1327.333333,0,10,38,1,5836,0
