@relation 'KC1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.248n-0.247total_Op-0.246total_Opnd-0.246v-0.243lOCode... numeric
@attribute 0.674l-0.332uniq_Op+0.286t+0.286e+0.259locCodeAndComment... numeric
@attribute -0.766locCodeAndComment-0.525lOComment-0.144lOBlank+0.124e+0.124t... numeric
@attribute -0.563lOComment+0.532locCodeAndComment-0.409l-0.236lOBlank-0.189i... numeric
@attribute 0.522i-0.382lOComment-0.366ev(g)+0.281uniq_Opnd+0.247l... numeric
@attribute '-0.461l+0.38 t+0.38 e-0.363ev(g)-0.345uniq_Op...' numeric
@attribute 0.628lOBlank+0.359uniq_Op-0.345iv(g)+0.332d-0.238i... numeric
@attribute defects {false,true}

@data
1.929728,0.166914,0.0616,0.032581,0.038275,0.109812,-0.025571,false
1.90327,0.194517,0.01648,-0.014737,-0.116079,0.150517,0.144766,false
-3.375872,-0.592485,0.43616,0.679829,-2.731394,-1.524404,0.075483,false
1.921503,0.002812,0.070135,0.200221,-0.13346,0.178937,0.047391,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
-4.010162,-0.506092,-0.688799,0.778786,0.172386,-0.851139,-0.667393,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.050168,-0.63267,0.147881,0.530538,-0.474578,0.144826,0.225067,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
0.200852,-0.804387,0.205744,0.33851,-0.111128,-0.081481,0.086614,false
1.021192,-0.550459,0.123676,0.378392,-0.27063,0.144761,0.059559,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.139059,0.287358,0.089584,0.142268,-0.211371,0.189283,0.061095,false
2.269723,0.949625,0.09671,-0.322489,0.072614,-0.099171,0.01923,false
1.457271,-0.128637,0.140087,0.221027,-0.144151,0.082257,-0.238929,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.921036,0.2702,0.141069,0.131984,-0.178279,0.077317,-0.056052,false
1.299904,-0.424006,0.25118,0.63123,-0.574163,0.032127,0.008238,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.642024,-0.363635,0.198979,0.675267,-0.701345,0.28274,0.05639,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.642024,-0.363635,0.198979,0.675267,-0.701345,0.28274,0.05639,false
1.122937,-0.160967,0.323025,0.641122,-0.732902,-0.395095,-0.109566,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.296168,-0.583881,0.144074,0.557158,-0.363845,0.158862,0.150093,false
-4.021575,-1.551686,0.503423,-0.08059,0.739862,-0.448307,0.630853,false
-0.326349,-0.91685,0.034248,-0.076913,0.415607,-0.069225,-0.420919,false
0.957497,-0.668537,-0.204159,-0.101734,0.099299,0.193918,0.237133,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.118092,0.533299,0.083773,-0.121771,0.085298,0.108413,-0.089145,false
2.230787,-0.375297,0.006338,0.657621,-0.674775,0.940625,-0.283961,false
2.230787,-0.375297,0.006338,0.657621,-0.674775,0.940625,-0.283961,false
1.316637,-0.476554,0.171826,0.557803,-0.492395,0.183558,-0.010393,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
0.089843,-0.996945,0.371975,0.791008,-0.399552,-0.147439,0.230538,false
0.024348,-1.085493,0.255775,0.612217,-0.384963,-0.235658,0.529364,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
1.935665,-0.092033,0.077738,0.32738,-0.298442,0.208385,0.130363,false
1.935665,-0.092033,0.077738,0.32738,-0.298442,0.208385,0.130363,false
2.167107,0.520652,0.093429,-0.054997,-0.020748,0.077581,0.009726,false
-0.587436,-0.934902,0.172058,0.039333,0.397773,-0.008933,-0.008108,false
0.058221,-0.780908,0.368309,0.698193,-0.653892,-0.03051,0.130283,false
0.058221,-0.780908,0.368309,0.698193,-0.653892,-0.03051,0.130283,false
0.078784,-0.573348,0.323738,0.399681,-0.373049,-0.097688,-0.400456,false
0.078784,-0.573348,0.323738,0.399681,-0.373049,-0.097688,-0.400456,false
2.172119,0.532324,0.087351,-0.053207,-0.05933,0.090158,0.018241,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.076707,-0.492386,0.126781,0.364882,-0.270499,0.204151,0.026168,false
1.143895,-0.457819,0.151492,0.362423,-0.132218,0.149411,-0.180287,false
1.076707,-0.492386,0.126781,0.364882,-0.270499,0.204151,0.026168,false
1.143895,-0.457819,0.151492,0.362423,-0.132218,0.149411,-0.180287,false
0.249496,-0.741735,0.21214,0.396325,-0.313804,0.042553,0.083033,false
0.694375,-0.851139,-0.188374,-0.043013,0.150462,0.190646,0.312406,false
0.797078,-0.666537,0.092935,0.251539,-0.004372,-0.006716,0.011484,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
0.417258,-0.746263,-0.14154,-0.113134,-0.013212,0.14106,0.173919,false
0.111374,-0.861344,0.077869,-0.192857,1.136055,-0.15287,-0.45038,false
0.71727,-0.632021,0.124689,0.14182,0.3919,-0.063247,-0.334863,false
0.826175,-0.630008,0.129948,0.341441,-0.111074,0.138708,0.033276,false
2.114498,0.482265,0.088462,-0.083599,0.06266,0.049409,-0.012081,false
0.880357,-0.568963,0.096922,0.219384,0.01021,0.048001,-0.075713,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
0.288586,-0.898249,-0.093648,-0.000897,0.070672,0.019126,0.15262,false
-0.714189,-0.905138,0.156094,0.268202,-0.255337,-0.427159,0.045626,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.267277,-0.363206,-0.154302,-0.128133,-0.160775,0.263808,0.736946,false
1.02684,-0.549227,0.161267,0.392209,-0.110214,0.099663,-0.142683,false
