@relation 'mozilla-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R1-3,12-13'

@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
0.62651,0.016524,0.030747,531.222222,1,38,931,0.888889,2003,0
0,0.026936,0.007576,1188,1,26,105,1,764,0
0.674404,0.007393,0.004929,1420.25,0,72,387,1,118,0
0.799545,0.006148,0.006148,722.888889,1,93,4641,0.888889,15,0
0,0.041379,0.039847,1305,1,38,421,1,1660,0
0,0.000767,0,1303,1,38,334,1,1311,0
0,0.003072,0,1302,1,38,318,1,1216,0
0,0.000766,0,1305,1,40,737,1,981,0
0,0.041411,0.039877,1304,1,40,495,1,1857,0
0,0.00312,0,1282,1,38,318,1,1214,0
0,0.002419,0.002419,1240,1,41,336,1,179,0
0,0,0.073387,1240,0,40,230,1,2275,0
0,0.002419,0.002419,1240,1,41,405,1,14,0
0,0.837838,0.837838,74,1,6,0,1,78,0
0,0,0,476,0,29,474,1,156,0
0,0.384615,0.076923,13,1,1,0,1,1780,0
0,0,0,90,0,14,557,1,158,0
0,0,0,0,0,9,397,0.75,2212,0
0,0,0,0,0,5,1516,0.5,2164,0
0,0.018349,0,218,1,36,27,0.666667,286,0
0.4936,0.428207,0.00085,392.333333,1,9,540,1,895,0
0,0.002644,0.000661,1513,0,42,6,1,229,0
0,0,0,38,0,1,0,0.5,43,0
0.779112,0.010733,0.004455,759.692308,1,100,2570,0.846154,417,1
0,0.128205,0,312,1,35,546,1,19,0
0,0,0,23,1,1,0,0.5,3653,0
0.721115,0.008264,0.010713,726,1,64,311,0.777778,3098,0
0,0.008929,0.008929,112,1,12,8,1,35,0
0,0.026316,0.017544,114,1,9,221,1,2941,0
0,0.008621,0.008621,116,1,9,62,1,3268,0
0,0.068966,0.008621,116,0,9,6,1,3202,0
0.365599,0.038618,0.095528,164,1,12,36,1,2277,0
0,0.04386,0.008772,114,0,8,7,1,2206,0
0.911414,0.008033,0.022494,1037.333333,0,33,85,1,3230,0
0,0.009524,0.009524,105,0,19,201,1,140,0
0,0,0,54,0,1,0,1,574,0
0,0,0,54,0,3,86,1,434,0
0.558629,0,0.039931,288,0,13,205,1,1848,0
0.973042,0.002131,0.012254,750.8,0,19,211,1,151,0
0,0.007126,0.001425,2105,1,76,6,1,23,0
0,0,0.000954,2097,1,75,1,1,3191,0
0,0.002382,0.001429,2099,1,75,13,1,3190,0
0,0.00095,0.00095,2105,1,74,7,1,3112,0
0,0.007123,0.006648,2106,1,74,7,1,1,0
0,0.004265,0.000474,2110,1,72,24,1,3013,0
0,0.000997,0.000997,2006,0,71,5,1,1125,0
0,0.004985,0.006979,2006,1,71,96,1,1121,0
0,0.000997,0,2007,1,70,53,1,2418,0
0,0,0.000498,2007,1,70,3,1,197,0
0,0.005478,0.010458,2008,1,70,6,1,5,0
0,0.003504,0.001502,1998,0,69,29,1,2209,0
0.769729,0.022384,0.00347,960.5,0,92,675,0.833333,2055,0
0,0.002052,0.002052,1949,0,68,38,1,262,1
0,0.034854,0.023065,1951,1,68,24,1,1980,0
0.586134,0.007527,0.004065,2214.111111,1,128,292,0.888889,1952,1
0,0.000534,0.000534,1873,1,67,3,1,1919,0
0,0.004158,0.002772,1443,1,67,28,1,873,0
0,0.004161,0.018031,1442,1,66,22,1,1783,0
0,0.007432,0.00473,1480,0,60,2,1,77,0
1,0.001308,0.001308,764.5,0,60,2,0.5,28,0
0.626178,0.028123,0.026161,764.5,1,60,100,1,26,0
0,0.088633,0.035859,1478,1,59,18,1,265,0
0,0.002132,0.002132,1407,0,59,34,1,250,0
0,0.003554,0.002132,1407,1,59,17,1,207,0
0.984496,0.034787,0.010491,905.5,1,62,16,0.5,60,0
0,0.000701,0.000701,1427,1,54,25,1,3881,0
0,0.002847,0.002847,1405,1,53,5,1,127,0
0.82062,0.045385,0.02254,1094.333333,1,65,102,1,399,0
0,0.005887,0,1359,1,52,3,1,3768,0
0,0.002187,0.001458,1372,1,52,8,1,3746,0
0.973734,0,0.002135,632.25,1,96,1418,0.7,61,0
0,0.040205,0.034357,1368,1,50,20,1,3617,0
0.943536,0.000663,0.002121,1257.5,0,75,91,0.833333,3486,0
0,0.00218,0.001453,1376,1,50,2,1,838,0
0,0.000713,0.000713,1403,1,47,43,1,1036,0
0.417864,0.045703,0.002729,733,1,47,10,0.5,1000,0
0,0.004428,0.002214,1355,1,45,1,1,949,1
0,0.030348,0.004441,1351,1,45,2,1,944,0
0.289986,0.084364,0.001455,687.5,1,44,69,1,3007,0
0.928321,0.000288,0.005186,2314,1,66,36,1,337,0
0,0.001552,0.003103,1289,0,41,4,1,279,0
0,0.020155,0.009302,1290,1,40,2,1,3712,1
0,0.026485,0.046549,1246,0,38,2,1,3661,0
0,0.000786,0.000786,1272,1,35,0,1,20,0
0,0.034081,0.037406,1203,1,30,0,1,886,0
0,0.000832,0.000832,1202,1,29,1,1,253,0
0,0.000832,0.000832,1202,0,27,13,1,64,0
0.959148,0.002523,0.002523,594.5,1,30,132,1,6,0
0,0,0.000832,1202,1,24,14,1,1836,0
0,0.014963,0.012469,1203,1,24,29,1,3322,0
0,0.000833,0.000833,1201,1,24,0,1,11,0
0,0.000833,0.000833,1201,1,24,0,1,10,0
0,0.011182,0.009585,1252,1,23,0,1,3298,0
0.924801,0.002974,0.001784,840.75,1,31,13,0.5,1790,0
0,0.004202,0.001681,1190,1,22,1,1,778,0
0.74111,0.00485,0.00485,706.857143,0,30,121,0.857143,46,0
0,0.000846,0.000846,1182,1,21,0,1,491,0
0,0.003419,0.001709,1170,0,21,0,1,15,0
0,0.006849,0.003425,1168,1,21,1,1,760,0
0.74966,0.017055,0,579,1,30,188,0.625,998,0
0,0.001789,0.001789,1118,1,21,1,1,14,0
0.281194,0.01004,0.017403,747,1,21,2,0.5,1636,0
0.814087,0.019304,0.00762,562.428571,1,25,221,1,1634,0
0.359102,0.001883,0.039548,531,0,20,6,1,1664,0
0.57548,0.023081,0.003996,613.05,1,39,272,0.6,1604,0
0,0.005631,0.003378,888,0,19,0,1,2242,0
0,0.020339,0.038418,885,1,19,1,1,1631,0
0.458686,0.031915,0.034043,470,1,19,9,1,3149,0
0,0.001092,0.001092,916,1,19,1,1,2,0
0.178007,0.068134,0.049266,477,1,18,21,1,1490,0
0,0.003304,0.001101,908,0,18,1,1,3125,0
0,0.001101,0.001101,908,0,18,9,1,1586,0
0,0.003304,0.002203,908,1,18,5,1,3115,0
0,0.011038,0,906,0,18,2,1,2099,0
0,0.001586,0.000793,1261,1,30,47,1,137,0
0,0.013492,0.021429,1260,0,30,47,1,136,0
0,0.001676,0.001676,1193,1,30,29,1,2,0
0.738787,0.026463,0.023595,632.290698,0,96,12495,0.744186,434,0
0,0.001565,0.00313,1278,0,41,76,1,280,0
0.460128,0.047222,0.002778,720,1,47,280,1,1025,0
0.807312,0.014575,0.000568,1056.6,0,133,740,1,3838,0
0,0.002104,0.001403,1426,1,47,77,1,4125,0
0,0.000701,0,1427,0,47,76,1,3240,0
0,0.016289,0.005666,1412,0,47,76,1,3238,0
0,0.002137,0.000712,1404,0,47,34,1,3230,0
0.92518,0.002478,0.001858,807.166667,0,73,773,1,140,0
0,0.002199,0.001466,1364,1,52,56,1,3748,0
0,0.003554,0.002132,1407,1,59,41,1,208,0
0,0.071429,0.017857,1456,1,59,73,1,266,0
0.353682,0.021253,0.006711,894,1,75,575,1,336,0
0,0.005464,0.017077,1464,1,66,267,1,1762,0
0,0.004046,0.002697,1483,1,64,162,1,723,0
0,0.000675,0.000675,1482,1,64,160,1,722,0
0,0.001415,0.001887,2120,1,75,521,1,3189,0
0.137177,0.094821,0.031076,836.666667,1,78,1764,1,1220,0
0,0.000943,0.000943,2121,1,74,484,1,3113,0
0,0.004243,0.000471,2121,1,72,433,1,3014,0
0,0.003976,0.005964,2012,1,72,398,1,2932,0
0,0.000992,0.000992,2016,0,71,322,1,1126,0
0,0.00248,0.004464,2016,1,71,320,1,1122,0
0,0.000995,0,2010,1,70,203,1,2425,0
0,0.005519,0.010537,1993,1,70,78,1,6,0
0,0.003504,0.001502,1998,0,69,70,1,2210,0
0.864974,0.001656,0.001656,1006.666667,1,74,399,1,191,0
0,0.004469,0.000497,2014,1,74,456,1,3073,0
0,0.000995,0,2010,1,71,209,1,1047,0
0.660982,0.031239,0.008079,928.333333,1,82,116,0.666667,1941,1
0.266765,0.013919,0.009636,467,1,18,38,0.5,3071,0
0,0.098592,0.014085,71,1,26,558,1,2980,0
0,0.013158,0.006579,152,0,31,79,1,2987,0
0,0.10596,0.02649,151,1,30,295,1,297,0
0,0.00885,0.00885,113,1,28,5,1,928,0
0,0.00885,0.00885,113,1,28,3,1,924,0
0,0.176991,0.035398,113,1,28,3,1,923,0
0,0.009804,0.009804,102,1,28,49,1,919,0
0.796492,0.00467,0.007222,903.043478,1,122,2344,0.869565,399,0
0,0.014706,0.044118,68,1,25,7,1,101,0
0,0.014286,0.014286,70,0,24,1,1,51,0
0.99403,0.008965,0,613.5,0,52,92,1,50,0
0,0.015152,0.015152,66,1,23,8,1,19,0
0,0.030303,0.015152,66,1,23,112,1,18,0
0.965117,0.000982,0.001095,1471.555556,1,139,1203,0.888889,30,0
0.481692,0.203733,0.065319,321.5,1,18,133,1,3880,0
0.614389,0.006969,0.076655,95.666667,1,22,447,1,2168,0
0,0.010417,0.010417,96,0,10,1,1,129,0
0,0.03125,0,96,0,9,0,1,1504,0
0,0.019608,0.019608,102,0,28,268,1,29,0
0,0.004808,0.004808,208,1,32,631,1,5,0
0,0.1875,0.033654,208,0,31,631,1,3188,0
0,0.014184,0.007092,141,0,31,573,1,3080,0
0.641311,0.037424,0.005832,633.076923,0,98,3376,1,84,0
0,0,0,319.4,0,50,620,1,163,0
0,0.53125,0.875,32,0,8,267,1,23,0
0.825582,0.027415,0.01036,570.363636,1,67,1071,0.909091,3831,1
0.946395,0.007055,0.007055,189,1,37,1145,1,191,0
0,0,0,12,1,1,0,1,3831,0
0,0.001443,0.001443,1386,1,47,0,1,200,0
0,0.003259,0.005215,1534,1,45,57,1,931,0
0.691452,0.006915,0.005108,2121,1,107,336,0.833333,139,0
0.890492,0.005484,0.002438,820.5,0,46,119,1,11,0
0,0.002614,0.002614,1530,1,42,9,1,314,0
0,0.00918,0.000656,1525,1,42,8,1,248,0
0,0.003296,0.000659,1517,1,42,1,1,231,0
0.84003,0.003074,0.005599,1012.055556,1,106,1174,0.777778,3800,0
0,0.00466,0.003329,1502,1,40,4,1,369,0
0,0,0.000667,1500,0,40,64,1,3751,0
0.391244,0.003137,0.013174,797,1,32,0,0.5,113,0
0.391244,0.013109,0.003121,801,1,32,93,1,111,0
0,0.026885,0.00459,1525,1,31,56,1,94,0
0,0.026508,0.021869,1509,1,30,21,1,111,0
0.266765,0.013942,0,789,1,30,90,1,2864,0
0,0.001338,0.001338,1495,1,30,4,1,2683,0
0,0.00334,0.000668,1497,1,28,5,1,3754,0
0,0.000668,0.000668,1496,1,28,58,1,3670,0
0.810046,0.004771,0.005856,658.714286,1,39,111,0.285714,8,0
0.356405,0.03742,0.028311,1015.5,1,51,249,1,2551,0
0,0.013523,0.00879,1479,1,19,0,1,2273,0
0.982568,0,0.00256,439.5,1,52,539,0.875,85,0
0,0.006089,0,1478,1,16,12,1,2092,1
0,0.031951,0.009517,1471,1,14,47,1,1866,0
0.805537,0.021317,0.002227,785.75,0,35,389,0.75,1727,0
0,0.001397,0.000698,1432,0,10,9,1,5,0
0,0.000734,0,1362,1,8,21,1,3376,0
0,0.005878,0.000735,1361,1,7,20,1,4,0
0,0.007358,0.002208,1359,1,6,6,1,1680,0
0,0.008106,0.000737,1357,1,6,14,1,1676,0
0.97208,0.00166,0.005809,1205,0,37,8,1,1828,0
0,0.005917,0.005917,1352,1,6,7,1,1655,0
0.684622,0.019568,0.023072,570.666667,1,17,544,0.833333,1462,0
0.109286,0,0.047067,733,0,4,0,1,1424,0
0.391244,0,0.008598,756,1,3,0,1,1422,0
0.669996,0.021854,0.001214,1235.5,0,15,0,0.5,1420,0
0.242292,0.049072,0.000663,754,0,3,10,1,1400,0
0,0.001439,0.001439,1390,1,2,1,1,1377,0
0.833891,0.004808,0.002137,748.7,0,23,543,0.7,1370,0
0,0.01489,0.013323,1276,1,2,1,1,1349,0
0.619382,0.010417,0.008929,672,0,2,4,0.5,1343,1
0.744303,0.042894,0.00064,520.666667,1,7,47,1,1328,0
0.413817,0.015921,0.002274,659.5,1,2,28,1,1294,0
0,0.025744,0.021722,1243,1,2,0,1,1268,0
0,0.012107,0.002421,1239,1,2,11,1,1267,0
0.811278,0.0018,0,1111,0,13,7,1,1205,0
0,0.007335,0.00652,1227,1,2,1,1,1201,0
0.550984,0.051777,0.020866,647,0,2,4,1,1197,0
0,0.00416,0.011647,1202,0,2,2,1,1180,0
0,0.000734,0,1362,1,8,41,1,3377,0
0,0.006207,0,1450,1,17,189,1,13,0
0,0.00334,0.000668,1497,1,28,64,1,2536,0
0.829244,0.004025,0.002951,1242.333333,1,51,139,1,3691,0
0,0.001338,0.001338,1495,1,30,19,1,2682,0
0,0.002614,0.002614,1530,1,42,10,1,256,0
0.291818,0.005923,0.002961,2195,1,60,198,1,255,0
0,0.00918,0.000656,1525,0,42,9,1,247,0
0,0.006329,0.006962,1580,1,44,198,1,1000,0
0,0.017089,0,1580,1,43,121,1,750,0
0,0.03141,0.008974,1560,0,42,100,1,669,0
0.826931,0.005164,0.002582,2130.333333,1,107,1713,1,836,0
0,0.00654,0.007194,1529,1,44,189,1,516,0
0,0.000654,0.001962,1529,0,44,180,1,8,0
0.591673,0.009615,0.009615,728,1,48,55,1,199,0
0.287923,0.049007,0.037221,806,1,46,371,1,136,0
0.666737,0.018441,0.016855,630.375,1,81,163,0.75,181,0
0.391244,0.013109,0.003121,801,1,32,0,0.5,115,0
0.360781,0.047018,0.024561,712.5,1,6,45,1,1950,0
0,0,0.014493,69,0,2,1,1,1711,0
0,0,0,45,0,8,643,1,170,0
0,0.034985,0,114.333333,0,27,265,0.666667,84,0
0.317324,0.43299,0.463918,48.5,1,9,1994,1,2,0
0.317324,0.43299,0.463918,48.5,0,7,1950,1,116,0
0.317324,0.43299,0.463918,48.5,0,7,1280,1,114,0
0,0.034985,0,114.333333,0,27,138,0.666667,81,0
0,0,0,0,0,1,0,1,384,0
0.668127,1.665198,0,113.5,1,1,0,0.5,403,0
0,0.041026,0,195,0,1,0,1,401,0
0,0.137566,0.179894,189,1,1,0,1,395,0
0,0.005348,0.005348,187,1,1,0,1,388,0
0,0.005348,0.005348,187,1,1,0,1,387,0
0,0.005348,0.02139,187,1,1,0,1,386,0
0.710957,1.845455,0,110,1,1,0,0.5,384,0
0,0,0,0,0,1,0,1,384,0
0.053633,0.464516,0.064516,155,1,1,0,0.5,569,0
0,0.004032,0,248,1,2,0,1,1166,0
0,0.016064,0,249,1,1,0,1,291,0
0,0.003484,0.003484,287,1,1,0,1,287,0
0.592635,0.068493,0,413.666667,1,13,1188,1,1278,0
0.326259,0,0.239286,140,1,1,0,1,290,0
0,0.105263,0,38,1,1,0,1,288,0
0,0.031211,0.003745,801,1,32,69,1,7,0
0,0.007663,0.005109,783,1,31,7,1,11,0
0.696212,0.011521,0.006912,434,1,31,34,0.5,213,0
0,0.064,0.034667,750,1,29,0,1,1016,0
0.402179,0.03354,0.028571,402.5,1,29,215,1,2,0
0,0.002805,0.001403,713,1,27,0,1,2,0
0.78969,0.007055,0.007055,567,1,41,122,1,5,0
0.836213,0.017745,0.016701,383.2,1,39,331,0.8,170,1
0,0.05931,0.14069,725,1,23,10,1,206,0
0,0.001346,0.002692,743,1,22,13,1,584,0
0,0,0.005384,743,1,21,3,1,545,0
0,0.02969,0.021592,741,1,21,0,1,138,0
0.258019,0.020706,0.035323,410.5,1,20,398,1,187,1
0,0.010695,0.002674,748,0,16,161,1,41,1
0,0.012113,0.001346,743,1,11,3,1,11,0
0,0.006784,0.006784,737,1,11,3,1,10,0
0,0.00406,0.012179,739,1,8,1,1,3982,0
0.33729,0.01937,0,413,1,8,22,1,3980,0
0,0.020325,0.009485,738,1,8,16,1,3976,0
0.353359,0.035583,0.001227,407.5,1,7,10,0.5,3975,0
0,0.102107,0.003241,617,1,6,8,1,3889,0
0,0.010593,0.021186,472,1,6,3,1,3868,0
0.329846,0.461967,0.027829,269.5,1,6,125,1,3866,1
0,0.006309,0.009464,317,0,5,10,1,3839,0
0.731956,0.027842,0.010676,955.4,1,24,36,0.8,2987,0
0.543564,0.061995,0.002695,185.5,1,1,2,0.5,103,0
0,0.015537,0.002825,708,0,7,29,1,3968,0
0,0.002903,0.002903,689,0,7,28,1,3903,0
0,0.017497,0.006729,743,1,11,88,1,12,0
0.656131,0.018253,0.005369,698.5,1,44,281,0.75,3986,0
0,0.018843,0.008075,743,1,11,90,1,4126,0
0.63431,0.04884,0.01221,409.5,1,24,958,1,744,0
0,0.005634,0.005634,710,1,22,223,1,581,0
0.529361,0.018892,0.012594,397,1,23,838,1,579,0
0,0.067701,0.145275,709,0,21,212,1,563,0
0,0.001342,0.001342,745,0,21,212,1,562,0
0,0.138255,0.06443,745,1,21,212,1,561,0
0,0.030856,0.02244,713,1,21,205,1,541,0
0,0.066291,0.143865,709,1,21,205,1,540,0
0.529361,0.018892,0.012594,397,1,23,840,1,583,0
0,0.129987,0.068211,777,1,29,286,1,1076,0
0.463777,0.070133,0.003628,413.5,1,40,664,1,2463,0
0.861705,0.008322,0.011096,288.4,1,53,1325,1,134,0
0.63431,0.047059,0.011765,425,1,24,183,1,746,1
0.653436,0.150084,0.040472,296.5,1,6,4,0.5,3876,1
0.893571,0.033333,0.02037,270,1,6,5,1,3874,0
0,0.065217,0,92,1,12,286,1,1076,0
1,0.001225,0,816,1,62,380,1,257,0
0,0.022222,0.088889,270,1,29,79,1,94,0
0,0.191176,0.011029,272,1,24,25,1,422,0
0.081462,0.329545,0.045455,132,1,23,915,1,238,1
0.964079,0,0.00905,994.5,1,37,29,1,2185,0
0.553897,0.031743,0.047095,438.181818,1,28,467,0.818182,2036,0
1,0.001566,0.001566,638.5,1,16,0,1,1713,0
0,0.004608,0.004608,217,1,9,30,1,1681,0
0.591673,0.003581,0.002686,558.5,1,14,10,0.5,1671,0
0.753198,0.018817,0.014337,558,1,14,16,0.5,1669,0
0.890492,0.00565,0.006591,531,1,14,9,1,1633,0
0,0.025,0.015,200,1,9,22,1,1194,0
0.935945,0.001917,0.001917,782.333333,0,22,73,0.5,1516,0
0,0,0,796.4,0,48,242,0.8,170,0
0.378145,0.005874,0.000247,2695.333333,0,104,2345,1,1974,0
0,0.05,0,20,1,4,48,1,1732,0
0,0.002414,0.000966,2071,1,55,18,1,3093,0
0,0.001932,0.000966,2070,1,55,61,1,3079,0
0,0.006816,0.001947,2054,1,55,63,1,2868,0
0.710814,0.012432,0.008372,1313.833333,1,83,966,0.833333,2424,0
0,0.000972,0.000486,2058,1,53,13,1,2101,0
0,0.020945,0.010716,2053,1,53,68,1,2025,0
0,0.007378,0.007378,2033,1,52,0,1,118,0
0,0.006903,0.005424,2028,1,51,9,1,1648,0
0,0.009505,0.008004,1999,1,51,32,1,1552,0
0,0.033066,0.022044,1996,1,51,2,1,1407,0
0,0.002532,0.001519,1975,1,51,8,1,1404,0
0.409987,0.009936,0.017514,1187.6,1,72,109,1,1346,0
0,0.001992,0.00332,1506,0,50,1,1,333,0
0,0.002009,0.002009,1493,1,47,1,1,6,0
0.791858,0.02448,0.001224,1225.5,1,55,74,1,53,0
0,0.002059,0,1457,1,44,9,1,4528,0
1,0.000385,0.000385,2596,1,59,32,1,109,0
0.625797,0.069799,0.053137,951.714286,1,136,306,0.857143,284,0
0,0.003333,0,1500,0,43,18,1,102,0
0,0.00939,0.002683,1491,1,42,2,1,3327,0
0.685813,0.004978,0.005531,602.666667,1,42,11,1,1018,0
0.304221,0.006442,0.003031,879.666667,1,47,235,1,4010,1
0,0.001409,0.000705,1419,1,34,3,1,109,0
0,0.001485,0,1347,1,31,22,1,48,0
0,0.00075,0.00075,1334,1,30,10,1,104,0
0,0.002999,0,1334,1,29,33,1,418,0
0.918296,0.002105,0.002105,712.5,1,28,2,0.5,197,0
0,0.002221,0.00074,1351,0,28,7,1,190,0
0,0.058867,0.058867,1342,1,28,0,1,3417,0
0.473821,0.011899,0.015474,1790.1,0,54,395,0.6,150,1
0,0.001495,0.000747,1338,1,24,0,1,3018,0
0,0.015707,0.005984,1337,0,24,44,1,3013,0
0,0.003776,0.001511,1324,1,24,5,1,43,0
1,0.000705,0.000705,709,1,24,0,1,8,0
0,0,0.000757,1321,1,23,0,1,42,0
0,0.002437,0,1231,1,22,25,1,7,0
0,0.002439,0,1230,1,21,10,1,1809,0
0,0.000814,0.000814,1228,1,21,5,1,1766,0
0.616166,0.042424,0.002273,660,1,21,104,1,1744,0
0.554778,0.006604,0.000455,2195.5,1,34,23,1,3422,0
0,0.006672,0.001668,1199,1,19,13,1,1712,0
0,0.010888,0.005863,1194,1,17,1,1,2752,0
0,0.002636,0.000879,1138,1,16,7,1,2076,0
0,0.00265,0,1132,1,16,23,1,3368,0
0,0.001792,0.000896,1116,1,16,0,1,856,0
0,0.000897,0.000897,1115,1,16,0,1,855,0
0.985228,0.002053,0.00154,974,1,19,17,1,854,0
1,0.001221,0.001221,818.666667,0,22,6,0.666667,25,0
0.970951,0.00182,0.00273,549.5,0,15,20,1,1914,0
0,0.003902,0,1025,1,14,10,1,1846,0
0,0,0.001127,887,0,13,0,1,1655,0
0,0.004505,0.003378,888,0,13,1,1,1649,0
0.842089,0.006035,0.001811,552.333333,1,20,3,1,2222,0
0.580195,0.054679,0.01367,475.5,0,13,5,1,1635,0
0.402179,0.013771,0.012712,472,1,13,11,1,1619,0
0,0.007982,0.002281,877,1,13,1,1,1611,0
0,0.006985,0.003492,859,0,13,0,1,1161,0
0,0,0.000505,1980,0,13,0,1,1151,0
0.249882,0.013896,0.020604,1043.5,0,13,2,1,1150,0
1,0.000613,0.000613,1632.5,1,18,0,1,1569,0
0,0.000503,0,1990,1,13,0,1,1562,0
0.254461,0.060172,0.018147,1047,1,13,8,1,1146,0
0,0.001575,0.000525,1905,1,13,0,1,1106,0
0.35678,0.032967,0.003996,1001,1,13,18,1,1518,1
0,0.00265,0,1132,1,16,50,1,3369,0
0.554778,0.006604,0.000455,2195.5,1,34,73,1,3420,0
0,0.006672,0.001668,1199,1,19,21,1,1713,0
0,0.001485,0,1347,1,31,56,1,47,0
0,0.001427,0.000713,1402,1,37,254,1,61,0
0.304221,0.006442,0.003031,879.666667,1,47,314,1,4015,0
0,0.00365,0.002607,1918,1,51,356,1,1650,0
0,0.000527,0,1897,1,51,344,1,1581,0
0,0.004764,0.003176,1889,1,51,336,1,1554,0
0,0.009653,0.000965,2072,1,55,385,1,2830,0
0,0.0043,0.001911,2093,1,55,498,1,3094,0
0,0.006744,0.001927,2076,1,55,405,1,2869,0
0,0.009653,0.000965,2072,1,55,379,1,2811,0
0.271104,0.004324,0.002643,3330,1,111,2166,1,2727,0
0.503258,0.002769,0.001384,1083.5,1,53,246,1,2090,0
0,0.009346,0.009346,107,1,22,0,1,187,0
0.811278,0.003336,0.003336,599.5,0,16,38,1,33,0
0.561753,0.059511,0.021254,470.5,0,13,20,1,1592,0
0.076424,0.066079,0.038669,1021.5,0,13,3,1,1534,0
0.811278,0.003336,0.003336,599.5,0,16,39,1,35,0
0.640775,0.004925,0.001894,1979.5,1,87,1887,1,1701,0
0.55521,0.069332,0.015616,820.818182,0,83,3831,0.909091,1278,0
0.235425,0.086538,0.081731,69.333333,0,26,2701,1,2500,0
0,0.006452,0.006452,930,1,39,141,1,301,0
0.72648,0.011982,0.005512,834.6,0,64,12,0.4,933,0
0,0.008565,0.002141,934,1,29,1,1,3665,0
0,0.044968,0.017131,934,1,29,6,1,3655,0
0,0.035987,0.028353,917,1,29,106,1,3638,0
0,0.001172,0.001172,853,1,26,6,1,3168,0
0,0.001292,0.001292,774,1,22,69,1,2273,0
0.685482,0.013368,0.045973,383.375,1,53,44,0.625,2561,1
0,0.01312,0.01312,686,0,21,8,1,2553,0
0,0.002954,0.002954,677,1,19,0,1,2416,0
0,0.004431,0.011817,677,0,19,13,1,24,0
0.297472,0.025401,0,374,1,16,14,0.5,2332,0
0,0,0.004934,608,0,12,93,1,1943,0
0,0.043406,0.008347,599,1,9,2,1,2057,0
0,0.00339,0.001695,590,0,9,2,1,1931,0
0.417281,0.077259,0.043732,343,0,9,23,1,1761,0
0.349184,0.409226,0.044643,336,0,9,69,1,1738,0
0,0,0.011364,440,1,8,8,1,1630,0
0,0.027397,0.022831,438,1,7,1,1,1600,0
0.339291,0.212429,0.047458,442.5,0,12,124,0.75,1596,0
0,0.192506,0.034884,774,0,22,23,1,3779,0
0.172037,0.003398,0.173273,441.5,0,29,653,1,4022,0
0.170331,0.003222,0.166488,465.5,0,29,302,1,4028,0
0.56492,0.031006,0.019156,947.692308,0,93,4468,0.923077,1068,0
0,0.006445,0.006445,931,1,39,656,1,309,0
0.423532,0.038394,0.001765,453.2,1,26,252,1,8,0
0.312733,0.064286,0.037143,350,1,9,34,1,2079,0
0,0.03,0.01,100,0,12,68,1,3776,0
0,0.135531,0.014652,273,0,4,133,1,2396,0
0,0,0,224.5,1,1,0,0.5,6,0
0,0.122449,0.008163,245,1,25,20,1,1803,0
0.970951,0.014404,0.012604,1388.5,1,57,215,1,1689,0
0.914612,0.007557,0.00531,699.428571,1,68,189,0.571429,300,0
0,0.004808,0.004808,208,1,18,0,1,23,0
0,1,1,212,1,16,10,1,3723,0
0,0.004831,0.05314,207,1,15,49,1,3655,0
0,0.014423,0.004808,208,1,13,174,1,26,0
0,0.112745,0.063725,204,1,8,25,1,939,0
1,0.001823,0,548.5,0,19,33,1,1522,0
0,0.122449,0.008163,245,1,25,548,1,1749,0
0,0.111607,0.022321,224,1,25,540,1,1687,0
0,0,0.025641,39,0,11,346,1,143,0
0,0.011594,0.005797,345,1,11,5,1,1232,0
0,0.002915,0.002915,343,1,11,0,1,1216,0
0.688048,0.109974,0.015345,195.5,1,11,18,0.5,1215,0
1,0.009569,0,418,1,16,35,0.666667,282,0
0,0.017301,0.00346,289,1,10,38,1,259,0
0,0.006944,0.006944,288,1,10,1,1,1068,0
0,0.041667,0.013889,288,1,10,0,1,17,0
0,0.013986,0.041958,286,1,10,0,1,16,0
0,0.041667,0.013889,288,1,10,26,1,15,0
0,0.061776,0.003861,259,1,8,91,1,1011,0
0.193643,0.229167,0.003472,144,1,8,344,1,957,0
0,0.492958,0.394366,213,1,8,0,1,916,1
0,0.005025,0.005025,199,1,7,30,1,911,0
0,0.005376,0.005376,186,1,6,65,1,1801,0
0,0.005376,0.005376,186,1,5,45,1,764,0
0,0.068966,0.013793,145,1,5,2,1,706,0
0,0.007143,0.007143,140,1,4,1,1,701,0
0,0.257143,0.171429,140,1,3,7,1,624,0
0,0.02,0.02,100,1,3,7,1,490,0
0.391244,0.089286,0.026786,56,1,1,576,0.5,325,0
0.734446,0.819048,0.380952,52.5,0,1,2,0.5,46,1
0,0.196347,0.09589,219,1,8,634,1,932,0
0.800705,0.121607,0.014115,230.25,1,48,2062,0.75,882,0
0,0.005376,0.005376,186,1,6,517,1,1799,0
0,0.005376,0.005376,186,1,5,452,1,763,0
0.591673,0.010936,0.023086,411.5,1,41,745,1,725,0
0,0.075862,0.02069,145,1,5,396,1,705,0
0,0.007143,0.007143,140,1,4,394,1,702,0
0,0.242857,0.157143,140,1,3,373,1,623,0
0,0.005,0.005,200,1,10,982,1,1072,0
