@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-R3'

@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,1,0,0,0.00346,289,0,4,0,1,2453,1713.166667,0
1,1,0,0.009615,0.038462,104,0,3,26,1,2120,1849.833333,0
1,3,0.884448,0.128039,0.056726,176.285714,1,3,10,0.571429,2381,1926.5,1
1,1,0,0.123967,0.07438,121,1,3,1,1,210,174,0
1,1,0,0,0.051724,116,1,3,0,1,2317,1864,0
1,1,0,0.126984,0.047619,63,1,3,4,1,1728,1584,0
1,3,0.819124,0.021429,0.038095,70,1,3,21,0.833333,168,156,0
1,1,0,0.305556,0.027778,36,1,2,3,1,1167,1049,1
1,2,0,0,0,24,1,1,0,0.5,2214,1834,0
1,1,0.636517,0.360515,0.253219,58.25,1,1,16,0.5,3818,1208.516667,0
2,3,0.840726,0.067265,0.015695,223,1,7,48,0.75,4601,1125.434524,1
1,1,0,0.037267,0.006211,322,1,3,42,1,4567,1116.32619,0
1,1,0,0.012346,0.003086,324,1,3,80,1,3744,1179.116667,0
1,1,0,0.02795,0.003106,322,0,3,14,1,2972,1045.566667,0
1,1,0,0.11859,0.012821,312,1,3,88,1,3533,1301.866667,0
1,2,0.600609,0.030519,0.01119,491.5,1,4,86,1,2950,1430.916667,1
1,2,1,0.006024,0.006024,166,0,3,39,1,2117,1846.833333,0
1,2,0.863121,0.009615,0.012821,156,1,2,4,1,2597,2061.5,0
1,1,0,0.003484,0.010453,287,1,2,0,1,2098,1860.5,1
1,2,0.650022,0.003015,0.009045,497.5,1,2,8,1,2591,2067.666667,1
1,1,0,0.003413,0.003413,293,1,2,2,1,2562,2045.833333,0
1,1,0,0.003268,0.003268,306,1,2,1,1,2387,1932.5,0
1,2,1,0.003817,0.003817,262,1,3,2,1,1972,1813.166667,0
1,1,0,0.026144,0.01634,306,1,2,4,1,2287,1881,0
1,3,0.806847,0.210853,0.172093,258,0,3,7,0.8,2208,1828,1
1,1,0,0.002976,0.011905,336,0,2,1,1,1897,1745.5,0
1,1,0,0.331361,0.032544,338,1,1,2,1,2106,1726.5,0
1,2,0.632659,0.28866,0.094845,161.666667,0,3,1,1,2072,1692.5,1
1,1,0,0.004065,0.004065,246,1,1,0,1,2069,1689.5,0
2,3,0.89193,0.020833,0.020833,204,0,2,0,0.5,2062,1682.5,0
1,2,0.975488,0.063943,0.005329,187.666667,0,2,11,1,1911,1536.5,0
1,2,0,0.1875,0,264,0,2,13,1,1872,1509.5,1
1,5,1,0.014579,0.014579,68.590164,0,7,0,0.016393,3557,906.821429,0
1,1,0.869893,0.123494,0.042169,166,1,2,305,1,3128,1533.833333,0
1,1,0,0,0,23,1,1,0,1,2387,1932.5,1
1,1,0,0,0,21,0,1,0,1,2268,1862.5,0
1,1,0,0.018018,0,111,1,5,40,1,769,616.333333,0
2,2,0.625884,0.182051,0.082051,78,1,7,411,0.8,363,238,1
1,1,0,0,0,46,1,1,0,1,1555,1242.5,1
1,1,0,0.344828,0.275862,145,1,1,2,1,127,127,0
1,1,0,0,0,94,1,1,0,0.5,122,122,0
1,1,0,0,0,24.333333,1,1,0,0.333333,2589,2065.666667,1
1,1,0,0.014706,0,68,1,3,69,1,4171,1375.090476,0
1,1,0.982156,0.091584,0.007426,115.428571,1,4,220,0.571429,2943,1438.916667,1
1,1,0.554778,0.053381,0.05694,140.5,1,5,28,0.5,3371,1359.55,0
1,1,1,1,1,1,1,4,2,0.5,263,164.666667,0
2,3,0.38538,0.06302,0.016647,168.2,1,4,43,0.8,261,162.666667,0
1,1,1,1,1,1,1,3,10,0.5,2747,1869.333333,0
2,2,0.619382,0.046154,0.020513,97.5,1,2,190,1,2680,1864.333333,0
1,1,0,1,1,1,0,2,0,1,2096,1858.5,0
1,2,0,0,0,33,0,1,0,0.333333,2263,1857.5,0
1,2,0,0,0,59,0,1,0,0.333333,1430,1144.5,0
1,1,0,0.008368,0.008368,239,0,8,0,1,6988,1554.323796,0
1,1,0,0.121339,0.012552,239,1,8,2,1,485,324.666667,0
1,1,0.413817,0.090703,0.018141,220.5,1,8,94,1,484,326.166667,0
1,1,0,0.047414,0.043103,232,1,8,42,1,465,323.833333,0
1,1,0,0.058366,0.046693,257,1,8,1,1,6912,1653.147367,0
1,1,0,0.152941,0.003922,255,1,8,8,1,6911,1652.812951,1
1,1,0,0.108225,0.064935,231,1,8,0,1,6834,1587.19705,1
1,1,0,0.248889,0.008889,225,1,8,157,1,422,320.5,1
1,1,0,0.081633,0.005102,196,1,7,127,1,6466,1557.010678,0
1,1,0,0.010363,0.010363,193,0,7,16,1,6161,1716.456061,0
1,1,0,0.031088,0.010363,193,1,7,50,1,1095,474.516667,0
1,1,0,0.052083,0.020833,192,1,7,221,1,5693,1514.400397,0
1,1,0,0.015957,0,188,1,7,185,1,4363,1141.259524,1
1,1,0,0.11828,0.005376,186,1,7,6,1,32,32,0
1,2,0.781852,0.181917,0.009804,153,1,6,41,0.666667,356,221,1
1,2,0.56651,0.063415,0.009756,102.5,1,6,51,1,3541,1308.216667,1
1,1,0.970951,0.006309,0.009464,158.5,1,5,37,1,2806,990.733333,0
2,2,0.992215,0.058621,0.017241,96.666667,1,5,262,1,2772,1011.616667,1
1,2,0.27139,0.138614,0.074257,101,1,5,241,1,3505,1404.7,1
1,1,0,0.7,0.1375,160,1,4,7,1,2763,1856.5,1
1,2,0.549137,0.07326,0.076923,91,1,4,1,0.666667,1990,1831.166667,0
1,1,0.985228,0.040724,0.022624,110.5,1,3,7,1,157,145,1
1,1,0,0.008368,0.008368,239,0,8,78,1,6989,1555.323796,0
1,1,0,0.112971,0.004184,239,1,8,78,1,486,325.666667,0
1,1,0,0.004902,0.039216,204,1,8,13,1,487,308.666667,0
1,1,0.981808,0.318396,0.113208,212,1,8,375,1,6921,1584.725161,1
1,1,0,0,0.018868,159,1,6,118,1,4237,1319.42619,0
1,1,0,0.04375,0.03125,160,1,6,20,1,489,277.583333,0
1,1,0.91363,0.11809,0.113065,132.666667,1,6,62,1,380,230,1
1,1,0,0.006536,0.006536,153,1,6,29,1,3683,1250.95,0
1,1,0,0.013889,0.013889,144,1,5,6,1,3542,1304.616667,0
1,1,0,0.151724,0.027586,145,1,5,28,1,1976,675.083333,1
1,2,0.965634,0.032051,0.025641,104,0,4,11,1,3054,1500.5,1
1,1,0,0.255319,0.049645,141,1,4,16,1,265,166.666667,0
1,2,0.806234,0.115813,0.08686,112.25,1,4,19,0.75,2559,2042.833333,1
2,2,0.949452,0.045872,0.041284,109,1,4,3,1,2007,1812.166667,0
1,1,0,0.139344,0.032787,122,1,4,3,1,2005,1810.166667,0
1,1,0,0.028571,0.028571,140,1,2,3,1,399,398.5,1
1,2,0.785698,0.083784,0.045946,92.5,0,1,4,0.5,1445,1159.5,0
1,1,0,0,0.018868,159,1,6,138,1,4238,1320.42619,0
1,1,0,0.032051,0.012821,312,1,8,92,1,6992,1506.330797,0
1,1,0,0.025974,0.016234,308,1,8,9,1,6917,1580.725161,0
1,1,0,0.061688,0.006494,308,1,8,26,1,6910,1651.812951,0
1,1,0,0.061224,0.170068,294,1,8,10,1,413,321.5,1
1,1,0,0.009901,0.0033,303,1,7,281,1,6556,1446.339827,1
1,2,0.886541,0.158385,0.055901,161,1,7,404,1,5798,1565.675794,0
1,1,0,0.003509,0.003509,285,0,7,188,1,5013,1311.112302,0
2,2,0.747082,0.068776,0.115543,181.75,1,7,85,0.5,4533,1110.742857,1
1,1,0,0.01773,0.024823,282,1,6,14,1,728,375.183333,1
1,1,0,0.003534,0.003534,283,1,6,17,1,4329,1161.095238,0
1,1,0,0.070671,0.021201,283,1,6,28,1,4314,1190.67619,0
1,1,0,0.047273,0.018182,275,1,6,126,1,4282,1255.088095,1
1,1,0,0.003676,0.003676,272,0,6,1,1,4113,1382.966667,0
1,1,0,0.025735,0.003676,272,1,6,82,1,510,287.333333,0
1,1,0,0.097015,0.007463,268,1,6,39,1,3739,1184.016667,0
1,1,0.886541,0.036036,0.015766,222,1,6,40,1,2045,652.233333,0
1,2,1,0.017699,0.011799,169.5,0,6,125,1,3027,1056.883333,1
2,4,0.885122,0.008825,0.022062,166.2,0,6,1267,0.733333,2859,948.383333,1
1,1,0,0.023622,0.007874,254,1,6,26,1,1991,668.566667,0
1,1,0,0.011905,0.003968,252,1,6,35,1,293,185.333333,1
1,1,0,1,1,1,1,4,35,1,3237,1606.25,0
1,1,0.402179,0.097744,0.090226,66.5,1,4,10,1,3066,1487.25,0
1,1,0,1,1,1,1,4,0,1,3021,1493.083333,0
1,1,0,1,1,1,1,4,1,1,3020,1492.083333,0
1,2,0.753696,0.082251,0.010823,92.4,1,4,5,0.6,2987,1466.75,1
1,1,0,1,1,1,1,4,0,1,2982,1461.75,0
1,1,0,1,1,1,1,4,9,1,2864,1489.666667,0
1,2,0.548181,0.056399,0.009761,184.4,1,4,106,1,298,181.333333,1
1,1,0,1,1,1,0,4,1,1,2824,1653.5,0
2,2,1,1,1,1,1,4,19,1,2823,1665.5,0
1,1,0,1,1,1,1,4,0,1,2820,1662.5,0
1,1,0,1,1,1,1,4,0,1,2819,1661.5,0
1,1,0,1,1,1,1,4,5,1,2818,1660.5,0
1,1,0,1,1,1,1,4,5,1,2481,1525,0
1,1,0,1,1,1,1,4,0,1,264,165.666667,0
1,1,1,1,1,1,0,4,0,0.5,2805,1796.333333,0
1,1,0,1,1,1,1,3,42,1,2694,1835.333333,0
1,1,0,1,1,1,1,3,22,1,1283,1189,0
1,1,0,1,1,1,1,2,18,1,2405,1898.333333,0
1,1,0,0.070671,0.021201,283,1,6,167,1,4315,1191.67619,0
1,1,0,0.047273,0.018182,275,1,6,139,1,4283,1256.088095,0
1,1,0,0.032051,0.012821,312,1,8,99,1,6991,1506.189275,0
1,1,0,0.004065,0.004065,246,0,8,0,1,425,319.5,0
1,1,0,0.012448,0.024896,241,1,7,108,1,901,433.166667,0
1,1,0,0.029661,0.004237,236,1,7,36,1,766,613.833333,0
2,3,0.343418,0.311364,0.0625,352,1,8,74,1,839,401.916667,1
1,1,0,0,0.004525,221,0,5,0,1,3331,919.173809,0
1,1,0,0.009302,0,215,1,5,4,1,2844,933.383333,0
1,1,0,0.106977,0.139535,215,0,5,21,1,3410,1390.3,1
1,1,0,0.03125,0.004464,224,1,5,80,1,2686,1044.066667,1
1,1,0,0.009091,0.077273,220,1,5,0,1,3276,1607.166667,0
1,1,0,0.004464,0.004464,224,1,5,7,1,225,202.5,0
1,1,0,0.008889,0.008889,225,1,3,45,1,3226,1596.75,1
1,1,0,0.013333,0.013333,225,0,3,8,1,2609,1419.583333,0
1,2,0.402358,0.164748,0.069065,198.571429,1,4,219,1,2977,1456.75,1
1,1,0,0.023715,0.023715,253,1,2,0,1,2832,1513.25,1
1,1,0,0,0,138,1,1,0,0.5,298,181.333333,1
1,1,0,0,0,16,1,1,0,1,6043,1729.321429,0
1,1,0,0.578947,0,38,1,3,42,1,4566,1115.32619,1
1,1,0,0.535714,0.142857,28,0,3,1,1,3153,994.033333,0
1,2,0.672295,0.015564,0.006485,385.5,1,7,0,1,4037,1331.833333,0
1,1,0,0.04,0.04,25,1,3,218,1,736,377.233333,0
1,1,0,0.52,0.08,25,0,2,1,1,3154,995.033333,0
1,1,0,0,0,26.5,1,1,0,0.5,13,13,1
2,4,0.79325,0.206897,0.034483,97.875,1,7,1667,0.75,6490,1561.85469,1
2,3,0.591858,0.209951,0.192961,137.333333,1,5,18,0.666667,5438,1535.509127,1
1,1,0,0.028571,0.014286,70,0,1,8,1,6511,1546.82619,0
1,1,0,0.357143,0.185714,70,1,1,3,1,6496,1553.876082,0
1,1,0,0,0,63,1,1,0,1,6494,1558.459848,0
3,9,0.931726,0.004661,0.011543,265,1,9,1626,0.705882,78,78,1
1,2,0.747851,0.107143,0.029923,259,1,8,43,0.75,6515,1550.453175,1
1,1,0,0.093407,0.082418,182,1,2,37,1,902,427.333333,1
1,1,0,0.055249,0,181,1,2,5,1,5467,1558.134127,0
1,1,0,0.011494,0.011494,174,1,2,1,1,897,446.416667,0
1,1,0,0.037915,0.028436,211,1,1,4,1,5396,1494.21746,0
1,2,0,0,0,62,1,1,0,0.5,5350,1480.004762,1
1,1,0,0.013072,0.013072,153,0,3,0,1,421,319.5,0
1,1,0,0.189542,0.196078,153,0,3,0,1,420,318.5,0
1,2,0.99964,0.970238,0.095238,168,1,5,268,1,419,317.5,0
1,1,0,0.566265,0,83,1,1,5,1,5464,1556.125794,0
1,1,0,0.058824,0,51,1,1,0,1,5446,1543.509127,0
1,2,0.845351,0.006369,0.002389,628,1,8,96,1,7064,1268.153724,0
1,1,0,0.027273,0.018182,110,1,1,54,1,7053,1394.415532,0
1,1,0,0.015251,0.002179,459,1,7,76,1,6210,1658.208189,0
1,2,0.893389,0.01297,0.01297,144.5625,0,7,3188,0.4375,6083,1762.104726,0
1,1,0,0.01566,0.01566,447,1,7,25,1,5000,1300.803968,0
1,1,0,0.002273,0.002273,440,1,7,1,1,4712,1167.780952,0
1,1,0,0.004545,0,440,1,7,8,1,4710,1166.54881,0
1,1,0,0.047506,0.011876,421,1,7,176,1,3364,803.719048,0
1,1,0,0.019465,0,411,1,7,2,1,4144,1361.557143,0
1,1,0,0.017182,0.061856,291,0,7,0,1,4088,1377.3,0
1,1,0,0.020134,0.033557,298,1,7,5,1,4064,1354.8,0
1,1,0,0.046667,0.37,300,1,7,4,1,21,21,0
1,1,0,0.053977,0.088068,352,1,7,3,1,3973,1269.3,0
1,1,0,0.011396,0.011396,351,1,7,1,1,3141,1000.766667,0
1,1,0,0.088319,0.054131,351,1,7,6,1,1,1,1
1,1,0,0.053977,0.025568,352,1,6,1,1,3963,1293.4,0
1,1,0,0.011527,0.008646,347,1,6,6,1,479,273,0
2,3,0.401031,0.04712,0.162304,95.5,1,6,275,0.75,3956,1301.233333,0
1,1,0,0.007663,0.007663,261,1,6,3,1,3938,1283.733333,0
1,1,0,0.08046,0.003831,261,1,6,8,1,3936,1284.716667,0
1,1,0,0.017241,0.00431,232,1,6,3,1,3842,1226.833333,0
1,1,0,0.008696,0.004348,230,1,6,68,1,2064,583.55,1
1,1,0,0.004367,0.004367,229,1,6,23,1,3715,1262.5,0
1,1,0,0.004367,0.004367,229,1,6,17,1,2979,1034.983333,0
1,1,0,0.005376,0,186,0,4,107,1,2936,1431.916667,0
2,3,0.814335,0.255009,0.032787,137.25,1,4,164,0.75,2678,1862.333333,1
1,1,0.650552,0.272727,0.381232,56.833333,0,3,57,0.833333,2349,1895.833333,0
1,1,0,0.006369,0.235669,157,0,3,0,1,2246,1840.5,0
1,1,0,0,0.091429,175,0,3,3,1,2245,1839.5,0
2,3,0.67692,0.365623,0.058267,152.555556,0,3,0,0.333333,2058,1678.5,1
1,2,1,0.008929,0.008929,112,1,3,7,1,1844,1497,1
1,1,0,0.006289,0.006289,159,1,3,2,1,1351,1212,0
1,1,0,0,0,139,0,1,0,1,1485,1199.5,1
1,1,0,0,0,11.5,1,1,0,0.5,1547,1234.5,0
1,1,0,0.55102,0.334694,245,1,5,26,1,5626,1489.88254,0
1,1,0,0.042254,0.215962,213,1,5,0,1,5544,1598.63373,1
1,1,0,0.094828,0.103448,232,1,5,10,1,5543,1597.63373,0
1,2,0.287582,0.479784,0.002695,185.5,1,5,112,1,5489,1554.419048,1
1,1,0,0.052174,0.069565,115,1,5,83,1,5470,1546.476984,0
1,1,1,0.02381,0.007937,63,1,5,108,1,4667,1145.995635,0
2,4,0.889656,0.037484,0.030404,150.0625,0,6,1752,0.6875,3001,1054.266667,0
2,3,0.658452,0.109051,0.100327,101.888889,1,3,52,0.777778,2168,1788,1
1,3,0.392846,0.051073,0.008172,244.75,1,3,5,1,2092,1712.5,0
1,1,0,0.019231,0.019231,52,1,6,1,1,7054,1394.311419,0
1,1,0,0.02,0.04,50,0,5,208,1,2843,932.383333,0
2,3,0.839211,0.083845,0.00409,81.5,1,5,441,0.833333,2022,641.716667,1
1,1,0.986233,0.202381,0.488095,42,1,5,68,0.5,2808,992.733333,1
1,2,0.786701,0.062663,0.005222,95.75,1,4,95,0.75,2878,1413.166667,0
1,1,0,0.081081,0.135135,37,0,3,0,1,1270,1179,1
1,1,0,0.384615,0.051282,39,1,2,33,1,2118,1847.833333,0
1,2,0.991888,0.076628,0.078544,87,1,4,0,0.166667,2445,1930.833333,0
1,2,0.992245,0.188716,0.005837,85.666667,1,4,79,0.666667,2439,1924.833333,1
1,2,0.747782,0.149648,0.012324,81.142857,1,4,57,0.428571,1822,1491.5,0
1,3,0.861209,0.051282,0.048951,78,0,4,151,0.818182,1422,1278,1
1,1,0,0.166667,6.444444,18,1,7,1,1,4358,1174.055952,0
1,1,0,0.057471,0.057471,87,1,7,92,1,2145,460.876191,1
1,1,0,0.034884,0,86,1,7,35,1,4241,1317.569048,1
1,2,0.572555,0.02521,0.02521,386.75,1,7,116,0.75,3190,940.535714,1
1,1,0,0.084337,0.024096,83,1,5,199,1,2004,656.483333,0
1,1,0,0.102273,0.056818,88,1,4,73,1,1901,1239.666667,0
1,1,0,0.034483,0,87,1,4,57,1,2754,1848.5,1
1,1,0,0.058824,0,85,1,3,43,1,2629,2011.666667,0
1,1,0,0.097561,0.02439,82,1,3,10,1,230,192.333333,0
1,1,0,0.151899,0.126582,79,0,2,0,1,2054,1835,0
1,1,0,0.410959,0.219178,73,1,2,15,1,2560,2043.833333,0
1,1,0.371232,0.035019,0.019455,128.5,1,2,122,1,1169,1051,0
1,2,0.870229,0.131687,0.00823,81,1,8,482,1,125,125,1
1,1,0,0.015873,0.174603,63,1,7,28,1,6610,1493.227128,0
1,4,0.88686,0.027555,0.027555,79.181818,0,8,1646,0.818182,5011,1311.803968,0
1,1,0,0.031746,0.031746,63,0,6,36,1,4987,1302.760317,0
1,2,0.589929,0.240492,0.042506,255.428571,1,7,1169,0.714286,5380,1493.100794,1
2,2,0.975816,0.013129,0.006565,304.666667,1,6,141,1,3695,1249.533333,0
1,1,0,0.051724,0.034483,58,0,5,162,1,3525,1297.7,0
1,1,0,0.068966,0.068966,58,0,5,16,1,3293,1608.083333,0
1,1,0,0.065574,0,61,0,4,0,1,3003,1481.75,0
1,1,0,0.157895,0.017544,57,0,4,7,1,2814,1758.666667,0
1,1,0.838696,0.676923,0.538462,16.25,0,3,124,0.75,2607,2071.5,0
1,2,0.736658,0.135338,0.086466,88.666667,1,4,26,1,1987,1828.166667,1
1,1,0,0.066667,0.022222,45,0,3,0,1,2350,1896.833333,0
1,1,0,0.021277,0.021277,47,1,3,1,1,2286,1880,0
1,2,0.383643,0.115044,0.00885,75.333333,0,2,7,0.666667,1430,1144.5,1
1,2,0.729528,0.200117,0.156817,244.142857,1,6,639,1,3760,1184.233333,1
1,1,0,0.035714,0.035714,28,0,3,2,1,2973,1046.566667,0
1,1,0,0.071429,0.071429,28,0,3,52,1,2918,992.016667,0
1,1,0,0.357143,0.071429,28,1,2,78,1,3360,1369.133333,0
1,1,0.871868,0.019849,0.010397,176.333333,0,5,89,0.333333,3299,1614.083333,0
2,3,0.998146,0.034722,0.016204,144,1,2,162,1,2808,1799.333333,0
1,1,0,0.038462,0.115385,26,0,1,12,1,2595,2059.5,0
1,2,0.710183,0.022576,0.015936,251,1,2,3,0.333333,2068,1688.5,0
1,1,0,0.263158,0.315789,19,0,1,0,1,1874,1511.5,0
1,1,0,0,0.052632,19,0,1,0,1,1873,1510.5,0
1,1,0,0,0,19,0,1,0,1,1872,1509.5,0
1,1,0,0,0.3,10,0,2,23,1,4517,1104.090476,0
1,1,0,0,0,10,0,1,0,1,4054,1348.833333,0
1,1,0,0,0,4,1,1,0,1,5380,1493.100794,0
1,1,0.775863,0.030806,0.052133,93.777778,0,3,69,0.777778,2367,1913.833333,0
1,1,0,0.0125,0.005556,360,1,4,13,1,2657,1887.666667,0
1,1,0,0,0,4,1,1,0,1,2659,1889.666667,0
1,2,0.943625,0.370629,0.321678,47.666667,1,3,22,0.666667,2583,2059.666667,0
1,1,0,0.666667,0,12,1,1,20,1,2575,2051.833333,0
2,3,0.829244,0.061881,0.002475,134.666667,1,2,17,0.666667,2334,1880.833333,0
1,1,0,0.05,0.05,20,1,4,2,1,4669,1142.35873,0
2,4,0.759438,0.191419,0.09571,101,0,3,378,0.666667,2047,1667.5,1
1,1,0,0.076923,0.230769,13,0,2,105,1,1147,1031,0
1,1,0,0,0,5,1,1,0,1,4773,1180.042857,0
1,2,0,0,0,25.5,1,1,0,0.5,5489,1554.419048,1
1,1,0.961237,0.181102,0.023622,63.5,1,5,301,1,5204,1436.117857,0
1,1,0,0.272727,0.545455,11,1,2,2,1,1994,1821.166667,0
1,1,0,0.5,0.5,4,1,1,0,1,2285,1879,0
1,1,0.840359,0.00431,0.033046,348,1,2,3,1,2284,1878,0
2,4,0.780753,0.093476,0.035703,237,1,9,2320,0.846154,7006,1520.330797,1
1,1,0,0.071429,0.071429,14,0,6,0,1,488,294,0
1,1,0,0.071429,0.071429,14,1,5,0,1,1099,233.547619,0
1,1,0,0.071429,0.071429,14,1,5,421,1,1098,232.547619,0
1,2,0.695279,0.222571,0.079415,159.5,1,3,333,0.833333,2103,1723.5,0
1,2,0.431043,0.11194,1.597015,67,0,2,16,0.75,1485,1199.5,1
1,2,0.72781,0.628635,1.163311,74.5,0,3,23,1,1480,1194.5,1
1,1,0,0,0.020833,48,0,2,0,1,827,409.733333,0
1,2,0.658453,0.173275,0.290749,170.25,1,7,3,0.75,4496,1127.865476,1
1,2,0.284141,0.294606,0.26971,80.333333,1,8,2094,1,510,273,0
1,2,0.80277,0.141147,0.069303,229.666667,1,10,1594,0.666667,7052,1393.415532,0
1,2,0.505919,0.048853,0.043671,675.5,1,9,315,1,424,318.5,0
1,1,0,0.000903,0.000903,1107,1,8,36,1,407,315.5,0
1,1,0,0.026197,0.000903,1107,1,8,12,1,6557,1447.339827,0
1,1,0,0.001818,0,1100,1,8,8,1,6530,1432.886364,0
1,1,0,0.022789,0.01732,1097,1,8,123,1,6495,1559.459848,1
1,1,0,0.000913,0.000913,1095,1,8,40,1,6203,1651.208189,0
1,1,0,0.000912,0.000912,1096,1,7,9,1,6084,1746.027814,0
1,1,0,0.000912,0.005474,1096,1,7,0,1,6047,1733.321429,0
1,2,0.520876,0.008436,0.021372,592.666667,1,8,22,1,6046,1732.321429,0
1,1,0,0.015426,0.00363,1102,1,7,27,1,6043,1729.321429,0
1,1,0,0.031221,0.02112,1089,1,7,0,1,5739,1538.813889,0
1,2,0.347213,0.156109,0.156863,663,1,8,60,1,5633,1468.306746,1
1,1,0,0.007394,0.009242,1082,0,7,10,1,5014,1312.112302,1
1,1,0,0.020314,0.020314,1083,0,7,4,1,4996,1297.263492,0
1,1,0,0.007387,0.000923,1083,1,7,2,1,5512,1566.871825,1
1,1,0,0.002028,0.001014,986,0,7,7,1,5447,1543.875794,0
1,1,0,0.001138,0,879,1,7,22,1,5201,1453.725794,0
1,1,0,0.006834,0.006834,878,1,7,0,1,799,569.666667,0
1,1,0,0.023918,0.006834,878,1,7,0,1,5178,1481.794048,1
1,1,0,0.002304,0,868,1,7,12,1,5177,1480.794048,0
1,1,0,0.013857,0,866,1,7,28,1,5176,1495.909921,1
1,1,0,0.031505,0.007001,857,1,7,21,1,4746,1164.55,1
1,1,0,0.010638,0.008274,846,1,7,4,1,4681,1147.914683,0
1,1,0,0.017751,0.076923,845,1,7,0,1,4675,1146.531349,0
1,1,0.106792,0.09589,0.012177,657,1,7,39,1,4674,1145.531349,0
1,1,0,0.001199,0.001199,834,1,7,33,1,4668,1146.995635,0
1,1,0,0.001199,0.001199,834,0,7,14,1,4554,1103.883333,0
1,1,0,0.001199,0.001199,834,0,7,6,1,840,389.05,0
1,1,0.78463,0.152463,0.004691,639.5,1,7,23,1,4510,1099.355952,1
1,3,0.555948,0.047219,0.045121,190.6,1,7,20,0.2,4504,1126.59881,0
1,2,0.776334,0.038614,0.025743,336.666667,1,7,32,1,4182,1380.690476,0
1,1,0,0.129032,0.143817,744,0,7,3,1,3206,951.264286,1
1,1,0,0.004032,0.004032,744,1,7,2,1,4128,1347.819048,0
1,1,0,0.010811,0.002703,740,1,6,20,1,3793,1192.066667,0
1,1,0,0.029891,0.008152,736,1,6,0,1,3769,1193.233333,1
1,1,0,0.001344,0.001344,744,1,6,0,1,3696,1250.533333,0
1,1,0,0.004043,0.005391,742,0,6,0,1,3018,1054.5,0
1,1,0,0.009434,0.001348,742,1,6,4,1,3684,1251.383333,0
1,1,0,0.00271,0.00271,738,0,6,21,1,2978,1037.45,0
1,1,0,0.006775,0.004065,738,1,6,5,1,2013,633.8,0
1,1,0.402179,0.02086,0.011734,383.5,1,6,232,1,349,214.666667,0
1,1,0,0.001357,0.001357,737,0,5,0,1,2840,934.266667,0
1,1,0,0.001357,0.001357,737,1,5,0,1,2839,933.266667,0
1,1,0,0.001372,0.001372,729,1,5,48,1,3510,1386.95,0
1,1,0,0.001372,0.001372,729,0,5,14,1,2658,1089.75,0
1,1,0,0.009602,0.024691,729,1,5,14,1,3313,1552.25,0
1,1,0,0.012195,0.006775,738,1,5,7,1,3275,1606.166667,0
1,1,0,0.075881,0.067751,738,1,4,7,1,3238,1607.25,0
1,1,0,0.026918,0.002692,743,1,4,11,1,3198,1589.916667,1
1,1,0,0.023256,0.001368,731,1,4,0,1,3153,1556.833333,1
1,1,0,0.023644,0.001391,719,1,4,8,1,3152,1555.833333,0
1,1,0,0.006878,0.006878,727,0,4,1,1,3043,1505.25,0
1,1,0,0.001399,0.001399,715,0,4,0,1,2614,1420.416667,0
1,1,0,0.005594,0,715,1,4,5,1,3038,1500.25,0
1,1,0,0.009695,0.001385,722,1,4,1,1,3017,1491.416667,0
1,1,0,0.016736,0,717,1,4,1,1,3005,1483.75,0
1,1,0,0.005626,0.005626,711,1,4,4,1,2992,1470.75,1
1,1,0,0.122191,0.063202,712,1,4,5,1,2964,1444.416667,1
1,1,0,0.004335,0.004335,692,1,4,0,1,2513,1353,0
1,1,0,0.014451,0.008671,692,1,4,0,1,2951,1431.916667,0
1,1,0.563015,0.136364,0.006887,242,1,4,209,1,2948,1428.916667,1
1,1,0,0.022472,0.016051,623,1,4,27,1,2898,1404.416667,0
1,1,0,0.041734,0.032103,623,1,4,1,1,2835,1492.666667,1
1,2,0.651881,0.566322,0.107244,354.333333,1,4,146,0.666667,247,153.333333,1
1,2,0.99054,0.021478,0.008591,388,1,4,94,1,2673,1894.666667,1
1,1,0,0.012623,0.001403,713,1,4,2,1,235,165.333333,0
1,1,0,0.008487,0.039604,707,0,2,17,1,2149,1821.333333,0
1,1,0,0.039271,0.043478,713,1,2,14,1,2115,1844.833333,0
1,1,0,0.001399,0.001399,715,1,2,5,1,2615,2073,0
1,1,0,0.020979,0.001399,715,1,2,0,1,2592,2068.666667,0
1,1,0,0.017045,0.025568,704,1,2,0,1,2573,2049.833333,0
1,1,0,0.014085,0,710,1,2,2,1,2555,2038.833333,0
1,3,0.981989,0.043942,0.077213,227.571429,1,3,77,0.714286,2471,1954.833333,1
2,3,0.524426,0.015582,0.054079,272.75,1,3,30,1,2461,1944.833333,1
1,1,0,0.008333,0.001389,720,1,2,12,1,2456,1939.833333,1
1,2,0,0,0.002545,157.2,1,2,4,0.6,2314,1861,1
1,1,0,0.001443,0,693,0,2,1,1,2290,1837,0
1,1,0,0.04878,0.014347,697,0,2,1,1,2275,1869,0
1,1,0,0.033724,0.048387,682,0,2,0,1,2253,1847.5,0
