@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2'

@attribute ns numeric
@attribute entropy numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,0,0.148026,304,0,2,9,1,6023.166667,1
1,0,0,102.5,0,1,0,0.5,4526.5,0
1,0,0,22,0,1,0,1,6023.166667,1
1,0,0,20,0,1,0,0.5,5239.916667,0
1,0,0.194444,72,0,2,93,1,211,0
1,0,0.022472,89,0,2,0,1,217,0
1,0,0.088889,90,0,2,7,1,209,0
1,0,0.012987,77,1,2,10,1,135,0
1,0,0.155844,77,0,2,76,1,105,1
1,0,0,0,0,4,316,0.75,4467,0
1,0,0.005848,171,0,2,0,1,210,0
1,0,0.424242,165,0,2,0,1,207,0
1,0,0.097436,195,0,2,7,1,206,0
1,0,0.176471,170,0,2,13,1,106,0
1,0,0,256,0,5,18,1,4491.642857,0
1,0,0,224,1,5,10,1,669.883333,0
1,0,0.058394,274,0,5,1,1,2,1
1,0,0.109804,255,1,4,50,1,946.166667,0
1,0,0.009585,313,0,2,7,1,4292,0
1,0.932112,0.078078,166.5,0,4,34,1,4458,0
1,0,0,262,0,1,0,1,4459,1
1,0.864735,0.049512,166.625,1,1,108,0.5,1018,0
1,0,0,137.222222,0,1,0,0.111111,406,1
1,0.902393,0.205128,39,0,4,34,1,1301.416667,0
1,0,0.108696,46,0,4,41,1,1262.083333,0
1,0.37666,0.089686,55.75,0,4,10,0.5,4365,0
1,0,0.029412,34,0,1,0,1,313.5,0
1,0,0,57,0,1,0,0.090909,406,1
1,0.732835,0.096463,44.428571,0,8,197,0.714286,6198.116667,0
1,0.772223,0.027397,73,0,8,473,0.555556,5770.533333,0
1,0.912954,0.019144,79.639344,0,8,1139,0.622951,4738,0
1,0,0.064516,124,1,4,3,1,527.5,0
1,0,0.00885,113,0,1,0,1,336.5,0
1,0,0.010417,96,1,1,0,1,326.5,0
1,0,0.027397,36.5,0,2,3,1,352.5,0
1,0,0.444444,36,0,2,3,1,349.5,0
1,0,0,43.333333,0,1,0,0.333333,4366,0
2,0.740987,0.022303,93.056604,0,12,3052,0.377358,5553.421429,0
1,0.632104,0.076336,16.375,0,4,3031,0.375,5158.797619,0
1,0.427515,0.880952,63,1,3,166,1,5328.75,1
1,0,0,36,0,1,0,1,352.5,0
1,0,1.292683,82,0,3,6,1,1265.583333,0
1,0.943826,0.163551,61.142857,1,4,63,0.142857,4540.5,0
1,0,0.027778,72,0,2,0,1,353.5,1
1,0,0,58.25,0,1,0,0.25,312.5,1
1,0,0.6,4,0,2,459,0.6,312.5,0
1,0,0.430233,86,0,2,9,1,247,0
1,0.793049,0.052632,190,0,4,34,0.5,4386.5,0
1,0,0.004049,247,0,2,10,1,373,0
1,0.953013,0.003271,203.833333,0,3,82,0.5,325.5,0
1,0,0.157895,247,0,2,3,1,239,0
1,0,0,116.25,0,1,0,0.25,4773,0
1,0.994737,0.012821,26,0,2,0,0.666667,255,0
1,1,0.1,20,0,2,0,0.5,246,0
1,0.63093,1.363636,14.666667,0,2,3,0.333333,242,0
1,0.780972,0.02829,116.142857,0,2,11,0.571429,4789,1
1,0.993887,0.012308,162.5,1,7,93,1,5531.65,0
1,0,0.017544,228,1,6,2,1,646.85,0
1,0.846682,0.052534,89.625,0,11,782,0.625,6180.766667,1
1,0.332041,0.703872,219.5,1,6,190,1,5302,1
1,0,0.011152,269,1,5,1,1,4379.5,0
1,0,0.010135,296,0,4,7,1,4116.5,0
1,0,0.120879,273,0,3,5,1,302.5,1
1,0,0.003717,269,0,3,0,1,223,0
1,0,0.342007,269,0,3,5,1,222,0
1,0.219297,0.035115,327.5,1,3,42,1,4793,0
1,0,0,340,1,2,4,1,184,0
1,0,0,293,0,1,0,1,638,1
1,0.871482,0.053354,164,0,1,69,1,1765,0
1,0.782083,0.166667,34.2,0,3,1398,0.6,5391.595238,0
1,0,0,31.6,0,1,0,0.2,917.666667,1
1,0.875497,0.040299,89.333333,0,9,1170,0.466667,6136.766667,0
1,0.507756,0.066271,168.5,0,6,34,0.666667,917.666667,1
1,0,0.026786,112,1,3,0,1,714.716667,0
1,0,0.060345,116,1,3,52,1,879.966667,0
1,0.970951,0.006849,146,1,5,215,1,714.8,0
1,0.396728,0.02439,328,0,5,59,1,697.5,0
1,0,0.068966,87,1,3,1,1,766.5,1
1,0.697952,0.013657,219.666667,1,11,874,0.833333,733.169048,0
1,0,0,245,0,1,0,1,5611.609524,0
1,0.789861,0.016598,60.25,0,6,32,0.5,6007.166667,1
1,0.660781,0.172911,99.142857,0,5,35,0.714286,84,0
1,0.134531,0.067797,88.5,0,2,48,1,1746,0
1,0.650022,0,112.5,0,2,13,1,2716,0
1,0,0.021978,91,0,2,8,1,140,0
1,0,0,279.25,0,1,0,0.25,18,1
1,0.127373,0.074169,130.333333,1,2,56,1,1791,0
1,0.651137,0.289552,55.833333,0,2,32,0.5,1746,0
1,0.779172,0.159722,90,0,4,72,0.75,1530,0
1,0.628234,0.021645,77,0,3,120,1,4406.5,0
1,0.863021,0.170732,41,0,4,14,0.6,5128.5,0
1,0,0,41.111111,0,1,0,0.111111,2602,1
1,0,1.886525,141,0,5,2,1,5154.916667,0
1,0,0.116129,155,1,3,11,1,4102.5,0
1,0.534897,0.168932,85.833333,1,4,1284,0.5,4225,1
1,0.694024,0.084824,86.65,0,6,1936,0.75,4186,1
1,0,0.013514,148,1,2,19,1,4817,0
1,0.326766,0.103333,150,0,2,26,0.5,4642,0
1,0.746506,0.023305,118,0,2,53,0.5,515,1
1,0,0,914,0,2,0,1,2779,0
1,0,0.03653,876,0,2,4,1,4,0
1,0,0,38.5,0,1,0,0.5,18,1
1,0,0,5.4,0,1,0,0.2,4877.5,0
1,0,0,4,0,1,0,1,4507.5,0
1,0,0.764706,17,0,2,0,1,4492.5,0
1,0,0.068404,307,0,8,2,1,715.966667,0
2,0.61181,0.394762,79.307692,0,10,2250,0.846154,5162.135714,1
1,0,0,334,1,8,0,1,5807.616667,0
1,0.480527,0.088445,175.25,1,9,151,0.75,5806.616667,0
1,0.065914,0.157986,288,0,8,42,1,5910.816667,1
1,0,0,289,1,8,0,1,853.1,0
1,0.773392,0.047668,120.625,1,11,426,0.875,852.1,0
1,0.533386,0.009828,67.833333,0,10,43,0.833333,5784.433333,0
1,0.604388,0.121212,121,1,9,104,1,5633.383333,0
1,0.69491,0.534413,98.8,0,8,98,0.8,5656.333333,0
1,0,0.028846,208,1,7,21,1,4732.166667,0
1,0.334993,0.099751,133.666667,0,8,0,0.666667,6337.033333,1
1,0.407274,0.022642,53,0,9,89,0.8,6314.033333,0
1,0.547812,0.203302,121.125,0,10,231,0.75,6237.616667,0
1,0,0.005376,186,1,7,1,1,744.45,0
1,0,0.071429,84,0,5,3,1,1266,0
1,0,0.010309,97,1,4,18,1,4668,0
1,0,0.010989,91,1,4,18,1,2,0
1,0,0,85,0,3,20,1,4335,0
1,0,0.007463,134,0,2,6,1,126,0
1,0,0,121,0,1,0,1,4199,0
1,0.841246,0.02619,93.333333,1,3,233,0.555556,4188,1
1,0,0,26,0,3,3,1,480,0
1,0,0.181818,22,1,2,50,1,7,0
1,0,0.104478,22.333333,0,4,327,0.666667,524.5,0
1,0,0,278.333333,0,1,0,0.333333,386,1
1,0.473132,0.07723,187.75,0,2,122,1,1878,0
1,0,0,44,0,1,0,0.5,638,1
1,0,1,142,1,4,0,1,5637.383333,0
1,0,0.184615,130,0,4,20,1,772.033333,1
1,0,0.008264,121,1,4,13,1,714.166667,0
1,0,0,14,1,1,0,1,4164,0
1,0.400861,0.097046,37.92,0,9,800,0.56,5261.75,1
1,0,0.028846,104,0,3,0,1,1315.416667,0
1,0,0.066038,106,0,3,109,1,1314.416667,0
1,0,0,40.666667,0,1,0,0.333333,3767,0
1,0,0,11,1,1,0,1,4159,0
1,0,0,81,0,1,0,1,6268.033333,0
1,0,0,40,0,1,0,1,6262.033333,0
1,0,2.504762,105,1,4,35,1,5620.833333,0
1,0,0.009009,111,1,3,5,1,4312,0
1,0,0.082192,73,1,3,3,1,600,0
1,0,0.603448,58,1,2,1,1,4632,0
1,0,0.057692,52,1,2,5,1,4631,0
1,0.833765,0.015038,66.5,1,2,128,0.5,4575,1
1,0,0.291667,48,0,1,5,1,1004,1
1,0.818956,0.021739,115,0,2,91,1,4374,0
1,0,1.788732,142,1,5,23,1,5832.5,0
1,0,0.127451,102,1,4,2,1,61,0
1,0,0.029412,102,0,4,16,1,4143.5,0
1,0.772929,0.107776,104.714286,0,3,199,0.714286,3243,1
1,0,0.012821,78,0,2,60,1,207,0
1,0,0,70,0,1,0,1,941,0
1,0.177389,0.123711,145.5,1,1,2,1,815,0
1,0,0,173,1,7,41,1,710.716667,0
1,0.678015,0.019523,153.666667,1,8,333,0.666667,663.1,0
1,0.738512,0.025276,211,0,8,36,0.333333,6176.116667,1
1,0.966777,0.033061,116.666667,0,11,473,0.333333,5756.533333,0
1,0,0.016043,187,1,6,24,1,6126.833333,0
1,0,0.005319,188,1,6,0,1,1607,0
1,0,0.01087,184,1,5,3,1,924.833333,1
1,0.985228,0.020761,144.5,0,5,23,1,242,0
1,0,0.004854,206,1,4,9,1,4580,0
1,0,0.089109,67.333333,0,4,3,1,4464.5,1
1,0.051539,0.059603,151,0,5,76,1,4384.5,0
1,0,0.923077,169,0,4,0,1,4195,0
1,0.696212,0.008333,240,1,3,0,1,4507,1
1,0,0.214612,219,1,2,5,1,50,0
1,0,0.008969,223,1,2,7,1,28,0
1,0.557908,0.016667,240,1,1,2,0.666667,843,0
1,0,0,14,0,1,0,1,4195,0
1,0,2.090909,91.666667,0,7,352,1,6262.033333,0
1,0,0.913043,23,1,2,151,1,4533.5,0
1,0.732769,0.293233,79.8,0,2,149,0.8,4695,0
1,0,0.086957,23,0,1,13,1,148,1
1,0.561838,0.047619,49,0,2,41,1,116,0
1,0.847867,2.35906,149,1,5,4,0.75,941.833333,0
1,0.25819,0.388401,94.833333,0,5,124,0.333333,5800.5,1
1,0.964079,0.033019,106,1,4,29,1,5765,1
1,1,0.012821,117,0,2,3,1,2582,0
1,0.809178,0.017467,76.333333,0,1,13,0.666667,999,1
1,0,0.566667,60,0,2,156,1,367.5,0
1,0,0,61.142857,0,1,0,0.142857,485,1
1,0,0,13,0,1,0,1,4337,0
1,0.861353,0.01084,73.8,1,6,15,0.4,49,0
1,0,0.095238,42,1,4,13,1,5661.916667,0
1,0.453716,0.197183,35.5,1,4,23,1,5302.583333,1
1,0.894048,0.185379,54.714286,0,7,769,0.571429,16,1
1,0.995268,2.398773,32.6,0,3,125,0.2,8,1
1,0.977046,0.007067,94.333333,1,7,2,0.666667,19,0
1,0.826956,0.854221,65.2,0,10,20675,0.447619,4835.45,1
1,0.786899,2.015504,32.25,1,3,200,0.25,5646.5,1
1,0,0,28.75,0,1,0,0.25,4344,0
1,0.634223,0.477494,63.47619,0,12,5805,0.5,5576.333333,1
1,0,0,66,0,1,0,1,5189.833333,1
1,0.527214,0.163723,122.666667,0,2,358,0.666667,2796,1
1,0.618847,0.908163,65.333333,0,1,65,1,1784,0
1,0.658615,0.043426,92.111111,1,10,1330,1,699.316667,1
1,0.852128,0.279503,80.5,1,7,8,0.5,6187.816667,0
2,0.915601,0.022388,67,0,10,1253,0.5,5257.583333,0
1,0,0,35,1,1,0,0.5,5646.5,1
1,0,0,25.333333,0,1,0,0.333333,6356.033333,0
1,0.58576,0.42323,104.75,0,6,1988,0.666667,5140.37381,1
1,0,0,22.2,0,1,0,0.2,5784.433333,0
1,0,0,40.625,0,1,0,0.125,6303.033333,0
1,0,0,0,0,1,0,0.5,6321.033333,0
1,0,0,36,0,1,0,0.5,6314.033333,0
1,0,0,23,0,1,0,1,6307.033333,0
1,0.409941,0.008942,134.2,0,9,54,0.8,699.7,0
1,0,0,46,0,1,0,0.2,6332.033333,0
1,0,1.230769,65,0,1,14,1,6446.633333,0
1,0,0.056818,88,0,8,20,1,5636.383333,0
1,0,0.064516,62,1,8,0,1,700.316667,0
1,0,0.305085,59,0,8,1,1,6371.883333,0
1,0,0.184615,65,1,8,18,1,767.5,0
1,0,0.013889,72,1,6,4,1,6416,0
1,0.528791,2.030405,49.333333,0,7,20,0.5,6398.666667,1
1,0.671186,0.112009,144.333333,0,5,28,0.666667,4283.5,0
1,0,0.034722,144,0,4,17,1,322,0
1,0.783013,0.118584,113,0,5,55,0.8,294,1
1,0.788001,0.046392,107.777778,0,3,174,1,4427,1
1,0.655038,0.009671,96.9375,0,2,131,0.75,3908,1
1,0.459148,0.003802,65.75,0,2,134,1,481,0
1,0.7581,0.105498,61.181818,0,2,81,0.818182,2602,1
1,0,0,74,1,1,1,1,826,0
1,0.925896,0.077559,96.7,0,9,506,0.8,742.85,1
1,0,1.459016,61,1,4,6,1,706.333333,0
1,0,0.072464,69,1,4,148,1,660.316667,1
1,0.522559,0.028369,70.5,0,5,4,1,701.966667,1
1,0,0.018519,54,1,4,71,1,733.5,0
1,0,0.26,50,0,3,55,1,539,0
1,0,0.194444,36,0,2,2,1,4206,0
1,0.783602,0.064748,83.4,1,8,67,0.8,704.916667,1
1,0.65504,0.531909,121.034483,0,10,4365,0.931034,4924.45,1
1,0.400978,0.647609,120.25,0,10,0,0.625,6372.033333,1
1,0.880036,0.03326,134.411765,0,11,1055,0.647059,5788.533333,1
1,0,0.005102,196,1,7,44,1,732.5,0
1,0,0.017699,226,1,7,19,1,3,1
1,0,0.027149,221,1,6,2,1,166.166667,0
1,0.557165,0.979041,214.7,0,9,510,0.5,70,1
1,0.570601,0.050926,72,1,4,239,1,5296.25,0
1,0,0.03268,153,1,4,7,1,216.666667,0
1,0,0,0,0,1,122,1,4196,0
1,0,0,29,0,1,0,1,16,0
1,0,0.173913,23,0,4,77,1,920.833333,1
1,0,3.227273,22,0,4,79,1,747.5,0
1,0,0.011278,266,0,2,3,1,34,0
1,0.944387,0.053846,130,0,2,88,0.5,4381,1
1,0,0.06338,142,1,1,7,1,4688,0
1,0.983802,0.107784,111.333333,1,3,143,1,4205,0
1,0,0,79.5,0,1,0,0.166667,5140.37381,1
1,0,0,7,0,1,0,1,5316.75,0
1,0,0,48,0,1,0,0.5,6337.033333,0
1,0,0.013514,148,1,1,1,1,6408.55,1
1,0,0,145.4,0,1,0,0.2,6286.033333,1
1,0,0.055556,90,0,3,50,1,5169.833333,0
1,0.19095,1.030405,148,0,2,4,0.5,215,0
1,0,0.002257,443,0,3,0,1,5373.595238,0
1,0,0.002262,442,0,3,16,1,9.283333,0
1,0,0.006452,465,1,2,4,1,790.454762,0
1,0,0.012195,246,0,2,20,1,776.033333,0
1,0,0.004065,246,0,2,162,1,716.833333,0
1,0.881291,0.017354,230.5,0,1,0,0.5,6319.033333,0
1,0,0.016129,62,0,2,2,1,724.666667,0
1,0,0.04918,61,1,1,4,1,6445.633333,0
1,0,0,20.5,0,1,0,0.25,6384.116667,1
1,0,0.039877,326,1,2,22,1,817.3,0
1,0.563103,0.072464,276,0,3,10,0.5,765.533333,1
1,0.238256,0.292332,208.666667,0,8,32,1,768.683333,0
1,0.905818,0.017433,157.75,1,3,25,0.75,749.766667,0
1,0.537199,0.174825,53.625,0,7,2675,0.75,4474.016667,0
1,0.977418,0.008982,167,0,2,163,1,686.316667,0
1,0,0.023026,304,1,2,109,1,670.466667,0
1,0,0.006623,302,1,2,13,1,709.283333,0
1,0.463214,0.017442,172,1,7,8,0.75,6429.966667,1
1,0.988699,0.090379,171.5,1,1,0,0.5,6427.55,0
1,0,0,25.5,1,1,0,0.5,852.1,0
1,0,0.004717,212,1,6,12,1,700.833333,0
1,0,0.004717,212,1,6,1,1,701,0
1,0,0.028302,212,1,6,10,1,700.833333,1
1,0,0,209,1,6,8,1,5221.166667,0
1,0.93906,0.171975,235.5,1,7,13,1,5261.583333,1
1,0,0.004717,212,1,6,3,1,38,1
1,0,2.159204,201,0,5,1,1,1,1
1,0,0.020408,196,1,4,23,1,1286.916667,0
1,0,0.015306,196,1,4,1,1,5318.083333,1
1,0,0.035714,196,0,4,0,1,5319.75,0
1,0,0.030612,196,0,4,0,1,5318.75,0
1,0,0.030769,195,1,3,0,1,6033.833333,0
1,0,0.010309,194,1,3,4,1,6032.833333,1
1,0,1.010471,191,1,3,24,1,6124.833333,0
1,0.99806,0.514644,119.5,0,3,0,1,4708.216667,1
1,0,0.011905,168,1,2,20,1,775.666667,0
1,0,0.041667,168,1,2,19,1,783.25,0
1,0,0,215,0,1,0,1,6372.033333,1
1,0.834696,0.072357,82.164384,0,11,2685,0.30137,6108.116667,1
1,0.917066,0.10177,56.5,1,5,72,0.25,6348.666667,0
1,0,0.057471,87,1,1,8,1,5625.821429,0
1,0,0.071429,70,0,1,43,1,6125.833333,0
1,0,0,336,1,5,1,1,4492.67619,0
1,0,0.00597,335,0,5,18,1,4492.642857,0
1,0,0.009036,332,1,5,1,1,113.166667,1
1,0,0.008097,247,0,4,1,1,855.75,0
1,0,0.016129,248,1,3,2,1,774.033333,0
1,0,0.004049,247,1,3,18,1,774.5,1
1,0,0.035088,171,0,3,4,1,754.683333,0
1,0,0.005464,183,1,3,9,1,4546.466667,0
1,0.976635,0.067511,118.5,0,3,0,1,4711.216667,1
1,0,0.004444,225,1,3,0,1,4706.216667,0
1,0.208181,0.584783,230,0,5,80,1,4702.216667,1
1,0.619164,0.168706,155.3,1,7,44,0.5,6437.383333,1
1,0.401473,0.09531,165.25,1,8,9,0.75,6425.966667,1
1,0,0.011811,254,1,2,0,1,6407.55,0
1,0.687401,1.098387,77.5,0,8,486,0.5,5316.75,1
1,0,0,51.9375,0,1,0,0.0625,6398.666667,1
1,0.742737,0.251462,38.535211,0,10,2198,0.140845,6015.116667,0
1,0.865247,1.632923,63.111111,1,6,1303,0.222222,6292.333333,1
1,0,0,18,0,1,0,1,4138,0
1,0,0.015385,65,1,5,16,1,5613.609524,0
1,0.804789,1.365729,43.444444,0,6,673,0.555556,5462.333333,1
1,0.946395,0.007018,190,0,6,99,1,6307.033333,0
1,0.874754,0.055644,41.933333,0,11,3786,0.377778,5542.533333,0
1,0,0.492537,67,0,4,1,1,5163.833333,0
1,0,0.111111,81,0,4,86,1,1282.916667,1
1,0.774237,0.028791,74.428571,0,7,168,1,6173.833333,0
1,0.901228,0.044,83.333333,0,2,6,1,4409.5,0
1,0,0,26.5,0,1,0,0.5,4356,1
1,0,0.030303,33,1,1,23,1,4735,0
1,0,0,10,0,1,0,1,91,0
1,0.721928,0,108,1,5,179,1,146.833333,0
1,0,0.021053,95,0,2,3,1,90,0
1,0,0.012048,83,0,2,0,1,88,0
1,0,0.469136,81,0,2,48,1,83,0
1,0,0,77,0,1,0,0.25,543,1
1,0.718339,0.725632,92.333333,0,1,48,0.666667,1738,0
1,0,0.009804,102,1,5,2,1,147.583333,0
1,0,1.387755,98,1,5,12,1,5282.833333,1
1,0,0.024691,81,1,5,0,1,209.833333,1
1,0,0.012658,79,1,5,10,1,207.833333,0
1,0,0.363636,77,0,4,84,1,5842.333333,1
1,0.438432,0.216909,90.1875,0,6,1146,0.6875,4067.5,1
1,0.892008,0.02521,79.333333,0,2,108,0.666667,94,1
1,0,0,0,0,2,52,1,95,0
1,0,0.053571,56,1,2,0,1,81,0
1,0,0.196429,56,0,2,48,1,74,1
1,0,0.026667,75,1,7,29,1,77,0
1,0,0.067568,74,1,7,1,1,4,1
1,0,0.027397,73,1,7,4,1,1,1
1,0.719411,1.487013,57.75,1,6,591,0.75,5310.25,1
1,0,1.833333,114,1,6,1,1,102,1
1,0,1.982143,112,0,6,50,1,90,1
1,0,0.032,125,1,5,0,1,59,1
1,0,0.242105,95,1,5,1,1,364.5,0
1,0,0.086022,93,1,5,11,1,58,1
1,0,0.021277,94,1,2,4,1,195,1
1,0,0.097826,92,0,2,0,1,156,0
1,0,1.225806,93,1,2,30,1,4764,1
1,0,0.042105,95,1,3,23,1,3,0
1,0,0,29,0,1,0,1,5619.833333,1
1,0,0,91,0,1,0,1,2730,0
1,0,0,35,0,1,0,1,3520,1
1,0.906184,0.011719,179.2,0,12,694,1,674.316667,0
1,0,0.003984,251,1,4,9,1,5300.766667,0
1,0.457106,0.018494,189.25,0,7,432,0.5,661.816667,0
1,0.906735,0.030023,108.25,0,9,112,0.75,6445.383333,0
1,0.976161,1.459364,141.5,0,4,16,0.5,5224.166667,0
1,0.28317,1.367257,226,0,4,8,1,6011.5,0
1,0.59861,0.0576,156.25,1,4,21,1,4226.5,1
1,0,0.027778,252,1,3,13,1,4175.5,1
1,0,0.188235,255,0,2,26,1,256,1
1,0,0.089219,269,1,2,4,1,4628,0
1,0,0.007353,272,1,2,62,1,100,0
1,0.67828,0.072562,88.2,0,1,31,0.6,947,1
1,0,0.330882,272,1,1,2,1,822,1
1,0.468996,0.00692,144.5,0,3,43,1,1765,0
1,0,0,30.5,0,1,0,0.5,3527,0
1,0,0.02583,90.333333,0,2,56,0.666667,3523,1
1,0,0,0,0,1,56,0.5,3527,0
1,0,0,40,0,1,0,1,3529,0
1,0.555105,0.164248,45.939394,0,5,2881,0.69697,4123,1
1,0,0.005495,182,1,5,3,1,4208.5,0
1,0,0.127753,227,0,5,0,1,359.5,0
1,0,0.030435,230,0,5,7,1,358.5,0
1,0,0,234,1,4,3,1,4074.5,0
1,0,0.086207,232,1,4,2,1,289,0
1,0.810403,0.058153,175.4,0,4,146,0.8,4237.5,1
1,0.817111,0.070225,89,0,2,246,0.416667,2822,1
1,0.864974,0.001395,239,1,1,3,0.333333,902,1
1,0.324903,0.034943,243.25,1,1,0,0.5,675,1
1,0,2.326531,49,1,5,34,1,4641.233333,0
1,0.61665,0.314399,108.142857,1,5,266,0.714286,5647.833333,1
1,0,0.309091,55,1,4,7,1,4113.5,0
1,0.413817,0.023973,146,0,4,1,1,133,1
1,0,1.025,40,0,3,1,1,382,0
1,0,0.111111,45,0,2,7,1,4050,1
1,0.781673,0.075,80,1,3,210,0.857143,571,1
1,0,0,51.416667,0,1,0,0.083333,3541,1
1,0,0,33.333333,0,1,0,0.333333,433,0
1,0,0,60,0,1,0,0.5,4049,0
1,0.680119,0.959184,32.666667,0,6,538,1,6241.616667,1
1,0,0,16,0,1,0,1,4211.5,0
1,0,0.01,100,1,3,21,1,4325,0
1,0,0.092784,97,0,2,27,1,372.5,0
1,0.587627,0.16812,61.769231,0,5,336,0.692308,4488.5,1
1,0,0,3,0,1,0,1,2810,0
1,0,0.024823,282,1,7,1,1,5625.871429,0
1,0,0.007067,283,0,7,0,1,5612.609524,0
1,0.627519,0.152941,102,0,9,273,0.8,4638.933333,1
1,0,0.080189,212,0,7,1,1,4561.333333,0
1,0.321579,0.449893,93.8,0,8,651,1,4582.816667,1
1,0.970951,0,202,1,7,8,1,6269.133333,0
1,0.833616,0.032407,129.6,1,9,193,0.8,5244.916667,0
1,0,0.004484,223,1,7,24,1,29,1
1,0.911342,0.023411,149.5,1,6,111,1,5343.166667,1
1,0.562287,0.071656,89.714286,1,8,375,0.857143,5280.666667,0
1,0.322757,0.033333,135,1,6,119,1,5266.666667,0
1,0.997503,0.007519,133,1,6,11,1,6031,1
1,0,0.502283,219,0,4,0,1,6032.166667,0
1,0,0.026415,265,1,4,3,1,4339.5,0
1,0,0.042969,256,1,4,7,1,4266.5,1
1,0,0.00365,274,1,4,0,1,4517.5,1
1,0,0.00365,274,1,4,0,1,4511.5,0
1,0.163861,0.005013,199.5,0,4,56,1,4386.5,0
1,0,0.086066,244,0,4,0,1,4147.5,0
1,0,0.207692,260,0,4,0,1,4146.5,0
1,0,0.362319,276,0,4,1,1,4178.5,1
1,0,0.004082,245,1,4,1,1,4136,0
1,0,0.044444,225,0,4,0,1,4050,0
1,0.57938,0.01444,92.333333,0,4,201,1,367,0
1,0.642256,0.755474,137,1,4,4,1,4056,0
1,0.539126,0.193437,96.5,0,3,201,0.5,4197,1
1,0.30362,0.066135,159.454545,0,4,755,0.727273,4190,1
1,0.87112,0.10678,98.333333,1,3,141,0.833333,4750,1
1,0.379022,0.061856,75.444444,0,2,197,1,4505,0
1,0,0.020492,244,0,2,0,1,3529,0
1,0.70255,0.130155,258.666667,0,2,82,1,433,1
1,0.488622,0.017649,380.428571,0,3,125,1,2810,1
1,0,0.026923,260,1,1,0,1,2734,0
1,0,0.004,250,0,1,7,1,2693,0
1,0.758503,0.178977,117.333333,0,1,0,1,683,0
1,0.217818,0.683269,130.5,0,9,338,1,5418.333333,0
1,0,0,39,0,1,0,1,4146.5,0
1,0,0,20,1,1,0,0.5,3592,1
1,0,0,13,0,1,0,1,3599,0
1,0,0,152,0,5,1,1,5050.747619,0
1,0,0.006579,152,0,5,106,1,806.352381,0
1,0.503258,0,338.5,1,6,40,1,5640.383333,0
1,0.297693,1.556634,103,1,8,220,1,5290.583333,1
1,0.165427,0.035461,211.5,0,8,14,1,5258.25,1
1,0.402613,0.217466,116.8,1,9,61,0.6,5175.833333,1
1,0.467442,0.259394,117.857143,0,8,160,0.857143,6034.166667,1
1,0,0,176,1,4,16,1,6337.666667,0
1,0.786854,0.290451,75.4,0,4,29,0.5,6044.5,1
1,0,0,195,1,4,19,1,4273.5,0
1,0.713857,0.076271,157.333333,0,4,1,1,4491.5,1
1,0.512185,0.71371,82.666667,0,4,69,1,4170.5,1
1,0.721928,0.020295,271,1,4,23,1,4143.5,0
1,0,0.003534,283,1,4,1,1,4135,0
1,0,0.102473,283,0,4,0,1,366.5,0
1,0,0.061224,294,1,4,18,1,365.5,0
1,0,0.006711,298,1,2,2,1,4369,0
1,0.556242,0.052239,167.5,1,1,0,0.5,3372,0
1,0.89771,0.014749,135.6,1,1,0,0.2,3368,1
1,0,0.00738,271,1,1,3,1,2869,1
1,0.338386,0.055624,67.416667,0,9,961,0.583333,5446.333333,1
1,0.74638,0.749442,89.666667,0,11,1439,1,4893.45,0
1,0,0,31,0,1,0,1,3518,0
1,0.865888,0.017012,112.666667,0,3,0,0.5,3518,0
1,0,1.078947,38,1,1,8,1,4529,0
1,0.650022,0.034091,88,0,8,6,0.5,5191.833333,0
1,0,0.225806,62,0,3,29,1,1,1
1,0,0,55,1,1,0,1,4598.5,0
1,0.741274,0.992685,95.7,0,1,30,0.6,840,1
1,0.833502,1.209756,34.166667,0,5,412,0.5,54,1
1,0.934068,0.119565,46,1,5,50,0.5,5449.357143,0
1,0.908622,0.99115,37.666667,0,5,18,0.166667,5162.833333,1
1,0.999812,0.325581,43,0,2,140,0.25,421.5,0
1,0.792481,0,27.75,1,1,8,0.25,4445,0
1,0.841761,0.205405,46.25,0,3,196,0.5,39,0
1,0.996493,0.019558,52.833333,0,2,0,0.033333,4041,0
1,0.937765,0.071966,54.512821,0,3,83,0.179487,4010,1
1,0.996155,0.261463,37.962963,0,1,0,0.074074,3492,0
1,0,0,45.846154,0,1,0,0.038462,3456,1
1,0.999236,0.287356,43.5,0,3,168,0.333333,417.5,0
1,1,0.276596,47,0,2,199,0.666667,43,0
1,0,0,15,0,1,0,1,4199,0
2,0.950148,0.019767,86,0,6,398,0.7,5625.609524,0
1,0,2.245614,57,0,6,201,1,755.683333,0
1,0,0.1,60,1,6,130,1,5303,0
1,0,0.015625,64,0,3,42,1,4453.5,0
1,0,0.206349,63,0,3,35,1,411.5,0
1,0,0.045455,66,0,2,42,1,28,0
1,0,0.12963,54,0,3,16,1,410.5,0
1,0.710656,0.008897,140.5,0,4,10,0.75,131,0
1,0.897759,0.211382,82,0,2,9,0.666667,4049,0
