@relation 'data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.194WCHU_numberOfLinesOfCode-0.192WCHU_wmc-0.192WCHU_rfc-0.186WCHU_lcom-0.185WCHU_numberOfMethods... numeric
@attribute -0.361WCHU_numberOfPublicAttributes-0.348ck_oo_numberOfPublicAttributes-0.347ck_oo_numberOfAttributes-0.336LDHH_numberOfPublicAttributes-0.319WCHU_numberOfAttributes... numeric
@attribute -0.371WCHU_fanIn-0.363LDHH_fanIn-0.34ck_oo_fanIn-0.27WCHU_cbo-0.247LDHH_cbo... numeric
@attribute '0.403ck_oo_numberOfMethodsInherited+0.384LDHH_numberOfMethodsInherited+0.376WCHU_numberOfMethodsInherited+0.339ck_oo_dit+0.32 ck_oo_numberOfAttributesInherited...' numeric
@attribute 0.317ck_oo_numberOfMethods+0.313ck_oo_lcom+0.275ck_oo_numberOfPublicMethods+0.253ck_oo_numberOfLinesOfCode+0.252ck_oo_wmc... numeric
@attribute '0.486WCHU_noc+0.476LDHH_noc+0.46 ck_oo_noc-0.19numberOfHighPriorityBugsFoundUntil:-0.16numberOfCriticalBugsFoundUntil:...' numeric
@attribute 0.433LDHH_numberOfAttributesInherited+0.387WCHU_numberOfAttributesInherited+0.268LDHH_numberOfPrivateAttributes+0.236ck_oo_numberOfAttributesInherited-0.234WCHU_dit... numeric
@attribute 0.297WCHU_numberOfAttributesInherited+0.295LDHH_numberOfAttributesInherited+0.262numberOfCriticalBugsFoundUntil:-0.257LDHH_numberOfPublicMethods-0.257LDHH_numberOfPrivateAttributes... numeric
@attribute -0.277numberOfHighPriorityBugsFoundUntil:-0.269WCHU_dit+0.229ck_oo_dit+0.222LDHH_numberOfMethodsInherited-0.211WCHU_numberOfPrivateAttributes... numeric
@attribute 0.506LDHH_dit+0.498WCHU_dit-0.247numberOfHighPriorityBugsFoundUntil:-0.231numberOfCriticalBugsFoundUntil:+0.208ck_oo_fanIn... numeric
@attribute 0.305numberOfCriticalBugsFoundUntil:-0.281WCHU_numberOfAttributesInherited-0.272LDHH_numberOfAttributesInherited+0.268ck_oo_numberOfAttributesInherited+0.254LDHH_dit... numeric
@attribute -0.5LDHH_numberOfPrivateAttributes-0.322ck_oo_numberOfPrivateAttributes-0.32WCHU_numberOfPrivateAttributes+0.239LDHH_numberOfPublicMethods+0.236WCHU_numberOfPublicMethods... numeric
@attribute -0.346ck_oo_numberOfAttributesInherited-0.342WCHU_numberOfPrivateMethods-0.336LDHH_numberOfPrivateMethods-0.281ck_oo_numberOfMethodsInherited+0.255CvsLogEntropy... numeric
@attribute 0.317ck_oo_numberOfAttributesInherited+0.303ck_oo_numberOfPublicMethods+0.292WCHU_fanOut-0.26LDHH_lcom-0.251LDHH_numberOfMethods... numeric
@attribute -0.523LDHH_fanOut+0.399CvsLogEntropy-0.262WCHU_fanOut-0.226LDHH_cbo+0.205ck_oo_numberOfPrivateAttributes... numeric
@attribute -0.381ck_oo_numberOfPublicMethods+0.356ck_oo_fanOut+0.331LDHH_numberOfPublicMethods-0.316ck_oo_lcom-0.288LDHH_numberOfPrivateMethods... numeric
@attribute '-0.447ck_oo_dit+0.314ck_oo_numberOfPrivateMethods-0.289ck_oo_cbo-0.231ck_oo_fanIn+0.21 LDHH_cbo...' numeric
@attribute 0.443ck_oo_numberOfPrivateAttributes-0.353CvsLogEntropy-0.297ck_oo_dit-0.292LDHH_numberOfPublicAttributes-0.24LDHH_numberOfAttributes... numeric
@attribute -0.535ck_oo_dit-0.356ck_oo_numberOfPrivateAttributes+0.262ck_oo_cbo+0.244ck_oo_fanIn+0.221ck_oo_numberOfAttributesInherited... numeric
@attribute 0.549numberOfHighPriorityBugsFoundUntil:-0.449numberOfCriticalBugsFoundUntil:-0.328ck_oo_numberOfPrivateAttributes-0.22numberOfMajorBugsFoundUntil:-0.186WCHU_numberOfPublicMethods... numeric
@attribute -0.401numberOfHighPriorityBugsFoundUntil:-0.28CvsEntropy-0.244LDHH_lcom-0.241ck_oo_fanOut-0.223ck_oo_numberOfPrivateAttributes... numeric
@attribute '0.35 CvsEntropy+0.266CvsLinEntropy+0.253CvsExpEntropy+0.24 LDHH_numberOfPublicMethods-0.237CvsLogEntropy...' numeric
@attribute -0.489ck_oo_noc+0.342LDHH_noc-0.253LDHH_fanOut-0.237ck_oo_fanIn-0.232CvsWEntropy... numeric
@attribute -0.471LDHH_numberOfPrivateMethods+0.308ck_oo_lcom-0.294CvsLogEntropy-0.27ck_oo_numberOfPublicMethods+0.219WCHU_lcom... numeric
@attribute -0.475ck_oo_noc+0.356LDHH_noc-0.281numberOfCriticalBugsFoundUntil:+0.253numberOfMajorBugsFoundUntil:-0.235LDHH_numberOfPublicAttributes... numeric
@attribute class {buggy,clean}

@data
1.79562,-0.285335,-0.512374,-1.081623,0.649724,-0.408805,-0.205092,0.203902,0.075062,0.226689,-0.067177,0.42355,0.631886,0.797157,-0.162168,-0.289666,-0.158018,-0.148809,0.512526,0.393699,-0.505197,0.658555,0.068813,-0.01044,-0.166448,clean
-1.730945,-1.16375,0.194596,-1.140659,-1.119887,0.32887,0.533557,-0.734143,0.093125,-0.00692,-0.396358,0.018611,-0.578965,0.257876,0.932825,0.496596,-0.39578,-0.262009,0.052969,-0.064399,-0.93019,1.485852,-0.124143,-0.033542,0.349979,clean
0.408191,0.473609,-2.301456,1.440681,0.058501,-0.438149,-1.474129,-1.224487,-0.738956,2.599871,0.596913,-0.593464,0.464231,0.07665,0.40504,-0.349484,-1.327554,-0.462316,-0.793628,0.333523,0.207032,0.57493,-0.217109,-0.134006,-0.56447,clean
2.776092,0.052092,-0.032762,0.495967,-0.68509,-0.088209,0.14929,-0.148808,-0.266193,-0.557617,-0.307651,0.627359,-0.232684,-0.683984,0.119117,0.075806,-0.113607,-0.360961,-0.101892,-0.190966,0.242106,-0.142419,-0.101315,0.101204,0.173768,clean
3.082186,-0.481108,-0.112962,-1.142431,-0.237582,0.296115,-0.035907,0.225666,-0.393946,0.027018,-0.027346,0.309616,0.018881,0.107902,0.190964,-0.102527,0.084997,0.070856,0.292872,0.197344,-0.032282,0.195522,-0.395387,0.172194,-0.253427,clean
2.974988,-0.103443,0.060918,-0.641119,0.241711,-0.260657,-0.141877,-0.121728,-0.176479,-0.077733,-0.082829,0.179506,0.378198,0.137833,0.001464,-0.20352,-0.056155,0.071339,0.706306,0.053724,-0.297087,0.033578,0.1838,-0.240124,0.066521,clean
1.396655,0.127662,0.394007,0.606476,1.197114,-0.067769,0.110845,1.402514,0.17223,0.207226,-0.669662,0.014209,0.415999,-0.427799,-0.346797,0.459434,-0.151889,-0.104438,0.793122,0.406592,0.18757,-0.040494,-0.610483,0.131284,-0.543493,clean
-9.944428,0.801928,0.634654,5.716314,-4.234086,1.481899,-1.848816,-2.025961,-0.417752,-0.090933,-1.757383,-0.155545,2.438565,0.393604,-0.259415,-0.275913,-0.712639,1.347124,0.198179,-1.027247,0.216254,-0.455659,0.217991,0.224827,0.700531,clean
-5.120481,-0.358114,-0.007149,-1.329095,-2.355344,1.478199,-0.020327,-0.181686,0.011517,-0.47007,-0.249669,0.852852,-0.375801,0.223457,0.140813,0.060806,-0.292132,0.647305,0.494328,-0.511315,0.149211,-0.485455,0.182711,1.441705,0.598085,clean
3.057275,-0.123971,0.257186,-1.212375,0.258269,-0.24761,0.114138,-0.10394,-0.570723,0.12918,0.189328,0.202152,-0.118546,-0.140239,-0.024156,0.006166,0.220103,0.110322,0.125663,0.123465,0.315405,-0.199379,0.029218,-0.16226,-0.029941,clean
1.761301,0.252739,-1.795878,-0.598122,0.59288,0.245607,-0.098754,-0.367908,-0.013879,0.005787,0.12485,0.458692,0.276491,0.428403,-0.106971,-1.050957,0.503152,0.010115,0.070791,0.703852,0.25795,0.211515,0.599825,-0.096502,-0.872474,buggy
2.332919,-0.351301,-1.221189,-0.865065,-0.583927,-0.459565,-0.17939,-0.03334,0.477247,0.349771,-0.24572,0.127759,0.097876,0.001167,0.43402,-0.088289,0.521465,0.138753,0.196316,0.399901,0.332956,0.280901,0.301144,0.169542,-0.117902,clean
2.579836,-0.603509,0.274785,-1.334555,-0.268587,-0.089321,-0.179299,0.524265,-0.008258,0.338996,-0.147069,0.30671,0.209001,-0.096774,0.392868,0.667297,0.084474,-0.052424,0.380358,0.123833,-0.057045,0.424959,-0.066096,0.2045,0.174825,buggy
2.949026,-0.336803,-0.074968,-1.211029,-0.593555,-0.113466,0.015447,0.063413,-0.126833,0.161993,-0.183961,0.11396,0.074973,0.380222,0.105866,0.023059,0.18322,0.149354,0.143373,-0.091426,-0.183999,0.00569,-0.023629,0.057102,0.199595,clean
2.562112,0.605244,0.608935,4.565123,0.60743,-0.746775,1.098081,1.12745,1.312053,-1.060808,0.446216,-0.20209,-0.930473,-0.215492,0.460411,0.005,0.078376,0.143532,0.224135,0.065695,0.288158,-0.070472,0.029152,-0.061479,-0.045991,clean
3.822315,-0.213931,-0.120531,-0.719263,-0.564267,-0.068647,-0.317654,-0.113827,-0.430227,-0.132408,-0.267892,0.20325,-0.404225,-0.44285,-0.125165,-0.097887,0.38187,0.060787,0.394117,0.165766,0.465659,-0.329952,-0.03883,-0.0859,0.14965,clean
-2.11145,-0.234794,-0.338015,-1.543013,-0.842681,-0.155855,-0.37767,0.030034,0.669615,0.588075,-0.988539,0.355988,-0.216139,1.087559,-0.679038,0.682429,0.45425,-0.299226,0.022684,-0.047115,-0.352608,0.3799,-0.223563,0.413277,0.456612,clean
-3.040956,0.392458,1.87993,0.609379,-0.228043,0.033964,2.73297,0.187444,-0.268039,0.382014,-1.487394,-1.822478,-1.190235,-0.567102,-0.278,-1.323449,0.678527,0.827185,-1.057935,-0.531403,-0.943328,-0.727665,0.16245,-0.929649,-0.687885,clean
-7.878667,1.719656,5.461559,-1.067898,9.946243,-1.54308,-0.377404,0.953174,-0.474599,1.250266,1.164025,-1.9339,0.501731,-1.35002,0.473777,0.87166,0.637783,-0.265437,-1.184229,-0.475078,0.714871,0.589834,-0.426304,1.101802,-0.238755,clean
0.66985,0.497371,1.170165,1.166051,1.444188,-0.306986,-0.199798,-0.058364,0.816301,-0.53195,0.441654,-0.263474,-0.791633,0.093845,0.177812,-0.385401,-0.681454,0.091252,-0.526996,-0.504608,-0.914502,-0.206296,0.271042,-0.372718,0.078623,clean
-24.669164,-0.046226,7.528826,-0.507188,5.48053,0.801706,0.080202,-0.13936,-0.403505,-0.586741,-0.314535,-0.993409,0.027663,-0.734352,0.115999,2.009301,-1.461219,0.012752,0.048529,1.328833,3.226385,1.879386,-0.318502,1.717585,0.664203,buggy
-13.847552,1.612346,2.820545,5.149049,-1.498581,1.601308,-2.297408,-2.354755,-1.680248,0.709235,-3.056727,-0.885759,0.621002,-0.683603,-0.19159,1.314355,-0.009899,-0.586761,0.725352,-0.160405,1.951121,-0.265681,-0.777838,0.772073,0.065658,buggy
-4.831073,1.092314,-8.445945,-1.758665,1.630132,-2.199042,-1.370174,1.641873,1.508024,1.547263,0.145106,-0.772794,0.04484,0.944998,-0.904731,0.059039,1.640016,-0.038697,-1.038997,1.617209,0.059133,0.514277,0.291153,0.542969,0.440171,clean
2.653928,0.61078,0.984532,0.409821,2.180424,-0.743482,-0.160554,0.138129,-0.229192,-0.259194,0.702423,-0.282821,-1.391635,-0.201048,-0.116859,0.578989,-0.495604,-0.656654,-0.895359,-0.507551,0.050091,-0.436477,0.085336,0.013477,0.093822,clean
2.730891,0.029909,0.044302,-1.311342,0.73857,-0.483424,-0.016512,0.117095,-0.292738,0.474401,0.079687,0.190737,-0.02642,-0.365776,-0.010216,0.357344,0.297277,-0.245041,0.435487,0.054704,0.190514,-0.124166,-0.019712,0.038514,-0.030616,clean
-10.846852,0.463433,2.661356,2.158313,-5.154242,3.010894,-0.215211,-3.520697,-3.446631,3.819359,-1.593584,-1.728448,-2.021904,-0.458312,2.597308,-2.000542,-1.037514,0.243115,-0.032952,0.392568,0.151835,-0.379159,0.122663,1.153674,-1.030953,buggy
1.498047,-0.199321,-0.476655,-1.077677,-0.725621,-0.04307,0.109598,-0.674304,-0.371174,-0.096861,0.112695,1.178619,-0.430061,-0.550832,0.253053,-0.189727,0.539705,-0.102879,-0.07086,-0.043802,-0.226203,0.618725,0.115249,-0.586821,0.092137,clean
-2.708692,1.619888,-3.184587,-0.860223,-0.260048,-1.013562,0.746394,-3.761229,-1.070363,-0.135739,-0.830577,-0.43802,-1.469867,0.493996,-1.360478,-0.026407,0.986155,-0.834772,-0.351935,0.058747,1.168892,-0.549783,0.551223,-0.751351,-0.45409,clean
2.66525,-0.068312,-0.039884,1.068223,-1.704582,0.746479,-1.819371,-0.292853,-1.821383,4.11134,1.48913,-0.347739,0.702461,0.212075,-0.553541,-0.135734,-0.248164,0.049681,0.104742,0.316075,0.17713,0.087279,-0.403306,-0.396764,-0.244493,clean
1.120387,0.401281,0.039789,0.001246,0.179725,-0.317373,-0.276267,-0.334513,0.184756,-0.388827,-0.195177,0.342739,0.040128,0.747967,-0.072605,0.303366,-0.358475,-0.033839,-0.321271,-0.535099,-0.539849,-0.324165,0.245961,-0.169964,0.055421,clean
2.248833,-0.195507,0.79709,-1.150453,0.852629,-0.229068,0.406396,-0.326976,-0.771649,0.1457,-0.038616,-0.816985,0.226269,0.272357,0.909008,-0.095227,0.896589,1.571814,-0.842563,-0.712708,-0.240326,-0.451722,-0.252308,-0.286566,-0.127572,clean
3.288901,-0.190542,-0.529768,-1.175123,-0.369146,-0.34174,0.16102,-0.210269,-0.286026,0.22739,0.099091,0.144952,-0.331253,-0.173369,0.086091,-0.075577,0.270446,0.242979,-0.023157,0.104714,0.357974,-0.194979,0.002394,-0.080291,0.028879,clean
0.315281,0.576831,0.281013,1.58463,0.439101,-0.361286,0.287892,-0.398447,0.652571,-0.989564,0.10158,0.277816,0.273801,-0.115594,-0.435211,-0.344355,-0.702811,-0.032598,-1.206917,-0.22853,-0.0057,-0.302972,0.140822,-0.356864,-0.113264,clean
3.699371,-0.323356,-0.233321,-1.145321,-0.518501,-0.172803,0.051731,-0.118167,-0.441658,0.121716,-0.026568,0.238242,-0.379099,-0.318976,0.020089,-0.025982,0.135211,0.043113,0.251735,-0.001377,0.20942,-0.218322,-0.155367,0.048822,0.236288,clean
-13.146258,0.907782,-3.297508,-1.924851,-3.119228,-0.795943,-1.273107,-0.109961,1.118395,-0.357874,-0.33647,2.26154,-0.849253,1.296943,-0.251541,-0.706451,1.701679,-0.245897,-0.89501,-2.1343,0.527108,2.023786,0.229086,-1.058814,-1.05792,buggy
2.830731,-0.163894,-0.911737,-1.231279,-0.169778,-0.543293,0.111989,-0.244262,-0.144818,0.326554,0.025725,0.042074,-0.158579,0.064487,0.190373,-0.171026,0.484713,0.3593,-0.304146,0.132752,0.202549,0.033927,0.191449,-0.099317,-0.102416,clean
1.727478,-0.366485,-0.623281,-0.466633,-0.285173,-0.456498,-0.266133,0.065448,0.278486,-0.199506,0.156828,0.710895,-0.154447,0.017851,0.036848,0.952261,-0.55039,-0.282324,-0.623945,0.178998,0.226337,0.595755,0.26949,-0.261342,0.03331,clean
3.738433,-0.306808,-0.042549,-0.574758,-0.574878,-0.084456,-0.039751,-0.019751,-0.083274,-0.221265,0.189915,0.174138,-0.633377,-0.316502,0.122254,-0.076721,-0.264074,-0.46584,-0.427767,-0.020938,0.18234,0.071314,-0.083265,0.262736,0.198406,clean
2.741522,0.066501,-0.02243,0.491368,-0.644546,-0.105746,0.131108,-0.123766,-0.247668,-0.537444,-0.324147,0.620081,-0.219683,-0.695015,0.093387,0.141591,-0.158,-0.370167,-0.06797,-0.209154,0.20195,-0.166832,-0.078246,0.083643,0.178085,clean
-7.670611,0.78235,-3.384319,-0.750708,-4.854438,0.600015,1.484047,-3.45924,1.647622,-0.777955,1.152069,5.053817,1.626495,-1.174292,-0.108122,2.124307,1.434826,0.39523,-2.573697,-0.077613,0.475947,0.758626,-0.22011,0.340378,-1.206989,clean
2.850675,0.00005,0.117094,-0.596255,0.555624,-0.340855,-0.131823,-0.187887,-0.241285,-0.106482,-0.008167,0.214809,0.440854,0.19642,-0.117617,-0.298259,-0.158266,0.034287,0.774307,0.101154,-0.322,0.006239,0.238341,-0.345595,0.005729,clean
0.4562,-0.182731,-0.090409,-1.261046,-0.224016,-0.415354,-0.202249,0.110104,-0.315565,-0.131155,0.168784,0.803952,0.362281,0.17571,-0.992301,0.567539,-0.367927,0.157699,0.385767,-0.459374,0.021148,-0.217573,-0.091472,-0.036182,0.552005,clean
1.644601,0.261859,1.268037,-1.195458,2.274376,-0.52659,0.264192,-0.214419,-0.809911,0.289136,0.163042,-0.682094,0.684736,0.198609,0.360886,0.103234,0.758401,0.945213,-0.331815,-0.559649,-0.329596,-0.435314,0.153806,-0.472813,-0.229397,clean
3.605312,-0.248506,-0.10683,-1.045217,-0.245054,-0.206003,0.215787,-0.300584,-0.56385,0.019816,0.12426,0.116422,-0.324564,-0.066111,0.108557,-0.272457,0.251856,0.25442,0.049703,-0.109931,0.097491,-0.242887,-0.123166,-0.061376,0.144078,clean
3.238724,-0.298287,0.014185,-0.916397,-0.484654,-0.121593,0.069873,0.103977,0.00006,0.040303,0.170612,0.266223,-0.147644,-0.134721,0.140892,0.196525,-0.316057,-0.244397,0.071384,0.059095,0.020927,0.062539,0.042041,0.084538,0.126227,clean
3.490491,-0.41807,-0.054813,-0.77839,-0.675288,-0.010534,-0.17063,0.034023,-0.117277,-0.054899,-0.158826,0.205784,0.009272,-0.261498,0.142221,-0.03103,0.332573,0.052548,0.43978,0.129238,0.119387,0.076674,-0.037104,0.114916,0.207767,clean
2.441357,0.320842,-2.195198,-1.182684,-0.236193,-1.091938,-0.200393,-0.239672,0.550484,0.762789,-0.284337,-0.064836,-0.621465,0.183435,-0.981848,-0.249288,0.959171,-0.321105,-0.264991,0.128658,0.262391,-0.08541,0.040445,0.161037,0.006203,clean
3.347581,-0.293565,0.067957,-0.813986,-0.256598,-0.088536,-0.14967,-0.009409,-0.237206,-0.012312,-0.065192,0.213015,0.005131,-0.348214,0.065376,-0.087604,0.414172,-0.006941,0.440142,0.191322,0.269987,0.038538,-0.076446,0.082883,0.119426,clean
3.408718,-0.351059,-0.110764,-1.173655,-0.457476,-0.164075,0.067638,-0.071494,-0.409795,0.100633,0.051378,0.284207,-0.252783,-0.215355,-0.018557,0.045116,-0.023012,0.156393,0.213638,0.140659,0.271334,-0.204292,-0.040706,-0.099545,0.155696,clean
-28.729929,-0.114465,5.082924,-3.730383,-2.246842,-1.970512,-6.432852,8.722561,-5.895167,-2.886566,5.764387,-2.53529,-2.089532,-4.372536,2.376735,-0.281673,0.153158,-0.198818,1.753963,1.677948,-0.532266,-0.997581,-0.367213,1.603727,-1.056541,buggy
2.478822,0.312437,0.634509,1.391518,1.190005,-0.456871,-0.385385,0.195891,0.835986,-0.654963,0.575092,-0.123393,-0.490803,-0.279113,-0.059077,0.285793,-0.890257,-0.513865,-0.087265,-0.016132,-0.115229,0.038339,0.177325,-0.103627,0.063083,clean
1.794584,0.919978,-3.816423,3.204425,1.489853,6.250056,-1.110364,2.084017,1.806133,-1.023543,-0.723346,-1.842687,1.436347,-1.742206,0.227372,-0.026358,2.428584,1.278808,0.995898,0.20622,0.726945,-0.200338,1.294614,-0.250562,1.043719,clean
3.880125,-0.011556,-0.088506,-0.348493,-0.275176,-0.172322,-0.308322,-0.178689,-0.314078,-0.275666,-0.048685,0.126215,-0.728534,-0.539709,-0.217741,-0.116822,0.062336,-0.159433,0.10589,0.103485,0.521145,-0.44996,-0.036575,-0.106497,0.104909,clean
1.843734,0.277626,-0.267927,-0.293556,-0.999738,-0.212839,-0.789854,0.299992,0.978346,0.062697,-0.951264,-0.477921,-0.345415,0.86587,-2.003275,-0.315195,1.100555,-0.495738,-0.180257,-0.275923,-0.090843,-0.56577,-0.617908,0.539729,0.486146,clean
-0.259157,0.034063,0.633893,1.536863,-1.163651,0.428435,-1.733979,-0.797752,-1.445463,1.510964,0.893851,-0.227634,0.147945,0.006031,0.123451,-0.4975,-1.2696,-0.696224,-1.199921,-0.545967,0.043289,0.62589,-0.05618,0.297222,0.443069,clean
1.648336,-0.285385,0.460425,-0.853816,-0.510274,0.136488,-0.056006,-0.240161,-0.262101,-0.020971,-0.419372,-0.212174,-0.82789,-0.060257,0.536096,-0.197843,0.068576,0.265744,-0.188768,-0.100384,0.055051,-0.261863,0.004389,-0.13893,0.121042,clean
-2.538834,-0.03683,-1.174147,-0.837031,-3.394268,0.449797,-0.381319,-0.905609,0.787726,-0.351654,-1.395788,1.023479,-0.422173,1.563485,-1.225709,0.248676,1.166867,-0.345083,-0.521834,-0.240177,-0.238954,0.392058,-0.559491,0.274898,0.442607,clean
0.126081,0.029414,0.344511,1.576751,-0.888629,0.234424,0.044165,-0.348012,0.471107,-1.167022,-0.63656,0.836509,0.925559,-0.320933,0.624047,0.333434,-0.325533,0.196621,-0.626395,-0.474105,-0.352702,0.201545,-0.052953,-0.066162,0.091039,clean
3.529581,-0.555979,-0.099387,-0.844375,-0.577339,-0.100854,-0.0513,0.036465,-0.204672,-0.096634,0.12074,0.298371,-0.444649,-0.291887,0.114258,-0.057198,-0.106109,-0.164446,-0.137199,0.149475,0.214497,0.187264,-0.184203,0.218434,0.244443,clean
0.806559,0.058201,0.070527,-0.669219,-0.003813,-0.21232,0.01068,-0.622384,-0.391601,-0.421401,0.085169,0.921983,0.088003,0.81804,-0.527896,-0.166566,-0.45101,0.160327,-0.391453,-0.044595,-0.050241,-0.192423,-0.038476,-0.340864,0.080161,clean
0.696278,1.069059,-6.248152,2.233461,2.632916,8.318691,0.297548,3.392488,0.86143,-0.409945,-0.252744,-1.085878,0.225834,-0.750598,0.496024,-0.399146,-0.387566,0.458089,0.197979,0.346496,-0.211031,-0.066502,-2.477793,0.342943,-2.400062,clean
-4.676367,-0.872066,0.56914,-1.827052,-0.545623,-0.012969,0.768615,-0.009337,1.52098,0.945571,-0.506722,-1.514941,0.214814,2.012013,-0.411219,0.120071,0.669929,1.534181,-1.067981,-0.083074,-0.990692,0.505617,-0.407812,0.16414,0.316832,buggy
1.126586,0.179783,0.405908,-0.243206,-0.338591,0.606703,-0.255859,0.091379,0.656715,-0.058501,-0.063813,0.332423,-0.573163,-0.725269,-0.20011,-0.699675,-0.107104,0.072002,0.610836,0.249195,-0.287053,-0.248977,-0.254253,-0.483329,-0.300962,clean
3.266997,-0.341026,-0.253349,-0.801706,-0.720591,-0.096871,-0.204616,0.047188,0.045543,0.064915,-0.28677,0.11903,-0.066398,-0.074724,-0.126815,-0.105825,0.421144,-0.003882,0.434548,0.036997,0.073366,-0.008268,-0.243152,0.206412,0.330658,clean
2.047281,-0.14316,0.240775,-1.281608,-1.292644,0.402339,-0.299661,-0.076554,-0.378036,0.081985,-0.478517,0.9305,-1.082832,-0.269179,0.861745,-0.738474,0.146696,-0.185882,0.558141,0.047674,-0.069281,0.071313,0.239952,-0.052679,-0.058771,clean
1.490477,0.37632,-2.071858,-0.87004,-0.102443,-0.896834,0.004733,-0.977737,-0.072867,0.439383,-0.592389,-0.369555,-0.315691,-0.108201,0.706708,0.284991,0.858886,0.504547,-0.341624,-0.16749,0.528856,-0.284425,0.182215,-0.010866,-0.137157,clean
2.012926,-0.069869,0.394774,-0.800745,0.383537,-0.335325,0.149191,-0.140886,-0.341036,-0.13379,0.211949,-0.070715,-0.301882,0.756764,-0.003259,-0.175646,-0.238844,0.741043,-0.678627,-0.10428,0.038455,-0.54842,0.211583,-0.369374,-0.139981,clean
1.864537,-0.794426,0.205361,-1.152674,0.077718,-0.129235,0.039474,0.123315,-0.054256,0.107621,-0.102254,0.193446,0.794622,1.055691,0.581885,-0.360786,0.187613,0.138314,0.246978,0.12899,-0.489972,0.886136,0.004811,0.213304,0.18394,buggy
0.332537,0.82158,0.040152,1.89828,0.975391,-0.780549,0.455038,0.041129,0.485512,-0.770734,-0.367888,0.186642,0.430808,0.165068,-0.089455,-0.63006,-1.032121,-0.149176,-0.888497,-0.171025,-0.061504,-0.260745,0.372319,-0.418795,-0.288393,clean
-1.248801,2.149383,1.263222,13.286782,-1.697165,-0.371412,2.138755,-0.125893,-0.755025,2.187597,5.955487,3.266458,-3.835222,2.266787,0.577239,2.649443,1.66936,0.574695,0.713899,-0.677647,-0.227608,-0.146309,-0.356802,0.322732,0.501481,clean
2.95705,0.097031,0.377917,-0.795227,0.861741,-0.445977,-0.039008,-0.087798,-0.322708,0.012501,0.108966,-0.226605,-0.255537,-0.262979,-0.078555,0.213431,-0.531842,-0.219601,-0.442139,-0.437064,-0.328189,-0.33486,0.129459,-0.165181,0.084255,clean
0.903034,-0.136395,0.738505,1.77815,-2.615102,1.082447,-1.416304,-1.485791,-2.151542,4.682548,2.317657,-0.316933,0.480657,-0.812317,0.225077,0.463784,-0.530887,-0.559108,0.203428,0.028891,-0.409183,1.00252,0.331095,-1.019444,0.191459,clean
-16.365722,1.385867,-7.257414,-0.523967,-6.193729,-3.217853,-6.7074,5.404994,-5.188215,-2.349434,5.689541,-0.902151,-1.089405,-1.745631,0.651073,-3.034272,0.431238,-0.173259,1.033596,-4.501935,1.307076,0.264183,0.102267,0.688498,-1.908359,clean
0.058775,-0.420671,0.094501,-1.50408,-1.629857,0.588961,1.227439,-0.69784,0.860938,0.411567,0.993631,1.299417,0.347688,-0.865531,0.458821,-0.519131,0.120666,1.133115,-0.454844,0.453956,-0.890514,-0.689053,0.243791,1.36885,0.046403,clean
0.327645,1.232429,0.949254,3.708904,2.103172,-0.915591,1.241178,-0.438334,-0.199734,-1.326911,2.639852,2.374525,-2.264483,2.197944,0.357993,1.030967,-0.094678,-0.007664,0.951267,-0.011541,-0.146446,-0.35749,0.278978,0.03367,-0.007172,clean
-1.38128,-0.207143,0.625757,-1.670561,0.017547,-0.756284,-1.147458,2.054602,-0.128363,-0.117612,0.335913,-0.46209,0.544978,0.201794,0.42743,0.577178,0.056356,0.789591,0.694792,-1.587963,-0.027354,-0.002319,0.691394,0.149163,-0.5421,clean
0.570884,0.284728,1.03019,-0.148496,0.751462,-0.013352,-0.178322,-0.048951,0.620431,-0.080932,0.305402,0.180261,-0.849328,-0.667346,0.018027,-0.788987,-0.478982,-0.397475,-0.430581,-0.069248,-0.430481,0.104218,-0.059587,-0.239522,0.106366,clean
3.416172,-0.094793,-0.008266,-0.64087,-0.02036,-0.164751,-0.051592,-0.331194,-0.4029,-0.22502,0.076726,0.313126,0.145179,-0.035563,-0.128166,-0.627118,0.197507,-0.040971,0.531306,0.276588,0.171174,0.009643,0.073413,-0.177464,-0.0037,clean
-19.470853,1.298298,-1.919052,-1.722561,-5.391759,-0.921166,-3.989311,0.86348,-2.747058,-3.959634,-0.262537,3.954617,-0.743251,1.713612,-0.926316,0.965772,0.48256,-0.605039,-0.209311,-2.700076,1.573688,-0.227724,-0.591325,0.306653,-0.269549,buggy
3.487324,-0.182472,-0.02998,-1.184727,-0.420268,-0.145323,0.074966,-0.095445,-0.423434,0.099395,0.043824,0.247655,-0.220984,-0.206288,-0.05495,0.064568,0.056481,0.028661,0.243084,0.07256,0.235344,-0.298363,0.061065,-0.109097,0.07054,clean
2.241893,0.055904,0.258999,0.328307,0.295177,-0.210793,-0.461187,-0.054426,0.356447,-0.461525,-0.151383,0.166567,0.517855,-0.502406,0.008379,0.988552,-0.353813,-0.259951,0.240646,-0.318871,-0.223049,0.115923,0.0815,-0.433938,0.160438,clean
