@relation mydataframe
@attribute nm numeric
@attribute nf numeric
@attribute la numeric
@attribute lt numeric
@attribute fix numeric
@attribute npt numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0.005236,191,1,1,960.666667,979,'0'
1,1,0.005102,196,1,1,945.416667,1003,'0'
1,1,0.005128,195,1,1,959.666667,978,'0'
1,1,0,345,1,1,1034.333333,1072,'0'
1,1,0.002874,348,1,1,6,4,'0'
1,1,0.01983,353,1,1,35,9,'0'
1,1,0.016901,355,1,1,107.65,253,'0'
1,1,0.030986,355,1,1,782.5,638,'0'
1,2,0.009724,308.5,1,1,809.5,635,'0'
2,2,0.051342,428.5,1,1,7,7,'0'
1,2,0.02518,278,1,1,600,416,'0'
1,1,0.005666,353,1,1,238.195238,765,'0'
2,3,0.011707,341.666667,1,1,186,179,'1'
2,3,0.004428,527,1,0.333333,35.75,88,'1'
3,6,0.012416,349,1,0.666667,83,82,'1'
1,1,0.090116,344,1,1,8,6,'0'
1,1,0.009174,327,1,1,2,2,'0'
1,1,0.090909,330,1,1,338.5,708,'1'
1,1,0.016901,355,1,1,109.65,255,'0'
1,1,0.030986,355,1,1,783.5,639,'0'
1,2,0.009693,309.5,1,1,811.5,637,'0'
2,5,0.006579,456,1,1,791.5,822,'0'
1,1,0.005698,351,1,1,229.992857,757,'0'
1,1,0.016901,355,1,1,108.65,254,'0'
1,1,0.023256,43,1,1,6,4,'0'
1,2,0.320872,160.5,1,1,806,717,'1'
1,1,0.027027,37,1,1,5,2,'0'
3,7,0.005992,619.857143,1,0.857143,77,75,'1'
1,1,0.028571,35,1,1,41,33,'0'
1,1,0.028571,35,1,1,24,21,'1'
1,1,0.264706,34,1,1,205.333333,474,'0'
1,1,0.133333,30,1,1,17.5,25,'1'
1,1,0.074074,27,1,1,68,68,'0'
1,1,0.071429,28,0,1,92,92,'0'
1,1,0.3125,32,0,1,80,76,'0'
1,1,0.030303,33,1,1,6,3,'0'
1,2,0.006993,429,1,1,124,85,'0'
1,1,0.129032,31,1,1,125.132936,429,'0'
2,3,0.00458,218.333333,1,0.666667,102,101,'0'
1,1,0.590909,22,1,1,47.5,58,'1'
2,3,0.195789,158.333333,1,0.333333,29.5,37,'1'
1,1,0,21,0,1,415,387,'0'
2,2,0,15.5,1,0.5,41.5,52,'0'
1,1,0.043121,487,1,1,1013.5,625,'0'
4,6,0.047686,475.333333,1,1,985.75,1654,'1'
2,3,0.246518,478.666667,1,1,814.833333,1246,'1'
3,3,0.086957,360.333333,1,0.666667,803,1121,'1'
1,1,0.004484,223,1,1,855,317,'0'
1,1,0.014019,214,1,1,760,251,'0'
1,1,0.004695,213,1,1,239.195238,173,'0'
1,1,0.098039,51,1,1,7,4,'0'
2,5,0.012403,645,1,0.8,75.983333,200,'1'
2,9,0.022222,620,1,0.555556,223.833333,256,'1'
2,5,0.285461,225.6,1,0.8,53.5,67,'1'
2,2,0.086957,46,1,0.5,6,6,'0'
2,6,0.113054,533.666667,1,0.833333,31,31,'1'
2,34,0.137551,350.029412,0,0.647059,778.55,867,'0'
2,28,0.092775,287.178571,0,0.678571,673.25,763,'0'
3,17,0.078568,456.705882,1,0.529412,59.666667,151,'0'
2,29,0.092212,271.862069,0,0.793103,702.25,792,'0'
3,30,0.061467,385.033333,1,0.7,220.25,316,'0'
3,22,0.045752,403.363636,0,0.772727,345,344,'0'
2,12,0.14965,417.083333,1,0.833333,824.6,984,'0'
1,1,0.078261,230,1,1,990.75,591,'0'
1,1,0.118881,286,1,1,939.166667,481,'0'
1,1,0.003215,311,1,1,748.5,397,'0'
1,1,0.012862,311,1,1,746.5,396,'0'
1,1,0.02139,187,1,1,97.816667,61,'0'
1,1,0.004831,207,1,1,65.5,24,'1'
1,1,0.048,125,1,1,4,1,'1'
1,1,0.005348,187,1,1,95.816667,59,'0'
1,1,0.016043,187,1,1,94.816667,58,'0'
1,6,0.014861,538.333333,1,0.833333,303,100,'0'
1,1,0.02139,187,1,1,96.816667,60,'0'
2,2,0.003141,1273.5,1,0.5,1023.166667,1706,'0'
2,3,0.173975,471.333333,1,1,580,304,'1'
1,1,0.001625,1231,1,1,1034.333333,599,'0'
2,2,0.001786,840,1,1,11,9,'1'
1,1,0.001626,1230,1,1,8,5,'0'
1,1,0.004882,1229,1,1,958.583333,573,'0'
1,1,0.000814,1229,1,1,960.416667,572,'0'
1,1,0.001627,1229,1,1,973.333333,571,'0'
4,4,0.011401,1140.25,1,1,510,494,'1'
1,1,0.000826,1211,1,1,962.583333,558,'0'
2,2,0.012436,683.5,1,0.5,479,463,'0'
2,2,0.010917,687,1,0.5,477,461,'0'
1,1,0.003842,1041,1,1,971.833333,542,'0'
2,2,0.027047,665.5,1,0.5,396,385,'0'
2,2,0.026415,662.5,1,0.5,394,383,'1'
2,2,0.031037,660.5,1,0.5,392,381,'0'
2,2,0.01542,648.5,1,0.5,390,379,'1'
2,2,0.028616,646.5,1,0.5,386,375,'1'
1,1,0.088864,889,1,1,382,182,'1'
2,3,0.038933,462.333333,1,1,380,369,'1'
1,1,0.019563,869,1,1,374,179,'1'
1,1,0.002273,880,1,1,967,515,'1'
1,1,0.001138,879,1,1,935.333333,474,'0'
1,1,0.007964,879,1,1,934.333333,473,'1'
2,2,0.037638,677.5,1,1,798.333333,1215,'0'
1,1,0.001241,806,1,1,788.333333,373,'0'
2,2,0.021324,445.5,1,1,802.333333,372,'0'
1,1,0.004914,814,1,1,778.5,339,'0'
1,1,0.00246,813,1,1,774,335,'0'
1,1,0.00123,813,1,1,98.816667,62,'0'
1,1,0.002448,817,1,1,429,127,'1'
1,3,0.016139,516.333333,1,1,444,209,'1'
1,1,0.010819,647,1,1,144,37,'0'
2,3,0.032722,672.333333,1,1,90,88,'1'
1,1,0.060606,495,1,1,300,136,'0'
1,1,0.004283,467,1,1,255,60,'0'
1,1,0.004494,445,1,1,194,78,'0'
2,2,0.237662,385,1,1,176,170,'1'
1,1,0.002625,381,1,1,218,51,'1'
1,1,0.002632,380,1,1,110,36,'1'
1,1,0.021108,379,1,1,15,6,'0'
1,1,0.002653,377,1,1,183,45,'0'
1,1,0.100817,367,1,1,127,33,'1'
2,13,0.053151,631,1,0.769231,350.45,859,'1'
1,1,0.009494,316,1,1,114.583333,21,'1'
1,1,0.006329,316,1,1,111.583333,19,'0'
1,1,0.018987,316,1,1,109.583333,17,'1'
2,3,0.004918,203.333333,1,1,107.5,116,'0'
1,1,0.003175,315,1,1,97.583333,13,'1'
1,1,0.003236,309,1,1,88.5,13,'1'
2,3,0.049664,248.333333,1,0.666667,11,11,'0'
2,2,0.002857,350,1,0.5,396,442,'0'
2,2,0.014286,350,1,0.5,394,440,'1'
2,8,0.034414,624.75,1,0.875,379.5,419,'1'
3,28,0.150139,384.642857,1,0.428571,576,573,'1'
2,5,0.008416,261.4,1,0.2,359.5,377,'1'
2,15,0.153015,382.533333,1,0.4,353,370,'1'
2,2,0.180982,326,1,0.5,354,346,'1'
2,3,0.01508,353.666667,1,0.666667,133.5,128,'1'
2,2,0.006309,317,1,0.5,86,125,'0'
2,2,0.003155,317,1,0.5,17,17,'0'
2,2,0.001172,853,0,0.5,58,58,'0'
2,2,0.197039,878,0,0.5,48,48,'0'
2,2,0.043296,716,0,0.5,44,44,'0'
2,2,0.305085,708,1,0.5,41,41,'0'
2,2,0,553,1,0.5,31,31,'0'
2,11,0.033242,497.727273,1,0.727273,202,210,'0'
3,31,0.048268,411.677419,0,0.709677,759.65,919,'0'
2,33,0.043215,390.575758,0,0.727273,415.25,507,'0'
2,18,0.046387,509,1,0.777778,552.25,644,'0'
2,23,0.0218,432.782609,1,0.695652,154,247,'0'
2,14,0.015777,543.285714,0,0.928571,520,506,'0'
2,7,0.014381,685.428571,0,0.857143,465,452,'0'
2,18,0.118767,420.055556,0,0.777778,449,436,'0'
2,27,0.049358,475.740741,0,0.814815,201,197,'0'
3,18,0.02264,493.222222,0,0.888889,147,147,'0'
1,1,0.006006,333,1,1,431,129,'0'
1,1,0.039039,333,1,1,301,137,'0'
2,2,0.025231,594.5,1,1,186,180,'0'
2,2,0.014254,666.5,1,1,113.583333,123,'0'
1,1,0.022364,313,1,1,110.583333,18,'0'
1,1,0.001441,694,1,1,790.333333,375,'0'
1,1,0.004323,694,1,1,776,337,'0'
1,1,0.002849,702,1,1,430,128,'0'
1,1,0.004926,812,1,1,972.833333,543,'0'
1,1,0.019729,811,1,1,800.333333,430,'0'
1,1,0.001244,804,1,1,789.333333,374,'0'
1,1,0.003731,804,1,1,775,336,'0'
1,1,0,422,1,1,972.5,569,'0'
2,2,0.07384,237,1,1,972.666667,521,'1'
1,1,0.002262,442,1,1,6,2,'0'
2,6,0.05692,298.666667,1,0.5,227,102,'1'
1,1,0.00367,545,1,1,755,402,'1'
1,1,0.014679,545,1,1,754,401,'1'
1,1,0.012844,545,1,1,36,25,'0'
1,1,0.005505,545,1,1,803.5,385,'0'
2,2,0.020313,320,1,1,788.333333,367,'1'
1,1,0.001869,535,1,1,796.166667,363,'1'
2,2,0.014901,302,1,0.5,23,8,'0'
2,2,0.00817,306,1,1,103.816667,64,'1'
1,1,0.005941,505,1,1,855,311,'0'
1,1,0.030612,490,1,1,7,5,'1'
1,1,0.002075,482,1,1,834,290,'0'
1,1,0.002075,482,1,1,822,281,'0'
1,1,0.006224,482,1,1,816,277,'0'
1,1,0,480,1,1,752.5,249,'0'
1,1,0.027027,481,1,1,2,1,'1'
1,1,0.160752,479,1,1,751.5,246,'1'
1,1,0.033613,476,1,1,727,237,'0'
2,2,0.007067,283,1,1,642.5,221,'0'
1,1,0.004662,429,1,1,482,144,'0'
1,1,0.016204,432,1,1,417,121,'1'
3,27,0.007297,446.666667,1,0.185185,583,570,'1'
1,1,0.05277,379,1,1,521,248,'1'
1,1,0.008065,372,1,1,25,6,'1'
2,2,0.007261,757.5,1,1,216,208,'1'
1,1,0.008197,488,1,1,20,9,'0'
1,1,0.014403,486,1,1,16,7,'0'
1,1,0.002066,484,1,1,129,34,'0'
1,1,0.002101,476,1,1,123,31,'0'
2,3,0.011165,1373.333333,1,1,116,112,'1'
2,2,0.012346,729,1,1,54,54,'1'
2,3,0.014867,515.666667,1,0.666667,220,269,'1'
1,1,0.004396,455,1,1,134.333333,29,'0'
1,1,0.022075,453,1,1,47,15,'1'
1,1,0.006742,445,1,1,115.083333,22,'1'
1,1,0.006742,445,1,1,2,1,'0'
1,1,0,443,1,1,17.333333,1,'0'
1,1,0.006757,444,1,1,62,10,'0'
1,1,0.002252,444,1,1,66.55,35,'0'
1,1,0.033937,442,1,1,10.5,2,'0'
1,1,0.002262,442,1,1,208.366667,29,'1'
1,1,0.002232,448,1,1,24,5,'0'
1,1,0.020134,447,1,1,28.5,4,'1'
1,1,0.002208,453,1,1,292,132,'0'
1,1,0.022075,453,1,1,48,16,'0'
1,1,0.007576,396,1,1,856,312,'0'
1,1,0.002532,395,1,1,823,282,'0'
1,1,0.007595,395,1,1,817,278,'0'
1,1,0.040712,393,1,1,726,236,'0'
2,3,0.006561,965.333333,1,1,428,413,'0'
1,1,0.021277,376,1,1,418,122,'0'
1,2,0.008317,781.5,1,1,967.5,567,'0'
1,1,0.00396,505,1,1,756,403,'0'
1,1,0.084967,153,1,1,577,301,'0'
1,1,0.04698,149,1,1,450,218,'0'
1,1,0,147,1,1,275,125,'0'
1,2,0.004869,513.5,1,1,272,122,'1'
2,2,0.031325,207.5,1,1,195,184,'0'
1,1,0.007194,139,1,1,61,36,'0'
1,1,0.007299,137,1,1,590.5,178,'1'
1,2,0.050505,247.5,1,1,520,247,'1'
1,1,0.029126,103,1,1,33,11,'1'
1,1,0.009901,101,1,1,279.95,113,'0'
1,1,0.009901,101,1,1,65,11,'0'
1,1,0.029703,101,1,1,36,5,'0'
1,1,0.148515,101,1,1,34,4,'1'
1,1,0.483871,93,1,1,195.6,37,'1'
1,1,0.052632,57,1,1,361.5,36,'0'
1,1,0.008696,115,1,1,196,52,'0'
1,1,0.029126,103,1,1,34,12,'0'
1,1,0.009901,101,1,1,280.95,114,'0'
1,2,0.016461,243,1,1,592.5,180,'0'
1,2,0.005274,474,1,1,274,124,'0'
1,1,0.007299,137,1,1,60,35,'0'
1,1,0.004566,219,1,1,820.5,319,'0'
1,1,0.269406,219,1,1,8,4,'1'
2,2,0.060403,149,1,1,800,270,'0'
1,1,0.081522,184,1,1,129.163492,54,'0'
1,1,0.005525,181,1,1,208,47,'1'
1,1,0.005814,172,1,1,147.45,32,'1'
1,1,0.005435,184,1,1,821.5,320,'0'
1,2,0.021739,184,1,1,262.971429,181,'1'
3,4,0.022923,87.25,1,1,119.65,72,'1'
1,1,0.012987,154,1,1,123.316667,75,'0'
4,6,0.070804,209.5,1,0.833333,589,569,'1'
1,1,0.011976,167,1,1,58,33,'0'
2,3,0.028544,1039.333333,1,1,39,37,'1'
1,1,0.005747,174,0,1,4,4,'1'
1,1,0.00578,173,0,1,352,334,'0'
1,1,0.00578,173,0,1,348,331,'0'
2,3,0.051546,129.333333,1,0.666667,628.5,211,'1'
1,1,0.004808,208,0,1,459,305,'0'
1,1,0.004808,208,0,1,466.5,302,'0'
1,2,0.107784,250.5,1,1,592.5,175,'1'
1,1,0.004975,201,0,1,51.833333,26,'0'
1,1,0.004975,201,0,1,407,184,'0'
1,1,0.004975,201,1,1,257,61,'0'
1,1,0.010471,191,1,1,217,50,'1'
1,1,0.010471,191,1,1,132,46,'0'
1,1,0.005263,190,0,1,50,22,'0'
1,1,0.005263,190,0,1,49,21,'0'
1,1,0.005263,190,0,1,52,19,'0'
1,1,0.005556,180,0,1,27.583333,7,'0'
1,1,0.005556,180,0,1,10,3,'0'
1,1,0.005556,180,0,1,189.533333,40,'0'
1,1,0.005556,180,1,1,32,3,'0'
1,1,0.005747,174,0,1,192.716667,35,'0'
1,1,0.005747,174,0,1,186.9,34,'0'
1,1,0.005747,174,0,1,224.45,28,'0'
1,1,0.011628,172,1,1,212.583333,26,'0'
1,1,0.005814,172,0,1,23.5,1,'0'
1,1,0.005814,172,1,1,242.25,24,'1'
1,1,0.063953,172,1,1,388,55,'1'
1,1,0.005882,170,0,1,241,23,'0'
1,1,0.006061,165,0,1,239,21,'0'
1,1,0.029412,170,1,1,354.5,27,'0'
1,1,0.005556,180,0,1,550,286,'0'
1,1,0.005556,180,0,1,354,336,'0'
1,1,0.005556,180,0,1,350,333,'0'
1,1,0.005556,180,0,1,461,307,'0'
1,1,0.005556,180,0,1,468.5,304,'0'
1,1,0.005556,180,0,1,491,233,'0'
1,1,0.005556,180,0,1,489,231,'0'
1,1,0.011111,180,1,1,187.083333,56,'0'
1,1,0.005556,180,0,1,52.833333,27,'0'
1,1,0.005556,180,0,1,408,185,'0'
1,1,0.005556,180,0,1,15,4,'0'
1,1,0.004975,201,0,1,549,285,'0'
1,1,0.004975,201,0,1,544,280,'0'
1,1,0.004975,201,0,1,6,6,'0'
1,1,0.004975,201,1,1,3,3,'0'
1,1,0.004975,201,0,1,353,335,'0'
1,1,0.004975,201,0,1,349,332,'0'
1,1,0.004975,201,0,1,460,306,'0'
1,1,0.004975,201,0,1,527,254,'0'
1,1,0.004975,201,0,1,526,253,'0'
1,1,0.00578,173,0,1,545,281,'0'
1,1,0.011561,173,1,1,59,34,'0'
1,1,0.00578,173,0,1,5,5,'0'
1,1,0.00578,173,0,1,2,2,'0'
1,1,0.00578,173,0,1,355,337,'0'
1,1,0.004484,223,1,1,612,344,'0'
1,2,0.005464,183,0,1,548,284,'0'
1,1,0.005181,193,0,1,546,282,'0'
3,3,0.010539,1075.333333,1,1,532,516,'1'
3,5,0.002892,760.8,1,1,52.5,27,'0'
1,1,0.005848,171,1,1,970.833333,516,'0'
3,3,0.075822,1024.333333,1,1,278,267,'1'
1,1,0.005988,167,0,1,217,94,'0'
1,1,0.221557,167,1,1,78,51,'1'
1,1,0.008403,119,1,1,712,235,'0'
1,1,0.023438,128,1,1,59.644048,49,'1'
1,1,0.047244,127,1,1,234,54,'1'
1,1,0.007874,127,1,1,219,52,'0'
1,1,0.047244,127,1,1,8,2,'0'
2,6,0.01625,779.5,1,1,169,163,'1'
2,4,0.00577,433.25,1,0.75,43,43,'1'
1,1,0.017241,58,1,1,61.571429,45,'0'
2,3,0.084211,221.666667,1,1,61,58,'1'
1,1,0,39,1,1,48,7,'0'
1,1,0.025,40,1,1,47,6,'1'
1,1,0.025641,39,1,1,200.183333,39,'0'
1,1,0.025641,39,1,1,26,2,'1'
1,1,0.019231,52,1,1,62.571429,46,'0'
3,7,0.024927,779.428571,1,0.857143,960.75,1629,'0'
2,2,0.011885,294.5,1,1,953.75,617,'0'
1,1,0.000873,1145,1,1,974.5,638,'0'
2,3,0.01862,608.666667,1,1,609,343,'1'
2,4,0.110063,477,1,0.75,588,581,'0'
1,1,0.793042,1121,1,1,415,203,'0'
1,1,0.002157,927,1,1,966.833333,536,'1'
2,2,0.005104,1567.5,1,0.5,300,289,'1'
1,1,0.001161,861,1,1,35,12,'0'
1,1,0.001161,861,1,1,33,10,'0'
1,1,0.013937,861,1,1,32,9,'0'
1,1,0.001161,861,1,1,29,6,'0'
3,5,0.01537,832.8,1,1,44,42,'1'
1,1,0.001145,873,1,1,19.292857,9,'0'
1,1,0.003521,852,1,1,759,254,'0'
1,1,0.001175,851,1,1,458.5,314,'0'
1,1,0.018801,851,1,1,524,295,'0'
1,1,0.001181,847,1,1,436,132,'1'
1,1,0.005896,848,1,1,339,111,'0'
2,2,0.036705,558.5,1,0.5,377,178,'0'
4,5,0.085623,997.4,1,0.8,375,368,'1'
1,1,0.047521,968,1,1,366,168,'1'
2,2,0.022727,1166,1,1,365,167,'1'
2,2,0.045198,619.5,1,0.5,363,165,'1'
2,2,0.005882,1105,1,0.5,354,158,'0'
3,3,0.026613,1152.333333,1,0.666667,346,339,'1'
3,4,0.093013,572.5,1,0.75,305,141,'1'
3,3,0.086273,699.333333,1,0.666667,295,135,'1'
3,4,0.077751,511.25,1,0.75,276,126,'1'
3,3,0.017755,525.666667,1,1,272,265,'0'
3,3,0.095412,639.333333,1,0.666667,269,120,'1'
2,2,0.05618,890,1,0.5,266,117,'1'
3,4,0.127232,448,1,1,262,113,'1'
2,3,0.003717,269,1,0.333333,199,82,'1'
3,4,0.027149,773.5,1,0.5,192,186,'1'
1,1,0.122378,572,1,1,170,63,'1'
3,5,0.011807,999.4,1,0.8,164,158,'1'
2,2,0.008314,1503.5,1,1,69,67,'1'
1,1,0.002849,351,1,1,19,8,'0'
1,1,0.00625,160,1,1,109,26,'1'
1,1,0.022059,136,1,1,148.333333,31,'0'
1,1,0.037313,134,1,1,23,8,'0'
1,1,0.015625,128,1,1,25,8,'0'
1,1,0.031008,129,1,1,5,4,'1'
1,1,0.007692,130,1,1,4,3,'0'
1,1,0.061538,130,1,1,3,2,'1'
1,1,0,127,1,1,376,56,'1'
1,1,0.036496,137,1,1,341,113,'0'
1,1,0.022059,136,1,1,147.333333,30,'0'
1,1,0.022388,134,1,1,24,9,'0'
1,1,0.001145,873,1,1,18.292857,8,'0'
3,3,0.025683,1220,1,1,444,647,'0'
1,1,0.018779,852,1,1,525,296,'0'
1,1,0.005882,850,1,1,340,112,'0'
1,1,0.001145,873,1,1,36,13,'0'
1,1,0.001145,873,1,1,34,11,'0'
1,1,0.013746,873,1,1,31,8,'0'
1,1,0.001145,873,1,1,30,7,'0'
2,3,0.406393,73,1,1,539,275,'0'
4,9,0.042524,329.222222,1,0.888889,41.5,52,'1'
1,1,0.024,125,1,1,114,39,'0'
1,1,0.078947,114,1,1,98.583333,14,'0'
1,1,0.279279,111,1,1,248.7,98,'1'
1,1,0.008197,122,1,1,303,100,'0'
1,2,0.01004,747,1,0.5,964.416667,561,'0'
1,1,0.116667,360,1,1,986.833333,535,'1'
1,2,0.003484,717.5,1,1,972.833333,518,'0'
2,2,0.005797,345,1,1,337,161,'0'
2,3,0.075648,784.333333,1,0.666667,325,314,'1'
1,1,0,53,1,1,269,77,'1'
1,2,0.05292,822,1,1,969.833333,541,'0'
1,1,0.007707,519,1,1,970.666667,519,'0'
1,2,0.087415,806.5,1,1,945.333333,485,'1'
1,2,0.013274,452,1,1,779.5,417,'1'
1,1,0.006369,628,1,1,799.333333,369,'1'
1,1,0.022258,629,1,1,859.5,302,'1'
1,1,0.102073,627,1,1,836,284,'0'
1,2,0.105649,478,1,1,62.040476,57,'1'
1,1,0.005008,599,1,1,500,147,'0'
2,3,0.019831,790,1,0.666667,60.512302,236,'1'
1,1,0.066547,556,1,1,130,33,'1'
1,1,0.009259,540,1,1,78,20,'1'
1,1,0.552434,534,1,1,251,103,'1'
2,2,0.007346,544.5,1,0.5,266,257,'0'
1,1,0.002809,356,1,1,207.5,41,'0'
1,1,0.002786,359,1,1,199.833333,40,'1'
2,2,0.017308,520,1,1,190.833333,235,'1'
2,5,0.028474,758.6,1,1,129.666667,173,'1'
1,1,0.008596,349,1,1,115.5,26,'0'
1,1,0.008621,348,1,1,105,17,'1'
1,1,0.066474,346,1,1,248.7,94,'0'
1,1,0.00597,335,1,1,81,12,'0'
1,2,0.011364,264,1,1,70.55,38,'0'
1,1,0.008955,335,1,1,71.733333,31,'1'
1,1,0.013937,287,1,1,1,1,'0'
1,1,0.017422,287,1,1,110.666667,22,'0'
1,1,0.006969,287,1,1,109.666667,21,'0'
1,1,0.007092,282,1,1,621,56,'0'
1,1,0.059233,287,1,1,92.833333,12,'1'
1,3,0.02452,312.666667,1,1,128.132936,45,'0'
1,1,0.008596,349,1,1,114.5,25,'0'
1,1,0.008621,348,1,1,106,18,'0'
1,1,0.066474,346,1,1,249.7,95,'0'
1,2,0.012618,475.5,1,1,783.5,421,'0'
1,1,0.023217,603,1,1,860.5,303,'0'
1,1,0.003185,628,1,1,781.5,419,'0'
1,1,0.006369,628,1,1,800.333333,370,'0'
1,1,0.00303,330,1,1,959.166667,508,'0'
1,1,0.006079,329,1,1,958.166667,507,'0'
1,1,0.016287,307,1,1,948.666667,490,'0'
1,1,0,303,1,1,941,475,'0'
1,1,0.008876,338,1,1,118,32,'0'
2,2,0.128427,346.5,1,1,97,95,'1'
1,1,0.00304,329,1,1,67,16,'1'
1,1,0.033435,329,1,1,254,106,'1'
1,1,0.667656,337,1,1,250,102,'1'
1,1,0.010256,195,1,1,30.583333,8,'1'
1,1,0.005181,193,1,1,14,2,'1'
1,1,0.011594,345,1,1,974.833333,545,'0'
1,1,0.028653,349,1,1,781.5,419,'0'
4,10,0.033446,385.7,1,0.9,506,490,'1'
3,4,0.075191,588.5,1,0.75,490,474,'1'
2,3,0.083565,119.666667,1,1,935.333333,465,'1'
2,4,0.020301,381.75,1,1,353.166667,665,'1'
1,4,0.024615,162.5,1,0.5,736,242,'1'
1,1,1.363636,99,1,1,205,55,'1'
1,1,0,19,1,1,9,3,'1'
1,1,0.079365,126,1,1,1029.333333,601,'0'
2,2,0.029703,50.5,1,0.5,121.65,74,'0'
1,1,0,34,1,1,114.65,67,'1'
3,3,0.322323,292.666667,1,0.666667,496,480,'1'
1,1,0.010989,182,1,1,962.583333,557,'0'
1,1,0.010638,94,1,1,3,3,'0'
4,4,0.030841,916,1,0.75,341,330,'1'
1,1,0,44,1,1,322,152,'1'
1,1,0.016667,120,1,1,24,9,'1'
1,1,0.008197,122,1,1,387.833333,352,'0'
1,1,0,122,1,1,386.833333,351,'1'
1,2,0.00321,311.5,1,1,965,506,'1'
1,1,0,111,1,1,775.5,413,'1'
2,3,0.060859,558.666667,1,0.333333,472,456,'1'
1,1,0.004762,210,1,1,449,217,'0'
1,1,0,131,1,1,51,35,'1'
2,2,0.013793,217.5,1,1,963,1448,'0'
1,2,0.060816,649.5,1,0.5,247,111,'1'
1,1,0.004237,236,1,1,215,92,'0'
1,1,0.031496,254,1,1,608.5,194,'0'
1,1,0.049774,221,1,1,503,148,'1'
1,10,0,227.1,1,0.4,54,37,'0'
1,4,0,120.5,1,0.25,213,63,'1'
1,1,0,0,1,1,113,38,'0'
2,3,0.003201,833,1,0.666667,197.35,582,'0'
2,4,0.021429,210,1,0.5,131,123,'1'
2,2,0,101,0,0.5,366,358,'0'
1,1,0.000918,1089,1,1,542,278,'0'
3,11,0.026902,689.363636,1,0.727273,971.25,1542,'1'
1,1,0.002809,1068,1,1,400,193,'0'
3,3,0.009583,1391.333333,1,0.666667,399,192,'1'
1,1,0.003766,1062,1,1,2,2,'0'
1,1,0.007533,1062,1,1,977.666667,525,'0'
1,1,0.001887,1060,1,1,947.166667,479,'0'
1,1,0.053283,1051,1,1,854.333333,457,'1'
1,1,0.000962,1040,1,1,28,5,'0'
1,1,0.001918,1043,1,1,29.45,14,'0'
1,1,0.005764,1041,1,1,788,352,'0'
1,1,0.000965,1036,1,1,832,288,'0'
1,1,0.000965,1036,1,1,437.5,317,'0'
1,1,0.004826,1036,1,1,268.011905,185,'0'
1,1,0.003887,1029,1,1,597,190,'0'
1,1,0.001942,1030,1,1,593.5,176,'0'
1,1,0.002924,1026,1,1,508,149,'0'
1,1,0.001974,1013,1,1,533,289,'1'
1,1,0.000992,1008,1,1,350,114,'0'
1,1,0.006944,1008,1,1,522,249,'0'
2,3,0.012442,723.333333,1,1,56.234524,54,'1'
1,1,0.02381,1008,1,1,216,64,'1'
1,1,0.01003,997,1,1,201,53,'0'
1,1,0.001008,992,1,1,106,31,'0'
2,3,0.004382,684.666667,1,1,369,171,'1'
2,2,0.033708,578.5,1,1,357,350,'1'
1,1,0.002035,983,1,1,253,105,'1'
1,1,0.113846,975,1,1,221,90,'1'
1,1,0.008395,953,1,1,237.383333,146,'0'
1,1,0.009626,935,1,1,228.516667,143,'0'
1,1,0.003209,935,1,1,8,2,'0'
1,1,0.013529,887,1,1,191.833333,36,'1'
1,1,0.002265,883,1,1,182.333333,33,'1'
1,1,0.048698,883,1,1,181.333333,32,'0'
1,1,0.002247,890,1,1,16,5,'0'
1,1,0.019347,827,1,1,302,117,'1'
1,1,0.007353,816,1,1,269.95,111,'0'
1,1,0.011152,807,1,1,249.3,96,'0'
1,1,0.095,800,1,1,247.9,93,'1'
1,1,0.021333,750,1,1,215.7,72,'1'
1,1,0.038028,710,1,1,182.416667,65,'1'
1,1,0,697,1,1,76.95,41,'0'
1,1,0.038682,698,1,1,68.55,36,'0'
1,1,0.027338,695,1,1,65.55,34,'0'
1,1,0.001435,697,1,1,212.083333,62,'1'
1,1,0.001435,697,1,1,139,56,'0'
1,1,0.005944,673,1,1,76.1,29,'0'
1,1,0.008955,670,1,1,9.5,1,'0'
1,1,0.009023,665,1,1,80,23,'1'
1,1,0.001504,665,1,1,98.416667,23,'0'
1,1,0.031579,665,1,1,622,57,'1'
1,1,0.045872,654,1,1,370.5,41,'0'
1,1,0.001565,639,1,1,369.5,40,'0'
1,1,0.004702,638,1,1,620,55,'0'
1,1,0.006289,636,1,1,366.5,39,'1'
1,1,0.00314,637,1,1,10,2,'0'
1,1,0,637,1,1,364.5,38,'0'
1,1,0.006182,647,1,1,363.5,37,'0'
1,1,0.001548,646,1,1,616,54,'0'
1,1,0.00155,645,1,1,91.833333,14,'1'
1,1,0.00155,645,1,1,90.833333,13,'1'
1,1,0.031008,645,1,1,251.166667,20,'1'
1,1,0.110585,633,1,1,612,52,'1'
1,1,0.001883,531,1,1,234.583333,15,'0'
1,1,0.007533,531,1,1,490,37,'1'
1,1,0.003766,531,1,1,272,15,'1'
1,1,0.003774,530,1,1,271.5,14,'0'
1,1,0.001901,526,1,1,261.5,9,'0'
2,2,0.015193,362,1,1,216.416667,247,'0'
1,1,0.001938,516,1,1,198.583333,10,'0'
1,1,0.001938,516,1,1,224.5,6,'0'
2,2,0.021322,469,0,1,458,445,'0'
1,1,0,541,0,1,241,4,'0'
