@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0,0,0,0,0.333333,88,88,'1'
1,3,0.687828,0.836798,0,1132,0.5625,5407.333333,14934,'0'
1,1,0,0,0,8,1,5285,11422,'0'
1,1,0,0.050691,0,9,1,5640.833333,8595,'0'
1,1,0,0.005525,0,19,1,4199,4879,'0'
1,1,0,0.08642,0,1,1,205,205,'1'
1,1,0,0.085227,0,3,1,192,192,'0'
1,1,0.899744,0.037879,0,22,1,4773,4750,'0'
1,2,0.970951,0.008032,1,22,1,5328.583333,10658,'0'
1,1,0,0.784615,0,57,1,1693.5,1949,'1'
1,1,0,0.022792,0,5,1,204,204,'0'
1,1,0,0.325397,0,33,1,1287.416667,2026,'1'
1,1,0,0.009009,0,23,1,1060.166667,1193,'0'
1,2,1,0.006472,0,96,1,186,186,'0'
1,1,0,1.369565,0,34,1,1304.416667,2042,'1'
1,1,0,0.282609,1,48,1,6007.166667,10033,'1'
1,1,0,0,0,0,1,6331.166667,9842,'0'
1,8,0.884056,0.027725,1,243,0.666667,6423.55,13580,'0'
1,12,0.935647,0.025551,0,268,0.866667,4489,6706,'0'
1,1,0,0,0,0,0.1,88,88,'1'
1,1,0.502373,0.01256,0,96,0.5,1770,1765,'0'
1,2,0,0.166667,0,253,1,252,252,'0'
1,1,0,0,0,0,0.333333,599,599,'1'
1,1,0,0,0,0,0.2,4547.5,6226,'0'
1,1,0,1.233645,0,47,1,1287.416667,2017,'0'
1,1,0,0,1,0,1,6008.166667,10034,'1'
1,3,0.249162,0.415301,1,317,1,6012.166667,10038,'1'
1,1,0,0.061151,1,0,1,4291.5,6427,'0'
1,1,0,2.064516,0,209,1,5049.747619,16384,'0'
1,3,0.622366,0.051546,0,40,0.666667,362.5,397,'0'
1,3,0.313582,0.010582,0,528,0.666667,288.5,297,'0'
1,3,0.826323,0.030488,1,8,0.666667,3386,3376,'0'
1,3,0.678848,0.28642,1,16,0.75,3376,3366,'0'
1,3,0.721441,0.039494,1,19,0.666667,3250,3240,'1'
1,2,0.286397,0.056306,1,36,1,2850,2840,'1'
1,1,0,0.157658,1,1,1,691,691,'0'
1,1,0,0,0,0,1,165,165,'1'
1,5,0.928383,0.030702,0,208,1,5882.216667,15650,'0'
1,2,0.764205,0.015267,0,69,1,1117,1351,'0'
1,3,1,0.02381,0,130,1,508.5,561,'0'
1,2,0.999142,0.219178,0,118,0.5,496.5,531,'1'
1,1,0,0.009174,0,0,1,199,199,'0'
1,1,0.96023,0.041667,1,215,0.666667,198,198,'0'
1,3,0.982568,0.00396,0,29,0.875,334.5,343,'0'
1,5,0.684229,0.869914,0,6515,0.161765,5162.333333,14689,'1'
1,1,0,0.068182,1,0,1,1157,1345,'1'
1,1,0,0.011111,0,52,1,1156,1344,'0'
1,1,0.222285,0.162162,0,5,1,338.5,347,'0'
1,1,0,0.085106,0,1,1,289.5,298,'0'
1,1,0,0.148936,1,16,1,505.5,558,'0'
1,3,0.613147,0.009804,0,567,0.5,4338.5,5913,'0'
1,1,0,0.009174,1,1,1,295.5,304,'0'
1,1,0,1.720588,0,15,1,199.5,279,'0'
1,1,0.973668,0.264706,0,2,0.5,294.5,303,'0'
1,4,0.694156,0.361131,1,753,0.266667,2839,2829,'1'
1,1,0,0,0,0,0.142857,288.5,297,'1'
1,4,0.997847,0.309824,1,0,0.25,5351.483333,13770,'0'
1,2,0.62163,0.12037,0,166,1,1276.583333,2005,'1'
1,1,0,1.665049,0,20,1,133,133,'1'
1,5,0.478928,1.01532,1,98,1,5616.833333,8494,'1'
1,1,0,0,0,0,1,4436.5,6115,'0'
1,3,0,0,0,0,0.142857,5955,8398,'1'
1,2,0.206461,0.364,0,16,0.25,4436.5,6115,'0'
1,7,0.713418,0.616656,0,794,1,5346.483333,13765,'1'
1,1,0,0.095477,0,0,1,1287,1539,'0'
1,3,0.751347,0.068966,0,432,0.625,1286,1538,'1'
1,1,0,0.12,0,73,1,1278,1530,'0'
1,3,0.337319,0.154135,0,53,0.5,5955,8398,'1'
1,24,0.969561,0.029456,0,1564,0.697674,4473,6690,'0'
1,1,0,0.004673,1,0,1,4370,6582,'0'
1,11,0.841048,0.036275,1,171,0.615385,4369,6581,'1'
1,2,0.970951,0.015284,0,0,0.5,4289.5,6425,'0'
1,2,0.811278,0.052863,1,4,0.5,4272.5,6408,'0'
1,1,0,0.009615,0,2,1,4526.5,6205,'0'
1,1,0,0.038462,0,0,1,4440.5,6119,'0'
1,1,0,0.033654,0,0,1,4438.5,6117,'0'
1,1,0,0,0,0,1,4388.5,6055,'1'
1,1,0,1.459854,1,55,1,1311.416667,2049,'1'
1,2,0.873318,1.048426,0,158,0.75,5282,10273,'1'
1,1,0,0.013423,0,5,1,36,29,'0'
1,5,0.375897,0.375954,0,646,0.666667,5675.333333,15202,'1'
1,1,0,0.01983,0,7,1,6021.166667,8351,'0'
1,1,0,0.300283,0,2,1,52,45,'0'
1,1,0,1.477876,1,8,1,48,41,'0'
1,1,0,0.013029,0,4,1,41,34,'1'
1,1,0,0.098684,0,5,1,35,28,'0'
1,1,0,0.027119,1,3,1,32,25,'0'
1,1,0,0.103448,1,1,1,14,13,'0'
1,1,0,0.18638,0,0,1,11,10,'1'
1,1,0,0.083333,0,10,1,6,5,'0'
1,3,0.89564,0,0,164,0.666667,512.5,547,'0'
1,1,0,0.012821,0,0,1,231,231,'0'
1,1,0,0.042017,0,25,1,229,229,'0'
1,3,1,0.008108,0,326,0.5,4394.5,5969,'0'
1,1,0,0.00625,0,5,1,37,30,'0'
1,2,0.923339,0.016393,0,33,1,460.5,495,'0'
1,1,0,0.118012,1,1,1,3692,3673,'0'
1,9,0.758409,0.068092,0,398,0.636364,3634,3616,'0'
1,2,0,0,0,0,0.052632,445,445,'1'
1,1,0,0.010638,1,11,1,667.883333,1840,'0'
1,1,0,0.012048,1,7,1,5291.75,10323,'0'
1,1,0,0.006135,1,1,1,6043.166667,10069,'1'
1,10,0.588258,0.089561,1,781,0.384615,6025.166667,10051,'1'
1,1,0,0.010256,0,16,1,44,37,'0'
1,1,0,0.035714,1,0,1,551,628,'0'
1,1,0,0.127551,0,10,1,4,3,'0'
1,1,0,0.014706,1,2,1,4207,4187,'0'
1,4,0.314824,0.126276,1,7,0.5,203,203,'1'
1,11,0.965407,0.020666,0,52,0.076923,907.666667,1211,'1'
1,1,0,0.720588,0,183,1,38,31,'0'
1,1,0,0.2,0,96,1,224,224,'0'
1,1,0,0.266667,0,3,1,31,24,'0'
1,1,0,0.586207,0,121,1,13,12,'0'
1,2,0.747837,0.819672,0,34,0.666667,1516,1516,'0'
1,1,0,0,0,0,0.5,40,33,'0'
1,2,0,0,0,0,0.5,61,54,'1'
1,1,0,0,0,0,1,1571,1571,'0'
1,42,0.909153,1.484528,1,10299,0.271845,6178.333333,9494,'1'
1,1,0,0.846154,1,5,1,55,48,'1'
1,1,0,0,1,0,1,4584.5,6830,'0'
1,1,0.968242,0.060086,0,1938,0.363636,5142.797619,16519,'0'
1,9,0.916298,0.1116,0,2813,0.333333,6121.766667,13213,'1'
1,1,1,0.083333,1,96,0.5,3694,3675,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,10,0.886815,1.293386,0,2606,0.789474,4877.45,14416,'1'
1,6,0.772615,0.374172,0,384,0.875,1715.5,1970,'1'
1,1,0,0.364865,0,1,1,3658,3640,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,1,0,1.627451,1,24,1,5291.25,10479,'0'
1,1,0,0.288889,1,7,1,4111.5,5430,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,3,0.96023,0.104478,0,82,1,6392.116667,13545,'0'
1,3,0.826074,0.046392,1,3,0.333333,6014.666667,8308,'1'
1,3,0.782859,1.259615,0,861,0.666667,5125.5,7336,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,3,0.807961,1.994329,0,260,0.12,1571,1571,'0'
1,28,0.994226,0.164048,0,7116,0.217617,3236,3226,'0'
1,1,0,0,0,0,1,1571,1571,'0'
1,30,0.767677,0.702813,0,7449,0.62,5733.333333,15260,'1'
1,1,0,0.183673,1,1,1,4370,5250,'0'
1,2,0,0,0,0,0.25,3622,3604,'1'
1,1,0.99961,0.546667,0,1,1,348.5,357,'0'
1,3,0.909894,0.084848,0,203,0.75,238,238,'0'
1,1,0,0,0,194,0.5,234,234,'0'
1,1,0,0,0,0,0.333333,45,45,'1'
1,1,0,0.050398,0,52,1,864.228571,2326,'0'
1,4,0.502963,0.137778,0,582,1,5624.433333,15305,'0'
1,3,0.638993,0.48184,0,2046,0.8,5534.333333,15061,'1'
1,1,0,0.01108,0,43,1,5239.916667,11602,'0'
1,1,0,1.58961,1,4,1,5292.25,10480,'1'
1,1,0,0.062338,1,10,1,5615.333333,8605,'0'
1,3,0.585062,1.682505,1,118,0.6,5611.833333,8489,'1'
1,2,0.985228,0.026052,0,4,1,6046.5,8377,'0'
1,1,0,0.569079,0,9,1,6023.166667,8353,'1'
1,2,0,0,0,0,0.5,4526.5,6205,'0'
1,1,0,0,0,0,1,6023.166667,8353,'1'
1,1,0,0,0,0,0.5,5239.916667,11602,'0'
1,1,0,0.208333,0,93,1,211,211,'0'
1,1,0,0,0,0,1,217,217,'0'
1,1,0,0.177778,0,7,1,209,209,'0'
1,1,0,0.012987,1,10,1,135,135,'0'
1,1,0,0.077922,0,76,1,105,105,'1'
1,2,0,0,0,316,0.75,4467,6042,'0'
1,1,0,0.05848,0,0,1,210,210,'0'
1,1,0,0.151515,0,0,1,207,207,'0'
1,1,0,0.2,0,7,1,206,206,'0'
1,1,0,0.111765,0,13,1,106,106,'0'
1,1,0,0.015625,0,18,1,4491.642857,15922,'0'
1,1,0,0.022321,1,10,1,669.883333,1842,'0'
1,1,0,0.135036,0,1,1,2,2,'1'
1,1,0,0.109804,1,50,1,946.166667,1299,'0'
1,1,0,0.044728,0,7,1,4292,6371,'0'
1,2,0.932112,0.198198,0,34,1,4458,6047,'0'
1,1,0,0,0,0,1,4459,6034,'1'
1,4,0.864735,0.053263,1,108,0.5,1018,1018,'0'
1,2,0,0,0,0,0.111111,406,406,'1'
1,2,0.902393,0.076923,0,34,1,1301.416667,2039,'0'
1,1,0,0.152174,0,41,1,1262.083333,1988,'0'
1,4,0.37666,0.121076,0,10,0.5,4365,6554,'0'
1,1,0,0.029412,0,0,1,313.5,322,'0'
1,3,0,0,0,0,0.090909,406,406,'1'
1,6,0.732835,0.096463,0,197,0.714286,6198.116667,12971,'0'
1,6,0.772223,0.05175,0,473,0.555556,5770.533333,12514,'0'
1,41,0.912954,0.011527,0,1139,0.622951,4738,6971,'0'
1,1,0,0.064516,1,3,1,527.5,581,'0'
1,1,0,0.106195,0,0,1,336.5,345,'0'
1,1,0,0.010417,1,0,1,326.5,335,'0'
1,1,0,0.013699,0,3,1,352.5,361,'0'
1,1,0,0.083333,0,3,1,349.5,358,'0'
1,3,0,0,0,0,0.333333,4366,5248,'0'
2,34,0.740987,0.032036,0,3052,0.377358,5553.421429,18186,'0'
1,3,0.632104,0.087786,0,3031,0.375,5158.797619,16535,'0'
1,1,0.427515,0.936508,1,166,1,5328.75,10603,'1'
1,1,0,0,0,0,1,352.5,361,'0'
1,1,0,1.036585,0,6,1,1265.583333,1994,'0'
1,4,0.943826,0.338785,1,63,0.142857,4540.5,6760,'0'
1,1,0,0.013889,0,0,1,353.5,362,'1'
1,1,0,0,0,0,0.25,312.5,321,'1'
1,2,0,0.15,0,459,0.6,312.5,321,'0'
1,1,0,0.081395,0,9,1,247,247,'0'
1,1,0.793049,0.123684,0,34,0.5,4386.5,6603,'0'
1,1,0,0,0,10,1,373,382,'0'
1,3,0.953013,0.028618,0,82,0.5,325.5,334,'0'
1,1,0,0.02834,0,3,1,239,239,'0'
1,1,0,0,0,0,0.25,4773,4750,'0'
1,3,0.994737,0.153846,0,0,0.666667,255,255,'0'
1,2,1,0.05,0,0,0.5,246,246,'0'
1,3,0.63093,0.227273,0,3,0.333333,242,242,'0'
1,4,0.780972,0.066421,0,11,0.571429,4789,4766,'1'
1,4,0.993887,0.007692,1,93,1,5531.65,17051,'0'
1,1,0,0.017544,1,2,1,646.85,1817,'0'
1,18,0.846682,0.080428,0,782,0.625,6180.766667,13272,'1'
1,2,0.332041,0.785877,1,190,1,5302,10662,'1'
1,1,0,0.018587,1,1,1,4379.5,6596,'0'
1,1,0,0.023649,0,7,1,4116.5,5435,'0'
1,1,0,0.040293,0,5,1,302.5,311,'1'
1,1,0,0.003717,0,0,1,223,223,'0'
1,1,0,0.063197,0,5,1,222,222,'0'
1,2,0.219297,0.051908,1,42,1,4793,4770,'0'
1,1,0,0.023529,1,4,1,184,184,'0'
1,1,0,0,0,0,1,638,638,'1'
1,4,0.871482,0.053354,0,69,1,1765,1760,'0'
1,5,0.782083,0.163743,0,1398,0.6,5391.595238,16800,'0'
1,1,0,0,0,0,0.2,917.666667,1247,'1'
1,5,0.875497,0.041045,0,1170,0.466667,6136.766667,13228,'0'
1,4,0.507756,0.261128,0,34,0.666667,917.666667,1247,'1'
1,1,0,0.017857,1,0,1,714.716667,2397,'0'
1,1,0,0.068966,1,52,1,879.966667,2225,'0'
1,2,0.970951,0.010274,1,215,1,714.8,1932,'0'
1,2,0.396728,0.093496,0,59,1,697.5,1581,'0'
1,1,0,0.206897,1,1,1,766.5,1575,'1'
1,3,0.697952,0.027314,1,874,0.833333,733.169048,2372,'0'
1,1,0,0,0,0,1,5611.609524,17197,'0'
1,2,0.789861,0.087137,0,32,0.5,6007.166667,8337,'1'
1,4,0.660781,0.237752,0,35,0.714286,84,84,'0'
1,2,0.134531,1.135593,0,48,1,1746,1741,'0'
1,1,0.650022,0.053333,0,13,1,2716,2707,'0'
1,1,0,0,0,8,1,140,140,'0'
1,1,0,0,0,0,0.25,18,18,'1'
1,1,0.127373,0.120205,1,56,1,1791,1785,'0'
1,2,0.651137,0.19403,0,32,0.5,1746,1741,'0'
1,4,0.779172,0.170833,0,72,0.75,1530,1530,'0'
1,1,0.628234,0.147186,0,120,1,4406.5,5981,'0'
1,2,0.863021,0.37561,0,14,0.6,5128.5,7428,'0'
1,4,0,0,0,0,0.111111,2602,2594,'1'
1,1,0,1.93617,0,2,1,5154.916667,11152,'0'
1,1,0,0.148387,1,11,1,4102.5,5448,'0'
1,5,0.534897,0.183819,1,1284,0.5,4225,5107,'1'
1,26,0.694024,0.096942,0,1936,0.75,4186,4983,'1'
1,1,0,0.02027,1,19,1,4817,4794,'0'
1,1,0.326766,0.286667,0,26,0.5,4642,4619,'0'
1,2,0.746506,0.088983,0,53,0.5,515,514,'1'
1,1,0,0.004376,0,0,1,2779,2770,'0'
1,1,0,0.03653,0,4,1,4,4,'0'
1,1,0,0,0,0,0.5,18,18,'1'
1,1,0,0,0,0,0.2,4877.5,7103,'0'
1,1,0,0,0,0,1,4507.5,6186,'0'
1,1,0,2.411765,0,0,1,4492.5,6171,'0'
1,1,0,0.19544,0,2,1,715.966667,2433,'0'
2,10,0.61181,0.338506,0,2250,0.846154,5162.135714,16441,'1'
1,1,0,0.011976,1,0,1,5807.616667,15775,'0'
1,3,0.480527,0.134094,1,151,0.75,5806.616667,15774,'0'
1,2,0.065914,0.286458,0,42,1,5910.816667,15712,'1'
1,1,0,0.00692,1,0,1,853.1,2193,'0'
1,8,0.773392,0.02487,1,426,0.875,852.1,2192,'0'
1,5,0.533386,0.007371,0,43,0.833333,5784.433333,15488,'0'
1,2,0.604388,0.23416,1,104,1,5633.383333,15321,'0'
1,3,0.69491,0.534413,0,98,0.8,5656.333333,15183,'0'
1,1,0,0.067308,1,21,1,4732.166667,13825,'0'
1,2,0.334993,0.600998,0,0,0.666667,6337.033333,13465,'1'
1,2,0.407274,0.018868,0,89,0.8,6314.033333,13442,'0'
1,6,0.547812,0.214654,0,231,0.75,6237.616667,13355,'0'
1,1,0,0.005376,1,1,1,744.45,1656,'0'
1,1,0,0,0,3,1,1266,1517,'0'
1,1,0,0.082474,1,18,1,4668,6910,'0'
1,1,0,0.142857,1,18,1,2,2,'0'
1,1,0,0.011765,0,20,1,4335,6323,'0'
1,1,0,0.119403,0,6,1,126,130,'0'
1,1,0,0.066116,0,0,1,4199,5074,'0'
1,7,0.841246,0.089286,1,233,0.555556,4188,5063,'1'
1,1,0,0.961538,0,3,1,480,480,'0'
1,1,0,0.318182,1,50,1,7,6,'0'
1,3,0,0.014925,0,327,0.666667,524.5,577,'0'
1,3,0,0,0,0,0.333333,386,386,'1'
1,4,0.473132,0.010652,0,122,1,1878,1872,'0'
1,2,0,0,0,0,0.5,638,638,'1'
1,1,0,1.147887,1,0,1,5637.383333,15325,'0'
1,1,0,0.3,0,20,1,772.033333,2094,'1'
1,1,0,0.008264,1,13,1,714.166667,1944,'0'
1,1,0,0,1,0,1,4164,4144,'0'
1,9,0.400861,0.227848,0,800,0.56,5261.75,11325,'1'
1,1,0,0.009615,0,0,1,1315.416667,2053,'0'
1,1,0,0.150943,0,109,1,1314.416667,2052,'0'
1,2,0,0,0,0,0.333333,3767,3748,'0'
1,1,0,0,1,0,1,4159,4139,'0'
1,1,0,0,0,0,1,6268.033333,13396,'0'
1,1,0,0,0,0,1,6262.033333,13390,'0'
1,1,0,2.504762,1,35,1,5620.833333,8498,'0'
1,1,0,0.009009,1,5,1,4312,6480,'0'
1,1,0,0.09589,1,3,1,600,655,'0'
1,1,0,0.396552,1,1,1,4632,4609,'0'
1,1,0,0.076923,1,5,1,4631,4608,'0'
1,2,0.833765,0.240602,1,128,0.5,4575,4552,'1'
1,1,0,0.354167,0,5,1,1004,1004,'1'
1,2,0.818956,0.2,0,91,1,4374,4852,'0'
1,1,0,2.014085,1,23,1,5832.5,8435,'0'
1,1,0,0.098039,1,2,1,61,61,'0'
1,1,0,0.078431,0,16,1,4143.5,5483,'0'
1,3,0.772929,0.178718,0,199,0.714286,3243,3233,'1'
1,1,0,0.153846,0,60,1,207,207,'0'
1,1,0,0,0,0,1,941,941,'0'
1,1,0.177389,0.134021,1,2,1,815,815,'0'
1,1,0,0.017341,1,41,1,710.716667,2393,'0'
1,3,0.678015,0.045553,1,333,0.666667,663.1,1834,'0'
1,3,0.738512,0.06951,0,36,0.333333,6176.116667,12949,'1'
1,11,0.966777,0.033469,0,473,0.333333,5756.533333,12500,'0'
1,1,0,0.010695,1,24,1,6126.833333,9906,'0'
1,1,0,0.005319,1,0,1,1607,1847,'0'
1,1,0,0.038043,1,3,1,924.833333,1318,'1'
1,2,0.985228,0.027682,0,23,1,242,242,'0'
1,1,0,0.043689,1,9,1,4580,6276,'0'
1,3,0,0.059406,0,3,1,4464.5,6143,'1'
1,2,0.051539,0.509934,0,76,1,4384.5,5959,'0'
1,1,0,0.195266,0,0,1,4195,4992,'0'
1,2,0.696212,0.025,1,0,1,4507,4486,'1'
1,1,0,0.100457,1,5,1,50,50,'0'
1,1,0,0.013453,1,7,1,28,28,'0'
1,2,0.557908,0.041667,1,2,0.666667,843,843,'0'
1,1,0,0,0,0,1,4195,4992,'0'
1,1,0,2.410909,0,352,1,6262.033333,13390,'0'
1,1,0,1,1,151,1,4533.5,6748,'0'
1,2,0.732769,0.503759,0,149,0.8,4695,4672,'0'
1,1,0,0.391304,0,13,1,148,148,'1'
1,1,0.561838,0.040816,0,41,1,116,116,'0'
1,4,0.847867,2.375839,1,4,0.75,941.833333,1335,'0'
1,5,0.25819,0.383128,0,124,0.333333,5800.5,8474,'1'
1,2,0.964079,0.051887,1,29,1,5765,8437,'1'
1,2,1,0.012821,0,3,1,2582,2574,'0'
1,2,0.809178,0.135371,0,13,0.666667,999,999,'1'
1,1,0,0.383333,0,156,1,367.5,402,'0'
1,2,0,0,0,0,0.142857,485,485,'1'
1,1,0,0,0,0,1,4337,6325,'0'
1,4,0.861353,0.01084,1,15,0.4,49,49,'0'
1,1,0,0.214286,1,13,1,5661.916667,12193,'0'
1,2,0.453716,0.098592,1,23,1,5302.583333,10683,'1'
1,2,0.894048,0.224543,0,769,0.571429,16,16,'1'
1,1,0.995268,2.398773,0,125,0.2,8,8,'1'
1,2,0.977046,0.038869,1,2,0.666667,19,19,'0'
1,23,0.826956,0.859042,0,20675,0.447619,4835.45,14374,'1'
1,1,0.786899,2.209302,1,200,0.25,5646.5,8589,'1'
1,1,0,0,0,0,0.25,4344,6332,'0'
1,15,0.634223,0.484246,0,5805,0.5,5576.333333,15103,'1'
1,1,0,0,0,0,1,5189.833333,11187,'1'
1,8,0.527214,0.17663,0,358,0.666667,2796,2787,'1'
1,3,0.618847,0.816327,0,65,1,1784,1778,'0'
1,5,0.658615,0.05187,1,1330,1,699.316667,1915,'1'
1,2,0.852128,0.378882,1,8,0.5,6187.816667,13031,'0'
2,6,0.915601,0.028918,0,1253,0.5,5257.583333,17648,'0'
1,1,0,0,1,0,0.5,5646.5,8589,'1'
1,1,0,0,0,0,0.333333,6356.033333,13484,'0'
1,2,0.58576,0.833731,0,1988,0.666667,5140.37381,15793,'1'
1,2,0,0,0,0,0.2,5784.433333,15488,'0'
1,2,0,0,0,0,0.125,6303.033333,13431,'0'
1,1,0,0,0,0,0.5,6321.033333,13449,'0'
1,1,0,0,0,0,0.5,6314.033333,13442,'0'
1,1,0,0,0,0,1,6307.033333,13435,'0'
1,2,0.409941,0.105812,0,54,0.8,699.7,1755,'0'
1,1,0,0,0,0,0.2,6332.033333,13460,'0'
1,1,0,1.615385,0,14,1,6446.633333,13615,'0'
1,1,0,0.738636,0,20,1,5636.383333,15324,'0'
1,1,0,0,1,0,1,700.316667,1916,'0'
1,1,0,0.271186,0,1,1,6371.883333,13501,'0'
1,1,0,0.215385,1,18,1,767.5,1549,'0'
1,1,0,0.069444,1,4,1,6416,9783,'0'
1,2,0.528791,1.614865,0,20,0.5,6398.666667,9764,'1'
1,4,0.671186,0.144342,0,28,0.666667,4283.5,6398,'0'
1,1,0,0.388889,0,17,1,322,326,'0'
1,5,0.783013,0.185841,0,55,0.8,294,298,'1'
1,9,0.788001,0.1,0,174,1,4427,4406,'1'
1,5,0.655038,0.011605,0,131,0.75,3908,3889,'1'
1,3,0.459148,0.019011,0,134,1,481,480,'0'
1,7,0.7581,0.105498,0,81,0.818182,2602,2594,'1'
1,1,0,0.040541,1,1,1,826,826,'0'
1,8,0.925896,0.034126,0,506,0.8,742.85,2012,'1'
1,1,0,1.262295,1,6,1,706.333333,1935,'0'
1,1,0,0.130435,1,148,1,660.316667,1876,'1'
1,2,0.522559,0.092199,0,4,1,701.966667,1745,'1'
1,1,0,0.018519,1,71,1,733.5,1637,'0'
1,1,0,0.58,0,55,1,539,632,'0'
1,1,0,0.5,0,2,1,4206,4186,'0'
1,3,0.783602,0.158273,1,67,0.8,704.916667,1474,'1'
1,23,0.65504,0.534758,0,4365,0.931034,4924.45,14463,'1'
1,5,0.400978,0.251559,0,0,0.625,6372.033333,13500,'1'
1,14,0.880036,0.034573,0,1055,0.647059,5788.533333,12532,'1'
1,1,0,0.030612,1,44,1,732.5,1636,'0'
1,1,0,0.053097,1,19,1,3,3,'1'
1,1,0,0.072398,1,2,1,166.166667,390,'0'
1,8,0.557165,0.987424,0,510,0.5,70,70,'1'
1,2,0.570601,0.064815,1,239,1,5296.25,10484,'0'
1,1,0,0.117647,1,7,1,216.666667,383,'0'
1,1,0,0,0,122,1,4196,4993,'0'
1,1,0,0,0,0,1,16,16,'0'
1,1,0,0.173913,0,77,1,920.833333,1314,'1'
1,1,0,1,0,79,1,747.5,1001,'0'
1,1,0,0.112782,0,3,1,34,34,'0'
1,2,0.944387,0.392308,0,88,0.5,4381,4859,'1'
1,1,0,0.711268,1,7,1,4688,4665,'0'
1,3,0.983802,0.134731,1,143,1,4205,4884,'0'
1,1,0,0,0,0,0.166667,5140.37381,15793,'1'
1,1,0,0,0,0,1,5316.75,10533,'0'
1,1,0,0,0,0,0.5,6337.033333,13465,'0'
1,1,0,0.02027,1,1,1,6408.55,13565,'1'
1,1,0,0,0,0,0.2,6286.033333,13414,'1'
1,1,0,0.311111,0,50,1,5169.833333,11167,'0'
1,1,0.19095,1.043919,0,4,0.5,215,193,'0'
1,1,0,0.002257,0,0,1,5373.595238,16782,'0'
1,1,0,0.002262,0,16,1,9.283333,30,'0'
1,1,0,0.002151,1,4,1,790.454762,2363,'0'
1,1,0,0.01626,0,20,1,776.033333,2098,'0'
1,1,0,0.004065,0,162,1,716.833333,1952,'0'
1,1,0.881291,0.02603,0,0,0.5,6319.033333,13447,'0'
1,1,0,0.016129,0,2,1,724.666667,1971,'0'
1,1,0,0.016393,1,4,1,6445.633333,13614,'0'
1,1,0,0,0,0,0.25,6384.116667,13537,'1'
1,1,0,0.107362,1,22,1,817.3,2155,'0'
1,1,0.563103,0.023551,0,10,0.5,765.533333,2056,'1'
1,2,0.238256,0.188498,0,32,1,768.683333,2043,'0'
1,2,0.905818,0.026941,1,25,0.75,749.766667,2023,'0'
1,4,0.537199,0.184149,0,2675,0.75,4474.016667,13963,'0'
1,2,0.977418,0.092814,0,163,1,686.316667,1902,'0'
1,1,0,0.036184,1,109,1,670.466667,1843,'0'
1,1,0,0.006623,1,13,1,709.283333,1771,'0'
1,2,0.463214,0.039244,1,8,0.75,6429.966667,13593,'1'
1,1,0.988699,0.002915,1,0,0.5,6427.55,13584,'0'
1,1,0,0,1,0,0.5,852.1,2192,'0'
1,1,0,0.004717,1,12,1,700.833333,1596,'0'
1,1,0,0.004717,1,1,1,701,1592,'0'
1,1,0,0.084906,1,10,1,700.833333,1591,'1'
1,1,0,0.019139,1,8,1,5221.166667,11234,'0'
1,2,0.93906,0.144374,1,13,1,5261.583333,10685,'1'
1,1,0,0.113208,1,3,1,38,38,'1'
1,1,0,2.154229,0,1,1,1,1,'1'
1,1,0,0.005102,1,23,1,1286.916667,2018,'0'
1,1,0,0.010204,1,1,1,5318.083333,10538,'1'
1,1,0,0.040816,0,0,1,5319.75,10536,'0'
1,1,0,0.015306,0,0,1,5318.75,10535,'0'
1,1,0,0.035897,1,0,1,6033.833333,9989,'0'
1,1,0,0.041237,1,4,1,6032.833333,9988,'1'
1,1,0,1.089005,1,24,1,6124.833333,9904,'0'
1,1,0.99806,0.615063,0,0,1,4708.216667,13853,'1'
1,1,0,0.005952,1,20,1,775.666667,2092,'0'
1,1,0,0.035714,1,19,1,783.25,2079,'0'
1,1,0,0,0,0,1,6372.033333,13500,'1'
1,11,0.834696,0.096532,0,2685,0.30137,6108.116667,12881,'1'
1,2,0.917066,0.391593,1,72,0.25,6348.666667,9835,'0'
1,1,0,0.034483,1,8,1,5625.821429,17207,'0'
1,1,0,0.071429,0,43,1,6125.833333,9905,'0'
1,1,0,0.014881,1,1,1,4492.67619,15924,'0'
1,1,0,0.047761,0,18,1,4492.642857,15923,'0'
1,1,0,0.009036,1,1,1,113.166667,148,'1'
1,1,0,0,0,1,1,855.75,2200,'0'
1,1,0,0.020161,1,2,1,774.033333,2096,'0'
1,1,0,0.008097,1,18,1,774.5,2093,'1'
1,1,0,0.011696,0,4,1,754.683333,2029,'0'
1,1,0,0.005464,1,9,1,4546.466667,13897,'0'
1,2,0.976635,0.097046,0,0,1,4711.216667,13856,'1'
1,1,0,0.017778,1,0,1,4706.216667,13851,'0'
1,2,0.208181,0.608696,0,80,1,4702.216667,13847,'1'
1,3,0.619164,0.178364,1,44,0.5,6437.383333,13605,'1'
