@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute pd numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,2,0.672295,0.016588,0.003555,422,0,0,626,626,'0'
1,2,0.836641,0.05113,0.020214,420.5,0,0,171,171,'0'
1,1,0,0,0.003906,256,0,0,16,16,'0'
1,1,0.606826,0.052515,0.005917,450.666667,0,330,338,338,'0'
1,2,0.82304,0.072539,0.025907,193,0,1281,1413.424278,6447,'0'
1,1,0,0,0.015385,65,0,0,1064.078571,3297,'0'
1,1,0.764205,0.008357,0.016713,179.5,0,22,1404.440476,4738,'0'
1,3,0.571634,0.012169,0.024598,338.382353,0,1490,1537,3126,'1'
1,1,0,0.046875,0.03125,64,0,0,754.5,1033,'0'
1,1,0,0.03125,0,64,0,0,1418.5,2045,'0'
1,1,0,0.006645,0.006645,301,0,180,820.027814,3721,'0'
1,4,0.890954,0.005178,0.002314,1008.444444,0,450,794.726191,1972,'0'
1,3,0.533167,0.016526,0.013713,474,1,228,3015.628571,8149,'0'
1,2,0.933817,0.003092,0.003092,889.5,0,18,1423.616667,3989,'0'
1,1,0,0,0.003436,291,0,241,392.666667,1300,'0'
1,1,0,0.028796,0.010471,382,0,57,116.5,140,'0'
1,2,0.979869,0.006481,0.00463,540,0,98,99,99,'0'
1,1,0,0.007937,0.010582,378,0,84,1329.5,1820,'0'
1,1,0,0.005277,0.002639,379,0,2,94,94,'0'
1,1,0,0.015873,0.031746,378,0,5,84,84,'0'
1,1,0,0.016304,0.032609,368,0,1,82,82,'0'
1,1,0,0.043597,0.00545,367,0,4,23,23,'0'
1,1,0,0.032258,0.005376,372,0,18,470,470,'0'
1,1,0,0.016129,0.008065,372,1,1,366,366,'0'
1,2,0.795347,0.017496,0.006224,354.833333,0,617,326,326,'0'
1,1,0,0.032258,0.005376,372,0,129,469,469,'0'
1,1,0,0.016129,0.008065,372,1,111,367,367,'0'
1,1,0,0.002755,0.002755,363,0,29,529,529,'0'
1,6,1,0.000604,0.000604,1656.333333,0,412,2782.506602,8565,'0'
1,1,0,0.000865,0.000865,2312,0,10,1331.147763,5313,'0'
1,1,0,0.00692,0,2312,0,13,1486.29715,6929,'0'
1,1,0,0.002613,0,2296,0,6,1680.211147,4586,'0'
1,1,0,0.012631,0.003049,2296,1,0,819.027814,3720,'0'
1,1,0,0.010017,0.001742,2296,1,15,917.170635,2824,'0'
1,1,0.833243,0.053858,0.00382,654.5,0,755,1515.479582,5287,'0'
1,1,0,0.000876,0.00394,2284,0,1,1488.581061,6855,'0'
1,1,0,0.012243,0.016178,2287,0,0,1479.832576,6842,'0'
1,1,0.055328,0.05799,0.00988,1164,1,129,915.644841,2813,'0'
1,1,0,0.008115,0.000451,2218,1,0,1506.116667,6825,'0'
1,1,0,0.018141,0.001814,2205,1,6,1504.116667,6823,'0'
1,1,0,0.002761,0.002761,2173,0,4,1497.475613,6806,'0'
1,1,0,0.00046,0.00046,2172,0,18,1481.238456,6670,'0'
1,1,0.877555,0.037978,0.009138,1751,0,183,1443.220887,6589,'0'
1,2,0.741613,0.003817,0.000212,1179,0,138,1347.226732,4856,'0'
1,1,0,0.000474,0.000474,2109,0,13,1020.431602,3646,'0'
1,1,0,0.00198,0.00198,2020,0,4,1362.067172,3559,'0'
1,1,0,0.000503,0.000503,1989,0,0,1554.910714,6235,'0'
1,1,0,0.004022,0.003017,1989,0,26,1553.910714,6234,'0'
1,1,0,0.001007,0.001007,1987,0,3,1614.090476,6213,'0'
1,1,0,0.000503,0.000503,1987,1,4,713.809524,2257,'0'
1,1,0,0.002378,0.000951,2103,0,30,1597.264286,6175,'0'
1,1,0,0.002854,0.001903,2102,1,1,741.514286,2191,'0'
1,1,0,0.001904,0.000952,2101,0,0,1515.280159,5961,'0'
1,1,0,0.002382,0,2099,0,2,1514.280159,5960,'0'
1,1,0,0.011933,0,2095,0,72,1564.505159,5924,'0'
1,1,0,0.003346,0.000956,2092,0,0,1566.53373,5701,'0'
1,1,0,0.000483,0,2072,0,14,1563.011905,5697,'0'
1,1,0,0.000966,0.000966,2071,0,13,1260.700397,3974,'0'
1,1,0,0.000966,0.000966,2071,0,27,1279.945238,3970,'0'
1,1,0,0.005311,0.002414,2071,1,56,730.666667,1994,'0'
1,1,0,0.003388,0.00242,2066,0,28,1687.383333,5507,'0'
1,1,0,0.004836,0,2068,0,3,1731.058333,5411,'0'
1,1,0,0.000972,0,2058,0,25,1631.897619,5265,'0'
1,1,0,0.001946,0,2055,0,10,1611.104762,5208,'0'
1,1,0,0.000975,0.000975,2051,0,5,290.5,219,'0'
1,1,0,0.000984,0,2032,0,1,1609.445238,5194,'0'
1,1,0,0.002463,0.002463,2030,0,0,1041.439286,3387,'1'
1,1,0,0.006897,0.001478,2030,0,0,1601.661905,5186,'0'
1,1,0,0.002969,0.00099,2021,0,4,1600.661905,5185,'0'
1,1,0.543564,0.007313,0.007313,1094,0,7,698.220238,2249,'0'
1,3,0.86374,0.003163,0.000558,1791.333333,0,6,1604.261905,5181,'0'
1,1,0,0.003958,0.000495,2021,0,0,1600.261905,5177,'0'
1,1,0,0.00149,0.000497,2014,0,0,1598.261905,5175,'0'
1,1,0,0.026329,0.013413,2013,0,0,1597.261905,5174,'0'
1,1,0,0.020572,0.002509,1993,0,1,1596.261905,5173,'1'
1,1,0,0.002037,0.002037,1964,0,0,706.8,1739,'0'
1,1,0,0.000509,0,1964,0,1,705.8,1738,'0'
1,1,0,0.02649,0.011207,1963,0,1,705.333333,1737,'1'
1,1,0,0.002098,0,1907,0,4,1595.845238,5158,'0'
1,1,0,0.000525,0.000525,1904,0,0,1597.211905,5152,'0'
1,1,0,0.001576,0.000525,1904,0,0,1596.211905,5151,'0'
1,4,0.738734,0.025214,0.015587,934.857143,0,111,1592.211905,5147,'0'
1,1,0,0.00107,0.000535,1870,0,0,1585.407143,5140,'0'
1,1,0,0.008021,0.000535,1870,0,0,1584.407143,5139,'0'
1,1,0,0.03652,0.001074,1862,0,1,1050.046429,3360,'0'
1,1,0,0.008658,0.004329,1848,0,0,1567.442857,5101,'0'
1,1,0,0.00217,0.00217,1843,0,0,1566.442857,5100,'0'
1,1,0,0.01252,0.007621,1837,0,12,1563.466667,5093,'0'
1,1,0,0.004379,0.001642,1827,0,4,1622.610714,5057,'0'
1,1,0,0.002737,0,1827,0,0,1605.62619,5028,'0'
1,1,0,0.010947,0.004379,1827,0,0,1602.62619,5025,'1'
1,1,0,0.001101,0,1817,0,0,1600.62619,5023,'0'
1,1,0,0,0.002752,1817,0,0,1599.62619,5022,'0'
1,1,0,0.003297,0.002198,1820,0,1,1586.62619,5009,'0'
1,1,0,0.151182,0.017592,1819,0,0,48.125,283,'0'
1,1,0,0.00055,0,1818,0,0,1588.19881,5008,'0'
1,1,0,0.011558,0.00055,1817,0,1,1587.19881,5007,'0'
1,2,0.618772,0.037925,0.001621,1028.333333,0,1,1585.984524,5004,'1'
1,1,0,0.007238,0.003341,1796,0,0,1581.984524,5000,'1'
1,1,0,0.00946,0,1797,0,1,1578.984524,4997,'0'
1,1,0,0.001121,0.002242,1784,0,0,1580.740476,4996,'0'
1,1,0,0.006881,0.000573,1744,0,0,852.366667,1810,'0'
1,1,0,0.001152,0.001152,1736,1,1,851.366667,1809,'0'
1,1,0,0.00576,0.000576,1736,0,0,1569.803571,4971,'0'
1,1,0.999673,0.019069,0.015402,1363.5,0,13,850.466667,1808,'0'
1,1,0,0.016997,0.006799,1765,0,3,1568.663095,4959,'0'
1,1,0,0.011409,0.001711,1753,0,0,1555.167857,4941,'0'
1,1,0,0.00115,0,1739,0,3,1553.167857,4939,'0'
1,1,0,0,0.00059,1696,0,0,1528.070238,4889,'0'
1,1,0,0.053293,0.000599,1670,0,5,1510.070238,4871,'0'
1,1,0,0.004372,0.013741,1601,0,2,1405.940476,4740,'1'
1,1,0,0.004963,0.008685,1612,0,19,1400.657143,4730,'0'
1,1,0,0.003711,0,1617,0,2,1442.32619,4710,'0'
1,1,0,0.005632,0.00438,1598,0,1,1432.916667,4685,'1'
1,1,0,0.003135,0.002508,1595,0,0,1431.202381,4683,'0'
1,1,0,0.003161,0,1582,0,6,1428.202381,4680,'0'
1,1,0,0.001898,0,1581,0,4,1432.219048,4668,'0'
1,1,0,0.000818,0.000818,1223,0,0,1532.252381,4550,'0'
1,1,0.035359,0.194512,0.022599,619.5,0,438,1522.252381,4540,'0'
1,4,0.920558,0.002993,0.002423,825.411765,0,1167,692.416667,1315,'0'
1,1,0,0.006284,0.004488,1114,0,68,1529.433333,4296,'0'
1,1,0,0.004488,0.000898,1114,0,10,641.333333,1118,'0'
1,1,0,0.0036,0,1111,0,4,1390.766667,3936,'0'
1,1,0,0.070397,0.029783,1108,0,1,1372.1,3910,'0'
1,1,0,0,0.000934,1071,0,3,605.916667,1073,'0'
1,1,0,0.008403,0.000934,1071,0,2,395.133333,1303,'0'
1,1,0,0.000934,0,1071,0,1,1424.333333,3853,'0'
1,1,0,0.01028,0.002804,1070,0,40,1421.316667,3849,'0'
1,1,0,0.005639,0,1064,0,6,1437.7,3748,'0'
1,1,0,0.00094,0.00094,1064,0,24,517.166667,862,'0'
1,1,0,0.020893,0,1053,0,8,1585.866667,3497,'0'
1,3,0.720864,0.004125,0.001875,1066.6,1,99,657.5,793,'1'
1,1,0,0.003846,0.003846,1040,0,6,1091.566667,2154,'0'
1,1,0,0.000962,0.000962,1040,0,5,314.333333,451,'0'
1,1,0,0.002885,0.002885,1040,0,0,1583.333333,3414,'0'
1,1,0,0.007692,0.003846,1040,0,1,1103.816667,2138,'0'
1,1,0,0.007692,0.000962,1040,0,2,1576.833333,3407,'0'
1,1,0,0.000962,0.000962,1039,0,0,1586.2,3404,'0'
1,1,0,0.000962,0.000962,1039,0,12,1585.2,3403,'0'
1,1,0,0.000962,0.000962,1039,0,1,655,764,'0'
1,3,0.932354,0.00416,0.004539,881.333333,0,76,514.5,619,'0'
1,1,0,0.001921,0.011527,1041,0,1,1535.833333,3206,'0'
1,1,0,0.033557,0.033557,1043,1,49,1527.833333,3197,'0'
1,2,0.468996,0.009028,0.004861,720,0,14,1121.416667,1936,'0'
1,2,0.998747,0.018802,0.014624,718,0,28,1510.333333,2999,'0'
1,1,0,0.006763,0.006763,1035,0,18,1505.333333,2994,'0'
1,1,0,0.071498,0.007729,1035,0,7,1565.25,2892,'1'
1,1,0,0.010384,0.008307,963,0,4,340,340,'0'
1,8,0.6953,0.013309,0.000238,742.529412,0,390,319,319,'0'
1,1,0,0.001059,0.001059,944,0,13,1078,1648,'0'
1,2,1,0.006139,0.002455,814.5,0,28,147.5,185,'1'
1,1,0,0.001063,0.001063,941,0,14,1412.5,2039,'0'
1,4,0.413122,0.003058,0.006394,899.25,0,11,1341,1834,'0'
1,2,0.116115,0.012934,0.00885,1469,0,3,1086,1086,'0'
1,1,0,0.004242,0.004242,943,0,0,794,794,'0'
1,1,0,0.020148,0.00106,943,0,3,793,793,'0'
1,1,0.318855,0.04423,0.017285,983.5,0,18,784,784,'0'
1,1,0,0.04716,0.004287,933,0,71,744,744,'0'
1,2,1,0.001927,0.003854,1038,0,20,129,129,'0'
1,1,0,0.114411,0.056106,909,0,4,116,116,'0'
1,1,0,0.103881,0.015982,876,0,0,108,108,'0'
1,1,0,0.05075,0.020761,867,1,8,106,106,'1'
1,1,0,0.001178,0.001178,849,0,0,92,92,'0'
1,1,0,0.004711,0.005889,849,0,0,91,91,'0'
1,1,0,0.002353,0.001176,850,1,0,88,88,'0'
1,2,0.216472,0.015145,0.001262,792.333333,1,146,87,87,'0'
1,1,0,0.003736,0.003736,803,1,1,678,678,'0'
1,1,0,0.004981,0,803,0,0,448,448,'1'
1,1,0,0.002503,0.002503,799,0,2,447,447,'0'
1,1,0,0.002503,0.002503,799,0,6,441,441,'0'
1,1,0,0.05156,0.020353,737,0,1,154,154,'0'
1,1,0,0.002774,0.002774,721,0,20,264,264,'0'
1,2,0.918296,0.00286,0.00286,524.5,0,0,18,18,'0'
1,3,0.614604,0.057365,0.025523,685.666667,0,429,161,161,'0'
1,1,0,0.000898,0.000898,1114,0,379,1605.445238,5190,'0'
1,1,0,0.001945,0,2057,0,79,294.5,265,'0'
1,1,0,0.000974,0,2053,0,69,1761.44881,5463,'0'
1,1,0,0.000871,0.000871,2296,0,63,1332.147763,5314,'0'
1,3,0.239945,0.012122,0.000299,1670.5,0,117,1211.254609,5344,'0'
1,1,0.203074,0.030986,0.028169,532.5,0,41,1563.7,3446,'0'
1,1,0.992438,0.010301,0.010301,220.636364,0,0,411,411,'0'
1,1,0,0.014167,0.006667,1200,0,56,1290.956122,7013,'0'
1,1,0,0.005004,0,1199,0,37,1173.730428,3607,'0'
1,1,0,0.010879,0.003347,1195,0,4,1495.475613,6804,'0'
1,1,0.76629,0.004019,0.000846,1575.666667,0,36,1504.072835,6778,'0'
1,1,0,0.000847,0.000847,1181,0,80,1404.442136,6495,'0'
1,1,0,0.003387,0.001693,1181,1,6,1525.678102,6331,'0'
1,1,0,0.107627,0.091525,1180,0,134,1544.363889,6330,'0'
1,1,0,0.009402,0.003419,1170,0,3,1560.788095,5941,'0'
1,1,0,0.002577,0.000859,1164,0,0,1562.65754,5939,'0'
1,1,0,0.061102,0.050775,1162,0,0,1561.65754,5938,'0'
1,1,0,0.056042,0.171629,1142,0,31,1560.65754,5937,'0'
1,1,0,0.007389,0.000821,1218,0,7,1510.013095,5819,'0'
1,1,0,0.013201,0.002475,1212,0,78,2041.125794,8851,'0'
1,1,0,0.000828,0.000828,1208,0,0,2256.250397,8654,'0'
1,1,0,0.005795,0.000828,1208,1,5,2255.250397,8653,'0'
1,1,0,0.015755,0.009121,1206,1,0,2250.325397,8646,'1'
1,1,0,0.008333,0.008333,1200,1,6,2249.325397,8645,'1'
1,1,0,0.023314,0.004163,1201,0,1,2263.411111,8631,'1'
1,1,0,0.063398,0.000845,1183,0,120,1608.509127,5692,'0'
1,1,0,0.001786,0.001786,1120,1,40,1632.330952,5264,'0'
1,1,0,0.053571,0.000893,1120,0,12,1607.695238,5199,'1'
1,1,0,0.013953,0.007442,1075,0,0,1595.847619,5166,'0'
1,1,0,0.000935,0.000935,1069,0,27,702.333333,1734,'0'
1,1,0,0.000936,0.000936,1068,1,6,770.535714,2233,'0'
1,1,0.643639,0.011465,0.010391,1395.5,0,6,1580.984524,4999,'0'
1,1,0,0.015674,0.00209,957,1,14,767.964286,2225,'0'
1,2,0.869916,0.001881,0.000313,1063.333333,0,81,856.5,1280,'0'
1,1,0,0.001027,0.001027,974,0,4,1449.616667,3742,'0'
1,1,0,0.002053,0,974,0,0,1453.616667,3733,'0'
1,1,0,0.001029,0.00823,972,0,3,1451.616667,3731,'0'
1,1,0,0.006036,0,994,0,12,573.316667,1021,'0'
1,2,1,0.001467,0,681.5,0,141,434,514,'0'
1,1,0,0.001007,0.001007,993,0,13,1573.25,2900,'0'
1,1,0,0.012158,0.024316,987,0,0,116,124,'0'
1,1,0,0.003018,0.001006,994,0,20,115,123,'0'
1,1,0,0.117706,0.239437,994,0,0,84,84,'0'
1,1,0.663197,0.040898,0.016958,1002.5,0,29,80,80,'0'
1,1,0,0.000968,0.000968,1033,0,31,78,78,'0'
1,1,0,0.001938,0.001938,1032,0,83,1355.5,1804,'0'
1,1,0,0.000969,0.000969,1032,0,1,329,329,'0'
1,1,0,0.002907,0.004845,1032,0,0,787,787,'0'
1,1,0,0.017734,0.00197,1015,0,11,752,752,'0'
1,1,0,0.000995,0.000995,1005,0,1,124,124,'0'
1,1,0,0.154229,0.002985,1005,0,15,730,730,'1'
1,1,0,0.034444,0.007778,900,0,34,119,119,'0'
1,3,0.891141,0.015215,0.028594,635.333333,0,133,728,728,'0'
1,1,0,0.033372,0.004603,869,1,20,105,105,'0'
1,2,0.543564,0.003968,0.001323,756,0,100,1957,1957,'0'
1,1,0,0.0012,0.0012,833,1,36,679,679,'0'
1,1,0,0.001202,0.001202,832,0,1,271,271,'0'
1,1,0,0.047431,0,1012,1,734,727.502381,2217,'0'
1,1,0,0.001786,0.001786,1120,0,69,1760.44881,5462,'0'
1,1,0.811278,0.014981,0.014981,133.5,1,30,822.027814,3723,'0'
1,6,0.644736,0.005451,0.0134,733.833333,0,0,1675.230952,6145,'0'
1,1,0,0.005618,0.005618,178,0,56,1550.794048,5868,'0'
1,1,0,0.005952,0,168,0,73,1717.9,5383,'0'
1,1,0,0.095808,0.041916,167,1,13,1594.833333,5075,'0'
1,1,0,0.110429,0.104294,163,0,0,1601.62619,5024,'0'
1,4,0.808595,0.013913,0.005217,143.75,0,70,1591.62619,5014,'0'
1,1,0,0.08589,0.08589,163,0,1,1587.62619,5010,'0'
1,1,0,1.515337,0.01227,163,0,21,47.125,282,'0'
1,8,0.972888,0.000891,0.009742,374.25,0,0,1497.215476,4853,'0'
1,1,0,0.099174,0,121,0,7,1400.440476,4734,'0'
1,1,0,0.045045,0.009009,111,0,6,1409.121429,4716,'0'
1,1,0,0.140187,0.149533,107,0,2,1441.32619,4709,'0'
1,2,0.940286,0.273973,0.205479,73,0,303,1488.373449,6651,'0'
1,1,0,0.011765,0.011765,85,0,208,1585.792857,5739,'0'
1,2,0.353359,0.433333,0.066667,60,0,68,1615.705952,5216,'0'
1,1,0,0.093333,0.08,75,1,19,1562.466667,5092,'0'
1,1,0,0.027397,0.027397,73,0,0,1593.62619,5016,'0'
1,1,0,0.123288,0.123288,73,0,1,1592.62619,5015,'1'
1,1,0,1.068493,0.027397,73,0,20,44.125,279,'0'
1,5,0.63313,0.045463,0.003441,552.1,0,61,1540.309524,4910,'1'
1,1,0,0,0.015152,132,0,1,1433.87381,4701,'0'
1,1,0,0.090909,0.022727,132,0,0,1562.690476,4433,'0'
1,1,0,1.030303,0.272727,132,0,26,1556.690476,4427,'0'
1,1,0,1.41,0.04,100,0,145,1546.833333,3238,'0'
1,3,0.946395,0.002885,0.000962,693.333333,1,63,919.717316,3129,'0'
1,1,0,0.021544,0.020347,1671,1,2,917.318687,3115,'0'
1,1,0,0.010186,0.001198,1669,1,0,911.86158,3109,'0'
1,1,0,0.01087,0.006643,1656,1,1,910.86158,3108,'0'
1,1,0,0.001817,0.001817,1651,1,12,911.052056,3107,'0'
1,1,0,0.010902,0.010902,1651,0,2,909.228175,3099,'1'
1,1,0,0.006663,0.006663,1651,1,1,903.855952,3093,'0'
1,1,0,0.084797,0.001817,1651,0,7,901.280952,3090,'1'
1,1,0,0.025292,0.014267,1542,1,4,866.364682,3013,'0'
1,1,0,0.018979,0.022906,1528,1,0,881.876587,3010,'0'
1,1,0,0.010437,0.007175,1533,0,1,880.876587,3009,'0'
1,1,0,0.005882,0.001961,1530,1,1,875.146429,3003,'0'
1,1,0,0.000655,0.000655,1526,1,14,871.32381,2999,'0'
1,1,0,0.087766,0.017952,1504,0,9,851.632143,2900,'1'
1,1,0,0.007937,0.022367,1386,0,0,948.660318,2879,'0'
1,1,0,0.001427,0.001427,1402,0,1,1258.216275,3522,'0'
1,1,0,0.009272,0,1402,1,0,940.969841,2871,'0'
1,1,0,0.072557,0.051724,1392,1,0,939.969841,2870,'0'
1,1,0,0.002191,0.002191,1369,1,5,823.027814,3724,'0'
1,1,0,0.005844,0.001461,1369,0,0,1126.32031,3344,'0'
1,1,0,0.001461,0.00073,1369,0,11,1124.32031,3342,'0'
1,1,0,0.003652,0.002922,1369,1,21,913.644841,2811,'0'
1,1,0,0.005117,0.005117,1368,0,3,1477.480952,6783,'0'
1,2,0.918296,0.002299,0.00046,1087.5,1,324,925.018254,2790,'0'
1,1,0,0.009573,0.006627,1358,1,2,916.018254,2781,'0'
1,1,0,0.000737,0.000737,1356,0,0,904.823016,2769,'0'
1,1,0,0.04056,0.002212,1356,1,11,903.823016,2768,'0'
1,1,0,0.008221,0,1338,1,25,886.702381,2740,'0'
1,1,0,0.011278,0.010526,1330,0,0,1444.220887,6590,'0'
1,1,0,0.004566,0.003044,1314,1,0,693.803571,2347,'0'
1,1,0,0.003046,0.001523,1313,1,2,692.803571,2346,'0'
1,1,0,0.004577,0.003814,1311,1,32,694.273809,2345,'0'
1,1,0,0.00458,0.000763,1310,1,31,720.867857,2311,'0'
1,1,0,0.002297,0,1306,1,0,716.214286,2261,'0'
1,1,0,0.011814,0.000844,1185,1,0,710.880952,2254,'0'
1,1,0,0.008518,0.002555,1174,1,3,709.880952,2253,'0'
1,1,0,0.005993,0.002568,1168,1,20,760.397619,2167,'1'
1,1,0,0.00515,0.000858,1165,1,120,774.27619,2149,'0'
1,1,0,0.092704,0.032618,1165,0,21,719.188095,1959,'0'
1,1,0,0.003543,0.003543,1129,1,1,714.05,1922,'0'
1,1,0,0.010629,0.001771,1129,0,0,708.216667,1916,'0'
1,2,0.987693,0.008799,0.003106,966,0,14,706.216667,1914,'0'
1,1,0,0.00805,0,1118,0,6,701.133333,1899,'1'
1,1,0,0.20342,0.075608,1111,0,4,695.2,1885,'0'
1,1,0,0.066986,0.169378,1045,0,0,349.5,323,'0'
1,1,0,0.15846,0.062668,1117,0,3,692.466667,1879,'0'
1,1,0,0.001914,0.001914,1045,0,17,700.766667,1878,'0'
1,1,0,0.000957,0.000957,1045,0,118,705.083333,1856,'0'
1,1,0,0.000957,0.000957,1045,0,1,703.216667,1706,'0'
1,1,0,0.001914,0.001914,1045,0,13,703.366667,1705,'0'
1,1,0,0.047847,0.087081,1045,0,14,714.133333,1688,'0'
1,1,0,0.019481,0.000928,1078,0,0,734.733333,1678,'0'
1,1,0,0.003742,0.003742,1069,0,0,733.733333,1677,'0'
1,1,0,0.000935,0.000935,1069,0,21,732.733333,1676,'0'
1,1,0,0.001869,0.001869,1070,0,0,731.5,1537,'0'
1,2,0.893571,0.048693,0.003607,554.5,0,99,729.5,1535,'0'
1,1,0,0.020173,0.008646,1041,0,23,715.916667,1418,'0'
1,1,0,0.000968,0.000968,1033,0,0,691.333333,1267,'0'
1,1,0,0.000968,0,1033,0,28,689.333333,1265,'0'
1,1,0,0.000969,0.001938,1032,0,0,704.333333,1241,'0'
1,1,0,0.002846,0.02277,1054,0,43,698.5,1232,'0'
1,1,0,0,0.001871,1069,0,1,648.833333,1126,'0'
1,1,0,0.001867,0,1071,0,2,644.833333,1122,'0'
1,1,0,0.000935,0,1069,0,5,642.333333,1119,'0'
1,1,0,0.002806,0.002806,1069,0,1,633.5,1108,'0'
1,1,0,0.006548,0.004677,1069,0,0,624.833333,1098,'0'
1,1,0,0.009372,0.01687,1067,0,3,619.833333,1093,'0'
1,1,0,0.004643,0.001857,1077,0,0,624.416667,1092,'0'
1,5,0.982389,0.016067,0.009181,784.2,0,0,614.833333,1082,'0'
1,1,0,0.006029,0.003445,1161,0,1,2554.05,6396,'0'
1,1,0,0.033592,0.031869,1161,1,0,2550.1,6389,'0'
1,2,0.164082,0.376678,0.109899,596,0,42,609.916667,1077,'0'
1,1,0,0.002582,0.000861,1162,0,0,606.833333,1071,'0'
1,4,0.98165,0.005714,0.007857,700,0,36,605.833333,1070,'0'
1,1,0,0.007048,0.005286,1135,0,5,591.166667,1053,'0'
1,1,0,0.007944,0.001765,1133,0,2,589.166667,1043,'0'
1,1,0,0.007965,0.00531,1130,0,3,578.5,1025,'0'
1,1,0,0.078971,0.055901,1127,0,4,566.666667,1012,'1'
1,1,0,0.003824,0.003824,1046,0,3,541.666667,972,'0'
1,2,1,0.00094,0.00094,2127.5,0,3,522.166667,940,'0'
1,1,0,0.001151,0.001151,869,0,3,525.666667,936,'0'
1,2,0.638372,0.015236,0.010255,1137.666667,0,195,1450.833333,3775,'0'
1,1,0,0,0,880,0,0,505.666667,901,'1'
1,1,0,0.012766,0.008511,1175,1,226,637.614682,2378,'0'
1,3,0.428603,0.155104,0.036174,672.666667,1,717,856.071825,2965,'0'
1,1,0,0,0,27,0,0,505.666667,901,'0'
1,1,0,0.059701,0.059701,67,1,15,824.027814,3725,'0'
1,2,0.918296,0,0.007557,198.5,1,247,2196.454762,8822,'0'
1,1,0,0.044776,0.044776,67,0,21,1563.442857,5097,'0'
1,1,0,0,0.014925,67,0,0,46.125,281,'0'
1,1,0,0.029851,0.014925,67,0,0,45.125,280,'0'
1,1,0,0.134328,0.089552,67,0,0,43.125,278,'0'
1,1,0,0.074627,0.074627,67,0,0,42.125,277,'0'
1,1,0,2.925373,0.029851,67,0,28,41.125,276,'0'
1,2,0.022883,0.231823,0.00843,210.888889,0,142,1426.695238,4646,'1'
1,1,0,0,0,0,0,0,7,7,'0'
1,1,0,1.337423,1.754601,163,0,0,137,137,'0'
1,2,0.231918,1.444902,1.481951,1579,0,33,136,136,'0'
1,2,0.998545,0.063914,0.011009,1635,0,30,134,134,'0'
1,2,0.736887,0.730984,0.207215,1192,0,29,131,131,'0'
1,2,0.73316,0.045913,0.010638,1190.666667,0,129,142,142,'0'
1,1,0,0.266667,0.014815,135,0,0,23,23,'0'
1,1,0,0.034188,0.008547,117,0,0,364,364,'0'
1,1,0,1.745614,0,114,0,0,7,7,'0'
1,1,0,0.006431,0.006431,311,0,0,913.56627,2836,'0'
1,2,0.650022,0.001342,0.001879,1863,0,28,1492.571898,6917,'0'
1,1,0,0.009646,0.009646,311,1,706,825.027814,3726,'0'
1,1,0,0.049342,0.036184,304,1,55,418.333333,157,'0'
1,3,0.932674,0.004538,0.023372,1101.75,1,4,492.5,153,'0'
1,3,0.839917,0.05034,0.006803,1102.5,1,171,492.5,147,'1'
1,1,0,0.221053,0.024561,285,0,70,236.333333,64,'0'
1,1,0,0.003922,0.003922,255,0,26,220.666667,55,'0'
1,1,0,0.043137,0,255,0,134,225.5,53,'0'
1,1,0,0.019685,0.011811,254,0,1,193.5,23,'0'
1,1,0,0.106719,0.12253,253,0,41,193,22,'0'
1,1,0,0.076923,0.044534,247,0,8,166,17,'0'
1,1,0,0.061674,0.004405,227,0,8,161,12,'0'
1,1,0,0.085202,0.103139,223,0,5,158,9,'0'
1,1,0,0.026316,0.026316,228,0,22,157,8,'0'
1,1,0,0.004348,0,230,0,151,155,6,'0'
1,1,0,0.0131,0,229,0,20,76,78,'0'
1,1,0,0,0.088106,227,0,0,73.5,74,'0'
1,1,0,0.056522,0.052174,230,0,0,78.5,81,'0'
1,1,0,0.004348,0,230,0,1,67,67,'0'
1,1,0,0.061135,0.061135,229,0,0,69.5,70,'1'
1,1,0,0.031532,0.022523,222,0,9,63,63,'0'
1,2,0.510788,0.352227,0.004049,123.5,0,38,60,60,'1'
1,1,0,0.028409,0.034091,176,0,4,55,55,'0'
1,1,0,0,0,163,0,0,14,14,'1'
1,1,0,0.016393,0.016393,61,0,0,584,584,'0'
1,1,0,0.016393,0,61,0,0,103,103,'0'
1,3,0.999654,0.006344,0.006495,315.261905,0,0,399,399,'0'
1,1,0,0,459,0,0,56,1489.687374,6920,'0'
1,2,0,0,0,1.5,0,1,307.5,411,'0'
1,1,0,0,0,3,0,0,298.833333,402,'0'
1,15,0.177532,0.001112,0.020153,21.099707,0,24697,497,497,'1'
1,1,0,0,0,8,0,0,51,51,'0'
1,1,0,0,0,0,0,0,161,161,'0'
1,1,0,0,0,12,0,0,298,298,'0'
1,2,0.681341,2.125265,0,190.642857,0,0,281,281,'0'
1,1,0,0.005252,0,1904,0,12,117,117,'0'
1,1,0,0.000537,0,1862,1,1,104,104,'0'
1,1,0,0.000537,0,1861,0,6,148.5,71,'0'
1,1,0,0.001613,0,1860,0,1,137,59,'0'
1,2,0.518237,0.007698,0.006317,844.333333,0,56,58,58,'1'
1,2,0.943859,0.012121,0.001515,660,0,4,100,100,'1'
1,2,0.298762,0.07316,0.000433,1155,0,12,90,90,'0'
