@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,2,0.880248,0.069597,1,9,831,51,40,'0'
1,1,0,0.022556,1,5,32,1677.173449,2590,'0'
1,1,0,0.086957,1,5,187,1488.130159,2319,'0'
1,1,0,0.007299,1,4,3,2226.842857,2330,'0'
1,1,0,0.007353,1,4,43,619.833333,414,'0'
1,1,0,0.081481,1,3,14,51,30,'0'
1,1,0,0.09375,1,3,2,35,22,'1'
1,1,0,0.325581,1,2,38,22,9,'1'
1,1,0.309936,0.597374,1,1,24,471.016667,484,'1'
1,1,0,0.022556,1,5,121,1678.173449,2591,'0'
1,1,0,0.1,1,2,5,164.333333,142,'0'
1,1,0,0,1,1,0,646.4,395,'0'
1,2,1,0.015,0,3,46,1418.75,834,'0'
1,1,0,0,0,3,0,1667.666667,1018,'0'
1,2,0.854721,0.018029,1,4,197,1855.333333,727,'0'
1,1,0,0,0,3,0,1747,956,'0'
1,1,0,0.084071,1,3,120,2019.666667,699,'0'
1,1,0,0.008621,1,1,2,357,31,'0'
1,1,0,0.084071,1,3,120,2017.666667,698,'0'
1,1,0,0.277778,1,2,8,435.166667,535,'0'
1,3,0.809197,0.072289,1,6,19,1487.680159,2318,'0'
1,1,0.430552,0.044172,1,7,494,1501.913192,3173,'0'
1,1,0,0.027523,1,6,70,1554.802656,3166,'0'
1,1,0,0.004637,1,6,13,324,320,'0'
1,1,0,0.015504,1,6,38,1586.19705,3102,'0'
1,1,0,0.015576,1,6,43,236.5,213,'1'
1,1,0,0.010886,1,6,75,210,166,'0'
1,1,0,0,1,6,15,1564.180267,2694,'0'
1,1,0,0.001541,1,6,36,181,110,'0'
1,1,0,0.010786,1,6,5,148,81,'0'
1,1,0,0.071318,1,6,7,147,80,'1'
1,1,0,0,0,6,0,131,64,'0'
1,1,0.266765,0.113606,1,7,0,130,63,'0'
1,1,0,0.042517,1,6,0,1648.049459,2659,'1'
1,1,0,0.02,1,5,34,1715.456061,2616,'0'
1,1,0,0.0134,1,5,32,1674.173449,2589,'0'
1,1,0,0.011804,1,5,3,1559.624206,2453,'0'
1,1,0,0.008489,1,5,1,491.766667,600,'1'
1,1,0,0.007156,1,5,2,1070.245635,2371,'0'
1,1,0,0.018349,1,5,2,1475.818254,2347,'1'
2,2,0.85418,0.0425,1,7,230,1469.994444,4575,'0'
1,1,0,0.041509,0,5,10,1314.112302,2350,'0'
1,1,0,0.007533,1,5,0,1621.99881,2284,'0'
1,1,0,0.028302,1,5,55,1620.99881,2283,'0'
1,1,0.974108,0.174629,1,5,117,1480.450794,2161,'1'
1,1,0,0.243408,1,5,0,1496.770635,2011,'1'
1,1,0,0.001859,1,5,15,1181.109524,1803,'0'
1,1,0,0.00188,0,5,7,342.016667,391,'0'
1,1,0,0.009398,1,5,0,1144.596429,1759,'0'
1,1,0,0.001887,1,5,4,1143.596429,1758,'0'
1,1,0,1.471698,1,5,21,610.666667,401,'1'
1,1,0,0.001845,1,5,2,1106.742857,1691,'0'
1,1,0,0.045198,1,5,8,1140.87381,1670,'0'
1,1,0,0.010225,1,4,52,375.233333,351,'0'
1,1,0,0.00823,1,3,58,335.466667,299,'0'
1,1,0,0.031315,1,2,4,1382.792857,1525,'0'
1,1,0.676942,0.054054,1,4,69,1384.059524,1521,'0'
1,1,0,0.006397,0,2,21,1379.17381,1508,'0'
1,1,1,0.003431,0,4,90,1389.033333,1471,'0'
1,1,0,0.008299,1,3,95,1257.088095,1559,'0'
1,1,0,0.02,1,5,94,1714.456061,2615,'0'
1,1,0,0.0134,0,5,59,1673.839322,2588,'0'
1,1,0,0.018321,1,6,159,274,365,'0'
1,1,0,0.01072,1,6,159,270,364,'0'
1,2,0.982798,0.009371,1,4,160,1917.333333,635,'0'
1,1,0,0.075758,1,2,7,1798.166667,813,'0'
1,1,0,0.015152,1,2,8,1762.5,777,'0'
2,3,1,0.004494,1,4,6,1610,701,'0'
1,1,0,0,1,2,0,1596,645,'0'
1,1,0,0,0,2,56,1240,575,'0'
1,2,0.447952,0.029279,1,3,31,523,183,'1'
1,1,0,1.462963,1,2,5,652.5,298,'1'
1,1,0,0,1,5,427,116,81,'0'
1,1,0,0.067568,1,3,85,1161.330952,1822,'0'
1,1,0,0.016227,0,3,22,1123.834524,1731,'0'
1,1,0,0.020367,1,3,7,389.85,388,'0'
1,1,0,0.028807,0,2,6,410.233333,379,'1'
1,1,0,0.05567,0,2,87,402.183333,378,'0'
1,1,0,0.006383,1,2,1,377.616667,354,'0'
1,1,0,0.004246,1,2,4,377.566667,353,'0'
1,1,0,0.006397,1,2,58,374.233333,350,'0'
1,1,0.643463,0.052559,1,4,93,339,304,'1'
1,1,0,0.017391,1,2,28,327.466667,298,'0'
1,1,0,0.423581,1,2,30,350.183333,296,'1'
1,1,0,0.003279,0,2,200,324.916667,286,'0'
1,1,0,0.229508,0,2,21,227,170,'1'
1,1,0,0,0,2,2,1034.483333,1483,'0'
1,1,0,0.045283,1,1,27,229,166,'0'
1,1,0,0.003891,1,1,17,215.5,162,'0'
1,1,0,0.003906,1,1,25,212,158,'0'
1,1,0,0.041353,1,1,18,200.833333,146,'1'
1,1,0,0.023256,1,1,0,182.333333,122,'0'
1,1,0,0.047244,0,1,6,181.333333,121,'1'
1,1,0,0,0,1,0,177.5,117,'1'
1,1,0,0.278481,1,2,204,1550.85469,2885,'0'
1,1,0,0.043478,0,2,7,1494.884127,2327,'0'
1,1,0,0,1,1,0,1256.666667,1264,'1'
1,2,0.918296,0.028571,1,6,147,679,354,'0'
1,1,0,0.212121,1,2,7,203.5,104,'0'
1,2,0.613727,0.164596,1,3,341,192,93,'1'
1,1,0.99403,0.041667,1,3,133,169,76,'0'
1,1,0,0,1,1,0,167,74,'1'
1,2,0.440118,0.019879,1,6,652,677.333333,352,'0'
1,1,0,0,1,1,0,1509.083333,912,'0'
1,1,0.999142,0.193798,1,2,0,830.5,140,'0'
1,1,0,0.041667,0,2,10,392,84,'0'
1,1,0,0.007246,0,2,0,1416.916667,1159,'0'
1,1,0,0.059603,0,1,1,1503.5,800,'0'
1,1,0.815785,1.611111,0,1,12,1492.5,790,'0'
1,1,0.245517,0.708333,0,1,108,1485.333333,782,'0'
1,1,0,0,1,1,0,1803.333333,768,'0'
1,1,0,0,0,1,0,1492.5,790,'0'
1,1,0,0,0,2,0,1500.5,798,'0'
1,1,0,0,0,2,496,1502.166667,907,'0'
3,6,0.972765,0.011009,0,5,57,1551,2480,'1'
1,1,0,0,0,1,0,1485.333333,782,'0'
1,1,0.982141,0.020408,0,2,200,1422.666667,1278,'0'
1,1,0,0,0,1,0,1500.5,798,'0'
1,1,0.811278,0.090909,1,4,0,1550.419048,2220,'1'
1,1,0.985228,0.013514,1,5,14,1434.886364,2909,'1'
1,1,0,0.04386,1,5,140,1555.239719,2890,'1'
1,1,0,0.045455,1,5,66,114,47,'0'
1,1,0,0.305556,0,3,2,952.664286,1631,'0'
1,1,0,0.581818,1,6,184,324.166667,351,'0'
1,1,0.918296,0.00639,1,5,45,40,31,'0'
1,1,0,0.020339,1,4,39,1618.359921,3139,'0'
1,2,0.94566,0.016018,1,4,79,1503.240476,2985,'0'
1,1,0,0.02069,0,4,1,1435.86811,2911,'0'
1,1,0.092499,0.774194,1,4,28,244.5,220,'0'
1,2,0.256276,0.876652,1,5,662,214.5,188,'1'
1,1,0.561582,1.131818,1,5,751,1546.419048,2216,'1'
1,1,0,0.003861,1,3,15,1164.54881,1789,'0'
1,1,0,0.003861,1,3,14,1143.995635,1767,'0'
1,1,0,0.200772,1,3,18,1124.861905,1748,'1'
1,1,0,0.008511,1,2,366,802.611905,1699,'1'
1,1,0,0.004255,1,1,0,1246.966667,1241,'0'
1,1,0,0.013158,0,1,210,1554.876082,2888,'0'
1,1,0,0,1,1,0,1548.419048,2218,'0'
1,1,0,0,1,1,0,324.166667,351,'0'
1,1,0,0,1,1,0,1245.966667,1240,'1'
1,2,0.671897,0.69795,1,6,1282,233,226,'1'
1,1,0,0.008511,1,2,413,1150.979762,1661,'0'
1,1,0,0.202532,1,2,104,241.5,222,'0'
1,2,0.954434,0.349206,1,3,402,1615.195887,2791,'1'
1,2,0.954434,0.349206,0,3,195,1617.195887,2793,'0'
1,1,0,0,1,1,0,1151.895238,1663,'1'
1,1,0,0.071429,0,2,300,757.953571,1719,'0'
1,1,0,0,1,1,0,1285.466667,1393,'1'
1,1,0,0,1,1,0,1022.566667,1457,'1'
2,4,0.61802,0.012731,0,7,165,1347.833333,2248,'1'
1,1,0,0.028169,0,2,3,1001.35,1515,'0'
1,1,0.921185,0.04703,1,3,186,1316.67381,1545,'0'
1,2,0.857261,0.130016,1,3,575,1192.233333,1296,'1'
1,1,0,0.052632,1,2,64,1001.133333,1585,'0'
1,4,0.890708,0.030568,1,7,405,1525.627381,2390,'0'
1,1,0,0.090909,1,1,0,1048.566667,1480,'1'
1,1,0,0.091743,1,2,0,1263.5,1268,'0'
1,1,0,0.104762,1,2,44,1259.5,1266,'0'
1,2,0,0,1,1,0,1525.627381,2390,'1'
2,5,0.960058,0.006264,0,8,1078,1460.735317,4344,'0'
1,1,0,0.023077,1,2,63,1340.840476,1475,'0'
1,2,0.882282,0.339394,1,1,70,1057.133333,1495,'0'
1,1,0,0,1,1,0,1336.833333,1440,'0'
1,1,0,0,0,3,8,1027.830159,2375,'0'
1,2,0.99403,0.05,1,8,90,475.5,632,'0'
1,1,0.970951,0.14,1,4,258,1702.704004,2604,'0'
1,1,0,0,0,1,0,1504.5,886,'1'
1,1,0,0.013889,1,1,21,302,211,'0'
1,1,0,0.013889,1,1,0,258.5,209,'0'
1,1,0,0.32,1,4,4,121,54,'0'
1,1,0,0.708333,1,3,6,1724.615115,2651,'0'
1,1,0,0,0,3,32,1028.830159,2376,'0'
1,2,0.740569,0.57868,1,7,429,467.516667,627,'1'
1,1,0,0.287356,1,2,63,609.666667,400,'0'
1,1,0,0,1,1,0,306,215,'1'
1,1,0.983539,0.053476,0,4,742,922.797619,1686,'0'
1,1,1,0,1,4,2,1285.083333,1194,'0'
2,3,0.960964,0.014085,0,5,61,1365.5,1274,'0'
1,1,0,0,1,1,0,1420.083333,816,'1'
1,1,0,0.05,0,5,6,762.514286,1716,'0'
1,1,0,0.05,0,5,72,1158.879762,1656,'0'
1,1,0,0.169492,1,4,14,1282.083333,1206,'1'
1,1,1,0.029412,1,4,0,655.566667,383,'0'
1,1,1,0.176471,1,4,394,652.566667,380,'0'
1,1,0,0.02439,1,1,0,1418.083333,814,'0'
1,1,0,0.025,1,1,0,1417.083333,813,'0'
1,1,0.684038,0.154321,1,1,8,1416.083333,812,'1'
2,2,0.828056,0.086124,1,4,288,1270.246673,5788,'0'
2,2,0.702467,0.023952,1,9,751,312.333333,416,'1'
1,2,0.744807,0.564103,1,6,46,1657.208189,2655,'1'
1,1,0,0.072727,1,3,158,1548.419048,2218,'0'
1,1,0,0,0,3,6,2225.842857,2329,'0'
1,1,0.877751,0.095436,1,5,281,257,197,'1'
1,1,0.442249,0.239631,1,5,405,260,186,'1'
1,1,0,0,1,1,0,1283.95,1201,'1'
1,1,0,0,1,1,0,1550.502778,2223,'0'
1,1,0.601285,0.092105,1,5,146,613.666667,405,'1'
1,1,0,0,1,1,0,260,186,'1'
1,1,0.639457,0.196721,1,4,69,590.416667,451,'0'
1,1,0,0.961538,1,4,102,1165.55,1812,'1'
1,1,0.799461,0.052863,1,1,30,1409.416667,825,'1'
1,1,0,0,1,1,0,1416.083333,812,'1'
1,2,0.869916,0.016736,1,7,205,324.5,324,'0'
2,3,0.426567,0.014714,1,9,9,245,176,'0'
1,1,0.694235,0.459459,0,4,310,241,160,'0'
1,1,0,0.184049,1,3,2,468.516667,628,'0'
1,2,0.650022,0.098214,1,6,324,1415.069841,2043,'0'
1,1,0,0.28169,1,3,39,614.333333,410,'0'
1,1,0,0,0,2,59,1157.879762,1655,'0'
1,1,0,0.051724,1,1,7,252.5,201,'1'
1,1,0,0.041667,1,1,1,258,198,'0'
1,1,0,0,1,1,0,257,197,'1'
1,1,0,0.041667,1,2,17,258,210,'0'
1,1,0.895005,1.283951,1,2,11,259,200,'1'
1,1,0,0,1,1,0,467.516667,627,'1'
1,1,1,0.018293,1,4,284,1615.430703,3099,'0'
1,1,0.982141,0.012987,0,4,36,1031.830159,2379,'0'
1,1,0,0.02381,1,4,3,449.416667,522,'0'
1,1,0.786827,0.123529,1,4,175,422.916667,454,'1'
1,1,0,0.023256,1,4,17,590.166667,449,'1'
1,1,0,0.030303,1,4,13,592.666667,416,'1'
1,1,0,0.045455,1,4,0,1172.525,1796,'0'
1,1,0,0.038168,1,4,9,1171.525,1795,'0'
1,1,0,0.301587,1,4,3,615.666667,406,'1'
1,1,0.371232,0.095238,1,4,25,611.333333,397,'0'
1,1,0,0.009615,1,4,41,1153.828571,1576,'1'
1,1,0,0.04,1,2,45,1381.059524,1518,'1'
1,1,0,0.010309,1,2,6,1387.85,1472,'0'
1,3,0.714467,0.232682,1,5,602,1366.55,1454,'1'
1,2,0.622366,0.019737,0,5,96,1504.5,886,'1'
3,13,0.916084,0.035902,0,7,405,1698.446465,6111,'0'
1,1,0,0.02,1,3,89,1167.54881,1791,'0'
1,1,0,0.02,1,2,12,302.5,216,'0'
1,1,0,0.666667,1,1,11,1229.945238,1569,'0'
1,1,0,0.3125,1,1,3,1244.585714,1567,'1'
1,1,0,0,1,1,0,1247.869048,1565,'0'
1,1,0,0,1,1,0,1416.916667,806,'0'
1,1,0,0.088889,1,1,56,1413.411905,2046,'0'
1,1,0,0.2,1,1,8,1559.828571,2209,'0'
1,1,0,0.058824,1,1,62,1481.846032,2123,'1'
1,1,0,0.058824,1,2,16,444.666667,518,'0'
1,1,0,0.085714,1,1,82,1455.91627,2139,'1'
1,2,0.811278,0.076923,1,5,6,1616.833333,1018,'0'
1,1,0,0,1,2,194,1828,888,'0'
2,5,0.997745,0.249201,1,3,252,1857.5,2018,'0'
1,1,0,0.355769,1,5,57,1162.255556,1826,'0'
1,1,0.619559,0.315545,1,7,135,1173.783333,1815,'1'
1,1,0,0.066667,1,5,2,1136.036905,1677,'0'
1,2,1,0.021739,1,7,1152,221,220,'0'
1,3,0.936755,0.048214,1,3,61,1816,876,'0'
1,1,0,0.025974,1,1,3,1663,706,'1'
1,1,0,0.090909,1,1,8,1620,667,'0'
1,1,1,0.03876,1,2,13,1211.5,559,'0'
1,1,0,1.333333,1,5,691,95,75,'0'
1,1,0,0,1,1,0,1089,463,'1'
1,2,1,0.003083,0,3,19,527,186,'0'
1,1,0,0.075472,0,2,13,493,155,'0'
1,2,0.351817,0.225053,1,2,64,820.5,133,'1'
1,1,0.961237,0.067729,1,2,21,417,102,'0'
1,2,0.99403,0.054441,1,7,0,1151.596429,1766,'0'
1,2,0.985228,0.04375,1,7,10,1117.336905,1705,'1'
1,2,0.991076,0.015528,1,7,56,1113.421429,1695,'1'
2,2,0.855451,0.08554,1,7,23,412.233333,795,'1'
1,2,0.991076,0.033138,1,6,47,300.833333,259,'0'
1,2,1,0.006667,0,6,4,999.766667,1584,'0'
1,2,0.287731,0.337237,1,5,45,48,13,'1'
1,1,0,0.004348,1,3,14,1745,760,'0'
1,1,0,0.004348,0,3,3,1621,668,'0'
1,1,0,0.117391,1,3,7,1613,660,'0'
1,2,0.903116,0.105263,0,3,9,36,4,'0'
1,1,0.357647,0.190972,1,2,15,1259,596,'1'
1,2,0.382102,0.019011,1,2,152,1232,570,'0'
1,1,0,0.01087,1,2,6,1216.5,556,'0'
1,1,0.156491,0.375,1,2,84,1091,465,'1'
1,1,0,0.005618,1,2,2,1087,461,'0'
1,1,0,0.831461,1,2,55,1041,424,'0'
1,3,0.888376,0.35474,1,2,44,414,100,'0'
1,1,0,0.058333,1,2,1,377.5,60,'0'
1,1,0,0.383333,0,2,3,318.5,4,'1'
1,2,0.713114,0.200913,1,2,121,640.5,222,'0'
1,1,0,0,0,1,0,319.5,5,'0'
1,1,0,0,0,1,0,315.5,1,'0'
1,1,0,0.006734,1,6,21,1716.551299,2617,'0'
1,2,0.479832,0.166667,1,4,30,677.083333,361,'1'
1,1,0,0,1,1,0,640.5,222,'0'
1,1,0,0.010101,1,6,11,471.516667,630,'0'
1,1,0,0.189369,1,6,64,1556.728571,2445,'0'
1,1,0,0.003597,1,6,3,1169.376587,1784,'0'
1,1,0,0.014388,1,6,25,1148.914683,1770,'1'
1,1,0,0.109091,1,6,8,842.754762,1691,'0'
1,1,0,0.011152,1,6,71,452.247619,464,'0'
1,1,0,0.05597,1,6,55,491.85,448,'1'
1,3,0.985135,0.023774,1,6,121,77,65,'1'
1,1,0,0.106007,1,6,7,58,50,'1'
1,1,0,0.025547,1,5,0,556.033333,445,'0'
1,1,0,0.37276,1,5,43,555.033333,444,'1'
1,1,0,0.008333,1,5,14,988.016667,1574,'0'
1,1,0,0.028926,1,5,127,1274.466667,1388,'1'
1,1,0,1,0,3,0,1398.25,1245,'0'
1,1,0,1,1,3,110,1471.75,858,'0'
1,1,0,1,1,2,0,2063.5,692,'0'
1,1,0,1,1,2,13,2062.5,691,'0'
1,1,0,1,1,2,5,1827,887,'0'
1,1,0,1,1,2,6,1815.666667,857,'0'
1,1,0,1,1,2,5,1820.166667,838,'0'
1,1,0,1,1,2,4,1673.5,717,'0'
1,1,0,1,1,2,6,1668,711,'0'
1,1,0,1,1,2,4,1611,658,'0'
1,1,0,1,0,2,4,1583,634,'0'
1,1,0,1,1,2,6,1261,598,'0'
1,1,0,1,0,2,11,1233,571,'0'
1,1,0,1,0,2,16,1040,423,'0'
1,1,0,1,1,2,24,985.5,392,'0'
1,2,0.179256,0.033994,1,2,2,645.5,291,'1'
1,1,0,1,1,2,1,480,142,'0'
1,1,0,1,1,2,0,456,123,'0'
1,1,0,1,1,2,15,455,122,'0'
1,1,0,1,1,2,1,384.5,78,'0'
1,1,0,1,0,2,0,378.5,61,'0'
1,1,0,1,0,2,3,320.5,6,'0'
1,1,0,0,1,1,0,842.5,152,'1'
1,1,0,0.130435,1,6,33,1115.336905,1703,'0'
1,1,0,0.025,1,6,262,373.183333,348,'0'
1,1,0,0.75,1,5,220,999.05,1532,'0'
1,1,0,0.636364,0,2,3,321.5,7,'0'
1,2,0.197206,0.144058,1,2,12,453,120,'1'
1,1,0,0,0,2,14,406,93,'0'
1,1,0,0.027027,0,2,3,322.5,8,'0'
1,1,0,0.006061,0,2,4,649.5,228,'0'
1,1,0,0.012121,0,2,12,626.5,210,'0'
1,1,0.974025,0.037037,1,2,3,495,157,'0'
1,1,0,0.151163,1,2,1,811.5,126,'0'
1,2,0.678114,0.081472,1,2,13,443,110,'1'
1,1,0,0.004926,1,2,7,441,108,'1'
1,1,0,0.015075,1,2,4,762.5,105,'0'
1,1,0,0.06599,1,2,2,782,97,'0'
1,1,0,0.066351,1,2,2,382.5,64,'0'
1,2,1,0.009132,0,2,6,324.5,10,'0'
1,1,0,2.2,0,2,17,407,94,'0'
1,1,0,0,1,1,0,822.5,135,'0'
1,2,1,0.003205,0,3,0,855.5,159,'1'
1,1,0,0.026316,0,5,85,1324.125,2362,'0'
1,2,0.997503,0.050228,1,5,21,1016.2,1370,'1'
1,2,0.634015,0.092593,1,6,342,681.166667,358,'1'
1,2,0.982141,0.006881,1,4,32,1588,638,'0'
1,3,0.675057,0.044746,0,4,28,853.5,157,'1'
1,1,0,0.223684,0,5,223,1463.43373,2138,'0'
1,1,0,0.025253,1,4,1,319.5,308,'0'
1,1,0,0.046154,1,4,0,16,12,'0'
1,2,0.858981,0.131474,1,4,29,312.5,302,'0'
1,2,0.979869,0.006105,1,6,47,310.5,300,'0'
1,1,0,0.19209,1,3,1,305.5,296,'1'
1,1,0,0.020833,0,3,9,852.791198,2404,'0'
1,1,0,0.020833,1,2,84,1554.239719,2889,'0'
1,1,0.836641,0.421053,1,3,225,1505.220743,2982,'1'
1,4,0.65116,0.021902,1,9,545,1678.450758,2679,'0'
1,1,0,0,1,1,0,1666.450758,2670,'0'
1,1,0,0.119048,1,2,0,25,19,'0'
1,2,0,0,1,1,0,1465.950289,2942,'1'
1,2,1,0.039474,1,3,137,1582.725161,3141,'0'
2,3,0.72878,0.20229,1,8,651,1482.598665,5396,'0'
1,1,0,0,1,1,0,1682.450758,2683,'0'
1,2,0.964079,0.37037,1,1,22,1558.692388,2879,'0'
1,2,0,0.036364,0,1,10,1678.691486,2687,'1'
1,1,1,0.036145,0,3,5,742.613672,2406,'1'
1,3,0,0.069444,1,4,99,1566.460678,2868,'0'
2,2,0.850864,0.00981,1,7,0,1685.450758,5086,'0'
1,1,0.811278,0.022059,1,1,0,1680.450758,2681,'1'
1,1,0,0,1,1,0,1678.450758,2679,'0'
1,1,0,0.1,0,1,0,1594.892063,2737,'0'
1,1,0,0.126935,1,6,9,326.5,319,'0'
1,1,0,0.006645,1,6,23,315.5,313,'0'
1,1,0,0.069767,1,6,49,215,142,'1'
1,1,0,0,1,6,40,1599.620671,2692,'0'
1,1,0,0.090323,1,6,0,144,77,'0'
1,1,0.650022,0.01087,1,6,84,1679.52601,2689,'0'
1,2,0.392971,0.358726,1,6,103,105,38,'0'
1,1,0,0.003289,1,5,14,1506.441486,2464,'0'
1,1,0,0.019737,1,5,9,1568.675794,2459,'0'
1,1,0,0.083056,1,5,14,1558.624206,2452,'0'
1,1,0.453716,0.011364,1,5,82,1417.069841,2045,'1'
3,5,0.901102,0.067384,1,18,336,1179.042857,2752,'1'
1,2,1,0.003922,0,6,21,1110.32619,1715,'0'
1,1,0,0.015773,1,4,1,1106.647619,1690,'1'
1,1,0.453716,0.013908,1,4,20,2286.080952,2324,'1'
2,3,0.889876,0.103746,1,6,711,1255.783333,2429,'1'
1,1,0,0.003049,1,4,125,1315.940476,1541,'0'
1,1,0,0.228814,1,4,14,977.366667,1563,'0'
2,2,0.981941,0.030151,1,6,103,264,222,'1'
1,1,0,0.006803,1,3,16,656.066667,384,'0'
1,1,0,0.006969,1,2,3,992.566667,1377,'0'
1,1,0.764205,0.016129,1,1,134,1299.033333,1173,'0'
1,1,0,0.069767,0,6,92,1505.794012,2809,'0'
1,1,0,0,1,1,0,1389.3,1087,'1'
1,1,0,0.023148,1,1,15,1359.225061,3198,'0'
1,1,0,0,1,1,0,1373.415532,3190,'0'
2,3,0.91925,0.008741,1,3,33,1523.21746,3202,'1'
1,1,0,0.014286,1,2,65,434.333333,533,'0'
1,1,0,0.15942,1,1,0,1542.509127,2199,'0'
1,1,0,0,0,1,0,1375.3,1069,'1'
1,1,0,0.001919,0,5,23,265.833333,370,'0'
1,1,0,0.086681,1,5,0,306.333333,331,'0'
1,1,0,0.007952,1,5,85,1533.246664,3158,'0'
1,1,0,0.035928,1,5,14,214,141,'0'
1,1,0,0.073171,1,4,8,429.5,528,'0'
1,1,0,0.011299,1,4,2,447.416667,520,'0'
1,1,0.117595,0.06874,1,4,2,443.666667,517,'1'
1,1,0,0.006024,1,4,35,243.5,233,'1'
1,5,0.920343,0.026119,1,7,1993,759.955952,1712,'1'
1,1,0,0.006048,1,3,17,1374.32381,1509,'0'
1,1,0,0.006061,1,3,85,584.833333,413,'0'
1,1,0,0.022267,1,3,1,1244.233333,1250,'0'
1,1,0,0.00616,1,3,6,1054.133333,1492,'0'
1,2,0.882925,0.024752,1,6,365,1248.95,1244,'0'
1,1,0,0.012552,1,3,35,1243.25,1232,'0'
1,1,0,0.012605,1,3,26,676.783333,362,'1'
1,1,0.503258,0.007042,1,2,44,1012.533333,1357,'1'
1,1,0,0.016949,0,2,9,997.666667,1320,'0'
1,1,0,0.004264,0,2,0,1041.6,1318,'0'
1,1,0.98757,0.046105,0,1,0,1385.3,1083,'1'
1,1,0,0.016588,0,1,0,1377.3,1075,'0'
1,1,0,0.004773,0,1,0,1376.3,1074,'0'
1,1,0,0.264916,0,1,2,1373.3,1071,'0'
1,2,0.738285,0.023411,0,8,412,1505.794012,2809,'0'
1,2,0.953898,0.064685,1,5,446,134,90,'0'
1,2,0.631996,0.049521,1,6,267,1647.049459,2658,'0'
1,1,0,0.166667,1,3,51,1182.109524,1804,'1'
1,5,0.48917,0.126354,1,9,208,1123.37619,1730,'1'
1,1,0,0.012048,1,3,239,1136.058333,1675,'0'
1,1,0,0.170732,1,2,1,1053.5,1490,'0'
1,1,0,0.125,1,1,147,1249.95,1245,'0'
1,1,0.21358,0.106306,1,1,0,1389.3,1087,'0'
1,1,0,0.068182,1,1,0,1382.3,1080,'0'
1,1,0,0,1,1,0,1381.3,1079,'1'
1,1,0,0,1,1,0,985.016667,1571,'0'
1,1,0.970951,0.020134,1,5,48,136.5,93,'0'
1,1,0,0,1,5,5,1497.520768,3171,'0'
1,1,0.208181,0.107456,1,4,0,137,70,'0'
3,8,0.863755,0,1,5,1355,452.066667,1064,'0'
1,1,0.908153,0.095159,1,4,50,1544.356349,2407,'1'
1,2,0.310046,0.04153,1,7,239,1573.871825,2244,'1'
1,3,0.796847,0.097595,1,7,135,1548.875794,2203,'1'
1,1,0.118951,0.081129,1,3,1,1541.509127,2198,'1'
1,2,0.998364,0.086957,0,3,37,1014.533333,1344,'0'
1,1,0.787939,0.073797,1,6,394,1576.464558,3165,'0'
1,1,0.659376,0.074184,0,5,6,146,79,'0'
1,1,0.721928,0.021429,1,4,72,1724.943687,2650,'0'
1,1,0.27867,0.245763,1,4,36,1536.460714,2423,'0'
1,3,0.614784,0.440095,1,6,393,1485.100794,2168,'1'
1,1,0.242292,0.128151,1,4,177,1152.089683,1824,'1'
1,1,0,0.328859,1,3,9,1373.307143,1498,'1'
1,1,0,0.006098,1,4,1,987.016667,1573,'0'
2,3,0.884364,0.104745,1,6,1088,1263.25,2115,'1'
1,1,0,0.038462,1,4,52,994.566667,1376,'0'
1,1,0,0.03876,1,1,4,1493.21746,2178,'0'
1,1,0,0,1,1,0,1501.276984,2175,'1'
1,1,0,0.005764,1,3,33,1475.480159,2346,'0'
1,1,0,0.008696,0,3,56,1297.934921,2349,'0'
1,1,0,0.0131,1,3,204,763.795238,1718,'0'
1,1,0,0.132743,1,2,110,986.016667,1572,'0'
1,1,0,0.00463,1,1,149,1246.533333,1253,'1'
1,1,0,0.004651,1,1,6,1383.066667,1115,'0'
1,1,0,0,0,1,0,1395.3,1092,'1'
1,1,0,0.045455,1,3,64,1318.142857,2354,'0'
1,1,0,0.090909,1,2,1,445.416667,519,'0'
1,1,0,0,1,1,0,1541.509127,2198,'1'
1,1,0,0.044025,1,5,49,233.5,210,'0'
1,1,0,0.031447,1,5,0,1548.367857,2897,'0'
1,1,0,0.060976,1,5,130,220.5,164,'0'
1,3,0.584016,0.059732,1,7,20,1664.450758,2668,'1'
1,2,0.475638,0.142857,1,5,392,135,68,'1'
1,1,0.439497,0.006024,1,4,27,1122.529762,1746,'0'
1,1,0,0.009346,0,4,47,942.157143,1650,'0'
1,1,0,0.074766,1,4,81,53,45,'0'
1,1,0,0.165049,1,3,90,991.5,1533,'0'
1,1,0,0.130841,1,3,62,1244.25,1233,'1'
1,1,0,0.092784,1,3,47,653.566667,381,'1'
1,1,0,0.086957,0,1,2,1375.3,1073,'1'
1,1,0.391244,0.146465,0,1,0,1367.3,1061,'0'
1,1,0,0,0,1,0,1359.3,1053,'1'
2,5,0.930595,0.016044,1,9,79,322.833333,384,'0'
2,5,0.946577,0.012327,1,9,3718,1550.246664,4391,'1'
1,1,0,0.039216,0,4,6,941.157143,1649,'0'
1,1,0,0.109375,1,4,0,74,62,'0'
1,1,0,0.2,1,4,29,73,61,'1'
2,4,0.959901,0.052095,1,6,1318,932.266667,1533,'1'
